티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	비고
ESS	ESSEX PROPERTY TRUST, INC.	0000920522	Dividend Aristocrats	제외	PEG=보통, PEGY=불리(<1)	264.8299865722656	10.4	2025	3.91	76241000.0		76241000.0	638959000.0		5541372000.0	7422114000.0	42.74600211702315	57.25399788297685	0.7466029220246415	-8.737930546901023	-8.737930546901023	26.30460741530448	26.30460741530448	-9.878682842287684	18.3737118876667	3.6579731144279037	-11.257365684575369	45.2474237753334	15.815946228855807	-117.07660311958384	470.5732072634674	164.4858407801004	-144.20821245921732	77.68879323454539	-37.890024121110535	3년	45.2474237753334	470.5732072634674	77.68879323454539	-0.22690636465515163	0.8471410173831998	0.2877052295418302			3년	0.8471410173831998	불리(<1)	3년	18.3737118876667	1.4316436208494905	보통	N	주당순현금<=0 | FCF<=0	64399459.0	
ABBV	AbbVie Inc.	0001551152	Dividend Aristocrats	제외	PEG=보통, PEGY=불리(<1)	205.8300018310547	1.02	2025	3.35	5229000000.0	28000000.0	5257000000.0	64503000000.0	2499000000.0	-3270000000.0					-33.41567963902989	-34.82515510434292	234.5545896765535	235.93642836803687	5200.0	-9.58502599188228	152.18545481323272	10408.5	-10.670051983764559	312.87090962646545	10616.67	-10.88345302343985	319.12832781899476	5057.979840428785	-105.28759312375315	55.04461204879907	5년	312.87090962646545	319.12832781899476	55.04461204879907	22.183961555283677	-0.026582408813574133	0.6631098330998907	10.048505358150027	4.8819439677204315	5년	0.6631098330998907	불리(<1)	5년	152.18545481323272	1.541241835262161	보통	N	주당순현금<=0	1773000000.0	단기위험부채 존재
CHD	CHURCH & DWIGHT CO INC /DE/	0000313927	Dividend Aristocrats	제외	PEG=보통, PEGY=불리(<1)	93.55999755859375	3.02	2025	1.28	409000000.0		409000000.0	2205100000.0	0.0	4002200000.0	4910200000.0	44.90597369956465	55.09402630043535	0.8150788155268625	-7.352026197298404	-7.352026197298404	33.4145774026133	33.4145774026133	27.426160337552734	21.59038130727984	38.621625217033674	63.35232067510547	51.680762614559676	85.74325043406735	191.3240084388185	156.07590309597023	258.9446163108834	104.49338759227538	66.81905426325466	176.7685154637957	3년	51.680762614559676	156.07590309597023	66.81905426325466	0.859090928838372	0.684443230620992	1.19413825697263	4.474007367990176	4.781966101685972	3년	0.684443230620992	불리(<1)	3년	21.590381307279838	1.5476603644488012	보통	N	주당순현금<=0	244300000.0	
FAST	FASTENAL CO	0000815556	Dividend Aristocrats	보류	PEG=보통, PEGY=불리(<1)	44.744998931884766	1.09	2025	2.05	276800000.0	27165000.0	303965000.0	100000000.0	25000000.0	3943600000.0					0.1773093413120836	0.15557652669780128	40.88778861520429	40.90772697723575	-45.49999999999999	-16.762013813238276	26.237828742825165	-82.49999999999999	-25.024027626476553	60.97565748565033	-89.925	-27.276190112859446	66.46346665935887	-300.972180459525	-160.95919267845318	48.53831321023405	5년	60.97565748565033	66.46346665935887	48.53831321023405	-1.0626644646622667	-0.3598143678469212	0.6918405152463105	0.9132998013505995	2.0411215178279796	5년	0.6918405152463105	불리(<1)	5년	26.237828742825165	1.5583525990650129	보통	Y		1150334204.0	단기위험부채 존재
TGT	TARGET CORP	0000027419	Dividend Aristocrats	제외	PEG=보통, PEGY=불리(<1)	129.1898956298828	8.13	2025	3.54	5488000000.0	4611000000.0	10099000000.0	14654000000.0	970000000.0	16165000000.0					-9.997805092186129	-12.126865671641792	17.12025839139839	17.38213546144214	-8.23927765237019	10.780448872111425	-1.2094597080639313	-7.978555304740379	30.06089774422285	6.081080583872137	-64.86565462753929	244.3950986605318	49.43918514688048	-150.20954178442364	89.17508793466426	-61.73138394002638	3년	30.06089774422285	244.3950986605318	89.17508793466426	-0.2744863742670621	0.8364621926095662	0.13612763538119177	6.222563652326603	4.816602430079884	3년	0.8364621926095662	불리(<1)	3년	10.780448872111425	1.5880840022986231	보통	N	주당순현금<=0	455600000.0	단기위험부채 존재
ADP	AUTOMATIC DATA PROCESSING INC	0000008670	Dividend Aristocrats	제외	PEG=보통, PEGY=불리(<1)	214.39500427246094	9.98	2025	3.17	3347800000.0	2032200000.0	5380000000.0	3974700000.0	0.0	6188000000.0	47181300000.0	11.594680837110474	88.40531916288953	0.13115365621549216	3.4384634206019085	3.4384634206019085	21.137929945076053	21.137929945076053	9.670329670329679	12.54965474117824	11.853901524507116	27.840659340659357	33.59930948235648	32.20780304901423	277.84978021978037	335.3211086339177	321.433874429162	29.59713364714358	56.40341516903047	49.92600947952697	3년	33.59930948235648	335.3211086339177	56.40341516903047	0.6074544529049664	0.7436704910094584	0.7107555736793819			3년	0.7436704910094584	불리(<1)	3년	12.54965474117824	1.6843435441867376	보통	N	FCF<=0	408700000.0	
LIN	LINDE PLC	0001707925	Dividend Aristocrats	제외	PEG=보통, PEGY=불리(<1)	503.510009765625	14.61	2025	1.26	5056000000.0		5056000000.0	20683000000.0	4510000000.0	38245000000.0	47076000000.0	44.824837964862105	55.175162035137895	0.812409720452035	-33.0943783818126	-42.6455172121687	36.728568661700045	37.382308485817504	7.268722466960355	21.083080176239765	25.40817902227086	23.03744493392071	50.66616035247953	59.31635804454172	336.57707048458155	740.2326027497259	866.6119910307546	-33.15384720131935	47.01447605665099	72.11415348706713	3년	50.66616035247953	740.2326027497259	47.01447605665099	0.2322094973402535	0.6083297277941235	0.7260881649896694	10.7773271635659	2.1404395055785597	3년	0.6083297277941235	불리(<1)	3년	21.083080176239765	1.742087415817564	보통	N	주당순현금<=0	472195000.0	단기위험부채 존재
HRL	HORMEL FOODS CORP /DE/	0000048465	Dividend Aristocrats	제외	PEG=보통, PEGY=불리(<1)	21.17799949645996	0.87	2025	5.49	670679000.0	32909000.0	703588000.0	2850778000.0	185000000.0	7901171000.0					-3.900464308550834	-4.236524879381503	28.82582046552965	29.212096983725818	-40.816326530612244	-21.81034655991424	15.135740743060389	-73.13265306122449	-35.12069311982848	38.77148148612078	-63.625408163265305	-30.55500301425078	33.731188892925076	-400.4316256306489	-244.27709765201496	59.27467038878464	5년	38.77148148612078	33.731188892925076	59.27467038878464	-1.2255098366707722	-0.566171102724738	0.7155300494473336	0.970668270069174	4.583380362396492	5년	0.7155300494473336	불리(<1)	5년	15.135740743060389	1.904486932940236	보통	N	주당순현금<=0	550496000.0	단기위험부채 존재
NUE	NUCOR CORP	0000073309	Dividend Aristocrats	제외	PEG=보통, PEGY=안심	224.44500732421875	7.52	2025	99.0	2260000000.0	439000000.0	2699000000.0	4233276000.0	122000000.0	20936000000.0	12980000000.0	61.7289774737587	38.271022526241296	1.6129429892141756	-6.641887445887446	-7.170025974025974	30.729640261982208	30.799871449234672	516.3934426229508	15.425826725292405	42.054467881799674	1041.2868852459017	39.351653450584806	92.60893576359935	7830.47737704918	295.92443394839773	696.419196942267	3388.81780459379	31.847189419065323	210.28500265825244	3년	39.351653450584806	295.92443394839773	31.847189419065323	20.026054238724598	3.7236305322733187	4.590176346981453	-0.8138528138528138	-0.36260677996600504	3년	3.7236305322733183	안심	3년	15.425826725292403	1.9920903306658733	보통	N	주당순현금<=0 | FCF<=0	231000000.0	단기위험부채 존재
O	REALTY INCOME CORP	0000726728	Dividend Aristocrats	제외	PEG=보통, PEGY=불리(<1)	63.36000061035156	1.17	2025	5.07	434842000.0		434842000.0	3975000000.0	516800000.0	39438695000.0	32671644000.0	54.69215031703013	45.30784968296987	1.2071230636572803	-3.897418790885291	-4.466372501744953	57.484973847210995	57.97125907016797	19.38775510204081	-6.251173723614811	28.805493048681363	47.27551020408162	-4.0023474472296225	66.11098609736273	55.31234693877549	-4.682746513258658	77.34985373391439	-12.701473475461533	-107.39069833988228	22.079944742420345	5년	66.11098609736273	77.34985373391439	22.079944742420345	0.4254634466225373	-0.020547521283635725	0.5892930061813867			5년	0.5892930061813867	불리(<1)	5년	28.805493048681363	1.9956254090169965	보통	N	주당순현금<=0 | FCF<=0	908334000.0	단기위험부채 존재
PNR	PENTAIR plc	0000077360	Dividend Aristocrats	제외	PEG=불리, PEGY=불리(<1)	78.44999694824219	3.96	2025	1.31	82500000.0		82500000.0	1638600000.0	3694000.0	4663800000.0	2999600000.0	60.85810475767936	39.14189524232064	1.5548073076410187	-9.402416918429003	-9.424737160120847	22.184952996634138	22.190589421303795	5.882352941176464	10.942784716109877	45.36942418564116	20.264705882352928	30.385569432219754	99.23884837128232	80.24823529411759	120.32685495159022	392.98583955027794	2.2922095804054576	53.38031820571838	400.93799214492327	3년	30.385569432219754	120.32685495159022	53.38031820571838	0.3241996024182551	0.552301585582302	2.104102911226509	4.507552870090635	5.745765513623305	3년	0.552301585582302	불리(<1)	3년	10.942784716109877	2.0273589924485704	불리	N	주당순현금<=0	165500000.0	단기위험부채 존재
KO	COCA COLA CO	0000021344	Dividend Aristocrats	제외	PEG=불리, PEGY=불리(<1)	78.0199966430664	3.04	2025	2.7	10270000000.0	2348000000.0	12618000000.0	35547000000.0	2373000000.0	32169000000.0					-5.316253188036169	-5.866450266635752	27.413240076020585	27.594225957138867	23.577235772357728	11.551776147388226	11.17422496891589	55.654471544715456	31.603552294776453	30.84844993783178	169.189593495935	96.07479897612042	93.77928781100861	116.85414095819597	23.141249820418363	20.199041074097156	3년	31.603552294776453	96.07479897612042	23.141249820418363	0.9585600133179235	0.5198865988794518	0.5061140139013414	1.2279156039879435	1.5738472914905817	3년	0.5198865988794518	불리(<1)	3년	11.551776147388226	2.3730757700164165	불리	N	주당순현금<=0	4313000000.0	단기위험부채 존재
