티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	비고
FUL	FULLER H B CO	0000039368	Dividend Kings	제외	PEG=보통, PEGY=불리(<1)	59.404998779296875	2.75	2025	1.63	107213000.0		107213000.0	2016937000.0	0.0	2003218000.0	3179512000.0	38.65179162333365	61.34820837666635	0.6300394525952411	-34.49957546743745	-34.49957546743745	34.14711790790339	34.14711790790339	19.56521739130436	-5.513078815762373	28.993668421168948	47.63043478260872	-2.5261576315247467	66.4873368423379	130.98369565217396	-6.946933486693053	182.84017631642922	120.49271667996875	-111.694190100908	207.78584306637592	5년	66.4873368423379	182.84017631642922	207.78584306637592	0.6207029667472668	-0.11371615098630711	0.8968156113134532	2.189829283714208	3.6862710692915317	5년	0.8968156113134532	불리(<1)	5년	28.993668421168948	1.1777439616082452	보통	N	주당순현금<=0	55355000.0	
JNJ	JOHNSON & JOHNSON	0000200406	Dividend Kings	제외	PEG=보통, PEGY=불리(<1)	225.99000549316406	11.03	2025	2.36	19709000000.0	393000000.0	20102000000.0	39438000000.0	8495000000.0	81544000000.0	117666000000.0	40.933688067868076	59.066311932131924	0.693012424999575	-7.959166872478801	-11.455915040750803	21.210260413929543	21.527282006701256	90.50086355785837	17.90172233284293	14.890675456717407	189.50172711571673	44.30344466568586	38.281350913434814	2090.2040500863554	488.666994662515	422.24330057518597	824.9099514489732	116.2338965372062	86.84158162382023	3년	44.30344466568586	488.666994662515	116.23389653720619	4.378110487359848	0.9552792816978487	0.8133174756019622	8.108174857989628	3.5878466573314416	3년	0.9552792816978488	불리(<1)	3년	17.90172233284293	1.1848167466555266	보통	N	주당순현금<=0	2429400000.0	단기위험부채 존재
ABBV	AbbVie Inc.	0001551152	Dividend Kings	제외	PEG=보통, PEGY=불리(<1)	206.10000610351562	1.02	2025	3.35	5229000000.0	28000000.0	5257000000.0	64503000000.0	2499000000.0	-3270000000.0					-33.41567963902989	-34.82515510434292	234.81929974759365	236.201138439077	5200.0	-9.58502599188228	152.18545481323272	10408.5	-10.670051983764559	312.87090962646545	10616.67	-10.88345302343985	319.12832781899476	5051.2225548735205	-105.28066603645492	54.84149362844251	5년	312.87090962646545	319.12832781899476	54.84149362844251	22.15895373844084	-0.02655244265945893	0.6623623142578876	10.048505358150027	4.875548306923908	5년	0.6623623142578876	불리(<1)	5년	152.18545481323272	1.5429812266604062	보통	N	주당순현금<=0	1773000000.0	단기위험부채 존재
TGT	TARGET CORP	0000027419	Dividend Kings	제외	PEG=보통, PEGY=불리(<1)	129.02000427246094	8.13	2025	3.54	5488000000.0	4611000000.0	10099000000.0	14654000000.0	970000000.0	16165000000.0					-9.997805092186129	-12.126865671641792	17.09936154546704	17.36123861551079	-8.23927765237019	10.780448872111425	-1.2094597080639313	-7.978555304740379	30.06089774422285	6.081080583872137	-64.86565462753929	244.3950986605318	49.43918514688048	-150.27565685903852	89.42419048787573	-61.68099247425527	3년	30.06089774422285	244.3950986605318	89.42419048787573	-0.27482181950915857	0.8374844191716448	0.13629399470495926	6.222563652326603	4.822944850618638	3년	0.8374844191716448	불리(<1)	3년	10.780448872111425	1.5861456000874306	보통	N	주당순현금<=0	455600000.0	단기위험부채 존재
RPM	RPM INTERNATIONAL INC/DE/	0000110621	Dividend Kings	제외	PEG=보통, PEGY=불리(<1)	100.0199966430664	5.35	2025	2.13	302137000.0	5100000.0	307237000.0	1373697000.0	7691000.0	2885356000.0					-8.318461202458582	-8.378451530373468	20.250179036546726	20.26139218195138	17.324561403508774	12.177267610321296	44.81545035391572	43.14912280701755	32.85453522064259	98.13090070783144	230.84780701754386	175.77176343043783	525.0003187868982	130.80165443451523	75.73662200539846	424.89535733581965	3년	32.85453522064259	175.77176343043783	75.73662200539846	0.9607105877137159	0.7065254872315007	2.3182733480622777			3년	0.7065254872315007	불리(<1)	3년	12.177267610321296	1.6629493318667756	보통	N	주당순현금<=0 | FCF<=0	128204000.0	단기위험부채 존재
AWR	AMERICAN STATES WATER CO	0001056903	Dividend Kings	제외	PEG=보통, PEGY=불리(<1)	74.93000030517578	3.37	2025	2.68	18824000.0		18824000.0	782700000.0	344000.0	1045581000.0					-19.752178522483387	-19.761073617252347	28.095602026011623	28.098241520008347	6.309148264984232	16.89137891978043	44.227218572946114	21.118296529968465	42.28275783956086	96.95443714589223	71.16865930599373	142.4928939193201	326.7364531816568	-5.019806464517307	90.16801459892348	336.05558768306526	3년	42.28275783956086	142.4928939193201	90.16801459892349	0.31994859041147616	0.6965993788515636	1.6695573395977854	-0.1833837561089132	-0.2447400979074145	3년	0.6965993788515636	불리(<1)	3년	16.89137891978043	1.6633101512577302	보통	N	주당순현금<=0 | FCF<=0	38673000.0	단기위험부채 존재
ADP	AUTOMATIC DATA PROCESSING INC	0000008670	Dividend Kings	제외	PEG=보통, PEGY=불리(<1)	214.97999572753906	9.98	2025	3.17	3347800000.0	2032200000.0	5380000000.0	3974700000.0	0.0	6188000000.0	47181300000.0	11.594680837110474	88.40531916288953	0.13115365621549216	3.4384634206019085	3.4384634206019085	21.196546323340396	21.196546323340396	9.670329670329679	12.54965474117824	11.853901524507116	27.840659340659357	33.59930948235648	32.20780304901423	277.84978021978037	335.3211086339177	321.433874429162	29.244481226951514	55.9778190054931	49.51803926749552	3년	33.59930948235648	335.3211086339177	55.9778190054931	0.6057746141497901	0.7416139639630196	0.708790068689807			3년	0.7416139639630196	불리(<1)	3년	12.54965474117824	1.6890143004324858	보통	N	FCF<=0	408700000.0	
HRL	HORMEL FOODS CORP /DE/	0000048465	Dividend Kings	제외	PEG=보통, PEGY=불리(<1)	21.21500015258789	0.87	2025	5.49	670679000.0	32909000.0	703588000.0	2850778000.0	185000000.0	7901171000.0					-3.900464308550834	-4.236524879381503	28.86834995533187	29.254626473528038	-40.816326530612244	-21.81034655991424	15.135740743060389	-73.13265306122449	-35.12069311982848	38.77148148612078	-63.625408163265305	-30.55500301425078	33.731188892925076	-399.9076488599696	-244.02546686064275	58.99688263169966	5년	38.77148148612078	33.731188892925076	58.99688263169966	-1.223704388552613	-0.5653370069701521	0.7144759147985491	0.970668270069174	4.575386580663154	5년	0.7144759147985491	불리(<1)	5년	15.135740743060389	1.907296804655416	보통	N	주당순현금<=0	550496000.0	단기위험부채 존재
NUE	NUCOR CORP	0000073309	Dividend Kings	제외	PEG=보통, PEGY=안심	224.14999389648438	7.52	2025	99.0	2260000000.0	439000000.0	2699000000.0	4233276000.0	122000000.0	20936000000.0	12980000000.0	61.7289774737587	38.271022526241296	1.6129429892141756	-6.641887445887446	-7.170025974025974	30.69040975297498	30.760640940227443	516.3934426229508	15.425826725292405	42.054467881799674	1041.2868852459017	39.351653450584806	92.60893576359935	7830.47737704918	295.92443394839773	696.419196942267	3393.409587450359	32.020719164087865	210.6933820680286	3년	39.351653450584806	295.92443394839773	32.020719164087865	20.051652864077436	3.7283903227848083	4.5960438135931545	-0.8138528138528138	-0.3630840223126049	3년	3.728390322784808	안심	3년	15.425826725292403	1.989547160065953	보통	N	주당순현금<=0 | FCF<=0	231000000.0	단기위험부채 존재
PNR	PENTAIR plc	0000077360	Dividend Kings	제외	PEG=불리, PEGY=불리(<1)	78.55000305175781	3.96	2025	1.31	82500000.0		82500000.0	1638600000.0	3694000.0	4663800000.0	2999600000.0	60.85810475767936	39.14189524232064	1.5548073076410187	-9.402416918429003	-9.424737160120847	22.210207063178487	22.215843487848144	5.882352941176464	10.942784716109877	45.36942418564116	20.264705882352928	30.385569432219754	99.23884837128232	80.24823529411759	120.32685495159022	392.98583955027794	2.161976036131774	53.18504172724856	400.30022187438175	3년	30.385569432219754	120.32685495159022	53.18504172724856	0.32383097198136485	0.5516735922927677	2.1017104456909506	4.507552870090635	5.738450280034411	3년	0.5516735922927677	불리(<1)	3년	10.942784716109877	2.0296668205928245	불리	N	주당순현금<=0	165500000.0	단기위험부채 존재
