티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
NXT	Nextpower Inc.	0001852131	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	102.91000366210938	3.84	2026		1094976000.0		1094976000.0	0.0	0.0	2334397000.0	1738815000.0	57.31096245420076	42.68903754579924	1.34252177488692	7.170295091220365	7.170295091220365	24.932215773669014	24.932215773669014	10.662824207492786	476.8998281229633		29.825648414985572	962.2996562459266		114.5304899135446	3695.230679984358		11.291891786914587	3490.740014077865		3년	962.2996562459266	3695.230679984358	3490.7400140778655				3.3634594264019313	3.2683503126142925	판정불가		판정불가	3년	476.8998281229633	0.0522797751297165	매우 유망	Y		152710033.0	-18.4935831451414	-15.55756023399647		-34.20076235410734	113.90100021362305	109.28217502593994	N	N	주의	
SE	Sea Ltd	0001703399	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	114.80000305175781	2.52	2025		4158920000.0	6413261000.0	10572181000.0	1026000.0	856000.0	12526503000.0	16722651000.0	42.82688996748419	57.173110032515815	0.7490739955046601	16.56331158752774	16.56197037223774	38.98281407310717	38.98334630139686	240.54054054054052			489.58108108108104			1233.7443243243242			974.6901494140973			1년	489.58108108108104	1233.7443243243242	974.6901494140973				7.0675684411233775	6.156418339063066	판정불가		판정불가	1년	240.54054054054052	0.1620633843488725	매우 유망	Y		638227141.0	35.26569970139555	5.456551908967566		-41.57760658943622	99.47920059204101	109.01469997406006	Y	Y	상승전환	단기위험부채 존재
GEV	GE Vernova Inc.	0001996810	Company Add-ons	제외	PEG=매우 유망, PEGY=안심	990.8499755859375	17.69	2025	20.0	8848000000.0		8848000000.0		63000000.0	11178000000.0	50720000000.0	18.058741801027498	81.9412581989725	0.22038643533123028	32.05797101449275	31.829710144927535	54.19966108374475	54.21256446811814	217.02508960573476			442.5501792114695			7828.712670250897			690.1007077909449			1년	442.5501792114695	7828.712670250897	690.1007077909449	4.3731839806065125					1년	4.3731839806065125	안심	1년	217.02508960573476	0.249739148511392	매우 유망	N	FCF<=0	276000000.0	-7.662987273667731	23.618285144616415		-15.662292703803526	1021.2027966308593	848.4118984985352	N	Y	중립/개선	단기위험부채 존재
ENPH	Enphase Energy, Inc.	0001463101	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	40.91999816894531	1.29	2025		474318000.0	1038536000.0	1512854000.0	572194000.0	632183000.0	1087023000.0	2422769000.0	30.971151566816495	69.02884843318351	0.448669683325154	6.973740788517711	2.2869460136708035	26.314928201881862	29.948102445949235	72.00000000000001			152.50000000000003			196.72500000000005			380.75515347724786			1년	152.50000000000003	196.72500000000005	380.75515347724786				0.7109781593345492	1.7374833605787385	판정불가		판정불가	1년	72.00000000000001	0.3654851139150258	매우 유망	Y		134886000.0	8.685249695989405	-18.648113738348016		-43.425968293869964	47.145800018310545	40.132700023651125	N	Y	상승전환	단기위험부채 존재
MELI	MERCADOLIBRE INC	0001099590	Company Add-ons	제외	PEG=매우 유망, PEGY=안심	1824.3399658203125	39.4	2025	0.03288860690667436	3670000000.0	2629000000.0	6299000000.0	9193000000.0		6748000000.0	35919000000.0	15.81550144139499	84.18449855860501	0.18786714552186864	-57.08388530202385	-57.08388530202385	47.75187439396793	47.75187439396793	4.537012470151236	129.72289831422012		17.574024940302472	267.94579662844023		692.4165826479174	10557.064387160544		-62.04563866271641	478.678567862957		3년	267.94579662844023	10557.064387160544	478.67856786295704	0.09570097792088314	2.717292013515551		228.947013372699	12.549580542119692	3년	2.717292013515551	안심	3년	129.72289831422012	0.368106749190119	매우 유망	N	주당순현금<=0	50697320.0	17.147621435775086	-10.377826750333252		-27.345209735445042	1750.3021948242188	1885.7966015625	Y	N	중립/개선	
ALNY	ALNYLAM PHARMACEUTICALS, INC.	0001178670	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	216.97999572753906	2.33	2025		1657250000.0	1251234000.0	2908484000.0			789176000.0	4177155000.0	15.89052360787068	84.10947639212932	0.1889266737767691	21.594873927118293	21.594873927118293	83.85627545082436	83.85627545082436	206.8807339449541			422.2614678899082			983.8692201834862			353.4377544273376			1년	422.2614678899082	983.8692201834862	353.4377544273376				3.4553696058923107	1.5924830278968227	판정불가		판정불가	1년	206.8807339449541	0.4053363203609692	매우 유망	Y		134684000.0	-23.82390165805677	-32.193751335144036		-55.82834673092824	278.6818002319336	341.55415000915525	N	N	주의	
FSLR	FIRST SOLAR, INC.	0001274494	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	239.3300018310547	14.21	2025		2803514000.0	509032000.0	3312546000.0	282593000.0	0.0	9537993000.0	3783317000.0	71.59951236027088	28.40048763972913	2.5210663024007767	28.17591154672345	28.17591154672345	14.859541891930416	14.859541891930416	18.21963394342763		30.670348455238837	44.93926788685526		69.84069691047767	638.5869966722133		992.4363030978878	166.8227935430335		314.67275122425224	5년	69.84069691047767	992.4363030978878	314.67275122425224				11.040200117168974	4.61296119696784	판정불가		판정불가	5년	30.670348455238837	0.4844921117742384	매우 유망	Y		107537000.0	2.5978468931288967	7.743211889504198		-24.798114114358306	242.27280242919923	234.49250137329102	N	Y	상승전환	
EME	EMCOR Group, Inc.	0000105634	Company Add-ons	제외	PEG=헐값, PEGY=안심	809.3300170898438	28.19	2025	20.0	1111968000.0		1111968000.0	0.0		3673944000.0	5616418000.0	39.54575720515519	60.4542427948448	0.654143619652241	24.630614870271227	24.630614870271227	27.836090891080968	27.836090891080968	30.994423791821568	51.54328097260492	63.67289600664736	70.48884758364314	111.58656194520984	135.84579201329473	1987.0806133829	3145.6251812354653	3829.4928768547784	145.5216748944966	288.6702723008319	373.1682744975547	3년	111.58656194520984	3145.6251812354653	288.6702723008319	1.8319534876989794	2.570162644336252	3.005914024855308			3년	2.570162644336252	안심	3년	51.54328097260492	0.5400527550016802	헐값	N	FCF<=0	45145767.0	-13.11540342567431	4.26286036171335		-14.243176997102648	798.2385974121094	748.9481002807618	Y	Y	강한 상승추세	
PDD	PDD Holdings Inc.	0001737806	Company Add-ons	보류	PEG=헐값, PEGY=판정불가	93.0	2.36	2025		15572577000.0	44816702000.0	60389279000.0			59113291000.0	30981848000.0	65.61207591899047	34.387924081009515	1.9079975797441133	10.184417739143575	10.184417739143575	35.091348415617134	35.091348415617134	-9.230769230769239	44.02182301961191	62.23275436857567	-9.961538461538478	96.54364603922382	132.96550873715134	-23.509230769230808	227.8430046525682	313.79860061967713	-125.27874276261377	144.99247812104107	237.41785012868507	3년	96.54364603922382	227.8430046525682	144.99247812104107				2.5778288363282638	2.771858963793832	판정불가		판정불가	3년	44.02182301961191	0.797135284469791	헐값	Y		5929576000.0	-5.87044825162546	-11.90679144753326		-32.67212284622747	83.9615998840332	102.69509986877442	Y	N	주의	
VRT	Vertiv Holdings Co	0001674101	Company Add-ons	제외	PEG=헐값, PEGY=보통	270.1000061035156	3.41	2025	9.0	1728400000.0		1728400000.0	2892100000.0	20900000.0	3941300000.0	8271100000.0	32.27293570469359	67.7270642953064	0.4765146111158129	-2.9788598174833623	-3.032360006694845	80.08177886246304	80.09746806751039	166.40624999999997		95.30556878636357	341.31249999999994		199.11113757272713	1163.875625		678.9689791229996	330.9054419472858		151.37688403560614	5년	199.11113757272713	678.9689791229996	151.37688403560614	2.190339082018302		1.3024881598285152	4.8477826951533824	1.7948102871554448	5년	1.3024881598285152	보통	5년	95.30556878636357	0.8402633747664201	헐값	N	주당순현금<=0	390652824.0	-26.58730260767188	33.71287430867109		-28.208808915743077	299.8266000366211	249.16390029907225	N	Y	중립/개선	단기위험부채 존재
