티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
IBM	INTERNATIONAL BUSINESS MACHINES CORP	0000051143	Dow 30	제외	PEG=매우 유망, PEGY=안심	219.3000030517578	11.17	2025	3.1	13587000000.0	608000000.0	14195000000.0	54836000000.0	6424000000.0	32648000000.0	119139000000.0	21.509088393604195	78.49091160639581	0.2740328523825112	-42.839739881982034	-49.61128804767315	23.468195428266775	24.0744217636017	73.71695178849146	83.76390990316042	12.386209881346621	155.9339035769829	176.02781980632085	33.27241976269325	1741.7817029548992	1966.230747236604	371.65292874928355	694.2460915259608	796.5940355105907	69.47237737227408	3년	176.02781980632085	1966.230747236604	796.5940355105907	3.2732364115209136	3.7013459415177405	0.6598807278847661	12.756736597321586	5.817025271226659	3년	3.701345941517741	안심	3년	83.76390990316042	0.2801707257385476	매우 유망	N	주당순현금<=0	948675228.0	-15.102007229893266	-28.065337010738713		-30.37653330284611	239.57219970703125	270.37544982910157	N	N	주의	단기위험부채 존재
DIS	Walt Disney Co	0001744489	Dow 30	제외	PEG=매우 유망, PEGY=안심	102.72000122070312	6.85	2025	1.42	5695000000.0		5695000000.0	35315000000.0	6711000000.0	109869000000.0					-16.35560463832137	-20.06129210381005	17.383300125405036	17.92427639773915	151.8382352941176	58.50904212609996		312.1764705882352	125.51808425219991		2138.408823529411	859.7988771275693		1981.7842660796393	737.0316071942157		3년	125.51808425219991	859.7988771275693	737.0316071942157	8.816406216799793	3.4475066123098186		5.564329099944782	5.4169869877525825	3년	3.4475066123098186	안심	3년	58.509042126099956	0.2971045071621608	매우 유망	N	주당순현금<=0	1811000000.0	-2.5796672588419667	-4.544186750221102		-17.16797076750256	101.07620010375976	108.84834991455078	Y	N	주의	단기위험부채 존재
CRM	Salesforce, Inc.	0001108524	Dow 30	제외	PEG=매우 유망, PEGY=안심	173.50999450683594	7.8	2025	1.05	7327000000.0	57139000.0	7384139000.0	10439000000.0	4000000000.0	59142000000.0	53163000000.0	52.66194737545078	47.33805262454922	1.1124654364877828	-3.19546129707113	-7.379561715481172	22.65454561588552	23.190968746450913	85.7142857142857	74.02472751880647	12.233911375838758	179.9285714285714	156.54945503761294	32.96782275167752	1403.4428571428568	1221.085749293381	257.14901746308465	708.8541879860207	603.7552809358615	48.20415284662665	3년	156.54945503761294	1221.085749293381	603.7552809358615	3.8298841735958713	3.31389244312027	0.5863684754958841	15.064853556485355	8.68241256032766	3년	3.31389244312027	안심	3년	74.02472751880647	0.3060402432434484	매우 유망	N	주당순현금<=0	956000000.0	-5.84947591948718	-27.833465128115954		-40.405290007141204	183.82320098876954	224.19315071105956	N	N	주의	단기위험부채 존재
TRV	TRAVELERS COMPANIES, INC.	0000086312	Dow 30	제외	PEG=매우 유망, PEGY=안심	299.760009765625	27.43	2025	1.68	842000000.0		842000000.0	5861000000.0	100000000.0	32894000000.0	110814000000.0	22.88947031480502	77.11052968519499	0.29683974949013664	-22.051845342706503	-22.491212653778557	11.732112836614345	11.748130602238556	27.759664648346536	32.58155699339016	40.000996302713745	64.01932929669307	73.66311398678032	88.50199260542749	1756.0502026082909	2020.579216657384	2427.609657166876	485.8187034292211	574.0656361191159	709.8510735521273	3년	73.66311398678032	2020.579216657384	574.0656361191159	2.5093233468117786	2.9203228327692563	3.5527271927212434			3년	2.9203228327692563	안심	3년	32.58155699339016	0.3600844747534455	매우 유망	N	주당순현금<=0 | FCF<=0	227600000.0	0.17712086349557232	4.293367114810631		-3.932310695020902	299.3063995361328	285.90075042724607	Y	Y	강한 상승추세	단기위험부채 존재
JPM	JPMORGAN CHASE & CO	0000019617	Dow 30	제외	PEG=헐값, PEGY=보통	297.80999755859375	20.02	2025	2.0	278793000000.0		278793000000.0	267889000000.0	64776000000.0	362438000000.0	4062462000000.0	8.19087437004226	91.80912562995775	0.08921634220824712	3.9201869494876864	-19.367966924321408	14.679810719735569	15.843055168976782	1.3670886075949347	18.30758541328956	17.65495483894246	11.23417721518987	45.115170826579124	43.80990967788492	224.9082278481012	903.205719948114	877.074391751256	-24.47928891176637	203.2825383138488	194.50804168476336	3년	45.115170826579124	903.205719948114	203.28253831384876	0.2293686663867003	1.383368341799394	1.338910644979795			3년	1.383368341799394	보통	3년	18.307585413289562	0.8018430824350777	헐값	N	FCF<=0	2781500000.0	-3.0345479686280985	-3.770845616342544		-10.997874960098496	300.2722009277344	305.3245506286621	N	N	주의	단기위험부채 존재
BA	BOEING CO	0000012927	Dow 30	제외	PEG=헐값, PEGY=보통	220.49000549316406	2.48	2025	3.7280601366100687	10921000000.0	18479000000.0	29400000000.0	53848000000.0	6109000000.0	5454000000.0	162778000000.0	3.2419515906605163	96.75804840933948	0.03350575630613473	-32.07136298045389	-40.08526826708645	101.83926148129757	105.07067490332683	113.50762527233115			235.5152505446623			584.0778213507625			164.89990784134244			1년	235.5152505446623	584.0778213507625	164.89990784134244	1.1511835779609532			-2.462285189557917	-1.1167332433280093	1년	1.1511835779609532	보통	1년	113.50762527233115	0.8972019389619114	헐값	N	주당순현금<=0 | FCF<=0	762300000.0	-9.650052631068872	13.315861557348473		-12.55601394791933	217.92500122070314	219.66650047302247	Y	Y	중립/개선	단기위험부채 존재
NVDA	NVIDIA CORP	0001045810	Dow 30	보류	PEG=보통, PEGY=불리(<1)	225.32000732421875	4.9	2026	2.0	10605000000.0	34621000000.0	45226000000.0	7469000000.0	0.0	157293000000.0	49510000000.0	76.05934149891442	23.940658501085572	3.1769945465562515	1.5402219140083218	1.5402219140083218	45.66934396126743	45.66934396126743	66.66666666666669	41.21547046890686	-6.616661124591561	141.83333333333337	90.93094093781372	-4.7333222491831215	694.9833333333336	445.5616105952872	-23.1932790209973	208.4427972405061	97.7461370992045	-110.29348405249424	3년	90.93094093781372	445.5616105952872	97.7461370992045	1.503561485904056	0.9462686940622199	-0.10108884262727731	4.184517622583014	1.8571442777213318	3년	0.94626869406222	불리(<1)	3년	41.21547046890686	1.108063148174436	보통	Y		24514000000.0	21.81435142846253	20.582257619738332		-4.420122985552178	193.07119995117188	185.97255027770996	Y	Y	강한 상승추세	
GS	GOLDMAN SACHS GROUP INC	0000886982	Dow 30	제외	PEG=보통, PEGY=불리(<1)	948.469970703125	51.32	2025	1.86	164259000000.0		164259000000.0	236027000000.0	69709000000.0	124972000000.0	1684348000000.0	6.907125328852828	93.09287467114717	0.07419606874588862	-225.9697732997481	-445.4565491183879	22.88464037417913	27.161467650458164	26.591021213616184	19.517790861873507	15.71173099479697	61.68204242723237	47.535581723747015	39.92346198959394	3165.522417365565	2439.526054062697	2048.872069305961	233.7504101493991	157.20646192458935	116.0186545270463	3년	47.535581723747015	2439.526054062697	157.20646192458935	1.2432365441808573	0.9341545469945068	0.7678395075250233	-148.6712846347607	-15.674854157432828	3년	0.9341545469945068	불리(<1)	3년	19.517790861873507	1.1725015672179633	보통	N	주당순현금<=0 | FCF<=0	317600000.0	3.540237702902216	17.749220447315327		-2.806756610536709	881.1969995117188	842.3165014648438	Y	Y	강한 상승추세	단기위험부채 존재
JNJ	JOHNSON & JOHNSON	0000200406	Dow 30	제외	PEG=보통, PEGY=불리(<1)	226.7100067138672	11.03	2025	2.32	19709000000.0	393000000.0	20102000000.0	39438000000.0	8495000000.0	81544000000.0	117666000000.0	40.933688067868076	59.066311932131924	0.693012424999575	-7.959166872478801	-11.455915040750803	21.2755370431864	21.592558635958113	90.50086355785837	17.90172233284293	14.890675456717407	189.50172711571673	44.30344466568586	38.281350913434814	2090.2040500863554	488.666994662515	422.24330057518597	821.9725588577223	115.5471660672068	86.24819728760502	3년	44.30344466568586	488.666994662515	115.5471660672068	4.362797675539039	0.9504682439646824	0.808941998586551	8.108174857989628	3.5764521273306786	3년	0.9504682439646824	불리(<1)	3년	17.90172233284293	1.1884631348657324	보통	N	주당순현금<=0	2429400000.0	-6.830228493043311	16.112679494938376		-8.790630455158333	234.51080017089845	209.19525009155274	N	Y	중립/개선	단기위험부채 존재
AMZN	AMAZON COM INC	0001018724	Dow 30	보류	PEG=보통, PEGY=판정불가	264.1400146484375	7.17	2025		86810000000.0	36219000000.0	123029000000.0	65648000000.0	455000000.0	411065000000.0					5.29980604045442	5.257781472245313	36.10044750460015	36.106308671714395	29.656419529837247		-12.638188158251552	67.8128390596745		-16.776376316503104	486.2180560578662		-120.28661818932726	84.07587987189595		-145.5389609747032	1년	67.8128390596745	486.2180560578662	84.07587987189595				12.263507896924356	4.642805791181136	판정불가		판정불가	1년	29.656419529837247	1.2172894798807246	보통	Y		10827000000.0	31.314950367022632	11.17939751354573		-3.9455892837008455	236.70800018310547	229.4175	Y	Y	강한 상승추세	단기위험부채 존재
