티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
IBM	INTERNATIONAL BUSINESS MACHINES CORP	0000051143	Dow 30	제외	PEG=매우 유망, PEGY=안심	214.19000244140625	11.17	2025	3.27	13587000000.0	608000000.0	14195000000.0	54836000000.0	6424000000.0	32648000000.0	119139000000.0	21.509088393604195	78.49091160639581	0.2740328523825112	-42.839739881982034	-49.61128804767315	23.010719993141297	23.616946328476224	73.71695178849146	83.76390990316042	12.386209881346621	155.9339035769829	176.02781980632085	33.27241976269325	1741.7817029548992	1966.230747236604	371.65292874928355	713.1946790706912	817.9843712707765	73.51553504508355	3년	176.02781980632085	1966.230747236604	817.9843712707765	3.3456993875653875	3.7823201503083013	0.6803876578400501	12.756736597321586	5.955803936652606	3년	3.782320150308301	안심	3년	83.76390990316042	0.2747092395727948	매우 유망	N	주당순현금<=0	948675228.0	-7.668761795748624	-26.75762527244483		-34.94213914469027	260.0723986816406	272.0452498626709	N	N	주의	단기위험부채 존재
DIS	Walt Disney Co	0001744489	Dow 30	제외	PEG=매우 유망, PEGY=안심	94.8499984741211	6.85	2025	1.62	5695000000.0		5695000000.0	35315000000.0	6711000000.0	109869000000.0					-16.35560463832137	-20.06129210381005	16.234394614955104	16.775370887289217	151.8382352941176	58.50904212609996		312.1764705882352	125.51808425219991		2138.408823529411	859.7988771275693		2154.516455382817	806.4827527247215		3년	125.51808425219991	859.7988771275693	806.4827527247215	9.452661397841844	3.703805627017909		5.564329099944782	5.866451438544783	3년	3.703805627017909	안심	3년	58.509042126099956	0.2774681318481746	매우 유망	N	주당순현금<=0	1811000000.0	-7.553606350154862	-14.534154257443321		-21.91487814198274	99.8088005065918	105.03470012664795	N	N	주의	단기위험부채 존재
CRM	Salesforce, Inc.	0001108524	Dow 30	제외	PEG=매우 유망, PEGY=안심	163.66000366210938	7.8	2025	1.12	7327000000.0	57139000.0	7384139000.0	10439000000.0	4000000000.0	59142000000.0	53163000000.0	52.66194737545078	47.33805262454922	1.1124654364877828	-3.19546129707113	-7.379561715481172	21.391726276818012	21.928149407383405	85.7142857142857	74.02472751880647	12.233911375838758	179.9285714285714	156.54945503761294	32.96782275167752	1403.4428571428568	1221.085749293381	257.14901746308465	757.5356383593816	646.1112806855492	57.12392258892505	3년	156.54945503761294	1221.085749293381	646.1112806855492	4.059246298807922	3.5127939908356076	0.6242559016992589	15.064853556485355	9.204969582909264	3년	3.512793990835608	안심	3년	74.02472751880647	0.2889808175434797	매우 유망	N	주당순현금<=0	956000000.0	-8.138751516586229	-28.235035530797425		-39.441256739274976	170.17759979248046	206.59055068969727	N	N	주의	단기위험부채 존재
TRV	TRAVELERS COMPANIES, INC.	0000086312	Dow 30	제외	PEG=매우 유망, PEGY=안심	387.260009765625	27.43	2025	1.33	842000000.0		842000000.0	5861000000.0	100000000.0	32894000000.0	110814000000.0	22.88947031480502	77.11052968519499	0.29683974949013664	-22.051845342706503	-22.491212653778557	14.922050860675592	14.938068626299803	27.759664648346536	32.58155699339016	40.000996302713745	64.01932929669307	73.66311398678032	88.50199260542749	1756.0502026082909	2020.579216657384	2427.609657166876	353.45508400701544	421.76294110002885	526.8681495505043	3년	73.66311398678032	2020.579216657384	421.76294110002885	1.9494414621657112	2.2725801774847203	2.7697932870363164			3년	2.2725801774847203	안심	3년	32.58155699339016	0.4579907235158478	매우 유망	N	주당순현금<=0 | FCF<=0	227600000.0	27.922569851561363	39.442606965088856		0.0	320.77	297.55000045776364	Y	Y	강한 상승추세	단기위험부채 존재
BA	BOEING CO	0000012927	Dow 30	제외	PEG=헐값, PEGY=보통	209.52000427246094	2.48	2025	3.923253070055625	10921000000.0	18479000000.0	29400000000.0	53848000000.0	6109000000.0	5454000000.0	162778000000.0	3.2419515906605163	96.75804840933948	0.03350575630613473	-32.07136298045389	-40.08526826708645	97.41587389230438	100.64728731433362	113.50762527233115			235.5152505446623			584.0778213507625			178.76947758707783			1년	235.5152505446623	584.0778213507625	178.76947758707783	1.2054593738204256			-2.462285189557917	-1.1752029111053033	1년	1.2054593738204256	보통	1년	113.50762527233115	0.8582319792047545	헐값	N	주당순현금<=0 | FCF<=0	762300000.0	-9.860608298144813	-16.906599506611297		-16.906599506611297	219.7393997192383	218.40370040893555	N	N	주의	단기위험부채 존재
JPM	JPMORGAN CHASE & CO	0000019617	Dow 30	제외	PEG=헐값, PEGY=보통	353.2099914550781	20.02	2025	1.71	278793000000.0		278793000000.0	267889000000.0	64776000000.0	362438000000.0	4062462000000.0	8.19087437004226	91.80912562995775	0.08921634220824712	3.9201869494876864	-19.367966924321408	17.447043182097424	18.61028763133864	1.3670886075949347	18.30758541328956	17.65495483894246	11.23417721518987	45.115170826579124	43.80990967788492	224.9082278481012	903.205719948114	877.074391751256	-36.324500073858914	155.7135250413734	148.31528353376262	3년	45.115170826579124	903.205719948114	155.7135250413734	0.17636734061347223	1.1473339754113634	1.109927604169228			3년	1.1473339754113634	보통	3년	18.307585413289562	0.9529953179643524	헐값	N	FCF<=0	2781500000.0	14.57441055329296	18.638314526016565		0.0	322.35700134277346	310.6790007019043	Y	Y	강한 상승추세	단기위험부채 존재
NVDA	NVIDIA CORP	0001045810	Dow 30	보류	PEG=보통, PEGY=안심	206.83999633789062	4.9	2026	48.0	10605000000.0	34621000000.0	45226000000.0	7469000000.0	0.0	157293000000.0	49510000000.0	76.05934149891442	23.940658501085572	3.1769945465562515	1.5402219140083218	1.5402219140083218	41.89791314773108	41.89791314773108	66.66666666666669	41.21547046890686	-6.616661124591561	141.83333333333337	90.93094093781372	-4.7333222491831215	694.9833333333336	445.5616105952872	-23.1932790209973	236.0004571833484	115.41366200153314	-111.21314998628655	3년	90.93094093781372	445.5616105952872	115.41366200153314	2.736810930471755	2.129353558835619	0.9877183794212312	4.184517622583014	2.0230698591520233	3년	2.129353558835619	안심	3년	41.21547046890686	1.0165579252416652	보통	Y		24514000000.0	-0.6866125247203425	10.214737760954208		-12.259272283809064	209.18440002441406	192.90680030822753	N	Y	중립/개선	
AMZN	AMAZON COM INC	0001018724	Dow 30	보류	PEG=보통, PEGY=판정불가	232.11000061035156	7.17	2025		86810000000.0	36219000000.0	123029000000.0	65648000000.0	455000000.0	411065000000.0					5.29980604045442	5.257781472245313	31.633220999985653	31.639082167099897	29.656419529837247		-12.638188158251552	67.8128390596745		-16.776376316503104	486.2180560578662		-120.28661818932726	109.47742655608006		-151.823108816089	1년	67.8128390596745	486.2180560578662	109.47742655608006				12.263507896924356	5.283489666398041	판정불가		판정불가	1년	29.656419529837247	1.066656781280004	보통	Y		10827000000.0	-12.076211524429326	-2.947818591656415		-15.59329108215054	249.22320068359375	234.58820014953614	N	N	주의	단기위험부채 존재
GS	GOLDMAN SACHS GROUP INC	0000886982	Dow 30	제외	PEG=보통, PEGY=불리(<1)	1061.22998046875	51.32	2025	1.82	164259000000.0		164259000000.0	236027000000.0	69709000000.0	124972000000.0	1684348000000.0	6.907125328852828	93.09287467114717	0.07419606874588862	-225.9697732997481	-445.4565491183879	25.081834640851483	29.358661917130515	26.591021213616184	19.517790861873507	15.71173099479697	61.68204242723237	47.535581723747015	39.92346198959394	3165.522417365565	2439.526054062697	2048.872069305961	198.28806909199264	129.87722727029887	93.0657922424096	3년	47.535581723747015	2439.526054062697	129.87722727029887	1.1327329766915202	0.85072687733616	0.6989812047577473	-148.6712846347607	-14.009337030705815	3년	0.85072687733616	불리(<1)	3년	19.517790861873507	1.2850754892474487	보통	N	주당순현금<=0 | FCF<=0	317600000.0	14.491160006461001	15.491682790952854		-7.884934947996647	1042.2331994628905	910.4405514526367	Y	Y	강한 상승추세	단기위험부채 존재
JNJ	JOHNSON & JOHNSON	0000200406	Dow 30	제외	PEG=보통, PEGY=불리(<1)	263.3999938964844	11.03	2025	2.07	19709000000.0	393000000.0	20102000000.0	39438000000.0	8495000000.0	81544000000.0	117666000000.0	40.933688067868076	59.066311932131924	0.693012424999575	-7.959166872478801	-11.455915040750803	24.601918474067382	24.918940066839095	90.50086355785837	17.90172233284293	14.890675456717407	189.50172711571673	44.30344466568586	38.281350913434814	2090.2040500863554	488.666994662515	422.24330057518597	693.5474937436031	85.52278131584166	60.3049773574128	3년	44.30344466568586	488.666994662515	85.52278131584166	3.7627497894294835	0.811795322136967	0.6894045874753821	8.108174857989628	3.0782745048870894	3년	0.811795322136967	불리(<1)	3년	17.90172233284293	1.3742766207993358	보통	N	주당순현금<=0	2429400000.0	15.780217097355775	19.65112865757106		-1.4369093242829645	241.93079986572266	224.63835006713867	Y	Y	강한 상승추세	단기위험부채 존재
