티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
IBM	INTERNATIONAL BUSINESS MACHINES CORP	0000051143	Dow 30	제외	PEG=매우 유망, PEGY=안심	206.64999389648438	11.17	2025	3.29	13587000000.0	608000000.0	14195000000.0	54836000000.0	6424000000.0	32648000000.0	119139000000.0	21.509088393604195	78.49091160639581	0.2740328523825112	-42.839739881982034	-49.61128804767315	22.335696846774074	22.941923182109	73.71695178849146	83.76390990316042	12.386209881346621	155.9339035769829	176.02781980632085	33.27241976269325	1741.7817029548992	1966.230747236604	371.65292874928355	742.8655961283971	851.4787347255055	79.84657136522968	3년	176.02781980632085	1966.230747236604	851.4787347255055	3.4477076008315146	3.897523793430853	0.7018455698466701	12.756736597321586	6.1731124965393045	3년	3.897523793430853	안심	3년	83.76390990316042	0.2666506001522183	매우 유망	N	주당순현금<=0	948675228.0	-10.572099593642626	-29.870708087111232		-37.23233393049764	260.1729986572266	272.4213999176025	N	N	주의	단기위험부채 존재
DIS	Walt Disney Co	0001744489	Dow 30	제외	PEG=매우 유망, PEGY=안심	92.83000183105469	6.85	2025	1.56	5695000000.0		5695000000.0	35315000000.0	6711000000.0	109869000000.0					-16.35560463832137	-20.06129210381005	15.939504594069497	16.48048086640361	151.8382352941176	58.50904212609996		312.1764705882352	125.51808425219991		2138.408823529411	859.7988771275693		2203.5751172570194	826.2079717421036		3년	125.51808425219991	859.7988771275693	826.2079717421036	9.623776848823233	3.7685639331883274		5.564329099944782	5.994106420542298	3년	3.768563933188328	안심	3년	58.509042126099956	0.2724280558159939	매우 유망	N	주당순현금<=0	1811000000.0	-10.438976879438567	-18.001941010715182		-23.878635379996403	100.03500061035156	105.12420013427734	N	N	주의	단기위험부채 존재
CRM	Salesforce, Inc.	0001108524	Dow 30	제외	PEG=매우 유망, PEGY=안심	156.92999267578125	7.8	2025	1.08	7327000000.0	57139000.0	7384139000.0	10439000000.0	4000000000.0	59142000000.0	53163000000.0	52.66194737545078	47.33805262454922	1.1124654364877828	-3.19546129707113	-7.379561715481172	20.528904355493893	21.065327486059285	85.7142857142857	74.02472751880647	12.233911375838758	179.9285714285714	156.54945503761294	32.96782275167752	1403.4428571428568	1221.085749293381	257.14901746308465	794.3114271612707	678.1085874490257	63.862250343920415	3년	156.54945503761294	1221.085749293381	678.1085874490257	4.227906380744476	3.6584868933205943	0.64854466391801	15.064853556485355	9.599728706805891	3년	3.6584868933205934	안심	3년	74.02472751880647	0.277324956721771	매우 유망	N	주당순현금<=0	956000000.0	-9.446053137741428	-31.19821333886714		-41.93154757602914	170.33059967041015	207.0011506652832	N	N	주의	단기위험부채 존재
TRV	TRAVELERS COMPANIES, INC.	0000086312	Dow 30	제외	PEG=매우 유망, PEGY=안심	376.3699951171875	27.43	2025	1.34	842000000.0		842000000.0	5861000000.0	100000000.0	32894000000.0	110814000000.0	22.88947031480502	77.11052968519499	0.29683974949013664	-22.051845342706503	-22.491212653778557	14.525039754279767	14.541057519903976	27.759664648346536	32.58155699339016	40.000996302713745	64.01932929669307	73.66311398678032	88.50199260542749	1756.0502026082909	2020.579216657384	2427.609657166876	366.57550426184287	436.8598036164523	545.0061611343405	3년	73.66311398678032	2020.579216657384	436.8598036164523	2.003413769643721	2.335384795308065	2.8461881689881587			3년	2.335384795308065	안심	3년	32.58155699339016	0.4458055751364635	매우 유망	N	주당순현금<=0 | FCF<=0	227600000.0	22.464455653984096	35.1515298294301		0.0	318.99	297.0273504638672	Y	Y	강한 상승추세	단기위험부채 존재
BA	BOEING CO	0000012927	Dow 30	제외	PEG=헐값, PEGY=보통	209.22999572753906	2.48	2025	3.928690994528408	10921000000.0	18479000000.0	29400000000.0	53848000000.0	6109000000.0	5454000000.0	162778000000.0	3.2419515906605163	96.75804840933948	0.03350575630613473	-32.07136298045389	-40.08526826708645	97.29893496290039	100.53034838492965	113.50762527233115			235.5152505446623			584.0778213507625			179.15587309543955			1년	235.5152505446623	584.0778213507625	179.15587309543955	1.2069640465400517			-2.462285189557917	-1.1768318309217594	1년	1.2069640465400515	보통	1년	113.50762527233115	0.8572017494812145	헐값	N	주당순현금<=0 | FCF<=0	762300000.0	-10.642749869112622	-16.77737851325101		-17.021613804426792	220.28639953613282	218.45475036621093	N	N	주의	단기위험부채 존재
JPM	JPMORGAN CHASE & CO	0000019617	Dow 30	제외	PEG=헐값, PEGY=보통	349.8999938964844	20.02	2025	1.72	278793000000.0		278793000000.0	267889000000.0	64776000000.0	362438000000.0	4062462000000.0	8.19087437004226	91.80912562995775	0.08921634220824712	3.9201869494876864	-19.367966924321408	17.281708638711123	18.44495308795234	1.3670886075949347	18.30758541328956	17.65495483894246	11.23417721518987	45.115170826579124	43.80990967788492	224.9082278481012	903.205719948114	877.074391751256	-35.72214010536998	158.1325337820159	150.6643061019123	3년	45.115170826579124	903.205719948114	158.1325337820159	0.17863329790665716	1.1588891950433453	1.121124956101994			3년	1.1588891950433453	보통	3년	18.307585413289562	0.9439643868145632	헐값	N	FCF<=0	2781500000.0	12.258972426380964	15.238938270125836		0.0	321.3904016113281	310.4588507080078	Y	Y	강한 상승추세	단기위험부채 존재
NVDA	NVIDIA CORP	0001045810	Dow 30	보류	PEG=보통, PEGY=안심	208.75999450683594	4.9	2026	47.0	10605000000.0	34621000000.0	45226000000.0	7469000000.0	0.0	157293000000.0	49510000000.0	76.05934149891442	23.940658501085572	3.1769945465562515	1.5402219140083218	1.5402219140083218	42.28974950874033	42.28974950874033	66.66666666666669	41.21547046890686	-6.616661124591561	141.83333333333337	90.93094093781372	-4.7333222491831215	694.9833333333336	445.5616105952872	-23.1932790209973	232.91020867054874	113.43246901680536	-111.11002090021506	3년	90.93094093781372	445.5616105952872	113.43246901680537	2.6878065722090496	2.0859776067170777	0.9549202666017713	4.184517622583014	2.004463370708697	3년	2.0859776067170777	안심	3년	41.21547046890686	1.0260649466720004	보통	Y		24514000000.0	4.568220369199416	12.940921144154949		-11.444816474779662	209.46320007324218	192.80030029296876	N	Y	상승전환	
AMZN	AMAZON COM INC	0001018724	Dow 30	보류	PEG=보통, PEGY=판정불가	233.66000366210938	7.17	2025		86810000000.0	36219000000.0	123029000000.0	65648000000.0	455000000.0	411065000000.0					5.29980604045442	5.257781472245313	31.84939994723221	31.85526111434645	29.656419529837247		-12.638188158251552	67.8128390596745		-16.776376316503104	486.2180560578662		-120.28661818932726	108.08784063916028		-151.47933591718638	1년	67.8128390596745	486.2180560578662	108.08784063916028				12.263507896924356	5.248441198630788	판정불가		판정불가	1년	29.656419529837247	1.0739462299280131	보통	Y		10827000000.0	-8.397364754267278	-0.2901735454500787		-15.029633092113615	249.8974008178711	234.5321501159668	N	N	주의	단기위험부채 존재
GS	GOLDMAN SACHS GROUP INC	0000886982	Dow 30	제외	PEG=보통, PEGY=불리(<1)	1074.719970703125	51.32	2025	1.82	164259000000.0		164259000000.0	236027000000.0	69709000000.0	124972000000.0	1684348000000.0	6.907125328852828	93.09287467114717	0.07419606874588862	-225.9697732997481	-445.4565491183879	25.34469493380501	29.62152221008404	26.591021213616184	19.517790861873507	15.71173099479697	61.68204242723237	47.535581723747015	39.92346198959394	3165.522417365565	2439.526054062697	2048.872069305961	194.5439280610514	126.99178581995278	90.64241152655855	3년	47.535581723747015	2439.526054062697	126.99178581995278	1.1209849354202042	0.8419036377278681	0.6917317821574159	-148.6712846347607	-13.833490461472858	3년	0.8419036377278681	불리(<1)	3년	19.517790861873507	1.2985432169638578	보통	N	주당순현금<=0 | FCF<=0	317600000.0	15.399976891445966	12.577378433814857		-6.713999947233229	1039.926600341797	909.1183016967774	Y	Y	강한 상승추세	단기위험부채 존재
JNJ	JOHNSON & JOHNSON	0000200406	Dow 30	제외	PEG=보통, PEGY=불리(<1)	259.2699890136719	11.03	2025	2.1	19709000000.0	393000000.0	20102000000.0	39438000000.0	8495000000.0	81544000000.0	117666000000.0	40.933688067868076	59.066311932131924	0.693012424999575	-7.959166872478801	-11.455915040750803	24.227484667828712	24.54450626060043	90.50086355785837	17.90172233284293	14.890675456717407	189.50172711571673	44.30344466568586	38.281350913434814	2090.2040500863554	488.666994662515	422.24330057518597	706.1881971137562	88.47804040935354	62.858532983900474	3년	44.30344466568586	488.666994662515	88.47804040935354	3.822141044663277	0.8255798159436212	0.7012975424262285	8.108174857989628	3.1273094463555773	3년	0.8255798159436212	불리(<1)	3년	17.90172233284293	1.3533605436042535	보통	N	주당순현금<=0	2429400000.0	12.408409223731498	18.664461758084272		-2.9823385391210655	241.1479998779297	224.2621501159668	Y	Y	강한 상승추세	단기위험부채 존재
