티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
NXT	Nextpower Inc.	0001852131	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	78.02999877929688	3.84	2026		1094976000.0		1094976000.0	0.0	0.0	2334397000.0	1738815000.0	57.31096245420076	42.68903754579924	1.34252177488692	7.170295091220365	7.170295091220365	18.453047835436593	18.453047835436593	10.662824207492786	476.8998281229633		29.825648414985572	962.2996562459266		114.5304899135446	3695.230679984358		46.777510835912175	4635.653899516383		3년	962.2996562459266	3695.230679984358	4635.653899516383				3.3634594264019313	4.3104696642572975	판정불가		판정불가	3년	476.8998281229633	0.038693760717143	매우 유망	Y		152710033.0	-36.72046036476563	-32.37129429990054		-50.10869448566464	94.7136001586914	108.23255012512207	N	N	주의	
GOLD	Gold.com, Inc.	0001591588	Company Add-ons	제외	PEG=매우 유망, PEGY=안심	46.81999969482422	3.02	2026	1.71	6291000.0		6291000.0	91859000.0	149000.0	875713000.0	3198553000.0	21.493761084818715	78.50623891518129	0.2737841142541643	-3.1386588219758935	-3.1441241847806154	16.542602157880832	16.54441188066385	325.3521126760563	-21.9021229799764	-29.859929353703286	659.2042253521126	-35.3042459599528	-51.21985870740657	1990.7967605633803	-106.61882279905745	-154.68397329636784	4152.022156214272	-327.72068238788086	-430.38012452927796	1년	659.2042253521126	1990.7967605633803	4152.022156214272	19.77089877122174	-1.2206134674137072	-1.7016627181771864	44.38593531064535	94.80122938905541	1년	19.77089877122174	안심	1년	325.3521126760563	0.0508452274116683	매우 유망	N	주당순현금<=0	27262600.0	9.623040736251776	1.7604898996745444		-27.003429778048137	43.15960006713867	43.588749980926515	Y	Y	상승전환	단기위험부채 존재
SE	Sea Ltd	0001703399	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	103.5	2.52	2025		4158920000.0	6413261000.0	10572181000.0	1026000.0	856000.0	12526503000.0	16722651000.0	42.82688996748419	57.173110032515815	0.7490739955046601	16.56331158752774	16.56197037223774	34.49868587796519	34.499218106254865	240.54054054054052			489.58108108108104			1233.7443243243242			1092.0235017626321			1년	489.58108108108104	1233.7443243243242	1092.0235017626321				7.0675684411233775	6.82856854214819	판정불가		판정불가	1년	240.54054054054052	0.1434215030881699	매우 유망	Y		638227141.0	13.936596402997337	22.528706646487805		-46.361942164794755	111.96800033569336	104.74915000915527	N	N	중립/개선	단기위험부채 존재
GEV	GE Vernova Inc.	0001996810	Company Add-ons	제외	PEG=매우 유망, PEGY=안심	925.0900268554688	17.69	2025	22.0	8848000000.0		8848000000.0		63000000.0	11178000000.0	50720000000.0	18.058741801027498	81.9412581989725	0.22038643533123028	32.05797101449275	31.829710144927535	50.48230954443052	50.49521292880391	217.02508960573476			442.5501792114695			7828.712670250897			746.2649518406292			1년	442.5501792114695	7828.712670250897	746.2649518406292	4.734828730356797					1년	4.734828730356797	안심	1년	217.02508960573476	0.2326104766787137	매우 유망	N	FCF<=0	276000000.0	-11.80042715182884	7.760324580460165		-21.259551062278547	989.1382043457031	898.5165490722657	N	Y	중립/개선	단기위험부채 존재
ENPH	Enphase Energy, Inc.	0001463101	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	35.560001373291016	1.29	2025		474318000.0	1038536000.0	1512854000.0	572194000.0	632183000.0	1087023000.0	2422769000.0	30.971151566816495	69.02884843318351	0.448669683325154	6.973740788517711	2.2869460136708035	22.15989192618086	25.793066170248228	72.00000000000001			152.50000000000003			196.72500000000005			453.2198886464596			1년	152.50000000000003	196.72500000000005	453.2198886464596				0.7109781593345492	1.9993760738956614	판정불가		판정불가	1년	72.00000000000001	0.3077762767525118	매우 유망	Y		134886000.0	-25.575549849743396	-17.83733277205808		-50.83644342170689	39.06240005493164	41.08020002365112	N	N	주의	단기위험부채 존재
MELI	MERCADOLIBRE INC	0001099590	Company Add-ons	제외	PEG=매우 유망, PEGY=안심	1839.7099609375	39.4	2025	0.032613836568795074	3670000000.0	2629000000.0	6299000000.0	9193000000.0		6748000000.0	35919000000.0	15.81550144139499	84.18449855860501	0.18786714552186864	-57.08388530202385	-57.08388530202385	48.14197579288132	48.14197579288132	4.537012470151236	129.72289831422012		17.574024940302472	267.94579662844023		692.4165826479174	10557.064387160544		-62.36273122666205	473.84395428183456		3년	267.94579662844023	10557.064387160544	473.84395428183456	0.09491979154282519	2.695267695472849		228.947013372699	12.444734128418244	3년	2.695267695472849	안심	3년	129.72289831422012	0.3711139391618421	매우 유망	N	주당순현금<=0	50697320.0	12.739764281053322	8.841832044088772		-26.733095879185598	1877.5593896484374	1855.618600463867	N	N	중립/개선	
FSLR	FIRST SOLAR, INC.	0001274494	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	191.07000732421875	14.21	2025		2803514000.0	509032000.0	3312546000.0	282593000.0	0.0	9537993000.0	3783317000.0	71.59951236027088	28.40048763972913	2.5210663024007767	28.17591154672345	28.17591154672345	11.463342419246677	11.463342419246677	18.21963394342763		30.670348455238837	44.93926788685526		69.84069691047767	638.5869966722133		992.4363030978878	234.21624126942206		419.4097791674148	5년	69.84069691047767	992.4363030978878	419.4097791674148				11.040200117168974	5.7780916386501815	판정불가		판정불가	5년	30.670348455238837	0.3737597711345405	매우 유망	Y		107537000.0	-25.011771963987584	-3.4073051501749996		-39.962291492782796	215.20980041503907	228.8010511779785	N	N	주의	
ALNY	ALNYLAM PHARMACEUTICALS, INC.	0001178670	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	239.36000061035156	2.33	2025		1657250000.0	1251234000.0	2908484000.0			789176000.0	4177155000.0	15.89052360787068	84.10947639212932	0.1889266737767691	21.594873927118293	21.594873927118293	93.46142776104432	93.46142776104432	206.8807339449541			422.2614678899082			983.8692201834862			311.0416183467109			1년	422.2614678899082	983.8692201834862	311.0416183467109				3.4553696058923107	1.4435868971763683	판정불가		판정불가	1년	206.8807339449541	0.4517647727695713	매우 유망	Y		134684000.0	-15.336729068737842	-23.964418712821246		-51.27234232817648	250.96359954833986	314.2740998077393	N	N	주의	
EME	EMCOR Group, Inc.	0000105634	Company Add-ons	제외	PEG=매우 유망, PEGY=안심	739.4600219726562	28.19	2025	22.0	1111968000.0		1111968000.0	0.0		3673944000.0	5616418000.0	39.54575720515519	60.4542427948448	0.654143619652241	24.630614870271227	24.630614870271227	25.357552575465945	25.357552575465945	30.994423791821568	51.54328097260492	63.67289600664736	70.48884758364314	111.58656194520984	135.84579201329473	1987.0806133829	3145.6251812354653	3829.4928768547784	168.72049256726123	325.3948946210623	417.8769322293918	3년	111.58656194520984	3145.6251812354653	325.3948946210623	2.0898871700692037	2.9002515425625046	3.3785948289638172			3년	2.9002515425625046	안심	3년	51.54328097260492	0.4919662096975045	매우 유망	N	FCF<=0	45145767.0	-10.639272269165412	0.2440214860041312		-21.646620188327816	773.2985986328125	764.5619494628907	N	N	판정불가	
PDD	PDD Holdings Inc.	0001737806	Company Add-ons	보류	PEG=헐값, PEGY=판정불가	78.76000213623047	2.36	2025		15572577000.0	44816702000.0	60389279000.0			59113291000.0	30981848000.0	65.61207591899047	34.387924081009515	1.9079975797441133	10.184417739143575	10.184417739143575	29.05745101571479	29.05745101571479	-9.230769230769239	44.02182301961191	62.23275436857567	-9.961538461538478	96.54364603922382	132.96550873715134	-23.509230769230808	227.8430046525682	313.79860061967713	-129.84920026864285	189.2877075580448	298.4238091777886	3년	96.54364603922382	227.8430046525682	189.28770755804476				2.5778288363282638	3.2730177328708248	판정불가		판정불가	3년	44.02182301961191	0.6600692343606391	헐값	Y		5929576000.0	-1.3774085471000008	-21.803017095236843		-42.98125001657003	85.40119964599609	96.76509998321534	N	N	주의	
JD	JD.com, Inc.	0001549802	Company Add-ons	양호	PEG=헐값, PEGY=양호	26.899999618530273	0.92	2025	3.72	19660000000.0	10831000000.0	30491000000.0	449195000.0	1146000000.0	32180000000.0	57402000000.0	35.922395124020454	64.07760487597956	0.5606076443329501	10.08778726350647	9.702970032851441	18.274143864156308	18.692423462694386	-50.0	25.092130660408696	-17.655175032048053	-91.5	58.68426132081739	-26.810350064096106	-84.18	53.989520415152	-24.665522058968417	-412.9368074117442	100.70453970549838	-191.69339185409277	3년	58.68426132081739	53.989520415152	100.70453970549838	-2.5325399834886704	1.5766610394767684	-0.7625624015897732	0.7216162553906267	2.6825883480441974	3년	1.5766610394767684	양호	3년	25.092130660408696	0.7282818709767814	헐값	Y		2978037127.0	-3.6187754726035415	-4.609933011482914		-25.628971577814553	29.625000228881834	29.065500078201293	N	N	주의	단기위험부채 존재
