티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
NXT	Nextpower Inc.	0001852131	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	105.66999816894531	3.84	2026		1094976000.0		1094976000.0	0.0	0.0	2334397000.0	1738815000.0	57.31096245420076	42.68903754579924	1.34252177488692	7.170295091220365	7.170295091220365	25.65096434315754	25.65096434315754	10.662824207492786	476.8998281229633		29.825648414985572	962.2996562459266		114.5304899135446	3695.230679984358		8.385059049999333	3396.9534816082983		3년	962.2996562459266	3695.230679984358	3396.9534816082983				3.3634594264019313	3.1829842762223093	판정불가		판정불가	3년	476.8998281229633	0.0537869020505155	매우 유망	Y		152710033.0	-2.2026883994371027	9.752803810449961		-32.436059915140056	123.14360000610351	108.26317497253417	N	N	판정불가	
SE	Sea Ltd	0001703399	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	106.26000213623047	2.52	2025		4158920000.0	6413261000.0	10572181000.0	1026000.0	856000.0	12526503000.0	16722651000.0	42.82688996748419	57.173110032515815	0.7490739955046601	16.56331158752774	16.56197037223774	35.593924820913784	35.59445704920346	240.54054054054052			489.58108108108104			1233.7443243243242			1061.0618290244379			1년	489.58108108108104	1233.7443243243242	1061.0618290244379				7.0675684411233775	6.651202991754519	판정불가		판정불가	1년	240.54054054054052	0.1479747436375067	매우 유망	Y		638227141.0	22.37705849987286	-12.341196942602938		-45.92366303499722	94.20340042114258	113.89774997711181	Y	N	중립/개선	단기위험부채 존재
GEV	GE Vernova Inc.	0001996810	Company Add-ons	제외	PEG=매우 유망, PEGY=안심	1078.81005859375	17.69	2025	19.0	8848000000.0		8848000000.0		63000000.0	11178000000.0	50720000000.0	18.058741801027498	81.9412581989725	0.22038643533123028	32.05797101449275	31.829710144927535	59.171966510981186	59.18486989535457	217.02508960573476			442.5501792114695			7828.712670250897			625.680355674082			1년	442.5501792114695	7828.712670250897	625.680355674082	3.988799148021099					1년	3.988799148021099	안심	1년	217.02508960573476	0.2726503494065029	매우 유망	N	FCF<=0	276000000.0	8.827809127246521	57.52271729526717		-8.175436048157747	1036.1795935058594	821.8951983642578	Y	Y	강한 상승추세	단기위험부채 존재
ENPH	Enphase Energy, Inc.	0001463101	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	39.939998626708984	1.29	2025		474318000.0	1038536000.0	1512854000.0	572194000.0	632183000.0	1087023000.0	2422769000.0	30.971151566816495	69.02884843318351	0.448669683325154	6.973740788517711	2.2869460136708035	25.555238634256803	29.188412878324172	72.00000000000001			152.50000000000003			196.72500000000005			392.55134392629793			1년	152.50000000000003	196.72500000000005	392.55134392629793				0.7109781593345492	1.780115632901145	판정불가		판정불가	1년	72.00000000000001	0.3549338699202333	매우 유망	Y		134886000.0	18.798334014313166	15.701037361157777		-44.780868774206425	51.04800003051758	39.9854500579834	N	N	중립/개선	단기위험부채 존재
MELI	MERCADOLIBRE INC	0001099590	Company Add-ons	제외	PEG=매우 유망, PEGY=안심	1822.6500244140625	39.4	2025	0.03291910086758895	3670000000.0	2629000000.0	6299000000.0	9193000000.0		6748000000.0	35919000000.0	15.81550144139499	84.18449855860501	0.18786714552186864	-57.08388530202385	-57.08388530202385	47.708982480103714	47.708982480103714	4.537012470151236	129.72289831422012		17.574024940302472	267.94579662844023		692.4165826479174	10557.064387160544		-62.010447789036604	479.2151123776152		3년	267.94579662844023	10557.064387160544	479.21511237761524	0.09578765535242013	2.719735585834394		228.947013372699	12.56121637758186	3년	2.719735585834394	안심	3년	129.72289831422012	0.3677761066094982	매우 유망	N	주당순현금<=0	50697320.0	-1.7004836846222782	-10.42696294883182		-27.41251206984041	1686.4086059570313	1906.549053955078	Y	N	주의	
FSLR	FIRST SOLAR, INC.	0001274494	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	206.0500030517578	14.21	2025		2803514000.0	509032000.0	3312546000.0	282593000.0	0.0	9537993000.0	3783317000.0	71.59951236027088	28.40048763972913	2.5210663024007767	28.17591154672345	28.17591154672345	12.517529310699109	12.517529310699109	18.21963394342763		30.670348455238837	44.93926788685526		69.84069691047767	638.5869966722133		992.4363030978878	209.9184601864851		381.6482836200673	5년	69.84069691047767	992.4363030978878	381.6482836200673				11.040200117168974	5.358019875590965	판정불가		판정불가	5년	30.670348455238837	0.4081313040498232	매우 유망	Y		107537000.0	10.417449428124526	-14.89405537470061		-35.255301476274056	249.04940307617187	235.20645133972167	N	N	중립/개선	
EME	EMCOR Group, Inc.	0000105634	Company Add-ons	제외	PEG=헐값, PEGY=안심	760.27001953125	28.19	2025	22.0	1111968000.0		1111968000.0	0.0		3673944000.0	5616418000.0	39.54575720515519	60.4542427948448	0.654143619652241	24.630614870271227	24.630614870271227	26.095757526107796	26.095757526107796	30.994423791821568	51.54328097260492	63.67289600664736	70.48884758364314	111.58656194520984	135.84579201329473	1987.0806133829	3145.6251812354653	3829.4928768547784	161.36511533205652	313.7510490253086	403.70168209656356	3년	111.58656194520984	3145.6251812354653	313.7510490253086	2.0307677881664365	2.818208319840024	3.2830200817483433			3년	2.818208319840024	안심	3년	51.54328097260492	0.5062882500626532	헐값	N	FCF<=0	45145767.0	-9.276737667622537	10.542923219734025		-19.44158733443708	828.4001989746093	742.0555508422851	N	Y	중립/개선	
ALNY	ALNYLAM PHARMACEUTICALS, INC.	0001178670	Company Add-ons	보류	PEG=헐값, PEGY=판정불가	271.3699951171875	2.33	2025		1657250000.0	1251234000.0	2908484000.0			789176000.0	4177155000.0	15.89052360787068	84.10947639212932	0.1889266737767691	21.594873927118293	21.594873927118293	107.19962282835587	107.19962282835587	206.8807339449541			422.2614678899082			983.8692201834862			262.556376123534			1년	422.2614678899082	983.8692201834862	262.556376123534				3.4553696058923107	1.2733056963059441	판정불가		판정불가	1년	206.8807339449541	0.5181711258665539	헐값	Y		134684000.0	-12.015691871299584	-23.67170251485686		-44.75591497845747	293.1768017578125	357.2405001831055	N	N	주의	
PDD	PDD Holdings Inc.	0001737806	Company Add-ons	보류	PEG=헐값, PEGY=판정불가	84.83000183105469	2.36	2025		15572577000.0	44816702000.0	60389279000.0			59113291000.0	30981848000.0	65.61207591899047	34.387924081009515	1.9079975797441133	10.184417739143575	10.184417739143575	31.6294847847081	31.6294847847081	-9.230769230769239	44.02182301961191	62.23275436857567	-9.961538461538478	96.54364603922382	132.96550873715134	-23.509230769230808	227.8430046525682	313.79860061967713	-127.71334464432901	168.5877634499344	269.91464558097096	3년	96.54364603922382	227.8430046525682	168.5877634499344				2.5778288363282638	3.038817376736833	판정불가		판정불가	3년	44.02182301961191	0.7184955691320878	헐값	Y		5929576000.0	-14.304471500445825	-18.791879595503314		-38.58683933080055	85.98579986572265	105.66889987945557	N	N	주의	
TM	TOYOTA MOTOR CORP/	0001094517	Company Add-ons	보류	PEG=헐값, PEGY=보통	180.33999633789062	3.23	2012	3.51	18270000000.0		18270000000.0		43482000000.0	129166000000.0	241472000000.0	34.849637651832786	65.1503623481672	0.5349108799363902	6.4194955899787	-8.858693093297372	53.84535626870338	58.57544564433065	193.6363636363636	64.92633517465735		395.7727272727272	138.3526703493147		1278.345909090909	446.8791252282865		608.8532411278085	147.79812260337408		3년	138.3526703493147	446.8791252282865	147.79812260337408	3.6613438427735185	1.2709793363264406		5.965527976281246	3.3079339566493324	3년	1.2709793363264406	보통	3년	64.92633517465735	0.8293299802592399	헐값	Y		2846018000.0	-11.585039339801718	-18.202025064915773		-27.36719110138912	179.28319915771485	203.97689949035646	Y	N	주의	단기위험부채 존재
