티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
DIS	Walt Disney Co	0001744489	Dow 30	제외	PEG=매우 유망, PEGY=안심	96.19000244140625	6.85	2025	1.56	5695000000.0		5695000000.0	35315000000.0	6711000000.0	109869000000.0					-16.35560463832137	-20.06129210381005	16.430015632077026	16.97099190441114	151.8382352941176	58.50904212609996		312.1764705882352	125.51808425219991		2138.408823529411	859.7988771275693		2123.109230953616	793.8547201423685		3년	125.51808425219991	859.7988771275693	793.8547201423685	9.336463137298033	3.6560550806065324		5.564329099944782	5.784727059690295	3년	3.656055080606533	안심	3년	58.509042126099956	0.2808115640769968	매우 유망	N	주당순현금<=0	1811000000.0	-6.684128121127664	-14.7251774476727		-19.40510794203041	99.15140060424805	104.69220020294189	N	N	주의	단기위험부채 존재
IBM	INTERNATIONAL BUSINESS MACHINES CORP	0000051143	Dow 30	제외	PEG=매우 유망, PEGY=안심	223.64999389648438	11.17	2025	3.05	13587000000.0	608000000.0	14195000000.0	54836000000.0	6424000000.0	32648000000.0	119139000000.0	21.509088393604195	78.49091160639581	0.2740328523825112	-42.839739881982034	-49.61128804767315	23.857630597893145	24.46385693322807	73.71695178849146	83.76390990316042	12.386209881346621	155.9339035769829	176.02781980632085	33.27241976269325	1741.7817029548992	1966.230747236604	371.65292874928355	678.798010502552	779.15528767985	66.17614079672268	3년	176.02781980632085	1966.230747236604	779.15528767985	3.217710638678038	3.638832010033172	0.6470135338045592	12.756736597321586	5.703884169666464	3년	3.638832010033172	안심	3년	83.76390990316042	0.284819925735021	매우 유망	N	주당순현금<=0	948675228.0	-3.6821719053095503	-27.07858330781081		-32.06877063653476	260.4377987670898	270.4905498504639	N	N	주의	단기위험부채 존재
CRM	Salesforce, Inc.	0001108524	Dow 30	제외	PEG=매우 유망, PEGY=안심	184.02000427246094	7.8	2025	97.0	7327000000.0	57139000.0	7384139000.0	10439000000.0	4000000000.0	59142000000.0	53163000000.0	52.66194737545078	47.33805262454922	1.1124654364877828	-3.19546129707113	-7.379561715481172	24.001982765324623	24.538405895890016	85.7142857142857	74.02472751880647	12.233911375838758	179.9285714285714	156.54945503761294	32.96782275167752	1403.4428571428568	1221.085749293381	257.14901746308465	662.6577679375076	563.5614177496894	39.739708451668406	3년	156.54945503761294	1221.085749293381	563.5614177496894	7.612466332500281	7.125441643341392	4.55103698906274	15.064853556485355	8.186530380784177	3년	7.125441643341392	안심	3년	74.02472751880647	0.3242427708933715	매우 유망	N	주당순현금<=0	956000000.0	0.10880042447687366	-13.316684680265867		-30.879316125667355	171.02520050048827	205.05195083618165	Y	N	중립/개선	단기위험부채 존재
TRV	TRAVELERS COMPANIES, INC.	0000086312	Dow 30	제외	PEG=매우 유망, PEGY=안심	374.3599853515625	27.43	2025	1.33	842000000.0		842000000.0	5861000000.0	100000000.0	32894000000.0	110814000000.0	22.88947031480502	77.11052968519499	0.29683974949013664	-22.051845342706503	-22.491212653778557	14.45176196479289	14.467779730417101	27.759664648346536	32.58155699339016	40.000996302713745	64.01932929669307	73.66311398678032	88.50199260542749	1756.0502026082909	2020.579216657384	2427.609657166876	369.08063663887026	439.74230572742766	548.4693215507798	3년	73.66311398678032	2020.579216657384	439.74230572742766	2.0128801400973964	2.3465344278438054	2.859927834640754			3년	2.3465344278438054	안심	3년	32.58155699339016	0.4435565178092848	매우 유망	N	주당순현금<=0 | FCF<=0	227600000.0	22.853762093686925	31.580602615688115		-5.755001208118715	329.2170001220703	300.2714503479004	Y	Y	강한 상승추세	단기위험부채 존재
BA	BOEING CO	0000012927	Dow 30	제외	PEG=헐값, PEGY=보통	216.13999938964844	2.48	2025	3.803090600172214	10921000000.0	18479000000.0	29400000000.0	53848000000.0	6109000000.0	5454000000.0	162778000000.0	3.2419515906605163	96.75804840933948	0.03350575630613473	-32.07136298045389	-40.08526826708645	100.08522676213803	103.3166401841673	113.50762527233115			235.5152505446623			584.0778213507625			170.23124965305968			1년	235.5152505446623	584.0778213507625	170.23124965305968	1.1721082088498769			-2.462285189557917	-1.1392084743735975	1년	1.1721082088498769	보통	1년	113.50762527233115	0.8817489267528091	헐값	N	주당순현금<=0 | FCF<=0	762300000.0	-4.943269087779711	-7.521821726525579		-14.281180003367044	218.90319915771485	218.3771002960205	N	N	주의	단기위험부채 존재
JPM	JPMORGAN CHASE & CO	0000019617	Dow 30	제외	PEG=헐값, PEGY=보통	351.7900085449219	20.02	2025	1.71	278793000000.0		278793000000.0	267889000000.0	64776000000.0	362438000000.0	4062462000000.0	8.19087437004226	91.80912562995775	0.08921634220824712	3.9201869494876864	-19.367966924321408	17.376114964806902	18.539359414048118	1.3670886075949347	18.30758541328956	17.65495483894246	11.23417721518987	45.115170826579124	43.80990967788492	224.9082278481012	903.205719948114	877.074391751256	-36.0674770786216	156.74569999414268	149.3175958518611	3년	45.115170826579124	903.205719948114	156.74569999414268	0.17708726109531295	1.1520173211234284	1.1144582594074508			3년	1.1520173211234284	보통	3년	18.307585413289562	0.9491210649872756	헐값	N	FCF<=0	2781500000.0	12.58361032118611	15.005391382009536		-1.544873933387958	327.686201171875	311.8527507019043	Y	Y	강한 상승추세	단기위험부채 존재
NVDA	NVIDIA CORP	0001045810	Dow 30	양호	PEG=헐값, PEGY=안심	200.75	4.9	2026	51.0	10605000000.0	34621000000.0	45226000000.0	7469000000.0	0.0	157293000000.0	49510000000.0	76.05934149891442	23.940658501085572	3.1769945465562515	1.5402219140083218	1.5402219140083218	40.6550567522432	40.6550567522432	66.66666666666669	41.21547046890686	-6.616661124591561	141.83333333333337	90.93094093781372	-4.7333222491831215	694.9833333333336	445.5616105952872	-23.1932790209973	246.1934412619345	121.9484984285366	-111.55331458082057	3년	90.93094093781372	445.5616105952872	121.94849842853661	2.8942689069096987	2.268241095588158	1.0917052495064967	4.184517622583014	2.0844421532169437	3년	2.268241095588158	안심	3년	41.21547046890686	0.986402831017386	헐값	Y		24514000000.0	1.1589836669827047	5.033220777180336		-14.842625213300376	206.17439910888672	193.1124001312256	N	Y	상승전환	
MSFT	MICROSOFT CORP	0000789019	Dow 30	보류	PEG=보통, PEGY=안심	464.7200012207031	17.95	2026	81.0	20935000000.0	55908000000.0	76843000000.0	31067000000.0	0.0	442387000000.0	315989000000.0	58.33346519404623	41.66653480595377	1.4000075952010989	6.141956259224473	6.141956259224473	25.547523396182658	25.547523396182658	31.5982404692082	22.855998285745223	17.396112163192925	71.6964809384164	54.21199657149045	43.29222432638585	1286.9518328445743	973.1053384582535	777.0954266586259	176.9305881959188	109.39605265582486	67.21798601682534	3년	54.21199657149045	973.1053384582535	109.39605265582486	4.407403360516455	4.065208070276727	3.851493181444562	8.987924325774856	1.9340515368750706	3년	4.065208070276727	안심	3년	22.855998285745226	1.1177601204195082	보통	Y		7453000000.0	12.13203322148071	8.001578468486969		-14.269375737154855	399.4049981689453	433.5830995178223	Y	Y	상승전환	
GS	GOLDMAN SACHS GROUP INC	0000886982	Dow 30	제외	PEG=보통, PEGY=불리(<1)	1018.3800048828125	51.32	2025	1.95	164259000000.0		164259000000.0	236027000000.0	69709000000.0	124972000000.0	1684348000000.0	6.907125328852828	93.09287467114717	0.07419606874588862	-225.9697732997481	-445.4565491183879	24.246877984851142	28.523705261130175	26.591021213616184	19.517790861873507	15.71173099479697	61.68204242723237	47.535581723747015	39.92346198959394	3165.522417365565	2439.526054062697	2048.872069305961	210.83901904867326	139.54968109801206	101.18934577291996	3년	47.535581723747015	2439.526054062697	139.54968109801206	1.1771008717678175	0.8853837131232342	0.7284125818520466	-148.6712846347607	-14.598802404007202	3년	0.8853837131232342	불리(<1)	3년	19.517790861873507	1.2422962289351889	보통	N	주당순현금<=0 | FCF<=0	317600000.0	10.248885543969855	8.869910961005068		-11.604325053081999	1049.3853991699218	916.48205078125	N	Y	상승전환	단기위험부채 존재
AMZN	AMAZON COM INC	0001018724	Dow 30	보류	PEG=보통, PEGY=판정불가	271.5799865722656	7.17	2025		86810000000.0	36219000000.0	123029000000.0	65648000000.0	455000000.0	411065000000.0					5.29980604045442	5.257781472245313	37.138100492581756	37.143961659696	29.656419529837247		-12.638188158251552	67.8128390596745		-16.776376316503104	486.2180560578662		-120.28661818932726	79.03309525662961		-144.29141473475983	1년	67.8128390596745	486.2180560578662	79.03309525662961				12.263507896924356	4.515615473624423	판정불가		판정불가	1년	29.656419529837247	1.2522786324632753	보통	Y		10827000000.0	1.2375966173792552	13.489336861197621		-1.2400464683107293	246.62900024414063	235.01220001220702	Y	Y	강한 상승추세	단기위험부채 존재
JNJ	JOHNSON & JOHNSON	0000200406	Dow 30	제외	PEG=보통, PEGY=불리(<1)	256.3500061035156	11.03	2025	2.1	19709000000.0	393000000.0	20102000000.0	39438000000.0	8495000000.0	81544000000.0	117666000000.0	40.933688067868076	59.066311932131924	0.693012424999575	-7.959166872478801	-11.455915040750803	23.962753669627784	24.279775262399497	90.50086355785837	17.90172233284293	14.890675456717407	189.50172711571673	44.30344466568586	38.281350913434814	2090.2040500863554	488.666994662515	422.24330057518597	715.3711723503212	90.62492023705606	64.71359099741221	3년	44.30344466568586	488.666994662515	90.62492023705606	3.8643665429498504	0.8347004943006461	0.7090451995194811	8.108174857989628	3.1629314082073785	3년	0.8347004943006461	불리(<1)	3년	17.90172233284293	1.3385725252628424	보통	N	주당순현금<=0	2429400000.0	12.835073440183574	12.805283213868268		-4.0749829848851	245.20140045166016	226.43385025024415	Y	Y	강한 상승추세	단기위험부채 존재
CSCO	CISCO SYSTEMS, INC.	0000858877	Dow 30	제외	PEG=보통, PEGY=불리(<1)	115.98999786376953	2.55	2025	1.48	8346000000.0	7764000000.0	16110000000.0	22861000000.0	31000000.0	46843000000.0	75448000000.0	38.30453590206965	61.69546409793034	0.6208647015162762	-1.6885942971485743	-1.6963481740870434	46.14846751408553	46.15150825013984	0.3937007874015664	-3.299135343193793	32.687404272277206	9.287401574803132	1.9017293136124138	73.87480854455441	23.682874015747984	4.849409749711655	188.38076178861374	-79.58196874564688	-95.81911385548322	62.41121239597511	5년	73.87480854455441	188.38076178861374	62.41121239597511	0.040601581988170495	-0.03941919290469511	0.7403800410457521	3.3236618309154577	2.865472792592948	5년	0.7403800410457521	불리(<1)	5년	32.687404272277206	1.4118119361721513	보통	N	주당순현금<=0	3998000000.0	26.28198126366863	48.09754636839551		-10.776924720177284	117.66940002441406	89.51055000305176	N	Y	상승전환	단기위험부채 존재
