티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
CRM	Salesforce, Inc.	0001108524	Dow 30	제외	PEG=매우 유망, PEGY=안심	152.75999450683594	7.8	2025	1.15	7327000000.0	57139000.0	7384139000.0	10439000000.0	4000000000.0	59142000000.0	53163000000.0	52.66194737545078	47.33805262454922	1.1124654364877828	-3.19546129707113	-7.379561715481172	19.99428920562911	20.5307123361945	85.7142857142857	74.02472751880647	12.233911375838758	179.9285714285714	156.54945503761294	32.96782275167752	1403.4428571428568	1221.085749293381	257.14901746308465	818.7240819650942	699.3491707272469	68.335314683176	3년	156.54945503761294	1221.085749293381	699.3491707272469	4.344454800115139	3.759809951015518	0.669386705283362	15.064853556485355	9.861779325876586	3년	3.759809951015518	안심	3년	74.02472751880647	0.270102840980393	매우 유망	N	주당순현금<=0	956000000.0	-16.04748907981103	-42.27412172157747		-44.17686902466309	177.05500091552733	214.90030082702637	N	N	주의	단기위험부채 존재
DIS	Walt Disney Co	0001744489	Dow 30	제외	PEG=매우 유망, PEGY=안심	101.12000274658203	6.85	2025	1.45	5695000000.0		5695000000.0	35315000000.0	6711000000.0	109869000000.0					-16.35560463832137	-20.06129210381005	17.149723705825316	17.69069997815943	151.8382352941176	58.50904212609996		312.1764705882352	125.51808425219991		2138.408823529411	859.7988771275693		2014.7238582345587	750.2757652037657		3년	125.51808425219991	859.7988771275693	750.2757652037657	8.938233520464795	3.4962103853447752		5.564329099944782	5.502698723109818	3년	3.4962103853447752	안심	3년	58.509042126099956	0.2931123649035966	매우 유망	N	주당순현금<=0	1811000000.0	5.388229247290832	-10.019571793941717		-18.458188045592294	102.88940048217773	106.89515007019043	N	N	중립/개선	단기위험부채 존재
IBM	INTERNATIONAL BUSINESS MACHINES CORP	0000051143	Dow 30	제외	PEG=매우 유망, PEGY=안심	262.9599914550781	11.17	2025	2.55	13587000000.0	608000000.0	14195000000.0	54836000000.0	6424000000.0	32648000000.0	119139000000.0	21.509088393604195	78.49091160639581	0.2740328523825112	-42.839739881982034	-49.61128804767315	27.37687836500091	27.983104700335836	73.71695178849146	83.76390990316042	12.386209881346621	155.9339035769829	176.02781980632085	33.27241976269325	1741.7817029548992	1966.230747236604	371.65292874928355	562.3751747620704	647.7300011901233	41.3344009834947	3년	176.02781980632085	1966.230747236604	647.7300011901233	2.7858162194997544	3.1528032068661878	0.5455775374463927	12.756736597321586	4.851208173050478	3년	3.152803206866188	안심	3년	83.76390990316042	0.326833816576272	매우 유망	N	주당순현금<=0	948675228.0	8.935743866758838	-13.154336657688814		-20.128790608339166	252.02319946289063	273.64949974060056	Y	N	중립/개선	단기위험부채 존재
TRV	TRAVELERS COMPANIES, INC.	0000086312	Dow 30	제외	PEG=매우 유망, PEGY=안심	320.739990234375	27.43	2025	1.58	842000000.0		842000000.0	5861000000.0	100000000.0	32894000000.0	110814000000.0	22.88947031480502	77.11052968519499	0.29683974949013664	-22.051845342706503	-22.491212653778557	12.496968121658092	12.512985887282303	27.759664648346536	32.58155699339016	40.000996302713745	64.01932929669307	73.66311398678032	88.50199260542749	1756.0502026082909	2020.579216657384	2427.609657166876	447.4996121703092	529.97420907224	656.8777611400884	3년	73.66311398678032	2020.579216657384	529.97420907224	2.3477426174672646	2.733587591872453	3.327286738505083			3년	2.733587591872453	안심	3년	32.58155699339016	0.383559574031203	매우 유망	N	주당순현금<=0 | FCF<=0	227600000.0	10.375441094478255	9.978046263993146		0.0	302.07439880371095	290.29100006103516	Y	Y	강한 상승추세	단기위험부채 존재
BA	BOEING CO	0000012927	Dow 30	제외	PEG=헐값, PEGY=보통	220.25	2.48	2025	3.732122587968218	10921000000.0	18479000000.0	29400000000.0	53848000000.0	6109000000.0	5454000000.0	162778000000.0	3.2419515906605163	96.75804840933948	0.03350575630613473	-32.07136298045389	-40.08526826708645	101.74248507276367	104.97389849479293	113.50762527233115			235.5152505446623			584.0778213507625			165.18856815017594			1년	235.5152505446623	584.0778213507625	165.18856815017594	1.152318500736958			-2.462285189557917	-1.1179501428185774	1년	1.152318500736958	보통	1년	113.50762527233115	0.8963493406602404	헐값	N	주당순현금<=0 | FCF<=0	762300000.0	10.340162981081647	1.572589798791424		-12.651197568372874	224.23480072021485	218.46155059814453	N	Y	상승전환	단기위험부채 존재
JPM	JPMORGAN CHASE & CO	0000019617	Dow 30	제외	PEG=헐값, PEGY=보통	333.45001220703125	20.02	2025	1.8	278793000000.0		278793000000.0	267889000000.0	64776000000.0	362438000000.0	4062462000000.0	8.19087437004226	91.80912562995775	0.08921634220824712	3.9201869494876864	-19.367966924321408	16.460031231645534	17.623275680886746	1.3670886075949347	18.30758541328956	17.65495483894246	11.23417721518987	45.115170826579124	43.80990967788492	224.9082278481012	903.205719948114	877.074391751256	-32.55114121619496	170.8669026490648	163.03024730636423	3년	45.115170826579124	903.205719948114	170.8669026490648	0.19241085044273737	1.221600684124545	1.1819512712429718			3년	1.221600684124545	보통	3년	18.307585413289562	0.8990825857186563	헐값	N	FCF<=0	2781500000.0	12.873196483216521	3.206541826292275		-0.34666423457522244	310.1684014892578	307.6059507751465	Y	Y	강한 상승추세	단기위험부채 존재
NVDA	NVIDIA CORP	0001045810	Dow 30	양호	PEG=헐값, PEGY=안심	199.0	4.9	2026	50.0	10605000000.0	34621000000.0	45226000000.0	7469000000.0	0.0	157293000000.0	49510000000.0	76.05934149891442	23.940658501085572	3.1769945465562515	1.5402219140083218	1.5402219140083218	40.297913895100336	40.297913895100336	66.66666666666669	41.21547046890686	-6.616661124591561	141.83333333333337	90.93094093781372	-4.7333222491831215	694.9833333333336	445.5616105952872	-23.1932790209973	249.2378559463988	123.90030683180262	-111.65491408090315	3년	90.93094093781372	445.5616105952872	123.90030683180262	2.8951043711682485	2.2635283480517185	1.0765653772634431	4.184517622583014	2.1027726746648314	3년	2.2635283480517185	안심	3년	41.21547046890686	0.9777375688456904	헐값	Y		24514000000.0	11.372290215553038	8.334692882089412		-15.58496845552565	210.22820037841797	190.39420043945313	N	Y	상승전환	
AMZN	AMAZON COM INC	0001018724	Dow 30	보류	PEG=보통, PEGY=판정불가	234.27000427246094	7.17	2025		86810000000.0	36219000000.0	123029000000.0	65648000000.0	455000000.0	411065000000.0					5.29980604045442	5.257781472245313	31.934476740865623	31.940337907979863	29.656419529837247		-12.638188158251552	67.8128390596745		-16.776376316503104	486.2180560578662		-120.28661818932726	107.5460140822742		-151.3452921823621	1년	67.8128390596745	486.2180560578662	107.5460140822742				12.263507896924356	5.234775119849163	판정불가		판정불가	1년	29.656419529837247	1.0768149779084568	보통	Y		10827000000.0	10.65608466447423	2.5565870437025406		-14.807806614054664	256.8852005004883	232.83950012207032	N	Y	상승전환	단기위험부채 존재
JNJ	JOHNSON & JOHNSON	0000200406	Dow 30	제외	PEG=보통, PEGY=불리(<1)	241.0	11.03	2025	2.24	19709000000.0	393000000.0	20102000000.0	39438000000.0	8495000000.0	81544000000.0	117666000000.0	40.933688067868076	59.066311932131924	0.693012424999575	-7.959166872478801	-11.455915040750803	22.571094004757825	22.888115597529538	90.50086355785837	17.90172233284293	14.890675456717407	189.50172711571673	44.30344466568586	38.281350913434814	2090.2040500863554	488.666994662515	422.24330057518597	767.3045850980727	102.76638782676972	75.20468903534687	3년	44.30344466568586	488.666994662515	102.76638782676972	4.1088333395939625	0.8923680140890469	0.7589652257487556	8.108174857989628	3.364387907879514	3년	0.8923680140890469	불리(<1)	3년	17.90172233284293	1.26083365528178	보통	N	주당순현금<=0	2429400000.0	0.4459664722553658	16.24541360502201		-3.0415181979600803	230.2413995361328	216.61420013427735	Y	Y	강한 상승추세	단기위험부채 존재
GS	GOLDMAN SACHS GROUP INC	0000886982	Dow 30	제외	PEG=보통, PEGY=불리(<1)	1076.9100341796875	51.32	2025	1.64	164259000000.0		164259000000.0	236027000000.0	69709000000.0	124972000000.0	1684348000000.0	6.907125328852828	93.09287467114717	0.07419606874588862	-225.9697732997481	-445.4565491183879	25.387369592350655	29.664196868629688	26.591021213616184	19.517790861873507	15.71173099479697	61.68204242723237	47.535581723747015	39.92346198959394	3165.522417365565	2439.526054062697	2048.872069305961	193.94492732875614	126.53016283954976	90.25471063296797	3년	47.535581723747015	2439.526054062697	126.53016283954975	1.112010486589455	0.8333983079621001	0.6834788823504242	-148.6712846347607	-13.80535791441555	3년	0.8333983079621001	불리(<1)	3년	19.517790861873507	1.300729666180762	보통	N	주당순현금<=0 | FCF<=0	317600000.0	27.923358337127002	19.789770209086477		-2.662758486538641	985.3756005859375	881.9421017456054	Y	Y	강한 상승추세	단기위험부채 존재
