티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
NXT	Nextpower Inc.	0001852131	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	103.7300033569336	3.84	2026		1094976000.0		1094976000.0	0.0	0.0	2334397000.0	1738815000.0	57.31096245420076	42.68903754579924	1.34252177488692	7.170295091220365	7.170295091220365	25.14575736086282	25.14575736086282	10.662824207492786	476.8998281229633		29.825648414985572	962.2996562459266		114.5304899135446	3695.230679984358		10.41211434212208	3462.354729006532		3년	962.2996562459266	3695.230679984358	3462.3547290065317				3.3634594264019313	3.2425135617014407	판정불가		판정불가	3년	476.8998281229633	0.0527275454466703	매우 유망	Y		152710033.0	-15.377711039767327	-3.3090934589461996		-33.676465853580005	121.12959991455078	108.76732498168946	N	N	주의	
SE	Sea Ltd	0001703399	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	104.38999938964844	2.52	2025		4158920000.0	6413261000.0	10572181000.0	1026000.0	856000.0	12526503000.0	16722651000.0	42.82688996748419	57.173110032515815	0.7490739955046601	16.56331158752774	16.56197037223774	34.85186023893679	34.852392467226466	240.54054054054052			489.58108108108104			1233.7443243243242			1081.8606490447642			1년	489.58108108108104	1233.7443243243242	1081.8606490447642				7.0675684411233775	6.770350112507247	판정불가		판정불가	1년	240.54054054054052	0.1448897560495124	매우 유망	Y		638227141.0	22.107851208508087	-17.104741414538093		-46.87531837676925	95.15600036621093	112.19339996337891	Y	N	중립/개선	단기위험부채 존재
GEV	GE Vernova Inc.	0001996810	Company Add-ons	제외	PEG=매우 유망, PEGY=안심	996.5700073242188	17.69	2025	20.0	8848000000.0		8848000000.0		63000000.0	11178000000.0	50720000000.0	18.058741801027498	81.9412581989725	0.22038643533123028	32.05797101449275	31.829710144927535	54.523009401341206	54.535912785714594	217.02508960573476			442.5501792114695			7828.712670250897			685.5657518001086			1년	442.5501792114695	7828.712670250897	685.5657518001086	4.347248844263248					1년	4.347248844263248	안심	1년	217.02508960573476	0.2512290606601849	매우 유망	N	FCF<=0	276000000.0	-11.038802326356844	49.63738523660184		-15.175423476014693	1031.774794921875	829.9800985717774	N	Y	중립/개선	단기위험부채 존재
ENPH	Enphase Energy, Inc.	0001463101	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	38.0099983215332	1.29	2025		474318000.0	1038536000.0	1512854000.0	572194000.0	632183000.0	1087023000.0	2422769000.0	30.971151566816495	69.02884843318351	0.448669683325154	6.973740788517711	2.2869460136708035	24.059114366678678	27.692288610746047	72.00000000000001			152.50000000000003			196.72500000000005			417.5611909684104			1년	152.50000000000003	196.72500000000005	417.5611909684104				0.7109781593345492	1.8705030011321258	판정불가		판정불가	1년	72.00000000000001	0.3341543662038704	매우 유망	Y		134886000.0	7.86037602478038	-3.576864314831185		-47.44919485787471	51.04	40.01150005340576	N	N	중립/개선	단기위험부채 존재
MELI	MERCADOLIBRE INC	0001099590	Company Add-ons	제외	PEG=매우 유망, PEGY=안심	1819.739990234375	39.4	2025	0.032971743393006514	3670000000.0	2629000000.0	6299000000.0	9193000000.0		6748000000.0	35919000000.0	15.81550144139499	84.18449855860501	0.18786714552186864	-57.08388530202385	-57.08388530202385	47.63512374457866	47.63512374457866	4.537012470151236	129.72289831422012		17.574024940302472	267.94579662844023		692.4165826479174	10557.064387160544		-61.94969685978396	480.1413632615085		3년	267.94579662844023	10557.064387160544	480.1413632615085	0.09593728018948101	2.723953668166562		228.947013372699	12.581303625866438	3년	2.723953668166562	안심	3년	129.72289831422012	0.3672067488747816	매우 유망	N	주당순현금<=0	50697320.0	-1.062374339483796	-17.75632987792418		-27.528404900644464	1704.1784008789064	1898.8388024902345	Y	N	주의	
FSLR	FIRST SOLAR, INC.	0001274494	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	205.8300018310547	14.21	2025		2803514000.0	509032000.0	3312546000.0	282593000.0	0.0	9537993000.0	3783317000.0	71.59951236027088	28.40048763972913	2.5210663024007767	28.17591154672345	28.17591154672345	12.502047169903674	12.502047169903674	18.21963394342763		30.670348455238837	44.93926788685526		69.84069691047767	638.5869966722133		992.4363030978878	210.2497162665167		382.16309297440506	5년	69.84069691047767	992.4363030978878	382.16309297440506				11.040200117168974	5.363746790533856	판정불가		판정불가	5년	30.670348455238837	0.4076265122370393	매우 유망	Y		107537000.0	4.228279463321449	-15.285837429745952		-35.32442990383199	247.20040313720702	234.72500129699708	N	N	중립/개선	
EME	EMCOR Group, Inc.	0000105634	Company Add-ons	제외	PEG=매우 유망, PEGY=안심	742.75	28.19	2025	21.0	1111968000.0		1111968000.0	0.0		3673944000.0	5616418000.0	39.54575720515519	60.4542427948448	0.654143619652241	24.630614870271227	24.630614870271227	25.474259848518226	25.474259848518226	30.994423791821568	51.54328097260492	63.67289600664736	70.48884758364314	111.58656194520984	135.84579201329473	1987.0806133829	3145.6251812354653	3829.4928768547784	167.53020711987884	323.51062689134505	415.5830194351772	3년	111.58656194520984	3145.6251812354653	323.51062689134505	2.041057290810589	2.8477090759056765	3.3238608897825377			3년	2.8477090759056765	안심	3년	51.54328097260492	0.494230467440707	매우 유망	N	FCF<=0	45145767.0	-16.11325536625403	5.0758986985809385		-21.29801324503311	814.6155981445313	743.82580078125	N	N	판정불가	
ALNY	ALNYLAM PHARMACEUTICALS, INC.	0001178670	Company Add-ons	보류	PEG=헐값, PEGY=판정불가	278.3999938964844	2.33	2025		1657250000.0	1251234000.0	2908484000.0			789176000.0	4177155000.0	15.89052360787068	84.10947639212932	0.1889266737767691	21.594873927118293	21.594873927118293	110.21678968642321	110.21678968642321	206.8807339449541			422.2614678899082			983.8692201834862			253.40130810107405			1년	422.2614678899082	983.8692201834862	253.40130810107405				3.4553696058923107	1.2411529028901838	판정불가		판정불가	1년	206.8807339449541	0.5327552140053273	헐값	Y		134684000.0	-9.759818131027643	-22.955586219989886		-43.32478457622892	291.6268011474609	353.52540008544923	N	N	주의	
PDD	PDD Holdings Inc.	0001737806	Company Add-ons	보류	PEG=헐값, PEGY=판정불가	84.8499984741211	2.36	2025		15572577000.0	44816702000.0	60389279000.0			59113291000.0	30981848000.0	65.61207591899047	34.387924081009515	1.9079975797441133	10.184417739143575	10.184417739143575	31.6379579385498	31.6379579385498	-9.230769230769239	44.02182301961191	62.23275436857567	-9.961538461538478	96.54364603922382	132.96550873715134	-23.509230769230808	227.8430046525682	313.79860061967713	-127.70681342604976	168.52446523267696	269.82746760494575	3년	96.54364603922382	227.8430046525682	168.52446523267696				2.5778288363282638	3.0381012170724917	판정불가		판정불가	3년	44.02182301961191	0.7186880453463946	헐값	Y		5929576000.0	-13.831626462616974	-20.597044741265293		-38.57236264770525	84.81559982299805	104.65439987182617	Y	N	주의	
TM	TOYOTA MOTOR CORP/	0001094517	Company Add-ons	보류	PEG=헐값, PEGY=보통	182.14999389648438	3.23	2012	3.53	18270000000.0		18270000000.0		43482000000.0	129166000000.0	241472000000.0	34.849637651832786	65.1503623481672	0.5349108799363902	6.4194955899787	-8.858693093297372	54.405727029877916	59.13581640550519	193.6363636363636	64.92633517465735		395.7727272727272	138.3526703493147		1278.345909090909	446.8791252282865		601.8094712742025	145.33578929585218		3년	138.3526703493147	446.8791252282865	145.33578929585218	3.6240001632196925	1.2582560497181352		5.965527976281246	3.275063505997946	3년	1.2582560497181352	보통	3년	64.92633517465735	0.8379608503009124	헐값	Y		2846018000.0	-5.2141355924101624	-19.26690991998502		-26.63820579890539	178.81159912109376	203.6375495147705	Y	N	주의	단기위험부채 존재
