티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
NXT	Nextpower Inc.	0001852131	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	112.83999633789062	3.84	2026		1094976000.0		1094976000.0	0.0	0.0	2334397000.0	1738815000.0	57.31096245420076	42.68903754579924	1.34252177488692	7.170295091220365	7.170295091220365	27.51815136632038	27.51815136632038	10.662824207492786	476.8998281229633		29.825648414985572	962.2996562459266		114.5304899135446	3695.230679984358		1.498133313113481	3174.752569930325		3년	962.2996562459266	3695.230679984358	3174.752569930325				3.3634594264019313	2.980733370754739	판정불가		판정불가	3년	476.8998281229633	0.0577021624743071	매우 유망	Y		152710033.0	-0.21224397707619858	29.53736143641066		-27.85166193000275	126.23320022583007	106.15832500457763	N	Y	중립/개선	
SE	Sea Ltd	0001703399	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	103.30000305175781	2.52	2025		4158920000.0	6413261000.0	10572181000.0	1026000.0	856000.0	12526503000.0	16722651000.0	42.82688996748419	57.173110032515815	0.7490739955046601	16.56331158752774	16.56197037223774	34.41932200961511	34.419854237904794	240.54054054054052			489.58108108108104			1233.7443243243242			1094.331353219965			1년	489.58108108108104	1233.7443243243242	1094.331353219965				7.0675684411233775	6.841789189088616	판정불가		판정불가	1년	240.54054054054052	0.1430915634107594	매우 유망	Y		638227141.0	25.54691855166866	-19.02484651652083		-47.430023892235205	89.02199996948242	118.63609992980957	Y	N	중립/개선	단기위험부채 존재
GEV	GE Vernova Inc.	0001996810	Company Add-ons	제외	PEG=매우 유망, PEGY=안심	1113.1099853515625	17.69	2025	18.0	8848000000.0		8848000000.0		63000000.0	11178000000.0	50720000000.0	18.058741801027498	81.9412581989725	0.22038643533123028	32.05797101449275	31.829710144927535	61.11091092917296	61.12381431354635	217.02508960573476			442.5501792114695			7828.712670250897			603.318878931653			1년	442.5501792114695	7828.712670250897	603.318878931653	3.845877700597965					1년	3.845877700597965	안심	1년	217.02508960573476	0.2815845441658011	매우 유망	N	FCF<=0	276000000.0	23.875710993983155	70.31228068569833		-5.255945454770261	1042.096190185547	794.5347479248047	Y	Y	강한 상승추세	단기위험부채 존재
MELI	MERCADOLIBRE INC	0001099590	Company Add-ons	제외	PEG=매우 유망, PEGY=안심	1763.3599853515625	39.4	2025	0.03402595074087368	3670000000.0	2629000000.0	6299000000.0	9193000000.0		6748000000.0	35919000000.0	15.81550144139499	84.18449855860501	0.18786714552186864	-57.08388530202385	-57.08388530202385	46.204159153644326	46.204159153644326	4.537012470151236	129.72289831422012		17.574024940302472	267.94579662844023		692.4165826479174	10557.064387160544		-60.73311244442978	498.6902546762609		3년	267.94579662844023	10557.064387160544	498.69025467626085	0.09893131927132087	2.8083386137052226		228.947013372699	12.98356633214934	3년	2.808338613705222	안심	3년	129.72289831422012	0.3561758159436641	매우 유망	N	주당순현금<=0	50697320.0	2.7886568081778584	-12.456188535622903		-29.85978993642079	1684.186005859375	1942.5865032958984	Y	N	중립/개선	
ENPH	Enphase Energy, Inc.	0001463101	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	43.06999969482422	1.29	2025		474318000.0	1038536000.0	1512854000.0	572194000.0	632183000.0	1087023000.0	2422769000.0	30.971151566816495	69.02884843318351	0.448669683325154	6.973740788517711	2.2869460136708035	27.981596051400395	31.614770295467764	72.00000000000001			152.50000000000003			196.72500000000005			356.75644623615074			1년	152.50000000000003	196.72500000000005	356.75644623615074				0.7109781593345492	1.650750323594705	판정불가		판정불가	1년	72.00000000000001	0.388633278491672	매우 유망	Y		134886000.0	23.339066303636802	34.38377759778808		-40.45347904811993	49.05259998321533	39.6757000541687	N	Y	상승전환	단기위험부채 존재
FSLR	FIRST SOLAR, INC.	0001274494	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	224.57000732421875	14.21	2025		2803514000.0	509032000.0	3312546000.0	282593000.0	0.0	9537993000.0	3783317000.0	71.59951236027088	28.40048763972913	2.5210663024007767	28.17591154672345	28.17591154672345	13.820837141273419	13.820837141273419	18.21963394342763		30.670348455238837	44.93926788685526		69.84069691047767	638.5869966722133		992.4363030978878	184.35987702946696		341.9273592778026	5년	69.84069691047767	992.4363030978878	341.9273592778026				11.040200117168974	4.916150757937097	판정불가		판정불가	5년	30.670348455238837	0.4506253706717396	매우 유망	Y		107537000.0	14.975424382125313	-14.033611040206262		-29.435975703309115	244.9980032348633	235.0165013885498	N	N	중립/개선	
EME	EMCOR Group, Inc.	0000105634	Company Add-ons	제외	PEG=헐값, PEGY=안심	774.6599731445312	28.19	2025	16.0	1111968000.0		1111968000.0	0.0		3673944000.0	5616418000.0	39.54575720515519	60.4542427948448	0.654143619652241	24.630614870271227	24.630614870271227	26.60622058440085	26.60622058440085	30.994423791821568	51.54328097260492	63.67289600664736	70.48884758364314	111.58656194520984	135.84579201329473	1987.0806133829	3145.6251812354653	3829.4928768547784	156.51004082692714	306.0652789980378	394.3450042100336	3년	111.58656194520984	3145.6251812354653	306.0652789980378	1.7662946017734762	2.5386274145304704	2.9945213659304675			3년	2.5386274145304704	안심	3년	51.54328097260492	0.5161918310660505	헐값	N	FCF<=0	45145767.0	2.427606194354248	26.62188021489755		-17.916824037665556	858.2880004882812	734.2391009521484	N	Y	상승전환	
ALNY	ALNYLAM PHARMACEUTICALS, INC.	0001178670	Company Add-ons	보류	PEG=헐값, PEGY=판정불가	312.7799987792969	2.33	2025		1657250000.0	1251234000.0	2908484000.0			789176000.0	4177155000.0	15.89052360787068	84.10947639212932	0.1889266737767691	21.594873927118293	21.594873927118293	124.97215658891785	124.97215658891785	206.8807339449541			422.2614678899082			983.8692201834862			214.55630923437715			1년	422.2614678899082	983.8692201834862	214.55630923437715				3.4553696058923107	1.1047284415172853	판정불가		판정불가	1년	206.8807339449541	0.6040782735340154	헐값	Y		134684000.0	-1.9037187417359158	-21.342888575343654		-36.325882903378336	295.8261999511719	366.9290998840332	Y	N	주의	
PDD	PDD Holdings Inc.	0001737806	Company Add-ons	보류	PEG=헐값, PEGY=판정불가	82.38999938964844	2.36	2025		15572577000.0	44816702000.0	60389279000.0			59113291000.0	30981848000.0	65.61207591899047	34.387924081009515	1.9079975797441133	10.184417739143575	10.184417739143575	30.59558544512918	30.59558544512918	-9.230769230769239	44.02182301961191	62.23275436857567	-9.961538461538478	96.54364603922382	132.96550873715134	-23.509230769230808	227.8430046525682	313.79860061967713	-128.53408295107297	176.54206377041754	280.8697693219101	3년	96.54364603922382	227.8430046525682	176.54206377041754				2.5778288363282638	3.1288127872618294	판정불가		판정불가	3년	44.02182301961191	0.6950095054332193	헐값	Y		5929576000.0	-18.320613516152385	-27.33927168786108		-40.35329292897158	89.37199996948242	108.44244998931885	N	N	주의	
JD	JD.com, Inc.	0001549802	Company Add-ons	양호	PEG=헐값, PEGY=양호	26.6200008392334	0.92	2025	3.8	19660000000.0	10831000000.0	30491000000.0	449195000.0	1146000000.0	32180000000.0	57402000000.0	35.922395124020454	64.07760487597956	0.5606076443329501	10.08778726350647	9.702970032851441	17.969797364920574	18.38807696345865	-50.0	25.092130660408696	-17.655175032048053	-91.5	58.68426132081739	-26.810350064096106	-84.18	53.989520415152	-24.665522058968417	-416.22838972992395	102.81562251335674	-192.6578560531658	3년	58.68426132081739	53.989520415152	102.81562251335674	-2.5709805771203924	1.6078161636263057	-0.7710256688311461	0.7216162553906267	2.710804780768774	3년	1.6078161636263055	양호	3년	25.092130660408696	0.71615270971285	헐값	Y		2978037127.0	-6.465208378179932	-7.247386301090197		-26.403090442817078	29.249399948120118	29.93727499961853	N	N	주의	단기위험부채 존재
TM	TOYOTA MOTOR CORP/	0001094517	Company Add-ons	보류	PEG=헐값, PEGY=보통	174.58999633789062	3.23	2012	3.69	18270000000.0		18270000000.0		43482000000.0	129166000000.0	241472000000.0	34.849637651832786	65.1503623481672	0.5349108799363902	6.4194955899787	-8.858693093297372	52.065170510189446	56.79525988581672	193.6363636363636	64.92633517465735		395.7727272727272	138.3526703493147		1278.345909090909	446.8791252282865		632.1988292026066	155.95918128288656		3년	138.3526703493147	446.8791252282865	155.95918128288656	3.7899878498956556	1.3178932192535266		5.965527976281246	3.416878458910059	3년	1.3178932192535266	보통	3년	64.92633517465735	0.8019114334750255	헐값	Y		2846018000.0	-15.661078705972686	-18.438756269675828		-29.68303151199062	182.8357995605469	205.1892495727539	N	N	주의	단기위험부채 존재
VRT	Vertiv Holdings Co	0001674101	Company Add-ons	제외	PEG=헐값, PEGY=보통	300.5299987792969	3.41	2025	8.0	1728400000.0		1728400000.0	2892100000.0	20900000.0	3941300000.0	8271100000.0	32.27293570469359	67.7270642953064	0.4765146111158129	-2.9788598174833623	-3.032360006694845	89.00553038028745	89.0212195853348	166.40624999999997		95.30556878636357	341.31249999999994		199.11113757272713	1163.875625		678.9689791229996	287.2743585423985		125.92386180443191	5년	199.11113757272713	678.9689791229996	125.92386180443191	1.9594990250024586		1.1606646052776426	4.8477826951533824	1.6130778008332858	5년	1.1606646052776426	보통	5년	95.30556878636357	0.933896429282131	헐값	N	주당순현금<=0	390652824.0	15.017792089676751	85.50090054266137		-20.12067352324589	324.601201171875	232.48015045166017	N	Y	상승전환	단기위험부채 존재
