티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
NXT	Nextpower Inc.	0001852131	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	90.66999816894531	3.84	2026		1094976000.0		1094976000.0	0.0	0.0	2334397000.0	1738815000.0	57.31096245420076	42.68903754579924	1.34252177488692	7.170295091220365	7.170295091220365	21.74471434315754	21.74471434315754	10.662824207492786	476.8998281229633		29.825648414985572	962.2996562459266		114.5304899135446	3695.230679984358		26.3157518765359	3975.472322276922		3년	962.2996562459266	3695.230679984358	3975.472322276922				3.3634594264019313	3.709561590742288	판정불가		판정불가	3년	476.8998281229633	0.0455959785700549	매우 유망	Y		152710033.0	-22.457882551692855	-21.565744493289728		-42.026853128295784	116.95760009765625	108.99932498931885	N	N	주의	
SE	Sea Ltd	0001703399	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	111.1500015258789	2.52	2025		4158920000.0	6413261000.0	10572181000.0	1026000.0	856000.0	12526503000.0	16722651000.0	42.82688996748419	57.173110032515815	0.7490739955046601	16.56331158752774	16.56197037223774	37.53440076918697	37.53493299747665	240.54054054054052			489.58108108108104			1233.7443243243242			1009.9813831645097			1년	489.58108108108104	1233.7443243243242	1009.9813831645097				7.0675684411233775	6.3585860045875435	판정불가		판정불가	1년	240.54054054054052	0.156041890838193	매우 유망	Y		638227141.0	30.136982508043864	-2.148071917137484		-43.43511372728809	97.18060028076172	110.26894989013672	Y	Y	상승전환	단기위험부채 존재
GEV	GE Vernova Inc.	0001996810	Company Add-ons	제외	PEG=매우 유망, PEGY=안심	1006.760009765625	17.69	2025	20.0	8848000000.0		8848000000.0		63000000.0	11178000000.0	50720000000.0	18.058741801027498	81.9412581989725	0.22038643533123028	32.05797101449275	31.829710144927535	55.09904119565473	55.111944580028116	217.02508960573476			442.5501792114695			7828.712670250897			677.6145848376945			1년	442.5501792114695	7828.712670250897	677.6145848376945	4.3018006205238155					1년	4.301800620523816	안심	1년	217.02508960573476	0.2538832781765098	매우 유망	N	FCF<=0	276000000.0	-6.256338233726211	33.35100054747884		-14.308085872516596	1024.4619946289063	838.3088485717774	N	Y	중립/개선	단기위험부채 존재
ENPH	Enphase Energy, Inc.	0001463101	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	39.349998474121094	1.29	2025		474318000.0	1038536000.0	1512854000.0	572194000.0	632183000.0	1087023000.0	2422769000.0	30.971151566816495	69.02884843318351	0.448669683325154	6.973740788517711	2.2869460136708035	25.097874174886343	28.731048418953716	72.00000000000001			152.50000000000003			196.72500000000005			399.93648698456275			1년	152.50000000000003	196.72500000000005	399.93648698456275				0.7109781593345492	1.806806065830297	판정불가		판정불가	1년	72.00000000000001	0.3485815857623102	매우 유망	Y		134886000.0	20.928080414847727	7.896893767535884		-45.596574757411	49.743200073242186	40.04845006942749	N	N	중립/개선	단기위험부채 존재
MELI	MERCADOLIBRE INC	0001099590	Company Add-ons	제외	PEG=매우 유망, PEGY=안심	1898.7900390625	39.4	2025	0.03159907033724704	3670000000.0	2629000000.0	6299000000.0	9193000000.0		6748000000.0	35919000000.0	15.81550144139499	84.18449855860501	0.18786714552186864	-57.08388530202385	-57.08388530202385	49.64147016153614	49.64147016153614	4.537012470151236	129.72289831422012		17.574024940302472	267.94579662844023		692.4165826479174	10557.064387160544		-63.53379950372038	455.9890335412199		3년	267.94579662844023	10557.064387160544	455.9890335412199	0.09203215629234919	2.6138326879185674		228.947013372699	12.057521298444259	3년	2.613832687918568	안심	3년	129.72289831422012	0.3826731502813986	매우 유망	N	주당순현금<=0	50697320.0	4.701328811118799	-11.569840772264916		-24.380217158439432	1732.2214013671876	1891.1688537597656	Y	Y	상승전환	
ALNY	ALNYLAM PHARMACEUTICALS, INC.	0001178670	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	220.3300018310547	2.33	2025		1657250000.0	1251234000.0	2908484000.0			789176000.0	4177155000.0	15.89052360787068	84.10947639212932	0.1889266737767691	21.594873927118293	21.594873927118293	85.29404631070231	85.29404631070231	206.8807339449541			422.2614678899082			983.8692201834862			346.5434629905284			1년	422.2614678899082	983.8692201834862	346.5434629905284				3.4553696058923107	1.568270129885366	판정불가		판정불가	1년	206.8807339449541	0.4122860775107119	매우 유망	Y		134684000.0	-26.04638430249412	-35.026979048513155		-55.14637000050384	286.5644009399414	348.04520011901855	N	N	주의	
FSLR	FIRST SOLAR, INC.	0001274494	Company Add-ons	보류	PEG=매우 유망, PEGY=판정불가	232.72999572753906	14.21	2025		2803514000.0	509032000.0	3312546000.0	282593000.0	0.0	9537993000.0	3783317000.0	71.59951236027088	28.40048763972913	2.5210663024007767	28.17591154672345	28.17591154672345	14.395079815680196	14.395079815680196	18.21963394342763		30.670348455238837	44.93926788685526		69.84069691047767	638.5869966722133		992.4363030978878	174.3896396663101		326.43248456024116	5년	69.84069691047767	992.4363030978878	326.43248456024116				11.040200117168974	4.743780483755915	판정불가		판정불가	5년	30.670348455238837	0.4693484274131667	매우 유망	Y		107537000.0	10.095083210892719	0.9455617640099723		-26.87195735191231	245.0684030151367	234.2722013092041	N	N	중립/개선	
EME	EMCOR Group, Inc.	0000105634	Company Add-ons	제외	PEG=헐값, PEGY=안심	817.4199829101562	28.19	2025	20.0	1111968000.0		1111968000.0	0.0		3673944000.0	5616418000.0	39.54575720515519	60.4542427948448	0.654143619652241	24.630614870271227	24.630614870271227	28.123070877612097	28.123070877612097	30.994423791821568	51.54328097260492	63.67289600664736	70.48884758364314	111.58656194520984	135.84579201329473	1987.0806133829	3145.6251812354653	3829.4928768547784	143.09175881760927	284.823621516628	368.4853510946873	3년	111.58656194520984	3145.6251812354653	284.823621516628	1.813259441465073	2.5439355923807847	2.9752403772255454			3년	2.5439355923807847	안심	3년	51.54328097260492	0.5456205027491249	헐값	N	FCF<=0	45145767.0	-10.19928656202016	11.719764648391973		-13.385962075745027	801.9691967773438	745.8496002197265	Y	Y	강한 상승추세	
PDD	PDD Holdings Inc.	0001737806	Company Add-ons	보류	PEG=헐값, PEGY=판정불가	90.1500015258789	2.36	2025		15572577000.0	44816702000.0	60389279000.0			59113291000.0	30981848000.0	65.61207591899047	34.387924081009515	1.9079975797441133	10.184417739143575	10.184417739143575	33.883721943531924	33.883721943531924	-9.230769230769239	44.02182301961191	62.23275436857567	-9.961538461538478	96.54364603922382	132.96550873715134	-23.509230769230808	227.8430046525682	313.79860061967713	-126.07790390606053	152.73766033954251	248.084964290984	3년	96.54364603922382	227.8430046525682	152.73766033954251				2.5778288363282638	2.8594884001064154	판정불가		판정불가	3년	44.02182301961191	0.7697028341701474	헐값	Y		5929576000.0	-7.812659083875051	-12.85644834674814		-34.73539539627117	83.98179977416993	103.63559986114502	Y	N	주의	
VRT	Vertiv Holdings Co	0001674101	Company Add-ons	제외	PEG=헐값, PEGY=보통	263.04998779296875	3.41	2025	10.0	1728400000.0		1728400000.0	2892100000.0	20900000.0	3941300000.0	8271100000.0	32.27293570469359	67.7270642953064	0.4765146111158129	-2.9788598174833623	-3.032360006694845	78.01432481244929	78.03001401749665	166.40624999999997		95.30556878636357	341.31249999999994		199.11113757272713	1163.875625		678.9689791229996	342.4541642313317		158.11405080063196	5년	199.11113757272713	678.9689791229996	158.11405080063196	2.261203316494634		1.3498234976656394	4.8477826951533824	1.8429131040176245	5년	1.3498234976656394	보통	5년	95.30556878636357	0.8185704760581805	헐값	N	주당순현금<=0	390652824.0	-20.521501398080723	38.44007967881136		-30.08266748754188	304.69039947509765	246.75050025939942	N	Y	중립/개선	단기위험부채 존재
