티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	비고
SHOP	SHOPIFY INC.	0001594805	Company Add-ons	보류	PEG=보통, PEGY=판정불가	127.66999816894531	0.94	2025		1545000000.0	4233000000.0	5778000000.0			13473000000.0					4.427744808376297	4.427744808376297	131.1087801708181	131.1087801708181	-39.35483870967742	111.045429449015	-18.348227303268583	-70.20967741935485	230.59085889802998	-28.196454606537166	-65.99709677419355	216.75540736414817	-26.504667330144933	-151.69350491167063	69.77787301078865	-120.7602942823508	3년	230.59085889802998	216.75540736414817	69.77787301078865				1.5379861250279039	1.2046574348600614	판정불가		판정불가	3년	111.04542944901499	1.1806769609641157	보통	Y		1304953255.0	
ARM	ARM HOLDINGS PLC /UK	0001973239	Company Add-ons	보류	PEG=보통, PEGY=판정불가	211.17999267578125	0.75	2025		2085000000.0	740000000.0	2825000000.0			6839000000.0	2093000000.0	76.56739811912226	23.432601880877744	3.2675585284280935	2.6575729068673564	2.6575729068673564	278.02989302521854	278.02989302521854	158.62068965517244			325.7413793103449			244.30603448275866			15.686164862139606			1년	325.7413793103449	244.30603448275866	15.686164862139606				0.16745061147695203	0.07929283894522825	판정불가		판정불가	1년	158.62068965517244	1.7527971516807253	보통	Y		1063000000.0	
SCCO	SOUTHERN COPPER CORP/	0001001838	Company Add-ons	제외	PEG=불리, PEGY=불리(<1)	171.17999267578125	5.24	2025	2.34	4304600000.0	604600000.0	4909200000.0	6750700000.0	499800000.0	11038100000.0					-2.2278006290829904	-2.8324461650133075	33.09309032535577	33.20848069480812	20.737327188940103	15.39641122273383		49.974654377880206	39.292822445467664		261.8671889400923	205.89438961425057		52.97768439333599	20.279470980127435		3년	39.292822445467664	205.89438961425057	20.279470980127435	0.6973457891679087	0.5359551207928223		4.145656907815146	2.4218115931732243	3년	0.5359551207928223	불리(<1)	3년	15.39641122273383	2.1494028606154405	불리	N	주당순현금<=0	826600000.0	단기위험부채 존재
CRH	CRH PUBLIC LTD CO	0000849395	Company Add-ons	제외	PEG=불리, PEGY=불리(<1)	115.44999694824219	5.51	2025	1.35	4096000000.0		4096000000.0	16478000000.0	120000000.0	24004000000.0	32851000000.0	42.2196816462932	57.7803183537068	0.7306931295850964	-18.289512555391433	-18.466765140324963	24.27214328559594	24.304312538759916	9.76095617529881			28.02191235059762			154.40073705179287			33.73819067402213			1년	28.02191235059762	154.40073705179287	33.73819067402213	0.4577657623623413			4.301329394387001	3.725707672660525	1년	0.4577657623623413	불리(<1)	1년	9.76095617529881	2.4866563121161542	불리	N	주당순현금<=0	677000000.0	단기위험부채 존재
PWR	QUANTA SERVICES, INC.	0001050915	Company Add-ons	제외	PEG=불리, PEGY=불리(<1)	742.2100219726562	6.8	2025	6.0	439508000.0		439508000.0	1040532000.0	0.0	8938249000.0	15899027000.0	35.98723547622533	64.01276452377466	0.5621884282604213	-3.972635516983826	-3.972635516983826	109.73274374847648	109.73274374847648	12.769485903814253	26.99606847284017	17.23954045081646	34.038971807628506	62.49213694568034	42.97908090163292	231.46500829187383	424.9465312306263	292.2577501311038	-68.81408207387408	-42.74578372019319	-60.62330856779094	3년	62.49213694568034	424.9465312306263	-42.74578372019319	0.17104726686536395	0.3006948276849068	0.21178309825265001	10.713234759503209	1.4434236189683107	3년	0.3006948276849068	불리(<1)	3년	26.99606847284017	4.064767573799676	불리	N	주당순현금<=0	151291000.0	
BABA	Alibaba Group Holding Ltd	0001577552	Company Add-ons	제외	PEG=불리, PEGY=불리(<1)	131.5	0.92	2025	80.0	20049000000.0	768000000.0	20817000000.0		1096000000.0	139162000000.0	98409000000.0	58.57701487134372	41.42298512865628	1.4141186273613187	1.077596024433171	1.0208613728129206	141.76348258213784	141.82515068172506	70.37037037037037	26.918550797553543	-1.455922896553119	149.24074074074073	62.337101595107086	5.588154206893762	137.3014814814815	57.35013346749852	5.141101870342261	4.411772989719753	-56.38773120342317	-96.09041682863706	3년	62.337101595107086	57.35013346749852	-56.38773120342317	1.0607130103709586	0.7542037543808566	0.5540501381090042			3년	0.7542037543808566	불리(<1)	3년	26.918550797553543	5.266386130824763	불리	N	FCF<=0	19318000000.0	단기위험부채 존재
NXT	Nextpower Inc.	0001852131	Company Add-ons	보류	PEG=불리, PEGY=판정불가	119.93000030517578	3.47	2025		766103000.0		766103000.0	0.0	0.0	1628130000.0	1564386000.0	50.998334855643634	49.001665144356366	1.0407469767691606	5.132126106047223	5.132126106047223	33.08296086430217	33.08296086430217	2.9673590504451064			14.434718100890212			50.08847181008904			-58.23524415689726			1년	14.434718100890212	50.08847181008904	-58.23524415689726				4.165928938988498	3.4736337266637283	판정불가		판정불가	1년	2.9673590504451064	11.148957811269822	불리	Y		149275950.0	
GOLD	Gold.com, Inc.	0001591588	Company Add-ons	제외	PEG=판정불가, PEGY=판정불가	42.630001068115234	0.71	2025	1.88	6291000.0		6291000.0	91859000.0	149000.0	649516000.0	1512760000.0	30.03853347121274	69.96146652878727	0.42935825907612574	-3.500930793936542	-3.507026982795655	64.97314346767855	64.98172964917028	-75.0	-49.30630485343329	-30.28018665944786	-141.5	-90.11260970686658	-52.06037331889572	-100.46499999999999	-63.979952891875264	-36.96286505641596	-335.6673644916748	-250.08198754123077	-186.70622596831703	판정불가				-1.1253880618593461	-0.7299370527920649	-0.43710655116410946	5.796248184440398	13.596640955225439	판정불가		판정불가	판정불가			판정불가	N	주당순현금<=0	24441500.0	단기위험부채 존재
TSM	TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD	0001046179	Company Add-ons	제외	PEG=판정불가, PEGY=판정불가	397.6700134277344			88.0																											판정불가									판정불가		판정불가	판정불가			판정불가	N	주당순현금<=0 | FCF<=0 | 순현금차감PER<=0/불가		EPS 없음
ASML	ASML HOLDING NV	0000937966	Company Add-ons	제외	PEG=판정불가, PEGY=판정불가	1427.02001953125			62.0																											판정불가									판정불가		판정불가	판정불가			판정불가	N	주당순현금<=0 | FCF<=0 | 순현금차감PER<=0/불가	388900000.0	EPS 없음
