티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
DIS	Walt Disney Co	0001744489	Dow 30	제외	PEG=매우 유망, PEGY=안심	98.4800033569336	6.85	2025	1.52	5695000000.0		5695000000.0	35315000000.0	6711000000.0	109869000000.0					-16.35560463832137	-20.06129210381005	16.764322335073718	17.30529860740783	151.8382352941176	58.50904212609996		312.1764705882352	125.51808425219991		2138.408823529411	859.7988771275693		2071.4142471938226	773.0695042843276		3년	125.51808425219991	859.7988771275693	773.0695042843276	9.147893498400885	3.580761627358437		5.564329099944782	5.650212134718636	3년	3.580761627358437	안심	3년	58.509042126099956	0.2865253254179565	매우 유망	N	주당순현금<=0	1811000000.0	-2.7838100788441067	-10.11317492566981		-17.617531702610368	99.42840057373047	104.82775016784667	N	N	주의	단기위험부채 존재
IBM	INTERNATIONAL BUSINESS MACHINES CORP	0000051143	Dow 30	제외	PEG=매우 유망, PEGY=안심	226.44000244140625	11.17	2025	2.97	13587000000.0	608000000.0	14195000000.0	54836000000.0	6424000000.0	32648000000.0	119139000000.0	21.509088393604195	78.49091160639581	0.2740328523825112	-42.839739881982034	-49.61128804767315	24.107407549094745	24.71363388442967	73.71695178849146	83.76390990316042	12.386209881346621	155.9339035769829	176.02781980632085	33.27241976269325	1741.7817029548992	1966.230747236604	371.65292874928355	669.2022982580578	768.3230551304146	64.1286542758507	3년	176.02781980632085	1966.230747236604	768.3230551304146	3.181053443109486	3.59781157416146	0.6369913417721791	12.756736597321586	5.633605573124177	3년	3.59781157416146	안심	3년	83.76390990316042	0.2878018418309908	매우 유망	N	주당순현금<=0	948675228.0	-0.29062247660553986	-23.021485034549617		-31.22133618286409	260.431598815918	271.0387998962402	N	N	주의	단기위험부채 존재
CRM	Salesforce, Inc.	0001108524	Dow 30	제외	PEG=매우 유망, PEGY=안심	188.3800048828125	7.8	2025	97.0	7327000000.0	57139000.0	7384139000.0	10439000000.0	4000000000.0	59142000000.0	53163000000.0	52.66194737545078	47.33805262454922	1.1124654364877828	-3.19546129707113	-7.379561715481172	24.560957202549183	25.097380333114575	85.7142857142857	74.02472751880647	12.233911375838758	179.9285714285714	156.54945503761294	32.96782275167752	1403.4428571428568	1221.085749293381	257.14901746308465	645.0062749578497	548.2034810716744	36.5054734036407	3년	156.54945503761294	1221.085749293381	548.2034810716744	7.439216810952375	6.9632761503715255	4.447461492441401	15.064853556485355	7.997055508017905	3년	6.9632761503715255	안심	3년	74.02472751880647	0.3317939562331967	매우 유망	N	주당순현금<=0	956000000.0	3.95100078020052	-17.362695501555702		-29.24163426020123	170.9086001586914	205.6804507446289	Y	N	중립/개선	단기위험부채 존재
TRV	TRAVELERS COMPANIES, INC.	0000086312	Dow 30	제외	PEG=매우 유망, PEGY=안심	389.010009765625	27.43	2025	1.26	842000000.0		842000000.0	5861000000.0	100000000.0	32894000000.0	110814000000.0	22.88947031480502	77.11052968519499	0.29683974949013664	-22.051845342706503	-22.491212653778557	14.985849621156817	15.001867386781027	27.759664648346536	32.58155699339016	40.000996302713745	64.01932929669307	73.66311398678032	88.50199260542749	1756.0502026082909	2020.579216657384	2427.609657166876	351.41517146725744	419.4157389098457	524.0481211857475	3년	73.66311398678032	2020.579216657384	419.4157389098457	1.9364710965320895	2.2582341241175348	2.7533304647914014			3년	2.2582341241175348	안심	3년	32.58155699339016	0.4599488484910959	매우 유망	N	주당순현금<=0 | FCF<=0	227600000.0	28.704717871174523	37.927243646238054		-2.0668625521997552	326.4402001953125	299.2222004699707	Y	Y	강한 상승추세	단기위험부채 존재
BA	BOEING CO	0000012927	Dow 30	제외	PEG=헐값, PEGY=보통	214.00999450683594	2.48	2025	3.840942110644013	10921000000.0	18479000000.0	29400000000.0	53848000000.0	6109000000.0	5454000000.0	162778000000.0	3.2419515906605163	96.75804840933948	0.03350575630613473	-32.07136298045389	-40.08526826708645	99.22635382552009	102.45776724754936	113.50762527233115			235.5152505446623			584.0778213507625			172.92081507534726			1년	235.5152505446623	584.0778213507625	172.92081507534726	1.1826350849223102			-2.462285189557917	-1.1505468215313963	1년	1.1826350849223102	보통	1년	113.50762527233115	0.8741822726662902	헐값	N	주당순현금<=0 | FCF<=0	762300000.0	-4.506718163405832	-11.41603636289682		-15.12591723690706	218.87479919433594	218.32335029602052	N	N	주의	단기위험부채 존재
JPM	JPMORGAN CHASE & CO	0000019617	Dow 30	제외	PEG=헐값, PEGY=보통	344.7099914550781	20.02	2025	1.68	278793000000.0		278793000000.0	267889000000.0	64776000000.0	362438000000.0	4062462000000.0	8.19087437004226	91.80912562995775	0.08921634220824712	3.9201869494876864	-19.367966924321408	17.022467757522	18.185712206763213	1.3670886075949347	18.30758541328956	17.65495483894246	11.23417721518987	45.115170826579124	43.80990967788492	224.9082278481012	903.205719948114	877.074391751256	-34.75436354521486	162.01901376154856	154.4383433880113	3년	45.115170826579124	903.205719948114	162.01901376154856	0.17900392886621666	1.1741884724356322	1.1358491092103025			3년	1.1741884724356322	보통	3년	18.307585413289562	0.9298040879364304	헐값	N	FCF<=0	2781500000.0	11.466448328238688	14.609171142872546		-3.5263514006347974	325.56200134277344	311.3838507080078	Y	Y	강한 상승추세	단기위험부채 존재
NVDA	NVIDIA CORP	0001045810	Dow 30	양호	PEG=헐값, PEGY=안심	190.00999450683594	4.9	2026	51.0	10605000000.0	34621000000.0	45226000000.0	7469000000.0	0.0	157293000000.0	49510000000.0	76.05934149891442	23.940658501085572	3.1769945465562515	1.5402219140083218	1.5402219140083218	38.46321889649543	38.46321889649543	66.66666666666669	41.21547046890686	-6.616661124591561	141.83333333333337	90.93094093781372	-4.7333222491831215	694.9833333333336	445.5616105952872	-23.1932790209973	265.76146172580957	134.49377584148996	-112.20634687201303	3년	90.93094093781372	445.5616105952872	134.49377584148996	3.059199672895496	2.3974974823885336	1.1539163946429982	4.184517622583014	2.2022618512482874	3년	2.3974974823885336	안심	3년	41.21547046890686	0.9332228519752616	헐값	Y		24514000000.0	-9.194745755395017	-0.7884344882724714		-19.398494070050486	207.11719940185546	192.99085021972655	N	N	주의	
MSFT	MICROSOFT CORP	0000789019	Dow 30	양호	PEG=헐값, PEGY=안심	390.5400085449219	17.95	2026	93.0	20935000000.0	55908000000.0	76843000000.0	31067000000.0	0.0	442387000000.0	315989000000.0	58.33346519404623	41.66653480595377	1.4000075952010989	6.141956259224473	6.141956259224473	21.414933274969215	21.414933274969215	31.5982404692082	22.855998285745223	17.396112163192925	71.6964809384164	54.21199657149045	43.29222432638585	1286.9518328445743	973.1053384582535	777.0954266586259	229.53136802539467	149.16918040839394	98.97972285962105	3년	54.21199657149045	973.1053384582535	149.16918040839394	5.818287587888238	5.410056468453403	5.155099516103985	8.987924325774856	2.3014093637325814	3년	5.410056468453403	안심	3년	22.855998285745226	0.9369502485623316	헐값	Y		7453000000.0	-7.99132629529492	-18.91285746619007		-27.95395368345198	397.90779846191407	434.1290493774414	N	N	주의	
AMZN	AMAZON COM INC	0001018724	Dow 30	보류	PEG=보통, PEGY=판정불가	226.64999389648438	7.17	2025		86810000000.0	36219000000.0	123029000000.0	65648000000.0	455000000.0	411065000000.0					5.29980604045442	5.257781472245313	30.871713787451874	30.877574954566118	29.656419529837247		-12.638188158251552	67.8128390596745		-16.776376316503104	486.2180560578662		-120.28661818932726	114.52374548923738		-153.07152941917332	1년	67.8128390596745	486.2180560578662	114.52374548923738				12.263507896924356	5.4107691273644365	판정불가		판정불가	1년	29.656419529837247	1.040979129540298	보통	Y		10827000000.0	-13.83440292970597	-6.732233644773544		-17.578820340584134	246.97140014648437	234.65900009155274	N	N	주의	단기위험부채 존재
GS	GOLDMAN SACHS GROUP INC	0000886982	Dow 30	제외	PEG=보통, PEGY=불리(<1)	980.75	51.32	2025	1.94	164259000000.0		164259000000.0	236027000000.0	69709000000.0	124972000000.0	1684348000000.0	6.907125328852828	93.09287467114717	0.07419606874588862	-225.9697732997481	-445.4565491183879	23.513635489083168	27.790462765362197	26.591021213616184	19.517790861873507	15.71173099479697	61.68204242723237	47.535581723747015	39.92346198959394	3165.522417365565	2439.526054062697	2048.872069305961	222.76547717211983	148.74086709790433	108.90869939392923	3년	47.535581723747015	2439.526054062697	148.74086709790433	1.2133819641315131	0.9125679808992472	0.7507019066869629	-148.6712846347607	-15.158938020368156	3년	0.9125679808992472	불리(<1)	3년	19.517790861873507	1.2047283248134006	보통	N	주당순현금<=0 | FCF<=0	317600000.0	8.298368643996401	4.690385729861735		-14.870620211984686	1046.0225988769532	914.0215509033203	N	Y	상승전환	단기위험부채 존재
