티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
IBM	INTERNATIONAL BUSINESS MACHINES CORP	0000051143	Dow 30	제외	PEG=매우 유망, PEGY=안심	214.63999938964844	11.17	2025	3.08	13587000000.0	608000000.0	14195000000.0	54836000000.0	6424000000.0	32648000000.0	119139000000.0	21.509088393604195	78.49091160639581	0.2740328523825112	-42.839739881982034	-49.61128804767315	23.051006201578378	23.657232536913302	73.71695178849146	83.76390990316042	12.386209881346621	155.9339035769829	176.02781980632085	33.27241976269325	1741.7817029548992	1966.230747236604	371.65292874928355	711.4898005534103	816.0597991184259	73.15175633904119	3년	176.02781980632085	1966.230747236604	816.0597991184259	3.3316095235457843	3.767467204846526	0.6709559550718267	12.756736597321586	5.943317477449085	3년	3.767467204846526	안심	3년	83.76390990316042	0.2751901890471407	매우 유망	N	주당순현금<=0	948675228.0	-17.293461592146997	-31.582303151067357		-31.855993427162264	240.95099945068358	270.8004499053955	N	N	주의	단기위험부채 존재
CRM	Salesforce, Inc.	0001108524	Dow 30	제외	PEG=매우 유망, PEGY=안심	165.83999633789062	7.8	2025	1.03	7327000000.0	57139000.0	7384139000.0	10439000000.0	4000000000.0	59142000000.0	53163000000.0	52.66194737545078	47.33805262454922	1.1124654364877828	-3.19546129707113	-7.379561715481172	21.671212517302788	22.20763564786818	85.7142857142857	74.02472751880647	12.233911375838758	179.9285714285714	156.54945503761294	32.96782275167752	1403.4428571428568	1221.085749293381	257.14901746308465	746.2631983441515	636.3035312696705	55.058504065060696	3년	156.54945503761294	1221.085749293381	636.3035312696705	4.002742608196338	3.4633377093635658	0.6120521113088873	15.064853556485355	9.083968818831542	3년	3.4633377093635658	안심	3년	74.02472751880647	0.2927563969998684	매우 유망	N	주당순현금<=0	956000000.0	-10.56463199680061	-32.17178063889954		-43.03967033677718	184.89080108642577	225.1487007904053	N	N	주의	단기위험부채 존재
DIS	Walt Disney Co	0001744489	Dow 30	제외	PEG=매우 유망, PEGY=안심	104.9000015258789	6.85	2025	1.41	5695000000.0		5695000000.0	35315000000.0	6711000000.0	109869000000.0					-16.35560463832137	-20.06129210381005	17.701548345138725	18.242524617472842	151.8382352941176	58.50904212609996		312.1764705882352	125.51808425219991		2138.408823529411	859.7988771275693		1938.5212511192044	719.6366678940956		3년	125.51808425219991	859.7988771275693	719.6366678940956	8.657335070703194	3.384960510675055		5.564329099944782	5.304412792188624	3년	3.384960510675055	안심	3년	58.509042126099956	0.3025438069382158	매우 유망	N	주당순현금<=0	1811000000.0	2.4614224849247135	-8.663471554580992		-15.410047803529903	101.02240020751952	109.00489994049072	Y	N	중립/개선	단기위험부채 존재
TRV	TRAVELERS COMPANIES, INC.	0000086312	Dow 30	제외	PEG=매우 유망, PEGY=안심	295.0199890136719	27.43	2025	1.68	842000000.0		842000000.0	5861000000.0	100000000.0	32894000000.0	110814000000.0	22.88947031480502	77.11052968519499	0.29683974949013664	-22.051845342706503	-22.491212653778557	11.559308580254406	11.575326345878617	27.759664648346536	32.58155699339016	40.000996302713745	64.01932929669307	73.66311398678032	88.50199260542749	1756.0502026082909	2020.579216657384	2427.609657166876	495.230922650096	584.8956992414999	722.8627711915395	3년	73.66311398678032	2020.579216657384	584.8956992414999	2.5468361229351837	2.9639797878495693	3.6058381877539945			3년	2.9639797878495693	안심	3년	32.58155699339016	0.3547807301719635	매우 유망	N	주당순현금<=0 | FCF<=0	227600000.0	-0.8102759376847568	3.1466332234457273		-5.451402054985232	299.71879943847654	285.50420043945314	N	Y	중립/개선	단기위험부채 존재
JPM	JPMORGAN CHASE & CO	0000019617	Dow 30	제외	PEG=헐값, PEGY=보통	300.25	20.02	2025	1.97	278793000000.0		278793000000.0	267889000000.0	64776000000.0	362438000000.0	4062462000000.0	8.19087437004226	91.80912562995775	0.08921634220824712	3.9201869494876864	-19.367966924321408	14.801688963562054	15.964933412803267	1.3670886075949347	18.30758541328956	17.65495483894246	11.23417721518987	45.115170826579124	43.80990967788492	224.9082278481012	903.205719948114	877.074391751256	-25.09301320629436	200.8178917395884	192.11470166569725	3년	45.115170826579124	903.205719948114	200.81789173958836	0.2254532314393302	1.3699507848873027	1.3258591561580602			3년	1.3699507848873027	보통	3년	18.307585413289562	0.8085003363041768	헐값	N	FCF<=0	2781500000.0	-0.7897219576908476	-4.869778643612466		-10.268667061881532	300.1766009521484	305.3193006896973	Y	N	주의	단기위험부채 존재
BA	BOEING CO	0000012927	Dow 30	제외	PEG=헐값, PEGY=보통	240.60000610351562	2.48	2025	3.416458766199462	10921000000.0	18479000000.0	29400000000.0	53848000000.0	6109000000.0	5454000000.0	162778000000.0	3.2419515906605163	96.75804840933948	0.03350575630613473	-32.07136298045389	-40.08526826708645	109.948132695149	113.17954611717826	113.50762527233115			235.5152505446623			584.0778213507625			142.7588555835153			1년	235.5152505446623	584.0778213507625	142.7588555835153	1.0634476563847037			-2.462285189557917	-1.0233936521591542	1년	1.0634476563847035	보통	1년	113.50762527233115	0.96864093871542	헐값	N	주당순현금<=0 | FCF<=0	762300000.0	0.5222477410171456	23.251881475614965		-4.58060205137677	217.91840087890625	219.67760040283204	Y	Y	상승전환	단기위험부채 존재
NVDA	NVIDIA CORP	0001045810	Dow 30	보류	PEG=보통, PEGY=불리(<1)	225.8300018310547	4.9	2026	2.0	10605000000.0	34621000000.0	45226000000.0	7469000000.0	0.0	157293000000.0	49510000000.0	76.05934149891442	23.940658501085572	3.1769945465562515	1.5402219140083218	1.5402219140083218	45.7734244728666	45.7734244728666	66.66666666666669	41.21547046890686	-6.616661124591561	141.83333333333337	90.93094093781372	-4.7333222491831215	694.9833333333336	445.5616105952872	-23.1932790209973	207.74623730165683	97.29956470912823	-110.27023815832425	3년	90.93094093781372	445.5616105952872	97.29956470912823	1.5001426582660569	0.944117049720061	-0.10085898483143221	4.184517622583014	1.8529502673048228	3년	0.944117049720061	불리(<1)	3년	41.21547046890686	1.110588425950355	보통	Y		24514000000.0	20.803465754654617	16.91343836692727		0.0	191.1775994873047	185.44115020751954	Y	Y	강한 상승추세	
GS	GOLDMAN SACHS GROUP INC	0000886982	Dow 30	제외	PEG=보통, PEGY=불리(<1)	955.4199829101562	51.32	2025	1.9	164259000000.0		164259000000.0	236027000000.0	69709000000.0	124972000000.0	1684348000000.0	6.907125328852828	93.09287467114717	0.07419606874588862	-225.9697732997481	-445.4565491183879	23.020065397698836	27.29689267397787	26.591021213616184	19.517790861873507	15.71173099479697	61.68204242723237	47.535581723747015	39.92346198959394	3165.522417365565	2439.526054062697	2048.872069305961	231.32260932240078	155.33546479026282	114.44726988703025	3년	47.535581723747015	2439.526054062697	155.33546479026282	1.237660307275419	0.9303966123404019	0.7650599896452726	-148.6712846347607	-15.560830555575803	3년	0.930396612340402	불리(<1)	3년	19.517790861873507	1.1794401098265046	보통	N	주당순현금<=0 | FCF<=0	317600000.0	5.623790371310089	17.90795939686891		-2.09456302627703	876.9026000976562	840.0430014038086	Y	Y	강한 상승추세	단기위험부채 존재
JNJ	JOHNSON & JOHNSON	0000200406	Dow 30	제외	PEG=보통, PEGY=불리(<1)	230.4199981689453	11.03	2025	2.39	19709000000.0	393000000.0	20102000000.0	39438000000.0	8495000000.0	81544000000.0	117666000000.0	40.933688067868076	59.066311932131924	0.693012424999575	-7.959166872478801	-11.455915040750803	21.6118916628671	21.928913255638815	90.50086355785837	17.90172233284293	14.890675456717407	189.50172711571673	44.30344466568586	38.281350913434814	2090.2040500863554	488.666994662515	422.24330057518597	807.1278824305022	112.07664202141925	83.24941581919234	3년	44.30344466568586	488.666994662515	112.07664202141925	4.298136646569474	0.9389146794450924	0.7995910643217105	8.108174857989628	3.5188676861479125	3년	0.9389146794450924	불리(<1)	3년	17.90172233284293	1.207252087874104	보통	N	주당순현금<=0	2429400000.0	-5.777961442029489	18.877364697020973		-7.298036517469885	235.05920013427735	208.58455001831055	N	Y	중립/개선	단기위험부채 존재
CSCO	CISCO SYSTEMS, INC.	0000858877	Dow 30	제외	PEG=보통, PEGY=불리(<1)	101.87000274658203	2.55	2025	1.69	8346000000.0	7764000000.0	16110000000.0	22861000000.0	31000000.0	46843000000.0	75448000000.0	38.30453590206965	61.69546409793034	0.6208647015162762	-1.6885942971485743	-1.6963481740870434	40.61121452695318	40.614255263007486	0.3937007874015664	-3.299135343193793	32.687404272277206	9.287401574803132	1.9017293136124138	73.87480854455441	23.682874015747984	4.849409749711655	188.38076178861374	-76.7518667152067	-95.23960968002	84.92270217881617	5년	73.87480854455441	188.38076178861374	84.92270217881617	0.05130850706320638	-0.03962293080710082	0.8465002751755019	3.3236618309154577	3.26265018288416	5년	0.8465002751755019	불리(<1)	5년	32.687404272277206	1.242411731095953	보통	N	주당순현금<=0	3998000000.0	35.826670328776046	42.05829597986972		0.0	84.46020004272461	76.16229991912842	Y	Y	강한 상승추세	단기위험부채 존재
