티커	종목명	CIK	유니버스	종합판정	종합판정사유	현재가	EPS(FY)	EPS기준연도	배당수익률(%)	현금및현금성자산	유가증권성자산	현금성자산합계	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당감안점수(1년)	배당감안점수(3년)	배당감안점수(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	발행주식수	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	50일이평(보조)	200일이평(보조)	50일선상회(보조)	200일선상회(보조)	추세판정(보조)	비고
CRM	Salesforce, Inc.	0001108524	Dow 30	제외	PEG=매우 유망, PEGY=안심	150.19000244140625	7.8	2025	1.15	7327000000.0	57139000.0	7384139000.0	10439000000.0	4000000000.0	59142000000.0	53163000000.0	52.66194737545078	47.33805262454922	1.1124654364877828	-3.19546129707113	-7.379561715481172	19.664803043394535	20.201226173959927	85.7142857142857	74.02472751880647	12.233911375838758	179.9285714285714	156.54945503761294	32.96782275167752	1403.4428571428568	1221.085749293381	257.14901746308465	834.4449259799321	713.0273183594655	71.21580217258897	3년	156.54945503761294	1221.085749293381	713.0273183594655	4.417246667693611	3.8228060231733614	0.6806023607917321	15.064853556485355	10.030530202809352	3년	3.8228060231733614	안심	3년	74.02472751880647	0.2656518126108409	매우 유망	N	주당순현금<=0	956000000.0	-19.096098397325743	-42.98674918681188		-45.11602200209814	176.6326010131836	214.38990081787108	N	N	주의	단기위험부채 존재
DIS	Walt Disney Co	0001744489	Dow 30	제외	PEG=매우 유망, PEGY=안심	98.05000305175781	6.85	2025	1.48	5695000000.0		5695000000.0	35315000000.0	6711000000.0	109869000000.0					-16.35560463832137	-20.06129210381005	16.701548567894772	17.242524840228885	151.8382352941176	58.50904212609996		312.1764705882352	125.51808425219991		2138.408823529411	859.7988771275693		2080.9370290387506	776.8983685535491		3년	125.51808425219991	859.7988771275693	776.8983685535491	9.179881414639585	3.591825146167363		5.564329099944782	5.674991256254761	3년	3.591825146167363	안심	3년	58.509042126099956	0.285452435401339	매우 유망	N	주당순현금<=0	1811000000.0	3.482852825074212	-13.398691048743217		-20.9337945627599	102.79860061645508	106.79120010375976	N	N	중립/개선	단기위험부채 존재
IBM	INTERNATIONAL BUSINESS MACHINES CORP	0000051143	Dow 30	제외	PEG=매우 유망, PEGY=안심	258.2699890136719	11.17	2025	2.57	13587000000.0	608000000.0	14195000000.0	54836000000.0	6424000000.0	32648000000.0	119139000000.0	21.509088393604195	78.49091160639581	0.2740328523825112	-42.839739881982034	-49.61128804767315	26.95700348215344	27.563229817488363	73.71695178849146	83.76390990316042	12.386209881346621	155.9339035769829	176.02781980632085	33.27241976269325	1741.7817029548992	1966.230747236604	371.65292874928355	574.4034448627694	661.3082552663597	43.90093489708926	3년	176.02781980632085	1966.230747236604	661.3082552663597	2.8299492500713708	3.2026523259648183	0.5548172255587756	12.756736597321586	4.939302721945866	3년	3.2026523259648183	안심	3년	83.76390990316042	0.3218212176737985	매우 유망	N	주당순현금<=0	948675228.0	6.868867037902615	-14.981239695997584		-21.55332734098867	252.38319915771484	273.66039970397946	Y	N	중립/개선	단기위험부채 존재
TRV	TRAVELERS COMPANIES, INC.	0000086312	Dow 30	제외	PEG=매우 유망, PEGY=안심	318.2900085449219	27.43	2025	1.56	842000000.0		842000000.0	5861000000.0	100000000.0	32894000000.0	110814000000.0	22.88947031480502	77.11052968519499	0.29683974949013664	-22.051845342706503	-22.491212653778557	12.407650524521632	12.423668290145843	27.759664648346536	32.58155699339016	40.000996302713745	64.01932929669307	73.66311398678032	88.50199260542749	1756.0502026082909	2020.579216657384	2427.609657166876	451.7138947075842	534.8233253989213	662.7036953703983	3년	73.66311398678032	2020.579216657384	534.8233253989213	2.363031146823579	2.7516536612564257	3.34962660501885			3년	2.7516536612564257	안심	3년	32.58155699339016	0.3808182195540495	매우 유망	N	주당순현금<=0 | FCF<=0	227600000.0	9.329166766250019	8.831983124027154		-0.7638528914535536	302.4483990478516	290.51005004882813	Y	Y	강한 상승추세	단기위험부채 존재
BA	BOEING CO	0000012927	Dow 30	제외	PEG=헐값, PEGY=보통	218.1199951171875	2.48	2025	3.7685678452283615	10921000000.0	18479000000.0	29400000000.0	53848000000.0	6109000000.0	5454000000.0	162778000000.0	3.2419515906605163	96.75804840933948	0.03350575630613473	-32.07136298045389	-40.08526826708645	100.88361213614573	104.11502555817499	113.50762527233115			235.5152505446623			584.0778213507625			167.77821127171762			1년	235.5152505446623	584.0778213507625	167.77821127171762	1.162490028204893			-2.462285189557917	-1.1288672495316285	1년	1.162490028204893	보통	1년	113.50762527233115	0.8887826865737215	헐값	N	주당순현금<=0 | FCF<=0	762300000.0	12.22473473565655	0.585653206329928		-13.49593480191289	224.12180053710938	218.39740058898926	N	N	중립/개선	단기위험부채 존재
JPM	JPMORGAN CHASE & CO	0000019617	Dow 30	제외	PEG=헐값, PEGY=보통	335.1199951171875	20.02	2025	1.8	278793000000.0		278793000000.0	267889000000.0	64776000000.0	362438000000.0	4062462000000.0	8.19087437004226	91.80912562995775	0.08921634220824712	3.9201869494876864	-19.367966924321408	16.543446961423566	17.70669141066478	1.3670886075949347	18.30758541328956	17.65495483894246	11.23417721518987	45.115170826579124	43.80990967788492	224.9082278481012	903.205719948114	877.074391751256	-32.887254975802485	169.51710823231352	161.719504813359	3년	45.115170826579124	903.205719948114	169.51710823231352	0.19144067224805286	1.2154411024605059	1.1759916107149873			3년	1.215441102460506	보통	3년	18.307585413289562	0.903638933696554	헐값	N	FCF<=0	2781500000.0	14.900908903994559	2.8196246580314055		0.0	310.6484014892578	307.8170007324219	Y	Y	강한 상승추세	단기위험부채 존재
NVDA	NVIDIA CORP	0001045810	Dow 30	양호	PEG=헐값, PEGY=안심	195.74000549316406	4.9	2026	50.0	10605000000.0	34621000000.0	45226000000.0	7469000000.0	0.0	157293000000.0	49510000000.0	76.05934149891442	23.940658501085572	3.1769945465562515	1.5402219140083218	1.5402219140083218	39.632608893705246	39.632608893705246	66.66666666666669	41.21547046890686	-6.616661124591561	141.83333333333337	90.93094093781372	-4.7333222491831215	694.9833333333336	445.5616105952872	-23.1932790209973	255.05431379872158	127.62930320386027	-111.84902338311586	3년	90.93094093781372	445.5616105952872	127.62930320386027	2.9437039327783587	2.301525764138994	1.0946374736965376	4.184517622583014	2.137793759655919	3년	2.301525764138994	안심	3년	41.21547046890686	0.9615954505142498	헐값	Y		24514000000.0	14.307404352996267	3.4511910298549164		-16.96784553657775	210.21280059814453	190.531350479126	N	Y	상승전환	
AMZN	AMAZON COM INC	0001018724	Dow 30	보류	PEG=보통, PEGY=판정불가	227.00999450683594	7.17	2025		86810000000.0	36219000000.0	123029000000.0	65648000000.0	455000000.0	411065000000.0					5.29980604045442	5.257781472245313	30.92192307759854	30.92778424471278	29.656419529837247		-12.638188158251552	67.8128390596745		-16.776376316503104	486.2180560578662		-120.28661818932726	114.18354602146152		-152.98736667988643	1년	67.8128390596745	486.2180560578662	114.18354602146152				12.263507896924356	5.402188535163841	판정불가		판정불가	1년	29.656419529837247	1.042672162311707	보통	Y		10827000000.0	9.381324973765448	-2.209875461488975		-17.447906262568146	256.44500030517577	232.79535011291503	N	N	중립/개선	단기위험부채 존재
JNJ	JOHNSON & JOHNSON	0000200406	Dow 30	제외	PEG=보통, PEGY=불리(<1)	244.8800048828125	11.03	2025	2.22	19709000000.0	393000000.0	20102000000.0	39438000000.0	8495000000.0	81544000000.0	117666000000.0	40.933688067868076	59.066311932131924	0.693012424999575	-7.959166872478801	-11.455915040750803	22.922862353154244	23.23988394592596	90.50086355785837	17.90172233284293	14.890675456717407	189.50172711571673	44.30344466568586	38.281350913434814	2090.2040500863554	488.666994662515	422.24330057518597	753.562564688213	99.553652776333	72.4286557317127	3년	44.30344466568586	488.666994662515	99.55365277633301	4.044907748839653	0.8778014727324892	0.7464458492620549	8.108174857989628	3.3110808135885983	3년	0.8778014727324892	불리(<1)	3년	17.90172233284293	1.2804836276060103	보통	N	주당순현금<=0	2429400000.0	2.357464997554337	19.000877799329352		-1.4805249082422312	230.33699951171874	216.94795013427733	Y	Y	강한 상승추세	단기위험부채 존재
GS	GOLDMAN SACHS GROUP INC	0000886982	Dow 30	제외	PEG=보통, PEGY=불리(<1)	1065.0899658203125	51.32	2025	1.67	164259000000.0		164259000000.0	236027000000.0	69709000000.0	124972000000.0	1684348000000.0	6.907125328852828	93.09287467114717	0.07419606874588862	-225.9697732997481	-445.4565491183879	25.157048696805546	29.43387597308458	26.591021213616184	19.517790861873507	15.71173099479697	61.68204242723237	47.535581723747015	39.92346198959394	3165.522417365565	2439.526054062697	2048.872069305961	197.20704531541978	129.04413076352844	92.36610380870106	3년	47.535581723747015	2439.526054062697	129.04413076352844	1.1233838100096685	0.8422208470170806	0.6909288607055131	-148.6712846347607	-13.95856588699123	3년	0.8422208470170806	불리(<1)	3년	19.517790861873507	1.288929104468882	보통	N	주당순현금<=0 | FCF<=0	317600000.0	29.47218064459072	18.11890074042126		-3.7311233564773727	988.4847998046876	883.5583016967773	Y	Y	강한 상승추세	단기위험부채 존재
