순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	139130	iM금융지주	직접추가	메인	18490.0	700.0	2511.0		10012037000000.0	9824584000000.0							판정불가	일반	일반	1167.025597818984	1167.025597818984	6.898834887367987	6.898834887367987	N	N	123.9964317573595			256.49286351471903			644053.5802854595			3383.2535439992407			1년	256.49286351471903	644053.5802854595	3383.2535439992407	3.785830178474851	18.522296014042638					1년	18.522296014042638	안심(>=2)	1년	123.9964317573595	0.055637366249924554	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	160624583.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
2	010140	삼성중공업	직접추가	메인	28650.0		639.0	772614649370.0	311797002761.0	592438711867.0	1454489650793.0						판정불가	일반	일반	559.0601593909091	-1093.7689892375	43.960782223175414	46.54736931023083	N	Y	752.0			1512.5			966487.5			3273.4293193717276			1년	1512.5	966487.5	3273.4293193717276		17.106156032036157			1530.2205002727273	5.341083770585436	1년	17.106156032036157	안심(>=2)	1년	752.0	0.05845848699890348	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	880000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
3	015760	한국전력	유틸리티	메인	39400.0	1542.0	13311.0	2240811000000.0	4250164000000.0	83995702000000.0							판정불가	일반	일반	-120730.62929345189	-120730.62929345189	12.02994735883494	12.02994735883494	Y	Y	144.73248758963044			297.9649751792609			3966211.7846111413			9966.527372109496			1년	297.9649751792609	3966211.7846111413	9966.527372109496	3.9137055837563453	12.356346103561227			7699.067871674695	19.540781400189584	1년	12.356346103561227	안심(>=2)	1년	144.73248758963044	0.08311850061573074	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	641964077.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	004490	세방전지	직접추가	메인	57700.0	2650.0	10646.0	227178088991.0	123000000000.0	162095437595.0	251228623014.0						판정불가	일반	일반	13434.475099714286	-4510.426544142857	4.157948985561311	5.843549365408872	N	Y	-17.389617443935744	48.94307252053962	16.711840434713388		106.38614504107925	41.923680869426775		1132586.9001073297	446319.50653591746		1862.888908331594	673.5173423499436	3년	106.38614504107925	1132586.9001073297	1862.888908331594	4.592720970537262	-3.0776944396952333	12.87552917964666	5.123815005723211	11070.1328675	19.185672214038128	3년	12.87552917964666	안심(>=2)	3년	48.94307252053962	0.08495480098468218	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	14000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	071970	HD현대마린엔진	직접추가	메인	76500.0		4867.0	94276230277.0	247003276789.0								판정불가	일반	일반	10060.862797055377	10060.862797055377	13.65094251139195	13.65094251139195	N	N	97.52435064935065	113.65854515790357	162.5665198099373	203.5487012987013	235.81709031580715	333.6330396198746	990671.5292207792	1147721.7785670334	1623792.0038299295	1194.9954630336983	1400.2899066235732	2022.6039265750715	3년	235.81709031580715	1147721.7785670334	1400.2899066235732		7.144147780855782	8.326058443441068	11.908812865798291			3년	8.326058443441068	안심(>=2)	3년	113.65854515790357	0.12010484994706702	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	33921495.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	402340	SK스퀘어	직접추가	메인	1179000.0		66713.0	1310718000000.0	317762000000.0	86661000000.0	0.0						판정불가	일반	일반	11672.743401201547	11672.743401201547	17.497747914181623	17.497747914181623	N	N	140.21676508713813			288.93353017427626			19275622.59851649			1534.91285822871			1년	288.93353017427626	19275622.59851649	1534.91285822871		8.01341782810203			2638.92507607574	0.22382740255095335	1년	8.01341782810203	안심(>=2)	1년	140.21676508713813	0.12479069748405332	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	132087115.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
7	009540	HD한국조선해양	직접추가	메인	415000.0	12300.0	30664.0	3742015549000.0		398797408000.0							판정불가	일반	일반	47238.53250999998	47238.53250999998	11.993264658557266	11.993264658557266	N	N	84.96802991916998			178.43605983833996			5471563.338882856			1218.44899732117			1년	178.43605983833996	5471563.338882856	1218.44899732117	2.963855421686747	7.331772277543863					1년	7.331772277543863	안심(>=2)	1년	84.96802991916998	0.14115032053781226	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	70773116.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	069620	대웅제약	직접추가	메인	135100.0	600.0	17022.0	168941641596.0	50139032546.0	550560567693.0	70828808025.0						판정불가	일반	일반	-28608.962834228405	-34721.96931155238	9.61749282306594	9.976616690844342	Y	Y	691.7209302325581	64.61424206621207	70.08103158930474	1391.9418604651162	137.72848413242414	148.6620631786095	23693634.348837208	2344414.256902124	2530525.6394262905	17437.849258946862	1635.3177327180783	1773.0759729284164	3년	137.72848413242414	2344414.256902124	1635.3177327180783	0.44411547002220575	71.96938520635429	6.764586023937834	7.333007505883888	-7954.179962240783	-5.887623954286294	3년	6.764586023937834	안심(>=2)	3년	64.61424206621207	0.14884478275254887	매우 유망	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	11586575.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	071320	지역난방공사	유틸리티	메인	72900.0	6157.0	28102.0	13136000000.0	14472000000.0	3000419000000.0							판정불가	일반	일반	-256747.27759763927	-256747.27759763927	11.730384940489618	11.730384940489618	Y	Y	66.77744807121661		65.27173293436219	142.05489614243322		139.04346586872438	3992026.6913946583		3907399.4778428925	5376.031126741644		5259.9444140506075	5년	139.04346586872438	3907399.4778428925	5259.9444140506075	8.445816186556927	6.412685060157435		6.2843248107288625	29663.925551856057	40.69125590103712	5년	6.2843248107288625	안심(>=2)	5년	65.27173293436219	0.17971615603167443	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	11578744.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	000660	SK하이닉스	반도체	메인	1940000.0	3000.0	62044.0	14923766000000.0	20018487000000.0								판정불가	일반	일반	47997.4443489617	47997.4443489617	30.49452897380953	30.49452897380953	N	N	115.94041486843936	167.48263503477668	54.92375157287208	240.38082973687872	343.46527006955336	118.34750314574416	14914188.200194903	21309959.216195367	7342752.485174551	668.7725876389126	998.451505989452	278.4923961430181	3년	343.46527006955336	21309959.216195367	998.451505989452	0.15463917525773196	3.807078120255809	5.497290164868952	1.8061728644975736	34057.28359137954	1.7555300820298734	3년	5.497290164868952	안심(>=2)	3년	167.48263503477668	0.18207576545160958	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	728002365.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
