순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	015750	성우하이텍	직접추가	메인	6290.0	200.0	2110.0	393080902555.0	91530269981.0	2365979543.0	1905976554324.0						판정불가	일반	일반	6028.0649124125	-17796.6420166375	0.12413985193720369	11.415470150065165	N	Y	20.84765177548682	63.02385728102815		50.19530355097364	134.54771456205629		105912.09049255439	283895.6777259388		1583.8170189595292	4413.444796914766		3년	134.54771456205629	283895.6777259388	4413.444796914766	3.1796502384737675	193.5502712385611	533.2977805788832		791.4473300375	12.58262845846582	3년	533.2977805788832	안심(>=2)	3년	63.02385728102815	0.0019697279299115997	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	80000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	039200	오스코텍	직접추가	메인	40600.0		1368.0	15192017092.0		7091325790.0	6000000000.0						판정불가	일반	일반	211.7375198964007	54.90829730094817	29.52358368428626	29.638224928873573	N	N	5847.826086956522			11704.152173913044			16011280.173913045			39336.65067466267			1년	11704.152173913044	16011280.173913045	39336.65067466267		198.07304389233042					1년	198.07304389233042	안심(>=2)	1년	5847.826086956522	0.005048642563112148	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	38258176.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
3	171090	선익시스템	직접추가	메인	68700.0	1000.0	10959.0	149747229475.0	1000000000.0	41619580773.0	37350000000.0						판정불가	일반	일반	11413.23046060536	7506.941240834078	5.227371980964928	5.583817753368549	N	N	-441.2955465587045		108.97178221983204			226.44356443966407			2481595.0226942785			3512.219829249314	5년	226.44356443966407	2481595.0226942785	3512.219829249314	1.455604075691412	-84.14169569042653		21.124838006102543	7500.184985855782	10.91729983385121	5년	21.124838006102543	안심(>=2)	5년	108.97178221983204	0.04796995951134941	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	9561504.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	041510	에스엠	직접추가	메인	71100.0	1620.0	15166.0	364611980599.0	229637014667.0	71674775222.0	5166699000.0						판정불가	일반	일반	22825.127575171362	22599.45520310605	3.183098537836518	3.1979786889683472	N	N	1807.6729559748428	64.77467023251435		3623.8459119496856	138.0493404650287		54959247.100628935	2093656.2974926254		77198.51912887333	2844.6642721415265		3년	138.0493404650287	2093656.2974926254	2844.6642721415265	2.278481012658228	568.6130716574313	21.065370879390724				3년	21.065370879390724	안심(>=2)	3년	64.77467023251435	0.049141099852928735	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	22894690.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	018290	브이티	직접추가	메인	11380.0		1728.0	84220398087.0	525529750.0	0.0	35176445000.0						판정불가	일반	일반	2425.342588933072	1418.6283743001727	5.18209340918225	5.764682653761474	N	N	-37.41398044186889	71.59549321993607	119.38804809293298		151.69098643987215	247.27609618586595		262122.02456809906	427293.0942091764		2203.3569821449832	3654.7723568468923	3년	151.69098643987215	262122.02456809906	2203.3569821449832		-7.219858363721183	13.815940309581194	23.03857508268512	1286.287521709648	11.303053793582144	3년	13.815940309581194	안심(>=2)	3년	71.59549321993607	0.07238016215997341	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	34941838.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	257720	실리콘투	직접추가	메인	33000.0	306.0	2756.0	77322804082.0	702044561.0	13804276303.0	41523500000.0						판정불가	일반	일반	979.3266675259208	346.1172550697164	11.618531688125573	11.848288368987767	N	N	38.49246231155779	145.61530361348161		85.48492462311557	299.73060722696323		235596.45226130652	826057.5535175106		613.9286432160803	2403.20470762882		3년	299.73060722696323	826057.5535175106	2403.20470762882	0.9272727272727272	3.3928327689735926	12.61283097334274		-89.94114448626921	-0.2725489226856643	3년	12.61283097334274	안심(>=2)	3년	145.61530361348161	0.07978922132364312	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	65576252.0	단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:NA
7	241710	코스메카코리아	직접추가	메인	67100.0		4255.0	68851763088.0	12751654971.0	29565810529.0	131690603832.0						판정불가	일반	일반	4872.435161985019	-7458.145721161049	14.624574580027023	17.522478430355125	N	Y	6.189168954329927	157.5728435064407	76.98917138395909	20.87833790865985	323.6456870128814	162.47834276791818	88837.32780134767	1377112.3982398105	691345.3484774919	32.39542146251515	1952.328462354412	930.3209366281548	3년	323.6456870128814	1377112.3982398105	1952.328462354412		0.42320334998206083	10.774524937063129	5.264369979630329	-600.7903399812734	-0.8953656333551019	3년	10.774524937063129	안심(>=2)	3년	157.5728435064407	0.09281151659504863	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	10680000.0	주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	033500	동성화인텍	직접추가	메인	17540.0	400.0	1869.0	80845872158.0	216438728.0		7174500000.0						판정불가	일반	일반	2703.023628408002	2463.7898487383613	7.9384571276575695	8.066458079861766	N	N	37.933579335793354	85.03864028854527	18.260466581831338	84.36715867158671	178.57728057709053	45.020933163662676	157682.21955719555	333760.93739858223	84144.12408288554	798.9864284902826	1802.8559714856456	379.7270472228366	3년	178.57728057709053	333760.93739858223	1802.8559714856456	2.280501710376283	5.06573007821178	10.999510433167401	2.5875265132619947	2286.215405268258	13.034295355007172	3년	10.999510433167401	안심(>=2)	3년	85.03864028854527	0.09335117660303045	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	29989494.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	095660	네오위즈	직접추가	메인	18750.0	303.0	2522.0	71506938430.0									판정불가	일반	일반	3271.6081990167277	3271.6081990167277	6.1373480574874195	6.1373480574874195	N	N	2037.2881355932204	59.20438360697895	-2.0836107187727326	4083.076271186441	126.9087672139579	4.332778562454535	10297518.355932204	320063.9109136018	10927.267534510336	54820.09789830509	1607.007524872543	-41.72123981594488	3년	126.9087672139579	320063.9109136018	1607.007524872543	1.616	332.2125642044703	9.909880136711413	-0.07619100536464744	3260.7172211176594	17.390491845960852	3년	9.909880136711413	안심(>=2)	3년	59.20438360697895	0.10366374385770913	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	21856816.0	1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	053800	안랩	직접추가	메인	56400.0	1400.0	5714.0	67126196416.0	212621651635.0	1087944763.0	210000000.0						판정불가	일반	일반	25044.690874925156	25025.817025398628	5.487453469561576	5.4907565583831595	N	N	51.84693064044645	51.8781942609736	21.726884580572147	112.1938612808929	112.2563885219472	51.953769161144294	641075.723359022	641433.0040144064	296863.8369867785	1036.6590839698972	1037.292560309231	426.3543208985434	3년	112.2563885219472	641433.0040144064	1037.292560309231	2.4822695035460995	9.90062156250652	9.906318853736517	4.411728357862952	5241.269111345467	9.29303033926501	3년	9.906318853736517	안심(>=2)	3년	51.8781942609736	0.10577572229975671	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	11126506.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
