순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	015750	성우하이텍	직접추가	메인	6360.0	200.0	2110.0	393080902555.0	91530269981.0	2365979543.0	1905976554324.0						판정불가	일반	일반	6028.0649124125	-17796.6420166375	0.15731520738744065	11.448645505515403	N	Y	20.84765177548682	63.02385728102815		50.19530355097364	134.54771456205629		105912.09049255439	283895.6777259388		1565.2844417068302	4363.76851770344		3년	134.54771456205629	283895.6777259388	4363.76851770344	3.1446540880503147	152.5110398541964	420.61102971511616		791.4473300375	12.444140409394656	3년	420.61102971511616	안심(>=2)	3년	63.02385728102815	0.0024961215351507323	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	80000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	039200	오스코텍	직접추가	메인	38650.0		1368.0	15192017092.0		7091325790.0	6000000000.0						판정불가	일반	일반	211.7375198964007	54.90829730094817	28.09814508779503	28.212786332382347	N	N	5847.826086956522			11704.152173913044			16011280.173913045			41326.339389167			1년	11704.152173913044	16011280.173913045	41326.339389167		208.12142825387565					1년	208.12142825387565	안심(>=2)	1년	5847.826086956522	0.004804887264083908	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	38258176.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
3	171090	선익시스템	직접추가	메인	59300.0	1000.0	10959.0	149747229475.0	1000000000.0	41619580773.0	37350000000.0						판정불가	일반	일반	11413.23046060536	7506.941240834078	4.369629486211757	4.726075258615377	N	N	-441.2955465587045		108.97178221983204			226.44356443966407			2481595.0226942785			4084.8145407997954	5년	226.44356443966407	2481595.0226942785	4084.8145407997954	1.6863406408094435	-100.60560221526094		25.324372057132095	7500.184985855782	12.647866755237406	5년	25.324372057132095	안심(>=2)	5년	108.97178221983204	0.040098724616587186	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	9561504.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	041510	에스엠	직접추가	메인	74600.0	1620.0	15166.0	364611980599.0	229637014667.0	71674775222.0	5166699000.0						판정불가	일반	일반	22825.127575171362	22599.45520310605	3.413877912754097	3.428758063885926	N	N	1807.6729559748428	64.77467023251435		3623.8459119496856	138.0493404650287		54959247.100628935	2093656.2974926254		73571.91300352404	2706.5097821616964		3년	138.0493404650287	2093656.2974926254	2706.5097821616964	2.1715817694369974	530.143310334204	19.610031088646465				3년	19.610031088646465	안심(>=2)	3년	64.77467023251435	0.05270390262890854	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	22894690.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	257720	실리콘투	직접추가	메인	32650.0	306.0	2756.0	77322804082.0	702044561.0	13804276303.0	41523500000.0						판정불가	일반	일반	979.3266675259208	346.1172550697164	11.491536042262002	11.721292723124195	N	N	38.49246231155779	145.61530361348161		85.48492462311557	299.73060722696323		235596.45226130652	826057.5535175106		621.5817833424396	2430.038448751947		3년	299.73060722696323	826057.5535175106	2430.038448751947	0.9372128637059725	3.4311927518005154	12.753083307420066		-89.94114448626921	-0.27547058035610783	3년	12.753083307420066	안심(>=2)	3년	145.61530361348161	0.0789170901484703	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	65576252.0	단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:NA
6	018290	브이티	직접추가	메인	12510.0		1728.0	84220398087.0	525529750.0	0.0	35176445000.0						판정불가	일반	일반	2425.342588933072	1418.6283743001727	5.836028594367435	6.418617838946659	N	N	-37.41398044186889	71.59549321993607	119.38804809293298		151.69098643987215	247.27609618586595		262122.02456809906	427293.0942091764		1995.2999565795287	3315.612263862321	3년	151.69098643987215	262122.02456809906	1995.2999565795287		-6.410863112970092	12.267844830135944	20.45707044824262	1286.287521709648	10.28207451406593	3년	12.267844830135944	안심(>=2)	3년	71.59549321993607	0.08151391005072883	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	34941838.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
7	053800	안랩	직접추가	메인	53400.0	1400.0	5714.0	67126196416.0	212621651635.0	1087944763.0	210000000.0						판정불가	일반	일반	25044.690874925156	25025.817025398628	4.96242721824901	4.965730307070594	N	N	51.84693064044645	51.8781942609736	21.726884580572147	112.1938612808929	112.2563885219472	51.953769161144294	641075.723359022	641433.0040144064	296863.8369867785	1100.5163358783184	1101.185400776042	455.92478836475374	3년	112.2563885219472	641433.0040144064	1101.185400776042	2.6217228464419478	10.976212061424981	10.982512127733697	4.906592350105134	5241.269111345467	9.815110695403495	3년	10.982512127733697	안심(>=2)	3년	51.8781942609736	0.0956553574953956	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	11126506.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	241710	코스메카코리아	직접추가	메인	71100.0		4255.0	68851763088.0	12751654971.0	29565810529.0	131690603832.0						판정불가	일반	일반	4872.435161985019	-7458.145721161049	15.564645085314918	18.46254893564302	N	Y	6.189168954329927	157.5728435064407	76.98917138395909	20.87833790865985	323.6456870128814	162.47834276791818	88837.32780134767	1377112.3982398105	691345.3484774919	24.947015191768873	1836.8669454849655	872.3563269725623	3년	323.6456870128814	1377112.3982398105	1836.8669454849655		0.39764279367791966	10.123767207201471	4.946413552121248	-600.7903399812734	-0.8449934458245758	3년	10.123767207201471	안심(>=2)	3년	157.5728435064407	0.09877745897679838	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	10680000.0	주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	033500	동성화인텍	직접추가	메인	18490.0	400.0	1869.0	80845872158.0	216438728.0		7174500000.0						판정불가	일반	일반	2703.023628408002	2463.7898487383613	8.446750332579988	8.574751284784183	N	N	37.933579335793354	85.03864028854527	18.260466581831338	84.36715867158671	178.57728057709053	45.020933163662676	157682.21955719555	333760.93739858223	84144.12408288554	752.7972934407547	1705.088898856583	355.0790918490294	3년	178.57728057709053	333760.93739858223	1705.088898856583	2.1633315305570577	4.747022143142137	10.323730237740698	2.417947412700444	2286.215405268258	12.364604679655262	3년	10.323730237740698	안심(>=2)	3년	85.03864028854527	0.09932837947454538	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	29989494.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	095660	네오위즈	직접추가	메인	18150.0	303.0	2522.0	71506938430.0									판정불가	일반	일반	3271.6081990167277	3271.6081990167277	5.899441634013986	5.899441634013986	N	N	2037.2881355932204	59.20438360697895	-2.0836107187727326	4083.076271186441	126.9087672139579	4.332778562454535	10297518.355932204	320063.9109136018	10927.267534510336	56635.63832469534	1663.437525694776	-39.79466923134801	3년	126.9087672139579	320063.9109136018	1663.437525694776	1.6694214876033058	345.61873539437244	10.318570615837022	-0.0702082089907231	3260.7172211176594	17.96538413838931	3년	10.318570615837022	안심(>=2)	3년	59.20438360697895	0.09964535182355257	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	21856816.0	1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
