순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	010140	삼성중공업	직접추가	메인	21500.0		639.0	772614649370.0	311797002761.0	592438711867.0	1454489650793.0						판정불가	일반	일반	559.0601593909091	-1093.7689892375	32.771423850718456	35.35801093777386	N	Y	752.0			1512.5			966487.5			4395.290697674419			1년	1512.5	966487.5	4395.290697674419		22.94682109100712			1530.2205002727273	7.11730465243129	1년	22.94682109100712	안심(>=2)	1년	752.0	0.043579021078083056	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	880000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	139130	iM금융지주	직접추가	메인	18280.0	700.0	2511.0		10012037000000.0	9824584000000.0							판정불가	일반	일반	1167.025597818984	1167.025597818984	6.815202868252097	6.815202868252097	N	N	123.9964317573595			256.49286351471903			644053.5802854595			3423.269038760719			1년	256.49286351471903	644053.5802854595	3423.269038760719	3.8293216630196936	18.75597188982326					1년	18.75597188982326	안심(>=2)	1년	123.9964317573595	0.05496289507417698	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	160624583.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
3	071970	HD현대마린엔진	직접추가	메인	51400.0		4867.0	94276230277.0	247003276789.0								판정불가	일반	일반	10060.862797055377	10060.862797055377	8.493761496392978	8.493761496392978	N	N	97.52435064935065	113.65854515790357	162.5665198099373	203.5487012987013	235.81709031580715	333.6330396198746	990671.5292207792	1147721.7785670334	1623792.0038299295	1827.3765159937336	2132.9217481848896	3059.1284121204853	3년	235.81709031580715	1147721.7785670334	2132.9217481848896		11.481880046992849	13.381414724933192	19.13952020891733			3년	13.381414724933192	안심(>=2)	3년	113.65854515790357	0.074730513967012	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	33921495.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	015760	한국전력	유틸리티	메인	31000.0	1542.0	13311.0	2240811000000.0	4250164000000.0	83995702000000.0							판정불가	일반	일반	-120730.62929345189	-120730.62929345189	11.398890338325588	11.398890338325588	Y	Y	144.73248758963044			297.9649751792609			3966211.7846111413			12694.231563261746			1년	297.9649751792609	3966211.7846111413	12694.231563261746	4.974193548387096	13.133443404983957			7699.067871674695	24.835702811853857	1년	13.133443404983957	안심(>=2)	1년	144.73248758963044	0.07875833911350721	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	641964077.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	004490	세방전지	직접추가	메인	60600.0	2650.0	10646.0	227178088991.0	123000000000.0	162095437595.0	251228623014.0						판정불가	일반	일반	13434.475099714286	-4510.426544142857	4.430351765948311	6.115952145795872	N	Y	-17.389617443935744	48.94307252053962	16.711840434713388		106.38614504107925	41.923680869426775		1132586.9001073297	446319.50653591746		1768.9552807051643	636.5008358678506	3년	106.38614504107925	1132586.9001073297	1768.9552807051643	4.372937293729374	-2.938069218397643	12.034261076977208	4.759165601815275	11070.1328675	18.267545985973598	3년	12.034261076977208	안심(>=2)	3년	48.94307252053962	0.09052050755679578	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	14000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	402340	SK스퀘어	직접추가	메인	1008000.0		66713.0	1310718000000.0	317762000000.0	86661000000.0	0.0						판정불가	일반	일반	11672.743401201547	11672.743401201547	14.934529351082974	14.934529351082974	N	N	140.21676508713813			288.93353017427626			19275622.59851649			1812.2641466782234			1년	288.93353017427626	19275622.59851649	1812.2641466782234		9.388763568700632			2638.92507607574	0.2617981226265615	1년	9.388763568700632	안심(>=2)	1년	140.21676508713813	0.10651029740845801	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	132087115.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
7	009540	HD한국조선해양	직접추가	메인	348500.0	12300.0	30664.0	3742015549000.0		398797408000.0							판정불가	일반	일반	47238.53250999998	47238.53250999998	9.824597817962433	9.824597817962433	N	N	84.96802991916998			178.43605983833996			5471563.338882856			1470.032521917606			1년	178.43605983833996	5471563.338882856	1470.032521917606	3.5294117647058822	9.007741927315834					1년	9.007741927315834	안심(>=2)	1년	84.96802991916998	0.11562699320330912	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	70773116.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	011210	현대위아	직접추가	메인	54900.0	1200.0	5351.0	1116473000000.0	572468000000.0	739686000000.0	71245000000.0						판정불가	일반	일반	34905.39080171221	32285.615748994038	3.7366116984279185	4.226197766960561	N	N	46.32212195788898	29.51602682110046	18.44874189552963	101.14424391577796	67.53205364220092	45.39748379105926	541222.8491933278	361364.01903941715	242921.9357659581	885.8339693867539	558.2222569023992	342.48075731504207	3년	67.53205364220092	361364.01903941715	558.2222569023992	2.185792349726776	12.98179158621812	8.484108526493387	5.522258107241339	5543.207939464645	10.096917922522122	3년	8.484108526493387	안심(>=2)	3년	29.51602682110046	0.12659602598533634	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	27195083.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	069620	대웅제약	직접추가	메인	111300.0	600.0	17022.0	168941641596.0	50139032546.0	550560567693.0	70828808025.0						판정불가	일반	일반	-28608.962834228405	-34721.96931155238	8.219302246165457	8.57842611394386	Y	Y	691.7209302325581	64.61424206621207	70.08103158930474	1391.9418604651162	137.72848413242414	148.6620631786095	23693634.348837208	2344414.256902124	2530525.6394262905	21188.081175954365	2006.3919648716296	2173.6079419822913	3년	137.72848413242414	2344414.256902124	2006.3919648716296	0.5390835579514826	84.22369600941113	7.926868202779557	8.591984213769797	-7954.179962240783	-7.14661272438525	3년	7.926868202779557	안심(>=2)	3년	64.61424206621207	0.12720573643412703	매우 유망	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	11586575.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	000660	SK하이닉스	반도체	메인	1745000.0	3000.0	62044.0	14923766000000.0	20018487000000.0								판정불가	일반	일반	47997.4443489617	47997.4443489617	27.35159815052283	27.35159815052283	N	N	115.94041486843936	167.48263503477668	54.92375157287208	240.38082973687872	343.46527006955336	118.34750314574416	14914188.200194903	21309959.216195367	7342752.485174551	754.681272217473	1121.2011012146343	320.78810803292555	3년	343.46527006955336	21309959.216195367	1121.2011012146343	0.17191977077363896	4.245175510411391	6.129607267659625	2.014349254491097	34057.28359137954	1.9517067960675956	3년	6.129607267659625	안심(>=2)	3년	167.48263503477668	0.16331005387420283	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	728002365.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
11	017960	한국카본	조선/LNG사이클	watchlist	21400.0	320.0	2043.0	57866929673.0	27093215744.0	98920898088.0	81871440000.0						판정불가	일반	일반	-268.94950885840325	-1846.1770478341368	10.606436372422127	11.378451810002025	Y	Y	394.6731234866828	63.08567663703022	8.209872487827186	797.8462469733656	134.67135327406044	24.91974497565437	1629999.882566586	275133.5747389055	50911.03898526188	7516.821881152271	1185.6709099948853	137.90205133299946	3년	134.67135327406044	275133.5747389055	1185.6709099948853	1.4953271028037385	37.35170199291131	6.088850342585517	0.9150292567506919	2529.43380973873	11.819784157657615	3년	6.088850342585517	안심(>=2)	3년	63.08567663703022	0.16812748848597323	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	51908452.0	린치식 단독판정 비중 낮춤; 주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
