순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	139130	iM금융지주	직접추가	메인	17700.0	700.0	2511.0		10012037000000.0	9824584000000.0							판정불가	일반	일반	1167.025597818984	1167.025597818984	6.58421919640821	6.58421919640821	N	N	123.9964317573595			256.49286351471903			644053.5802854595			3538.7207925732178			1년	256.49286351471903	644053.5802854595	3538.7207925732178	3.954802259887006	19.433015548304624					1년	19.433015548304624	안심(>=2)	1년	123.9964317573595	0.053100069922112254	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	160624583.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
2	010140	삼성중공업	직접추가	메인	26900.0		639.0	772614649370.0	311797002761.0	592438711867.0	1454489650793.0						판정불가	일반	일반	559.0601593909091	-1093.7689892375	41.22212807607057	43.808715163125974	N	Y	752.0			1512.5			966487.5			3492.8903345724902			1년	1512.5	966487.5	3492.8903345724902		18.242629264851946			1530.2205002727273	5.6885520456235215	1년	18.242629264851946	안심(>=2)	1년	752.0	0.054816659675625753	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	880000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
3	004490	세방전지	직접추가	메인	53300.0	2650.0	10646.0	227178088991.0	123000000000.0	162095437595.0	251228623014.0						판정불가	일반	일반	13434.475099714286	-4510.426544142857	3.7446482153189664	5.430248595166528	N	Y	-17.389617443935744	48.94307252053962	16.711840434713388		106.38614504107925	41.923680869426775		1132586.9001073297	446319.50653591746		2024.9285180250088	737.3724325251734	3년	106.38614504107925	1132586.9001073297	2024.9285180250088	4.971857410881801	-3.3161352733360046	14.39786245096697	5.790583413654035	11070.1328675	20.769480051594748	3년	14.39786245096697	안심(>=2)	3년	48.94307252053962	0.0765102806683719	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	14000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	015760	한국전력	유틸리티	메인	37650.0	1542.0	13311.0	2240811000000.0	4250164000000.0	83995702000000.0							판정불가	일반	일반	-120730.62929345189	-120730.62929345189	11.898477146228826	11.898477146228826	Y	Y	144.73248758963044			297.9649751792609			3966211.7846111413			10434.427050760003			1년	297.9649751792609	3966211.7846111413	10434.427050760003	4.095617529880478	12.508164136507283			7699.067871674695	20.449051451991224	1년	12.508164136507283	안심(>=2)	1년	144.73248758963044	0.08221013363610086	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	641964077.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	071970	HD현대마린엔진	직접추가	메인	66000.0		4867.0	94276230277.0	247003276789.0								판정불가	일반	일반	10060.862797055377	10060.862797055377	11.493556031013894	11.493556031013894	N	N	97.52435064935065	113.65854515790357	162.5665198099373	203.5487012987013	235.81709031580715	333.6330396198746	990671.5292207792	1147721.7785670334	1623792.0038299295	1401.017468516332	1638.9723917682325	2360.290914893833	3년	235.81709031580715	1147721.7785670334	1638.9723917682325		8.485132920237534	9.888892945856835	14.144144716506561			3년	9.888892945856835	안심(>=2)	3년	113.65854515790357	0.10112355401915556	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	33921495.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	009540	HD한국조선해양	직접추가	메인	398000.0	12300.0	30664.0	3742015549000.0		398797408000.0							판정불가	일반	일반	47238.53250999998	47238.53250999998	11.43886862411949	11.43886862411949	N	N	84.96802991916998			178.43605983833996			5471563.338882856			1274.7646580107678			1년	178.43605983833996	5471563.338882856	1274.7646580107678	3.090452261306533	7.69818109413376					1년	7.69818109413376	안심(>=2)	1년	84.96802991916998	0.13462556016658592	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	70773116.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
7	069620	대웅제약	직접추가	메인	120100.0	600.0	17022.0	168941641596.0	50139032546.0	550560567693.0	70828808025.0						판정불가	일반	일반	-28608.962834228405	-34721.96931155238	8.736280274599249	9.095404142377651	Y	Y	691.7209302325581	64.61424206621207	70.08103158930474	1391.9418604651162	137.72848413242414	148.6620631786095	23693634.348837208	2344414.256902124	2530525.6394262905	19628.255078132563	1852.0518375538081	2007.0155199219737	3년	137.72848413242414	2344414.256902124	1852.0518375538081	0.4995836802664446	79.23515411077835	7.453266573394752	8.079023686406268	-7954.179962240783	-6.6229641650631	3년	7.453266573394752	안심(>=2)	3년	64.61424206621207	0.13520672835018216	매우 유망	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	11586575.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	402340	SK스퀘어	직접추가	메인	1358000.0		66713.0	1310718000000.0	317762000000.0	86661000000.0	0.0						판정불가	일반	일반	11672.743401201547	11672.743401201547	20.18088313520301	20.18088313520301	N	N	140.21676508713813			288.93353017427626			19275622.59851649			1319.4125624828048			1년	288.93353017427626	19275622.59851649	1319.4125624828048		6.947999458088513			2638.92507607574	0.19432437968157143	1년	6.947999458088513	안심(>=2)	1년	140.21676508713813	0.14392632095499808	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	132087115.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
9	112610	씨에스윈드	직접추가	메인	41500.0	1000.0	837.0	478878903508.0	28665354936.0	782993106603.0	242475043746.0						판정불가	일반	일반	-6531.6500890188545	-12281.40054778353	57.38548397732241	64.25495883845105	Y	Y	-75.62609202096681	371.20709785870895	-15.050492534791582		750.9141957174179			628515.1818154788			1414.494414013202		3년	750.9141957174179	628515.1818154788	1414.494414013202	2.4096385542168677	-1.2758706277650915	6.510648870027334	-0.22027964398749564	10303.466412416965	24.82762990943847	3년	6.510648870027334	안심(>=2)	3년	371.20709785870895	0.15459155902014787	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	42171403.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	192820	코스맥스	직접추가	메인	168600.0	3300.0	10847.0	192279928597.0									판정불가	일반	일반	16941.695768248654	16941.695768248654	13.981589769682987	13.981589769682987	N	N	43.4408886537953	80.71243772559032	38.50568621710888	95.3817773075906	169.92487545118064	85.51137243421776	1034606.1384554352	1843175.1240189564	927541.8567939601	513.6453964741609	993.2236797265458	450.1434500557296	3년	169.92487545118064	1843175.1240189564	993.2236797265458	1.9572953736654803	3.246997285380239	5.912756307477488	2.8940186529082954	-9341.661092827891	-5.540724254346317	3년	5.912756307477488	안심(>=2)	3년	80.71243772559032	0.17322720219674456	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	11349509.0	주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
