순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	039200	오스코텍	직접추가	메인	40550.0		1368.0	15192017092.0		7091325790.0	6000000000.0						판정불가	일반	일반	211.7375198964007	54.90829730094817	29.487033976683918	29.601675221271236	N	N	5847.826086956522			11704.152173913044			16011280.173913045			39385.27786415054			1년	11704.152173913044	16011280.173913045	39385.27786415054		198.3185589836039					1년	198.3185589836039	안심(>=2)	1년	5847.826086956522	0.005042392427239629	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	38258176.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	015750	성우하이텍	직접추가	메인	7140.0	200.0	2110.0	393080902555.0	91530269981.0	2365979543.0	1905976554324.0						판정불가	일반	일반	6028.0649124125	-17796.6420166375	0.5269834538329383	11.8183137519609	N	Y	20.84765177548682	63.02385728102815		50.19530355097364	134.54771456205629		105912.09049255439	283895.6777259388		1383.3626119405376	3876.129940139199		3년	134.54771456205629	283895.6777259388	3876.129940139199	2.801120448179272	44.8757395543639	124.90900283574165		791.4473300375	11.08469649912465	3년	124.90900283574165	안심(>=2)	3년	63.02385728102815	0.008361650279243925	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	80000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
3	171090	선익시스템	직접추가	메인	76300.0	1000.0	10959.0	149747229475.0	1000000000.0	41619580773.0	37350000000.0						판정불가	일반	일반	11413.23046060536	7506.941240834078	5.920865912893023	6.277311685296644	N	N	-441.2955465587045		108.97178221983204			226.44356443966407			2481595.0226942785			3152.4181162441396	5년	226.44356443966407	2481595.0226942785	3152.4181162441396	1.310615989515072	-74.31090942476793		18.626059064975767	7500.184985855782	9.829862366783463	5년	18.626059064975767	안심(>=2)	5년	108.97178221983204	0.054333936660306094	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	9561504.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	041510	에스엠	직접추가	메인	79700.0	1620.0	15166.0	364611980599.0	229637014667.0	71674775222.0	5166699000.0						판정불가	일반	일반	22825.127575171362	22599.45520310605	3.7501564304911406	3.7650365816229696	N	N	1807.6729559748428	64.77467023251435		3623.8459119496856	138.0493404650287		54959247.100628935	2093656.2974926254		68857.65006352439	2526.9213268414373		3년	138.0493404650287	2093656.2974926254	2526.9213268414373	2.032622333751568	482.5680239881582	17.814534887953055				3년	17.814534887953055	안심(>=2)	3년	64.77467023251435	0.057895415245336264	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	22894690.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	018290	브이티	직접추가	메인	13000.0		1728.0	84220398087.0	525529750.0	0.0	35176445000.0						판정불가	일반	일반	2425.342588933072	1418.6283743001727	6.11959340918225	6.702182653761474	N	N	-37.41398044186889	71.59549321993607	119.38804809293298		151.69098643987215	247.27609618586595		262122.02456809906	427293.0942091764		1916.3232659084542	3186.869955455203	3년	151.69098643987215	262122.02456809906	1916.3232659084542		-6.1138016760607705	11.69938726852496	19.509147113237148	1286.287521709648	9.894519397766523	3년	11.69938726852496	안심(>=2)	3년	71.59549321993607	0.0854745617909679	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	34941838.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	257720	실리콘투	직접추가	메인	35750.0	306.0	2756.0	77322804082.0	702044561.0	13804276303.0	41523500000.0						판정불가	일반	일반	979.3266675259208	346.1172550697164	12.61635461991077	12.846111300772963	N	N	38.49246231155779	145.61530361348161		85.48492462311557	299.73060722696323		235596.45226130652	826057.5535175106		559.0110552763819	2210.65049934968		3년	299.73060722696323	826057.5535175106	2210.65049934968	0.855944055944056	3.118841182967647	11.609633058210726		-89.94114448626921	-0.25158362094061315	3년	11.609633058210726	안심(>=2)	3년	145.61530361348161	0.08664168055714372	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	65576252.0	단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:NA
7	241710	코스메카코리아	직접추가	메인	71700.0		4255.0	68851763088.0	12751654971.0	29565810529.0	131690603832.0						판정불가	일반	일반	4872.435161985019	-7458.145721161049	15.705655661108104	18.603559511436206	N	Y	6.189168954329927	157.5728435064407	76.98917138395909	20.87833790865985	323.6456870128814	162.47834276791818	88837.32780134767	1377112.3982398105	691345.3484774919	23.901433474682943	1820.6588538909489	864.2194539435034	3년	323.6456870128814	1377112.3982398105	1820.6588538909489		0.3940726250388997	10.032872673799805	4.9020030137683	-600.7903399812734	-0.8379223709641191	3년	10.032872673799805	안심(>=2)	3년	157.5728435064407	0.09967235033406086	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	10680000.0	주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	095660	네오위즈	직접추가	메인	19580.0	303.0	2522.0	71506938430.0									판정불가	일반	일반	3271.6081990167277	3271.6081990167277	6.466451943292336	6.466451943292336	N	N	2037.2881355932204	59.20438360697895	-2.0836107187727326	4083.076271186441	126.9087672139579	4.332778562454535	10297518.355932204	320063.9109136018	10927.267534510336	52492.02428974568	1534.647144604708	-44.19168777063158	3년	126.9087672139579	320063.9109136018	1534.647144604708	1.547497446373851	315.2943300157798	9.394932736857475	-0.08290686718162239	3260.7172211176594	16.653305521540652	3년	9.394932736857475	안심(>=2)	3년	59.20438360697895	0.10922251950495905	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	21856816.0	1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	033500	동성화인텍	직접추가	메인	20200.0	400.0	1869.0	80845872158.0	216438728.0		7174500000.0						판정불가	일반	일반	2703.023628408002	2463.7898487383613	9.361678101440342	9.489679053644537	N	N	37.933579335793354	85.03864028854527	18.260466581831338	84.36715867158671	178.57728057709053	45.020933163662676	157682.21955719555	333760.93739858223	84144.12408288554	680.6050473128493	1552.281868309813	316.55506971725515	3년	178.57728057709053	333760.93739858223	1552.281868309813	1.9801980198019802	4.263528068696829	9.29521794761977	2.1620765403714524	2286.215405268258	11.317898045882465	3년	9.29521794761977	안심(>=2)	3년	85.03864028854527	0.11008734464327227	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	29989494.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	053800	안랩	직접추가	메인	61600.0	1400.0	5714.0	67126196416.0	212621651635.0	1087944763.0	210000000.0						판정불가	일반	일반	25044.690874925156	25025.817025398628	6.397498971836689	6.400802060658273	N	N	51.84693064044645	51.8781942609736	21.726884580572147	112.1938612808929	112.2563885219472	51.953769161144294	641075.723359022	641433.0040144064	296863.8369867785	940.7073431152955	941.287344179231	381.92181329022475	3년	112.2563885219472	641433.0040144064	941.287344179231	2.272727272727273	8.459502401082254	8.464389251500641	3.7514053474570948	5241.269111345467	8.508553752184199	3년	8.464389251500641	안심(>=2)	3년	51.8781942609736	0.12331768796064929	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	11126506.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
