순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	039200	오스코텍	직접추가	메인	34350.0		1368.0	15192017092.0		7091325790.0	6000000000.0						판정불가	일반	일반	211.7375198964007	54.90829730094817	24.95487023399386	25.069511478581177	N	N	5847.826086956522			11704.152173913044			16011280.173913045			46512.16935636986			1년	11704.152173913044	16011280.173913045	46512.16935636986		234.3360647490178					1년	234.3360647490178	안심(>=2)	1년	5847.826086956522	0.004267375579047277	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	38258176.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	171090	선익시스템	직접추가	메인	70100.0	1000.0	10959.0	149747229475.0	1000000000.0	41619580773.0	37350000000.0						판정불가	일반	일반	11413.23046060536	7506.941240834078	5.355120863162209	5.711566635565829	N	N	-441.2955465587045		108.97178221983204			226.44356443966407			2481595.0226942785			3440.0784917179435	5년	226.44356443966407	2481595.0226942785	3440.0784917179435	1.4265335235378032	-82.13988521921488		20.615466684010457	7500.184985855782	10.699265315058176	5년	20.615466684010457	안심(>=2)	5년	108.97178221983204	0.04914227109142037	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	9561504.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
3	041510	에스엠	직접추가	메인	87000.0	1620.0	15166.0	364611980599.0	229637014667.0	71674775222.0	5166699000.0						판정불가	일반	일반	22825.127575171362	22599.45520310605	4.231496269604948	4.246376420736777	N	N	1807.6729559748428	64.77467023251435		3623.8459119496856	138.0493404650287		54959247.100628935	2093656.2974926254		63071.5483915275	2306.5014913708337		3년	138.0493404650287	2093656.2974926254	2306.5014913708337	1.862068965517241	427.634791489323	15.747795803741258				3년	15.747795803741258	안심(>=2)	3년	64.77467023251435	0.06532640389237987	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	22894690.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	018290	브이티	직접추가	메인	11600.0		1728.0	84220398087.0	525529750.0	0.0	35176445000.0						판정불가	일반	일반	2425.342588933072	1418.6283743001727	5.309408223997065	5.891997468576289	N	N	-37.41398044186889	71.59549321993607	119.38804809293298		151.69098643987215	247.27609618586595		262122.02456809906	427293.0942091764		2159.6726255870612	3583.561156975659	3년	151.69098643987215	262122.02456809906	2159.6726255870612		-7.046732679692623	13.484646536754159	22.486130856040006	1286.287521709648	11.088685531979724	3년	13.484646536754159	안심(>=2)	3년	71.59549321993607	0.07415841396171341	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	34941838.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	067160	SOOP	직접추가	메인	36850.0	3380.0	9556.0	134011835737.0	116354281889.0	5107094014.0	341000000.0						판정불가	일반	일반	21336.580690326304	21306.915017242194	1.6234218616234508	1.626526264415844	N	N	0.7060807250500512	20.62187794636918	22.171262636843704	9.912161450100102	49.74375589273836	52.84252527368741	94720.61481715657	475351.3313110078	504963.17151535687	157.04373084710062	1189.962907221188	1270.3206825382817	3년	49.74375589273836	475351.3313110078	1189.962907221188	9.172320217096336	6.08492541320579	18.352714637999753	19.30710901145307	8736.18659282089	23.70742630344882	3년	18.352714637999753	안심(>=2)	3년	20.62187794636918	0.07872327951147053	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	11494767.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	033500	동성화인텍	직접추가	메인	16280.0	400.0	1869.0	80845872158.0	216438728.0		7174500000.0						판정불가	일반	일반	2703.023628408002	2463.7898487383613	7.264299824286783	7.392300776490979	N	N	37.933579335793354	85.03864028854527	18.260466581831338	84.36715867158671	178.57728057709053	45.020933163662676	157682.21955719555	333760.93739858223	84144.12408288554	868.5640021940758	1950.1286080993996	416.85579903492345	3년	178.57728057709053	333760.93739858223	1950.1286080993996	2.457002457002457	5.560147952285464	12.044607857872682	2.8519567666478935	2286.215405268258	14.043092169952445	3년	12.044607857872682	안심(>=2)	3년	85.03864028854527	0.08542351805765275	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	29989494.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
7	042000	카페24	직접추가	메인	15410.0		1642.0	49522683230.0	127627894802.0								판정불가	일반	일반	7304.258590773764	7304.258590773764	4.9365051213314475	4.9365051213314475	N	N	51.05795768169272			110.61591536338544			181631.33302667888			1078.6588775254957			1년	110.61591536338544	181631.33302667888	1078.6588775254957		10.342936232571281			2841.1426224507645	18.43700598605298	1년	10.342936232571281	안심(>=2)	1년	51.05795768169272	0.09668434354751865	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	24253054.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	095660	네오위즈	직접추가	메인	17960.0	303.0	2522.0	71506938430.0									판정불가	일반	일반	3271.6081990167277	3271.6081990167277	5.824104599914065	5.824104599914065	N	N	2037.2881355932204	59.20438360697895	-2.0836107187727326	4083.076271186441	126.9087672139579	4.332778562454535	10297518.355932204	320063.9109136018	10927.267534510336	57235.848306972184	1682.0930451759566	-39.15775314860615	3년	126.9087672139579	320063.9109136018	1682.0930451759566	1.6870824053452118	350.09247911321006	10.45507768064856	-0.06808399585291988	3260.7172211176594	18.15544109753708	3년	10.45507768064856	안심(>=2)	3년	59.20438360697895	0.09837286101273633	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	21856816.0	1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	257720	실리콘투	직접추가	메인	42750.0	306.0	2756.0	77322804082.0	702044561.0	13804276303.0	41523500000.0						판정불가	일반	일반	979.3266675259208	346.1172550697164	15.156267537182176	15.386024218044371	N	N	38.49246231155779	145.61530361348161		85.48492462311557	299.73060722696323		235596.45226130652	826057.5535175106		451.10281230714975	1832.2983708011948		3년	299.73060722696323	826057.5535175106	1832.2983708011948	0.7157894736842105	2.586933206942553	9.654823836289406		-89.94114448626921	-0.21038864207314434	3년	9.654823836289406	안심(>=2)	3년	145.61530361348161	0.10408430406059979	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	65576252.0	단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:NA
10	052400	코나아이	직접추가	메인	36250.0	1200.0	5176.0	241128404564.0	58021158699.0		39569006603.0						판정불가	일반	일반	20541.34352345222	17824.30610361353	3.034902719580329	3.5598326693173243	N	N	144.84389782403028	27.53848072272529	32.30025281189095	298.18779564806056	63.57696144545058	73.1005056237819	1543420.0302743614	329074.3524416522	378368.2171086951	4157.710428343065	807.79131708042	943.7743920239866	3년	63.57696144545058	329074.3524416522	807.79131708042	3.310344827586207	48.81680117644875	10.164683484344868	11.733686687789929	8756.869650891409	24.15688179556251	3년	10.164683484344868	안심(>=2)	3년	27.53848072272529	0.11020588790418885	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	14563291.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
