순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	039200	오스코텍	직접추가	메인	39100.0		1368.0	15192017092.0		7091325790.0	6000000000.0						판정불가	일반	일반	211.7375198964007	54.90829730094817	28.427092456216084	28.541733700803398	N	N	5847.826086956522			11704.152173913044			16011280.173913045			40849.565662181696			1년	11704.152173913044	16011280.173913045	40849.565662181696		205.7131272205713					1년	205.7131272205713	안심(>=2)	1년	5847.826086956522	0.004861138486936579	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	38258176.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	015750	성우하이텍	직접추가	메인	6910.0	200.0	2110.0	393080902555.0	91530269981.0	2365979543.0	1905976554324.0						판정불가	일반	일반	6028.0649124125	-17796.6420166375	0.4179787144964454	11.709309012624407	N	Y	20.84765177548682	63.02385728102815		50.19530355097364	134.54771456205629		105912.09049255439	283895.6777259388		1432.7364760138116	4008.475799217638		3년	134.54771456205629	283895.6777259388	4008.475799217638	2.894356005788712	56.801954161418045	157.70710565065735		791.4473300375	11.453651664797396	3년	157.70710565065735	안심(>=2)	3년	63.02385728102815	0.00663207129060106	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	80000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
3	171090	선익시스템	직접추가	메인	78700.0	1000.0	10959.0	149747229475.0	1000000000.0	41619580773.0	37350000000.0						판정불가	일반	일반	11413.23046060536	7506.941240834078	6.139863996659789	6.496309769063411	N	N	-441.2955465587045		108.97178221983204			226.44356443966407			2481595.0226942785			3053.2338280740514	5년	226.44356443966407	2481595.0226942785	3053.2338280740514	1.2706480304955527	-71.66688036861913		17.95519091470132	7500.184985855782	9.530095280629965	5년	17.95519091470132	안심(>=2)	5년	108.97178221983204	0.05634361365471346	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	9561504.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	041510	에스엠	직접추가	메인	83600.0	1620.0	15166.0	364611980599.0	229637014667.0	71674775222.0	5166699000.0						판정불가	일반	일반	22825.127575171362	22599.45520310605	4.007310591113585	4.022190742245415	N	N	1807.6729559748428	64.77467023251435		3623.8459119496856	138.0493404650287		54959247.100628935	2093656.2974926254		65640.72619692456	2404.3735615940495		3년	138.0493404650287	2093656.2974926254	2404.3735615940495	1.9377990430622007	451.57736438767904	16.647691203051455				3년	16.647691203051455	안심(>=2)	3년	64.77467023251435	0.06186539548142805	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	22894690.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	257720	실리콘투	직접추가	메인	34650.0	306.0	2756.0	77322804082.0	702044561.0	13804276303.0	41523500000.0						판정불가	일반	일반	979.3266675259208	346.1172550697164	12.21722544719669	12.446982128058885	N	N	38.49246231155779	145.61530361348161		85.48492462311557	299.73060722696323		235596.45226130652	826057.5535175106		579.9320411581718	2284.0044834560194		3년	299.73060722696323	826057.5535175106	2284.0044834560194	0.8831168831168832	3.2229559293030494	11.991136705283063		-89.94114448626921	-0.2595704025577755	3년	11.991136705283063	안심(>=2)	3년	145.61530361348161	0.08390069686374346	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	65576252.0	단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:NA
6	018290	브이티	직접추가	메인	12880.0		1728.0	84220398087.0	525529750.0	0.0	35176445000.0						판정불가	일반	일반	2425.342588933072	1418.6283743001727	6.050148964737805	6.632738209317029	N	N	-37.41398044186889	71.59549321993607	119.38804809293298		151.69098643987215	247.27609618586595		262122.02456809906	427293.0942091764		1935.1088863982845	3217.4929674625496	3년	151.69098643987215	262122.02456809906	1935.1088863982845		-6.183976735106768	11.833674449541228	19.733075795119184	1286.287521709648	9.986704361099752	3년	11.833674449541228	안심(>=2)	3년	71.59549321993607	0.08450460626274608	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	34941838.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
7	241710	코스메카코리아	직접추가	메인	68800.0		4255.0	68851763088.0	12751654971.0	29565810529.0	131690603832.0						판정불가	일반	일반	4872.435161985019	-7458.145721161049	15.024104544774378	17.92200839510248	N	Y	6.189168954329927	157.5728435064407	76.98917138395909	20.87833790865985	323.6456870128814	162.47834276791818	88837.32780134767	1377112.3982398105	691345.3484774919	29.124022967075103	1901.6168579067014	904.8624251126336	3년	323.6456870128814	1377112.3982398105	1901.6168579067014		0.41194927364124456	10.48800233230852	5.124376707744433	-600.7903399812734	-0.873241773228595	3년	10.48800233230852	안심(>=2)	3년	157.5728435064407	0.09534704210729228	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	10680000.0	주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	033500	동성화인텍	직접추가	메인	18660.0	400.0	1869.0	80845872158.0	216438728.0		7174500000.0						판정불가	일반	일반	2703.023628408002	2463.7898487383613	8.537708063987157	8.665709016191354	N	N	37.933579335793354	85.03864028854527	18.260466581831338	84.36715867158671	178.57728057709053	45.020933163662676	157682.21955719555	333760.93739858223	84144.12408288554	745.0279719035132	1688.6438231435275	350.93314085147665	3년	178.57728057709053	333760.93739858223	1688.6438231435275	2.1436227224008575	4.6941406004784305	10.211436413326076	2.3898790110074777	2286.215405268258	12.251958227589807	3년	10.211436413326076	안심(>=2)	3년	85.03864028854527	0.10039798419892174	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	29989494.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	053800	안랩	직접추가	메인	57300.0	1400.0	5714.0	67126196416.0	212621651635.0	1087944763.0	210000000.0						판정불가	일반	일반	25044.690874925156	25025.817025398628	5.6449613449553455	5.648264433776929	N	N	51.84693064044645	51.8781942609736	21.726884580572147	112.1938612808929	112.2563885219472	51.953769161144294	641075.723359022	641433.0040144064	296863.8369867785	1018.8057999284853	1019.4293263776725	418.086975544116	3년	112.2563885219472	641433.0040144064	1019.4293263776725	2.4432809773123907	9.617463840788853	9.623002164014943	4.281723838460711	5241.269111345467	9.147066511946713	3년	9.623002164014943	안심(>=2)	3년	51.8781942609736	0.10881183174106504	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	11126506.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	095660	네오위즈	직접추가	메인	19780.0	303.0	2522.0	71506938430.0									판정불가	일반	일반	3271.6081990167277	3271.6081990167277	6.545754084450147	6.545754084450147	N	N	2037.2881355932204	59.20438360697895	-2.0836107187727326	4083.076271186441	126.9087672139579	4.332778562454535	10297518.355932204	320063.9109136018	10927.267534510336	51960.254580041474	1518.118862050565	-44.755978086398706	3년	126.9087672139579	320063.9109136018	1518.118862050565	1.531850353892821	311.4721328731947	9.278722233875932	-0.0842928649260829	3260.7172211176594	16.48492022809737	3년	9.278722233875932	안심(>=2)	3년	59.20438360697895	0.11056198351634457	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	21856816.0	1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
