순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	039200	오스코텍	직접추가	메인	31050.0		1368.0	15192017092.0		7091325790.0	6000000000.0						판정불가	일반	일반	211.7375198964007	54.90829730094817	22.542589532239475	22.65723077682679	N	N	5847.826086956522			11704.152173913044			16011280.173913045			51466.11972274733			1년	11704.152173913044	16011280.173913045	51466.11972274733		259.4123482838209					1년	259.4123482838209	안심(>=2)	1년	5847.826086956522	0.0038548666114610252	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	38258176.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	171090	선익시스템	직접추가	메인	54800.0	1000.0	10959.0	149747229475.0	1000000000.0	41619580773.0	37350000000.0						판정불가	일반	일반	11413.23046060536	7506.941240834078	3.9590080791490685	4.3154538515526895	N	N	-441.2955465587045		108.97178221983204			226.44356443966407			2481595.0226942785			4428.458070609997	5년	226.44356443966407	2481595.0226942785	4428.458070609997	1.824817518248175	-111.00526198848127		27.985949390104388	7500.184985855782	13.686468952291571	5년	27.985949390104388	안심(>=2)	5년	108.97178221983204	0.036330580252073356	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	9561504.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
3	041510	에스엠	직접추가	메인	77500.0	1620.0	15166.0	364611980599.0	229637014667.0	71674775222.0	5166699000.0						판정불가	일반	일반	22825.127575171362	22599.45520310605	3.6050951091143766	3.6199752602462056	N	N	1807.6729559748428	64.77467023251435		3623.8459119496856	138.0493404650287		54959247.100628935	2093656.2974926254		70815.15754919863	2601.491996764678		3년	138.0493404650287	2093656.2974926254	2601.491996764678	2.0903225806451613	502.0015349886489	18.54735888773417				3년	18.54735888773417	안심(>=2)	3년	64.77467023251435	0.05565593921472038	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	22894690.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	018290	브이티	직접추가	메인	12230.0		1728.0	84220398087.0	525529750.0	0.0	35176445000.0						판정불가	일반	일반	2425.342588933072	1418.6283743001727	5.673991557330398	6.256580801909622	N	N	-37.41398044186889	71.59549321993607	119.38804809293298		151.69098643987215	247.27609618586595		262122.02456809906	427293.0942091764		2043.2708468364601	3393.811072846904	3년	151.69098643987215	262122.02456809906	2043.2708468364601		-6.593943622198848	12.618188183138859	21.041280531813978	1286.287521709648	10.517477691820506	3년	12.618188183138859	안심(>=2)	3년	71.59549321993607	0.07925068048487793	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	34941838.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	033500	동성화인텍	직접추가	메인	16670.0	400.0	1869.0	80845872158.0	216438728.0		7174500000.0						판정불가	일반	일반	2703.023628408002	2463.7898487383613	7.472967561044408	7.600968513248603	N	N	37.933579335793354	85.03864028854527	18.260466581831338	84.36715867158671	178.57728057709053	45.020933163662676	157682.21955719555	333760.93739858223	84144.12408288554	845.90413651587	1902.1651913532228	404.7637917389654	3년	178.57728057709053	333760.93739858223	1902.1651913532228	2.399520095980804	5.39719985431561	11.700594130814864	2.7646295141852244	2286.215405268258	13.714549521705207	3년	11.700594130814864	안심(>=2)	3년	85.03864028854527	0.08787731713122204	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	29989494.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	257720	실리콘투	직접추가	메인	37600.0	306.0	2756.0	77322804082.0	702044561.0	13804276303.0	41523500000.0						판정불가	일반	일반	979.3266675259208	346.1172550697164	13.287617319475356	13.517374000337549	N	N	38.49246231155779	145.61530361348161		85.48492462311557	299.73060722696323		235596.45226130652	826057.5535175106		526.5863092056024	2096.961578504018		3년	299.73060722696323	826057.5535175106	2096.961578504018	0.8138297872340425	2.9581143973179826	11.019969184851362		-89.94114448626921	-0.23920517150603512	3년	11.019969184851362	안심(>=2)	3년	145.61530361348161	0.0912515167687714	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	65576252.0	단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:NA
7	095660	네오위즈	직접추가	메인	18510.0	303.0	2522.0	71506938430.0									판정불가	일반	일반	3271.6081990167277	3271.6081990167277	6.042185488098046	6.042185488098046	N	N	2037.2881355932204	59.20438360697895	-2.0836107187727326	4083.076271186441	126.9087672139579	4.332778562454535	10297518.355932204	320063.9109136018	10927.267534510336	55532.18992940143	1629.1405235742939	-40.96559948940931	3년	126.9087672139579	320063.9109136018	1629.1405235742939	1.6369529983792546	337.44827804573254	10.06942549599049	-0.07392320564691511	3260.7172211176594	17.61597634315321	3년	10.06942549599049	안심(>=2)	3년	59.20438360697895	0.10205638704404651	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	21856816.0	1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	053800	안랩	직접추가	메인	55500.0	1400.0	5714.0	67126196416.0	212621651635.0	1087944763.0	210000000.0						판정불가	일반	일반	25044.690874925156	25025.817025398628	5.329945594167806	5.33324868298939	N	N	51.84693064044645	51.8781942609736	21.726884580572147	112.1938612808929	112.2563885219472	51.953769161144294	641075.723359022	641433.0040144064	296863.8369867785	1055.0913934396795	1055.7351423682996	434.8897963725738	3년	112.2563885219472	641433.0040144064	1055.7351423682996	2.5225225225225225	10.200751996879994	10.206617651599126	4.549653776884539	5241.269111345467	9.443728128550392	3년	10.206617651599126	안심(>=2)	3년	51.8781942609736	0.10273961285844838	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	11126506.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	241710	코스메카코리아	직접추가	메인	83000.0		4255.0	68851763088.0	12751654971.0	29565810529.0	131690603832.0						판정불가	일반	일반	4872.435161985019	-7458.145721161049	18.36135483854641	21.259258688874514	N	Y	6.189168954329927	157.5728435064407	76.98917138395909	20.87833790865985	323.6456870128814	162.47834276791818	88837.32780134767	1377112.3982398105	691345.3484774919	7.032925061864659	1559.17156414435	732.94620298493	3년	323.6456870128814	1377112.3982398105	1559.17156414435		0.3370758317538128	8.581765609999783	4.193000574354893	-600.7903399812734	-0.723843783109968	3년	8.581765609999783	안심(>=2)	3년	157.5728435064407	0.11652613756250392	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	10680000.0	주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	042000	카페24	직접추가	메인	17330.0		1642.0	49522683230.0	127627894802.0								판정불가	일반	일반	7304.258590773764	7304.258590773764	6.105810846057391	6.105810846057391	N	N	51.05795768169272			110.61591536338544			181631.33302667888			948.0746279669872			1년	110.61591536338544	181631.33302667888	948.0746279669872		8.362191192781802			2841.1426224507645	16.39436019879264	1년	8.362191192781802	안심(>=2)	1년	51.05795768169272	0.1195858808948538	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	24253054.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
