순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	010140	삼성중공업	직접추가	메인	21250.0		639.0	772614649370.0	311797002761.0	592438711867.0	1454489650793.0						판정불가	일반	일반	559.0601593909091	-1093.7689892375	32.38018754398919	34.9667746310446	N	Y	752.0			1512.5			966487.5			4448.176470588235			1년	1512.5	966487.5	4448.176470588235		23.22407796367429			1530.2205002727273	7.201037648342247	1년	23.22407796367429	안심(>=2)	1년	752.0	0.04305876003190052	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	880000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	139130	iM금융지주	직접추가	메인	18140.0	700.0	2511.0		10012037000000.0	9824584000000.0							판정불가	일반	일반	1167.025597818984	1167.025597818984	6.759448188841503	6.759448188841503	N	N	123.9964317573595			256.49286351471903			644053.5802854595			3450.460751298013			1년	256.49286351471903	644053.5802854595	3450.460751298013	3.8588754134509373	18.915050992161458					1년	18.915050992161458	안심(>=2)	1년	123.9964317573595	0.054513247623678596	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	160624583.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
3	004490	세방전지	직접추가	메인	52600.0	2650.0	10646.0	227178088991.0	123000000000.0	162095437595.0	251228623014.0						판정불가	일반	일반	13434.475099714286	-4510.426544142857	3.678895820053139	5.3644961999007	N	Y	-17.389617443935744	48.94307252053962	16.711840434713388		106.38614504107925	41.923680869426775		1132586.9001073297	446319.50653591746		2053.2070344245813	748.516172121516	3년	106.38614504107925	1132586.9001073297	2053.2070344245813	5.038022813688213	-3.3574189741717455	14.67317857711125	5.912062834137945	11070.1328675	21.045879976235742	3년	14.67317857711125	안심(>=2)	3년	48.94307252053962	0.07516683425441344	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	14000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	015760	한국전력	유틸리티	메인	33700.0	1542.0	13311.0	2240811000000.0	4250164000000.0	83995702000000.0							판정불가	일반	일반	-120730.62929345189	-120730.62929345189	11.60173009491788	11.60173009491788	Y	Y	144.73248758963044			297.9649751792609			3966211.7846111413			11669.174435047897			1년	297.9649751792609	3966211.7846111413	11669.174435047897	4.57566765578635	12.869473261649226			7699.067871674695	22.84589872900503	1년	12.869473261649226	안심(>=2)	1년	144.73248758963044	0.08015981959636477	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	641964077.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	071970	HD현대마린엔진	직접추가	메인	58200.0		4867.0	94276230277.0	247003276789.0								판정불가	일반	일반	10060.862797055377	10060.862797055377	9.890926074161623	9.890926074161623	N	N	97.52435064935065	113.65854515790357	162.5665198099373	203.5487012987013	235.81709031580715	333.6330396198746	990671.5292207792	1147721.7785670334	1623792.0038299295	1602.1847581113043	1872.0305473660367	2690.0206251373356	3년	235.81709031580715	1147721.7785670334	1872.0305473660367		9.859981756826247	11.491193474271066	16.43592506819103			3년	11.491193474271066	안심(>=2)	3년	113.65854515790357	0.08702316275842133	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	33921495.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	009540	HD한국조선해양	직접추가	메인	338000.0	12300.0	30664.0	3742015549000.0		398797408000.0							판정불가	일반	일반	47238.53250999998	47238.53250999998	9.48217673786851	9.48217673786851	N	N	84.96802991916998			178.43605983833996			5471563.338882856			1518.8057215629751			1년	178.43605983833996	5471563.338882856	1518.8057215629751	3.63905325443787	9.34459308480742					1년	9.34459308480742	안심(>=2)	1년	84.96802991916998	0.1115969941504928	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	70773116.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
7	011210	현대위아	직접추가	메인	55800.0	1200.0	5351.0	1116473000000.0	572468000000.0	739686000000.0	71245000000.0						판정불가	일반	일반	34905.39080171221	32285.615748994038	3.9048045595753673	4.3943906281080105	N	N	46.32212195788898	29.51602682110046	18.44874189552963	101.14424391577796	67.53205364220092	45.39748379105926	541222.8491933278	361364.01903941715	242921.9357659581	869.933421493419	547.6057688878443	335.34397090673497	3년	67.53205364220092	361364.01903941715	547.6057688878443	2.1505376344086025	12.413594292045387	8.10964133348397	5.275367618444475	5543.207939464645	9.934064407642733	3년	8.10964133348397	안심(>=2)	3년	29.51602682110046	0.1322943830903384	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	27195083.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	402340	SK스퀘어	직접추가	메인	1253000.0		66713.0	1310718000000.0	317762000000.0	86661000000.0	0.0						판정불가	일반	일반	11672.743401201547	11672.743401201547	18.606976999967003	18.606976999967003	N	N	140.21676508713813			288.93353017427626			19275622.59851649			1438.35774928304			1년	288.93353017427626	19275622.59851649	1438.35774928304		7.535709056199015			2638.92507607574	0.2106085455766752	1년	7.535709056199015	안심(>=2)	1년	140.21676508713813	0.13270151389103607	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	132087115.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
9	069620	대웅제약	직접추가	메인	121800.0	600.0	17022.0	168941641596.0	50139032546.0	550560567693.0	70828808025.0						판정불가	일반	일반	-28608.962834228405	-34721.96931155238	8.83615103009214	9.195274897870544	Y	Y	691.7209302325581	64.61424206621207	70.08103158930474	1391.9418604651162	137.72848413242414	148.6620631786095	23693634.348837208	2344414.256902124	2530525.6394262905	19352.90176423416	1824.806450658558	1977.6072573286456	3년	137.72848413242414	2344414.256902124	1824.806450658558	0.49261083743842365	78.33880823365446	7.368236767561406	7.986921249580232	-7954.179962240783	-6.530525420558936	3년	7.368236767561406	안심(>=2)	3년	64.61424206621207	0.1367523745157837	매우 유망	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	11586575.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	112610	씨에스윈드	직접추가	메인	38700.0	1000.0	837.0	478878903508.0	28665354936.0	782993106603.0	242475043746.0						판정불가	일반	일반	-6531.6500890188545	-12281.40054778353	54.040203212686805	60.90967807381545	Y	Y	-75.62609202096681	371.20709785870895	-15.050492534791582		750.9141957174179			628515.1818154788			1524.0702372492995		3년	750.9141957174179	628515.1818154788	1524.0702372492995	2.5839793281653747	-1.3516254260800713	6.916907320198989	-0.2306896063577254	10303.466412416965	26.62394421813169	3년	6.916907320198989	안심(>=2)	3년	371.20709785870895	0.14557966031472788	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	42171403.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
