순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	039200	오스코텍	직접추가	메인	35900.0		1368.0	15192017092.0		7091325790.0	6000000000.0						판정불가	일반	일반	211.7375198964007	54.90829730094817	26.087911169666373	26.20255241425369	N	N	5847.826086956522			11704.152173913044			16011280.173913045			44499.666222599015			1년	11704.152173913044	16011280.173913045	44499.666222599015		224.15846362418088					1년	224.15846362418088	안심(>=2)	1년	5847.826086956522	0.004461129791095365	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	38258176.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	171090	선익시스템	직접추가	메인	64700.0	1000.0	10959.0	149747229475.0	1000000000.0	41619580773.0	37350000000.0						판정불가	일반	일반	11413.23046060536	7506.941240834078	4.862375174686982	5.218820947090603	N	N	-441.2955465587045		108.97178221983204			226.44356443966407			2481595.0226942785			3735.540993345098	5년	226.44356443966407	2481595.0226942785	3735.540993345098	1.545595054095827	-90.43932969095042		22.7290929439731	7500.184985855782	11.592248818942476	5년	22.7290929439731	안심(>=2)	5년	108.97178221983204	0.04462049785400378	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	9561504.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
3	041510	에스엠	직접추가	메인	75300.0	1620.0	15166.0	364611980599.0	229637014667.0	71674775222.0	5166699000.0						판정불가	일반	일반	22825.127575171362	22599.45520310605	3.460033787737613	3.4749139388694417	N	N	1807.6729559748428	64.77467023251435		3623.8459119496856	138.0493404650287		54959247.100628935	2093656.2974926254		72887.0479424023	2680.4200497910033		3년	138.0493404650287	2093656.2974926254	2680.4200497910033	2.1513944223107573	523.0655136407006	19.34260436762543				3년	19.34260436762543	안심(>=2)	3년	64.77467023251435	0.05341646318410451	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	22894690.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	018290	브이티	직접추가	메인	12300.0		1728.0	84220398087.0	525529750.0	0.0	35176445000.0						판정불가	일반	일반	2425.342588933072	1418.6283743001727	5.714500816589657	6.297090061168881	N	N	-37.41398044186889	71.59549321993607	119.38804809293298		151.69098643987215	247.27609618586595		262122.02456809906	427293.0942091764		2031.07337047235	3373.927595196556	3년	151.69098643987215	262122.02456809906	2031.07337047235		-6.547200121706708	12.528739695353368	20.892121976138288	1286.287521709648	10.457622127720716	3년	12.528739695353368	안심(>=2)	3년	71.59549321993607	0.07981648787634066	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	34941838.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	067160	SOOP	직접추가	메인	37700.0	3380.0	9556.0	134011835737.0	116354281889.0	5107094014.0	341000000.0						판정불가	일반	일반	21336.580690326304	21306.915017242194	1.7123712128164186	1.7154756156088118	N	N	0.7060807250500512	20.62187794636918	22.171262636843704	9.912161450100102	49.74375589273836	52.84252527368741	94720.61481715657	475351.3313110078	504963.17151535687	151.24831516487154	1160.8788628939199	1239.42485813092	3년	49.74375589273836	475351.3313110078	1160.8788628939199	8.96551724137931	5.648073206347601	17.27861048252773	18.183428712872875	8736.18659282089	23.17290873427292	3년	17.27861048252773	안심(>=2)	3년	20.62187794636918	0.08303662824839429	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	11494767.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	033500	동성화인텍	직접추가	메인	17030.0	400.0	1869.0	80845872158.0	216438728.0		7174500000.0						판정불가	일반	일반	2703.023628408002	2463.7898487383613	7.665583933436061	7.793584885640256	N	N	37.933579335793354	85.03864028854527	18.260466581831338	84.36715867158671	178.57728057709053	45.020933163662676	157682.21955719555	333760.93739858223	84144.12408288554	825.9085117862334	1859.841088658733	394.0935060650942	3년	178.57728057709053	333760.93739858223	1859.841088658733	2.3487962419260127	5.254965039520869	11.399971259762893	2.68854440871269	2286.215405268258	13.424635380318604	3년	11.399971259762893	안심(>=2)	3년	85.03864028854527	0.09014236242990138	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	29989494.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
7	095660	네오위즈	직접추가	메인	17550.0	303.0	2522.0	71506938430.0									판정불가	일반	일반	3271.6081990167277	3271.6081990167277	5.661535210540552	5.661535210540552	N	N	2037.2881355932204	59.20438360697895	-2.0836107187727326	4083.076271186441	126.9087672139579	4.332778562454535	10297518.355932204	320063.9109136018	10927.267534510336	58575.31826741997	1723.7259881116913	-37.736367324727425	3년	126.9087672139579	320063.9109136018	1723.7259881116913	1.7264957264957266	360.1522476665892	10.762253888315414	-0.06307741257391375	3260.7172211176594	18.579585305513728	3년	10.762253888315414	안심(>=2)	3년	59.20438360697895	0.095626959789396	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	21856816.0	1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	042000	카페24	직접추가	메인	15810.0		1642.0	49522683230.0	127627894802.0								판정불가	일반	일반	7304.258590773764	7304.258590773764	5.180110480649352	5.180110480649352	N	N	51.05795768169272			110.61591536338544			181631.33302667888			1048.83828606375			1년	110.61591536338544	181631.33302667888	1048.83828606375		9.856538363886855			2841.1426224507645	17.970541571478588	1년	9.856538363886855	안심(>=2)	1년	51.05795768169272	0.1014554971615468	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	24253054.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	053800	안랩	직접추가	메인	56900.0	1400.0	5714.0	67126196416.0	212621651635.0	1087944763.0	210000000.0						판정불가	일반	일반	25044.690874925156	25025.817025398628	5.574957844780337	5.57826093360192	N	N	51.84693064044645	51.8781942609736	21.726884580572147	112.1938612808929	112.2563885219472	51.953769161144294	641075.723359022	641433.0040144064	296863.8369867785	1026.6708670633075	1027.2987768267249	421.7290632456564	3년	112.2563885219472	641433.0040144064	1027.2987768267249	2.460456942003515	9.741309099457375	9.746916966170918	4.338569401959072	5241.269111345467	9.211369264227534	3년	9.746916966170918	안심(>=2)	3년	51.8781942609736	0.10746244976715022	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	11126506.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	052400	코나아이	직접추가	메인	36400.0	1200.0	5176.0	241128404564.0	58021158699.0		39569006603.0						판정불가	일반	일반	20541.34352345222	17824.30610361353	3.0638826268446255	3.588812576581621	N	N	144.84389782403028	27.53848072272529	32.30025281189095	298.18779564806056	63.57696144545058	73.1005056237819	1543420.0302743614	329074.3524416522	378368.2171086951	4140.164918336158	804.0504187957479	939.4731239249867	3년	63.57696144545058	329074.3524416522	804.0504187957479	3.296703296703297	48.35061233181046	10.064087882891437	11.618250580719595	8756.869650891409	24.05733420574563	3년	10.064087882891437	안심(>=2)	3년	27.53848072272529	0.11125823017230758	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	14563291.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
