순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	010140	삼성중공업	직접추가	메인	23650.0		639.0	772614649370.0	311797002761.0	592438711867.0	1454489650793.0						판정불가	일반	일반	559.0601593909091	-1093.7689892375	36.13605608859013	38.72264317564554	N	Y	752.0			1512.5			966487.5			3986.6279069767443			1년	1512.5	966487.5	3986.6279069767443		20.81024000395666			1530.2205002727273	6.4702769567557175	1년	20.81024000395666	안심(>=2)	1년	752.0	0.048053266075252836	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	880000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	139130	iM금융지주	직접추가	메인	17940.0	700.0	2511.0		10012037000000.0	9824584000000.0							판정불가	일반	일반	1167.025597818984	1167.025597818984	6.67979864682637	6.67979864682637	N	N	123.9964317573595			256.49286351471903			644053.5802854595			3490.0422535421376			1년	256.49286351471903	644053.5802854595	3490.0422535421376	3.901895206243032	19.147033275376966					1년	19.147033275376966	안심(>=2)	1년	123.9964317573595	0.053870894122966625	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	160624583.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
3	004490	세방전지	직접추가	메인	53800.0	2650.0	10646.0	227178088991.0	123000000000.0	162095437595.0	251228623014.0						판정불가	일반	일반	13434.475099714286	-4510.426544142857	3.7916142119374148	5.477214591784977	N	Y	-17.389617443935744	48.94307252053962	16.711840434713388		106.38614504107925	41.923680869426775		1132586.9001073297	446319.50653591746		2005.1801117236612	729.5901608474303	3년	106.38614504107925	1132586.9001073297	2005.1801117236612	4.925650557620818	-3.287245534388418	14.207332304157323	5.70666997824075	11070.1328675	20.576455144052044	3년	14.207332304157323	안심(>=2)	3년	48.94307252053962	0.07746988524977079	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	14000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	015760	한국전력	유틸리티	메인	35600.0	1542.0	13311.0	2240811000000.0	4250164000000.0	83995702000000.0							판정불가	일반	일반	-120730.62929345189	-120730.62929345189	11.744469182890233	11.744469182890233	Y	Y	144.73248758963044			297.9649751792609			3966211.7846111413			11041.04433879534			1년	297.9649751792609	3966211.7846111413	11041.04433879534	4.331460674157303	12.692267819217363			7699.067871674695	21.626595145153637	1년	12.692267819217363	안심(>=2)	1년	144.73248758963044	0.0811460466028201	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	641964077.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	071970	HD현대마린엔진	직접추가	메인	67700.0		4867.0	94276230277.0	247003276789.0								판정불가	일반	일반	10060.862797055377	10060.862797055377	11.842847175456056	11.842847175456056	N	N	97.52435064935065	113.65854515790357	162.5665198099373	203.5487012987013	235.81709031580715	333.6330396198746	990671.5292207792	1147721.7785670334	1623792.0038299295	1363.3257447869707	1595.3054336292957	2298.511083943766	3년	235.81709031580715	1147721.7785670334	1595.3054336292957		8.234873692490682	9.597231432105067	13.726979450250063			3년	9.597231432105067	안심(>=2)	3년	113.65854515790357	0.10419671621700789	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	33921495.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	009540	HD한국조선해양	직접추가	메인	381000.0	12300.0	30664.0	3742015549000.0		398797408000.0							판정불가	일반	일반	47238.53250999998	47238.53250999998	10.884472589681712	10.884472589681712	N	N	84.96802991916998			178.43605983833996			5471563.338882856			1336.1058632238469			1년	178.43605983833996	5471563.338882856	1336.1058632238469	3.2283464566929134	8.102953601947743					1년	8.102953601947743	안심(>=2)	1년	84.96802991916998	0.12810079979535954	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	70773116.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
7	402340	SK스퀘어	직접추가	메인	1221000.0		66713.0	1310718000000.0	317762000000.0	86661000000.0	0.0						판정불가	일반	일반	11672.743401201547	11672.743401201547	18.127310368276028	18.127310368276028	N	N	140.21676508713813			288.93353017427626			19275622.59851649			1478.67506949357			1년	288.93353017427626	19275622.59851649	1478.67506949357		7.735111400339158			2638.92507607574	0.21612817985878297	1년	7.735111400339158	안심(>=2)	1년	140.21676508713813	0.12928062030963813	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	132087115.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
8	069620	대웅제약	직접추가	메인	123800.0	600.0	17022.0	168941641596.0	50139032546.0	550560567693.0	70828808025.0						판정불가	일반	일반	-28608.962834228405	-34721.96931155238	8.953646036554366	9.312769904332768	Y	Y	691.7209302325581	64.61424206621207	70.08103158930474	1391.9418604651162	137.72848413242414	148.6620631786095	23693634.348837208	2344414.256902124	2530525.6394262905	19038.6384077845	1793.7110314233632	1944.0433274848874	3년	137.72848413242414	2344414.256902124	1793.7110314233632	0.48465266558966075	77.30991152343225	7.270657614342521	7.881223354910534	-7954.179962240783	-6.4250242021331045	3년	7.270657614342521	안심(>=2)	3년	64.61424206621207	0.1385707817694326	매우 유망	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	11586575.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	011210	현대위아	직접추가	메인	60000.0	1200.0	5351.0	1116473000000.0	572468000000.0	739686000000.0	71245000000.0						판정불가	일반	일반	34905.39080171221	32285.615748994038	4.689704578263463	5.1792906467961055	N	N	46.32212195788898	29.51602682110046	18.44874189552963	101.14424391577796	67.53205364220092	45.39748379105926	541222.8491933278	361364.01903941715	242921.9357659581	802.0380819888796	502.2733650656953	304.8698929432635	3년	67.53205364220092	361364.01903941715	502.2733650656953	2.0	10.303873336043278	6.720258450217869	4.360347555858526	5543.207939464645	9.238679899107742	3년	6.720258450217869	안심(>=2)	3년	29.51602682110046	0.15888671624701464	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	27195083.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	112610	씨에스윈드	직접추가	메인	44550.0	1000.0	837.0	478878903508.0	28665354936.0	782993106603.0	242475043746.0						판정불가	일반	일반	-6531.6500890188545	-12281.40054778353	61.02945052451476	67.89892538564341	Y	Y	-75.62609202096681	371.20709785870895	-15.050492534791582		750.9141957174179			628515.1818154788			1310.8084889236338		3년	750.9141957174179	628515.1818154788	1310.8084889236338	2.244668911335578	-1.2023936391194419	6.119205786066084	-0.20983022972346876	10303.466412416965	23.127870734942682	3년	6.119205786066084	안심(>=2)	3년	371.20709785870895	0.16440809153855174	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	42171403.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
