종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고	시장구분	시장상승세	시장사유	업종상승세	업종사유	종가	MA30	MA30위	MA30우상향	최근피벗고점개수	윗저항개수(10%)	가장가까운윗저항	윗저항여유(%)	윗저항적음	돌파기준가격	저항돌파	1주최고거래량/지난달평균	최근20일누적/직전20일누적	돌파거래량급증	늦은진입거리(%)	늦은진입아님	기술점수	타이밍종합판정	타이밍사유
005930	삼성전자	반도체	메인	222750.0	1668.0	6605.0	57856378000000.0	67965021000000.0	6486651000000.0	17574980000000.0						판정불가	일반	일반	20159.129590764183	17190.201384077154	30.672349797007694	31.12184687599135	N	N	33.43434343434344	-6.409201466872028	11.451444833603809	75.36868686868688		31.402889667207617	497810.17676767684		207416.08625190632	123.48380550737454		-6.883911895889416	3년				0.7488215488215488	1.114461891879565	-0.18454340653752876	0.39776106047198184	5602.031650745953	2.5149412573494736	3년	-0.18454340653752876	불리(<1)	3년	-6.409201466872028		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	5919637922.0	단기위험부채 존재; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	222500.0	201166.66666666666	Y	Y	12.0	0.0			Y	218000.0	Y	1.3150428782132835	0.7712453115889003	N	2.064220183486243	Y	7	B. 관찰	거래량 급증 미확인
000660	SK하이닉스	반도체	메인	1311000.0	3000.0	62044.0	14923766000000.0	20018487000000.0								판정불가	일반	일반	47997.4443489617	47997.4443489617	20.356562369464225	20.356562369464225	N	N	115.94041486843936	167.48263503477668	54.92375157287208	240.38082973687872	343.46527006955336	118.34750314574416	14914188.200194903	21309959.216195367	7342752.485174551	1037.6192372383603	1525.4736244237502	460.08790886152184	3년	343.46527006955336	21309959.216195367	1525.4736244237502	0.2288329519450801	5.706722270290765	8.238693004389418	2.7093270230905273	34057.28359137954	2.597809579815373	3년	8.238693004389418	안심(>=2)	3년	167.48263503477668	0.12154431631217957	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	728002365.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	1307000.0	1040166.6666666666	Y	Y	8.0	0.0			Y	1099000.0	Y	1.2200259259484605	0.8478651013326	N	18.926296633303007	N	6	B. 관찰	거래량 급증 미확인; 늦은 진입 또는 돌파 없음
373220	LG에너지솔루션	2차전지	메인	467500.0		-4585.0	3779307000000.0	46724000000.0	2407851000000.0							판정불가	일반	일반	6060.598290598291	6060.598290598291			N	N													판정불가								-28061.529914529914	-6.002466291878057	판정불가		판정불가	판정불가			판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	234000000.0	주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	469500.0	414733.3333333333	Y	Y	16.0	1.0	484500.0	3.194888178913735	Y	484500.0	N	1.9655046366500453	1.16935263582316	N		N	5	B. 관찰	저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
207940	삼성바이오로직스	헬스케어	메인	1507000.0		24091.0	148851266520.0	1307174500000.0	918724421281.0							판정불가	일반	일반	11607.049188490424	11607.049188490424	62.07268070281472	62.07268070281472	N	N	58.274751987385855	28.169383318294948	45.91602063406175	125.04950397477171	64.8387666365899	100.3320412681235	3012567.600256225	1562030.7270420871	2417099.2061903635	99.90495024925184	3.651673990848514	60.39145362908849	3년	64.8387666365899	1562030.7270420871	3.651673990848514		0.938814810760112	0.4538129012529918	0.7397138340761181	16692.97982791496	1.1076960735179138	3년	0.4538129012529918	불리(<1)	3년	28.169383318294948	2.2035512812416047	매우 불리	Y	통과	제외	배당감안점수<1	46290951.0	배당감안점수<1; PER>연성장률의 2배; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	N	그룹바스켓<MA30 or MA30하락	1505000.0	1566933.3333333333	N	N	23.0	4.0	1598000.0	6.179401993355471	N	1965000.0	N	3.3142145556993325	1.089865415450937	Y		N	2	D. 제외/후순위	업종상승세 미확인; MA30 아래; MA30 우하향/평탄; 윗저항 많음; 저항 미돌파
005380	현대자동차	직접추가	메인	558000.0	10000.0	36088.0	18360566000000.0	5857507000000.0	131240462000000.0	10388351000000.0						판정불가	일반	일반	-522678.0458231802	-573412.8785132379	29.945634167124254	31.35149851787957	Y	Y	-24.20875774440827	8.159836431248424	45.92494426173537		24.819672862496848	100.34988852347074		895692.3542617862	3621426.777035012		60.51834305766779	549.0012145224035	3년	24.819672862496848	895692.3542617862	60.51834305766779	1.7921146953405016	-0.7485780038573312	0.33233395796688964	1.5934562845044682	-83323.46231986141	-14.93252012900742	3년	0.33233395796688964	불리(<1)	3년	8.159836431248424	3.6698816721921332	매우 불리	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	204757766.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 배당감안점수<1; PER>연성장률의 2배; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	556000.0	503483.3333333333	Y	Y	11.0	0.0	674000.0	21.223021582733814	Y	674000.0	N	2.5756018433319015	0.6842720618137454	Y		N	6	B. 관찰	저항 미돌파; 늦은 진입 또는 돌파 없음
000270	기아	직접추가	메인	156550.0	6800.0	19382.0	13998106000000.0	7661873000000.0	978970000000.0	211292000000.0						판정불가	일반	일반	52972.13234688462	52430.93110337479	5.344023715463595	5.371946594604541	N	N	-22.138753866548832	12.82583771622907	39.189006811542605		34.15167543245814	86.87801362308521		661927.7732319037	1683869.6600426375		322.8219567115322	975.6114085229239	3년	34.15167543245814	661927.7732319037	322.8219567115322	4.3436601724688595	-3.329905449818208	3.212840885981823	8.146046743401287	10401.987179740363	6.644514327524985	3년	3.212840885981823	안심(>=2)	3년	12.82583771622907	0.41666079313490595	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	390412998.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	156300.0	155976.66666666666	Y	N	9.0	3.0	156800.0	0.3198976327575265	N	206000.0	N	1.377594694059817	0.725474686678582	N		N	3	C. 보류	MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
068270	셀트리온	헬스케어	메인	205500.0	750.0	4668.0	1119206211717.0									판정불가	일반	일반	4845.86731932615	4845.86731932615	42.985032707942125	42.985032707942125	N	N	127.9296875	6.22945826601542	3.8046169226709114	264.359375	20.95891653203084	16.109233845341823	1234029.5625	97836.22237151997	75197.90359005563	500.50100364963504	-52.39113266592703	-63.40734618488777	3년	20.95891653203084	97836.22237151997	-52.39113266592703	0.36496350364963503	2.9846354165957236	0.15341204494295144	0.09700075034606533	1360.9075488767974	0.6622421162417506	3년	0.15341204494295144	불리(<1)	3년	6.22945826601542	6.90028424180083	매우 불리	Y	통과	제외	배당감안점수<1	230960969.0	1년 점수 과열 가능; 배당감안점수<1; PER>연성장률의 2배; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	N	그룹바스켓<MA30 or MA30하락	206500.0	201803.33333333334	Y	Y	13.0	4.0	209000.0	1.2106537530266248	N	248500.0	N	1.1516393715501954	0.7531818860546978	N		N	3	C. 보류	업종상승세 미확인; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
105560	KB금융	금융/은행	보정필요	158600.0	4367.0	15410.0		89862530000000.0	80049270000000.0							판정불가	금융보정	보정양호	25725.386408830236	25725.386408830236	8.622622556208292	8.622622556208292	N	N	19.64285714285714			47.78571428571428			736377.857142857			364.2987749954963			1년	47.78571428571428	736377.857142857	364.2987749954963	2.753467843631778	2.597391320389358					1년	2.597391320389358	안심(>=2)	1년	19.64285714285714	0.43896987558878586	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	381462103.0	린치식 단독판정 비중 낮춤; fs=2025:CFS,2024:CFS,2022:NA,2020:NA	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	158900.0	153616.66666666666	Y	Y	15.0	3.0	162300.0	2.1397105097545666	N	168800.0	N	1.133241911289673	0.7192895044263161	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
005490	POSCO홀딩스	철강	watchlist	462500.0	10000.0	8697.0	7049800440769.0		16374578210992.0							판정불가	일반	일반	-115216.08368150219	-115216.08368150219	66.42705343009108	66.42705343009108	Y	Y	-39.817313680714136	-40.58072367872994	-15.48101970257214										3년				2.1621621621621623	-0.5668646970496873	-0.578357153189101	-0.20050351253991663	-20625.34356158169	-4.459533743044689	3년	-0.578357153189101	불리(<1)	3년	-40.58072367872994		판정불가	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	80932952.0	린치식 단독판정 비중 낮춤; 주당순현금 음수(린치식); 주당순현금 음수(보수형); 주당FCF 음수; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	465500.0	366950.0	Y	Y	14.0	0.0			Y	421500.0	Y	4.972323656096151	1.2175106620246932	Y	10.43890865954924	N	7	B. 관찰	늦은 진입 또는 돌파 없음
035420	NAVER	직접추가	메인	218750.0	2630.0	13009.0	5984018799741.0	5235312755210.0	1256361590806.0	132159574017.0						판정불가	일반	일반	63518.0261625246	62675.45458896267	11.93265999211895	11.997428350452559	N	N	2.416942213824602		10.610774201816863	13.333884427649204		29.721548403633726	173460.5025192885		386647.62318287115	-20.703770276896684		76.75319916931251	5년	29.721548403633726	386647.62318287115	76.75319916931251	1.2022857142857142	0.30330437056789294		0.9899770817156138	11325.425174978569	5.177337222847346	5년	0.9899770817156138	불리(<1)	5년	10.610774201816863	1.1245795796951124	보통	Y	통과	제외	배당감안점수<1	156852638.0	단기위험부채 존재; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	219000.0	209783.33333333334	Y	N	11.0	2.0	226500.0	3.424657534246567	N	287000.0	N	1.1300485524947823	0.9241701540542611	N		N	3	C. 보류	MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
051910	LG화학	석유화학	watchlist	395000.0	2000.0	-23244.0	9899926000000.0	245464000000.0	2407851000000.0							판정불가	일반	일반	109608.75742571683	109608.75742571683			N	N	163.35825968728756			335.2165193745751									1년	335.2165193745751			0.5063291139240507				-79651.86819199358	-20.16502992202369	판정불가		판정불가	1년	163.35825968728756		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	70592343.0	린치식 단독판정 비중 낮춤; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	396000.0	339233.3333333333	Y	Y	11.0	3.0	397000.0	0.2525252525252597	N	419500.0	N	1.1738607423904903	0.945244907522097	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
032830	삼성생명	직접추가	메인	253500.0	5300.0	12824.0	4537833000000.0	132160246000000.0								판정불가	일반	일반	683490.395	683490.395	-33.53013061447287	-33.53013061447287	N	N	9.307875894988072			27.115751789976144			347732.4009546541			37.17254475528762			1년	27.115751789976144	347732.4009546541	37.17254475528762	2.0907297830374754	-0.3399511266176064					1년	-0.3399511266176064	불리(<1)	1년	9.307875894988072		판정불가	N	주당FCF<=0 / 순현금차감PER<=0	제외	하드필터 미통과	200000000.0	배당감안점수<1; fs=2025:CFS,2024:CFS,2022:NA,2020:NA	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	250500.0	235433.33333333334	Y	Y	13.0	2.0	258000.0	2.9940119760478945	N	258000.0	N	1.5091261279406196	0.7566927479666408	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
000810	삼성화재해상보험	직접추가	메인	483250.0	19500.0	47478.0		11734007737216.0								판정불가	일반	일반	255025.28109142228	255025.28109142228	4.806957304616406	4.806957304616406	N	N	-2.667131347506102			3.165737304987796			150302.87576621058			-68.89749078816129			1년	3.165737304987796	150302.87576621058	-68.89749078816129	4.0351784790481116	0.2845973127799976			72732.0784920961	15.05061117270483	1년	0.2845973127799976	불리(<1)	1년	-2.667131347506102		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	46011155.0	배당감안점수<1; fs=2025:CFS,2024:CFS,2022:NA,2020:NA	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	482000.0	465816.6666666667	Y	N	14.0	11.0	490000.0	1.6597510373443924	N	630000.0	N	1.7097142767856968	1.0417146031418147	N		N	3	C. 보류	MA30 우하향/평탄; 윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
028260	삼성물산	직접추가	메인	311500.0	2800.0	14955.0	3458217651048.0	2068618122746.0	1611322967337.0	981336899188.0						판정불가	일반	일반	23035.606644979205	17262.240061011005	19.288826035106705	19.674875288464662	N	N	9.328167263688858	6.272963576271873	18.957826688295864	27.156334527377716	21.045927152543747	46.41565337659173	406122.9828569337	314741.84056629176	694146.0962469293	30.376559504633626	1.0407192829187117	122.83983828151821	3년	21.045927152543747	314741.84056629176	1.0407192829187117	0.8988764044943821	0.5302056045074733	0.3718131921410416	1.0294407268047299	6578.623290328812	2.11191758919063	3년	0.3718131921410416	불리(<1)	3년	6.272963576271873	3.074914400598254	매우 불리	Y	통과	제외	배당감안점수<1	169976544.0	단기위험부채 존재; 배당감안점수<1; PER>연성장률의 2배; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	309500.0	290200.0	Y	Y	13.0	2.0	316500.0	2.2617124394184174	N	360000.0	N	1.7417444894720793	0.7944898615658322	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
012330	현대모비스	직접추가	메인	448500.0	6500.0	40861.0	4922378000000.0			2945574000000.0						판정불가	일반	일반	54251.49199158146	21787.145638739283	9.6485281321656	10.443035030010542	N	N	-9.074523242617772	14.580422448898144	20.046998821740058		37.66084489779629	48.593997643480115		1538859.783368854	1985599.337710241		243.1125492461213	342.72003070462455	3년	37.66084489779629	1538859.783368854	243.1125492461213	1.4492753623188406	-0.7903016683838444	1.6613619809821851	2.227932995541164	32588.711819214936	7.2661564814303095	3년	1.6613619809821851	양호(>=1.5)	3년	14.580422448898144	0.6617454443437438	헐값	Y	통과	양호	배당감안점수>=1.5 & 린치PER배수<1	90732583.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	447000.0	410416.6666666667	Y	Y	15.0	2.0	451000.0	0.8948545861297452	N	529000.0	N	1.8298957567303562	0.8656292255936782	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
055550	신한지주	직접추가	메인	99400.0	2590.0	9812.0		78053377000000.0	92991422000000.0							판정불가	일반	일반	-30768.6938706553	-30768.6938706553	13.266275363906981	13.266275363906981	Y	Y	16.242151403862092			40.984302807724184			402137.9791493897			304.56537137765565			1년	40.984302807724184	402137.9791493897	304.56537137765565	2.6056338028169015	1.4207292318051379					1년	1.4207292318051379	보통(1~1.5)	1년	16.242151403862092	0.816780673572129	헐값	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	485494934.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:NA,2020:NA	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	99600.0	95770.0	Y	Y	12.0	2.0	100000.0	0.40160642570281624	N	106000.0	N	1.2274221485813408	0.48506222764540186	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
003550	LG	직접추가	메인	98300.0	3100.0	4780.0	1511450000000.0	1839426000000.0	159829000000.0	0.0						판정불가	일반	일반	20691.31243852798	20691.31243852798	16.236127104910466	16.236127104910466	N	N	28.77155172413792	-27.26466268691552	-10.530872700659177	66.04310344827584			315686.03448275855			221.14550812081237			3년				3.1536113936927768	1.9663040891183483	-1.4850247930080924	-0.4543732171655158	5491.624275551311	5.586596414599502	3년	-1.4850247930080924	불리(<1)	3년	-27.26466268691552		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	154221585.0	1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	98100.0	91060.0	Y	Y	14.0	2.0	98300.0	0.20387359836901986	N	107700.0	N	1.0633059927294803	0.6649592532665617	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
000100	유한양행	헬스케어	메인	93800.0	600.0	2599.0	348564938250.0	29513907780.0	105262499518.0	199841800000.0						판정불가	일반	일반	3411.5503159327723	912.5418633854255	34.77816455716322	35.73969147234112	N	N	175.60975609756096	25.052899606383704	-2.455406441809782	359.7195121951219	58.60579921276741	3.589187116380436	934911.0121951218	152316.4721539825	9328.297315472753	896.7068360289145	62.38429867162314	-90.05512013275826	3년	58.60579921276741	152316.4721539825	62.38429867162314	0.6396588486140725	5.067818189671344	0.7387554456120918	-0.05220941404803727	-353.25969258346265	-0.3766094803661649	3년	0.7387554456120918	불리(<1)	3년	25.052899606383704	1.3881891958047616	보통	N	주당FCF<=0	제외	하드필터 미통과	79968437.0	단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	N	그룹바스켓<MA30 or MA30하락	93800.0	95780.0	N	N	14.0	5.0	94200.0	0.4264392324093924	N	125000.0	N	0.9308709543390117	0.6676366472938541	N		N	1	D. 제외/후순위	업종상승세 미확인; MA30 아래; MA30 우하향/평탄; 윗저항 많음; 저항 미돌파
015760	한국전력	유틸리티	메인	44700.0	1542.0	13311.0	2240811000000.0	4250164000000.0	83995702000000.0							판정불가	일반	일반	-120730.62929345189	-120730.62929345189	12.428114288442034	12.428114288442034	Y	Y	144.73248758963044			297.9649751792609			3966211.7846111413			8772.95701255289			1년	297.9649751792609	3966211.7846111413	8772.95701255289	3.449664429530201	11.923140436274222			7699.067871674695	17.22386548473086	1년	11.923140436274222	안심(>=2)	1년	144.73248758963044	0.08586955489689561	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	641964077.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	보류	그룹 절반만 충족	44650.0	44666.666666666664	N	N	13.0	0.0	49500.0	10.8622620380739	Y	67900.0	N	1.2509425624205672	0.8264524453884264	N		N	2	D. 제외/후순위	업종상승세 미확인; MA30 아래; MA30 우하향/평탄; 저항 미돌파; 거래량 급증 미확인
033780	KT&G	필수소비재	메인	177800.0	6000.0	10228.0	913503000000.0		1062456000000.0	332978000000.0						판정불가	일반	일반	-1262.563450588038	-4084.9695293504915	17.507094588442317	17.783043559772242	Y	Y	-10.146710006149517	6.408926515670932	1.8767217197089403		21.317853031341862	12.25344343941788		218039.00080456457	125328.21949836609		22.63160900144239	-29.511687571222676	3년	21.317853031341862	218039.00080456457	22.63160900144239	3.374578177727784	-0.38682214197280346	0.5588308581971965	0.2999526775221448	-776.4757168675206	-0.43671300161277876	3년	0.5588308581971965	불리(<1)	3년	6.408926515670932	2.731673478488862	매우 불리	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	117976645.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 배당감안점수<1; PER>연성장률의 2배; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	177800.0	163396.66666666666	Y	Y	8.0	1.0	179700.0	1.0686164229471329	Y	179700.0	N	1.537564549471309	0.8889359267540883	N		N	5	B. 관찰	저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
009150	삼성전기	직접추가	메인	833000.0	2350.0	9395.0	2701205916236.0		249136193271.0	2003354614634.0						판정불가	일반	일반	32828.335646491505	6007.402663954398	85.16994830798387	88.02475756636994	N	N	4.528259902091669	-10.207342192334501	3.285033400534343	17.55651980418334		15.070066801068686	164943.50356030246		141583.2775960403	-80.19885911641028		-83.00320797166383	3년				0.28211284513805523	0.05647969551225849	-0.11653440614177348	0.041882686517235			3년	-0.11653440614177348	불리(<1)	3년	-10.207342192334501		판정불가	N	주당FCF<=0	제외	하드필터 미통과	74693696.0	단기위험부채 존재; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	835000.0	560833.3333333334	Y	Y	8.0	0.0			Y	479500.0	Y	1.6751934972213847	0.9680496416068108	N	74.13972888425444	N	6	B. 관찰	거래량 급증 미확인; 늦은 진입 또는 돌파 없음
017670	SK텔레콤	통신	보정필요	96900.0	1660.0	1825.0	1490024000000.0	186643000000.0	8712284000000.0	130000000000.0						판정불가	통신보정	보정주의	-32755.78594880276	-33361.02812917505	71.04426627331658	71.3759058242055	Y	Y	-68.42560553633218	-23.75836950489595	-38.33216341204368										3년				1.7131062951496387	-0.9390272113520158	-0.3103032006120705	-0.5154400071642058	7451.904674561442	7.690304101714594	3년	-0.3103032006120705	불리(<1)	3년	-23.75836950489595		판정불가	N	주당순현금<=0	제외	하드필터 미통과	214790053.0	린치식 단독판정 비중 낮춤; 주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	96900.0	87656.66666666667	Y	Y	14.0	1.0	100500.0	3.7151702786377694	Y	100500.0	N	1.0526373033988392	1.1255915323018448	N		N	5	B. 관찰	저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
018260	삼성에스디에스	직접추가	메인	172400.0	3190.0	9819.0	1558981444019.0	4845117385939.0								판정불가	일반	일반	82764.03348192893	82764.03348192893	9.128828446692237	9.128828446692237	N	N	0.3269643404516298	-11.608687356751402	11.36201067352738	9.15392868090326		31.22402134705476	89882.42571778911		306588.6656067307	-47.86402220545875		77.83565290413613	3년				1.8503480278422275	0.23850950656026296	-1.0689585619768147	1.4473224881509308	10905.769354957107	6.325852294058647	3년	-1.0689585619768147	불리(<1)	3년	-11.608687356751402		판정불가	Y	통과	보류	배당감안점수 또는 린치PER배수 미산출	77377800.0	1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	172600.0	162420.0	Y	Y	11.0	6.0	175300.0	1.5643105446118133	N	195000.0	N	2.0061998604251845	1.801104096221651	Y		N	5	B. 관찰	윗저항 많음; 저항 미돌파; 늦은 진입 또는 돌파 없음
010130	고려아연	소재	메인	1632000.0	20000.0	42566.0	3451069963536.0	1038402532013.0	2668945939951.0	3128688084125.0						판정불가	일반	일반	87219.33882994796	-62672.518151442666	36.291421819528544	39.81282051758311	N	Y	348.6298482293424	-0.31206428596768365	5.597910450753152	705.7596964586847	7.875871428064633	19.695820901506302	30041367.239460375	335244.3432069992	838372.3124935173	1740.7700514375229	-79.45806720545347	-48.62914751877958	3년	7.875871428064633	335244.3432069992	-79.45806720545347	1.2254901960784315	9.640166212423301	0.025169196033516385	0.18801690054369508	-75274.78704653852	-4.612425676871233	3년	0.025169196033516385	불리(<1)	3년	-0.31206428596768365		판정불가	N	주당FCF<=0	제외	하드필터 미통과	20872969.0	주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS	KOSPI	Y	지수>MA30 & MA30우상향	Y	그룹바스켓>MA30 & MA30우상향	1626000.0	1584066.6666666667	Y	Y	13.0	4.0	1674000.0	2.9520295202952074	N	2115000.0	N	0.8207594802769065	1.4960189505468606	N		N	4	C. 보류	윗저항 많음; 저항 미돌파; 거래량 급증 미확인; 늦은 진입 또는 돌파 없음
