순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	039200	오스코텍	직접추가	메인	42050.0		1368.0	15192017092.0		7091325790.0	6000000000.0						판정불가	일반	일반	211.7375198964007	54.90829730094817	30.583525204754093	30.69816644934141	N	N	5847.826086956522			11704.152173913044			16011280.173913045			37976.76616863982			1년	11704.152173913044	16011280.173913045	37976.76616863982		191.2083727368191					1년	191.2083727368191	안심(>=2)	1년	5847.826086956522	0.005229896503415198	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	38258176.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	015750	성우하이텍	직접추가	메인	7390.0	200.0	2110.0	393080902555.0	91530269981.0	2365979543.0	1905976554324.0						판정불가	일반	일반	6028.0649124125	-17796.6420166375	0.6454668661552132	11.936797164283176	N	Y	20.84765177548682	63.02385728102815		50.19530355097364	134.54771456205629		105912.09049255439	283895.6777259388		1333.1811974635234	3741.6194550194696		3년	134.54771456205629	283895.6777259388	3741.6194550194696	2.706359945872801	36.49143427246918	101.83360397479338		791.4473300375	10.709706766407308	3년	101.83360397479338	안심(>=2)	3년	63.02385728102815	0.010241627440812256	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	80000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
3	171090	선익시스템	직접추가	메인	79700.0	1000.0	10959.0	149747229475.0	1000000000.0	41619580773.0	37350000000.0						판정불가	일반	일반	11413.23046060536	7506.941240834078	6.231113198229276	6.587558970632898	N	N	-441.2955465587045		108.97178221983204			226.44356443966407			2481595.0226942785			3013.6700410216795	5년	226.44356443966407	2481595.0226942785	3013.6700410216795	1.2547051442910917	-70.61994019615335		17.68969425807361	7500.184985855782	9.410520684888057	5년	17.68969425807361	안심(>=2)	5년	108.97178221983204	0.05718097906904987	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	9561504.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	041510	에스엠	직접추가	메인	79700.0	1620.0	15166.0	364611980599.0	229637014667.0	71674775222.0	5166699000.0						판정불가	일반	일반	22825.127575171362	22599.45520310605	3.7501564304911406	3.7650365816229696	N	N	1807.6729559748428	64.77467023251435		3623.8459119496856	138.0493404650287		54959247.100628935	2093656.2974926254		68857.65006352439	2526.9213268414373		3년	138.0493404650287	2093656.2974926254	2526.9213268414373	2.032622333751568	482.5680239881582	17.814534887953055				3년	17.814534887953055	안심(>=2)	3년	64.77467023251435	0.057895415245336264	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	22894690.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	257720	실리콘투	직접추가	메인	36150.0	306.0	2756.0	77322804082.0	702044561.0	13804276303.0	41523500000.0						판정불가	일반	일반	979.3266675259208	346.1172550697164	12.761492500897706	12.9912491817599	N	N	38.49246231155779	145.61530361348161		85.48492462311557	299.73060722696323		235596.45226130652	826057.5535175106		551.7190933922725	2185.0831355947735		3년	299.73060722696323	826057.5535175106	2185.0831355947735	0.8464730290456431	3.08262809681831	11.476853246767526		-89.94114448626921	-0.2487998464350462	3년	11.476853246767526	안심(>=2)	3년	145.61530361348161	0.08763840190019835	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	65576252.0	단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:NA
6	018290	브이티	직접추가	메인	13310.0		1728.0	84220398087.0	525529750.0	0.0	35176445000.0						판정불가	일반	일반	2425.342588933072	1418.6283743001727	6.298991557330398	6.881580801909622	N	N	-37.41398044186889	71.59549321993607	119.38804809293298		151.69098643987215	247.27609618586595		262122.02456809906	427293.0942091764		1869.361567002998	3110.3162600238647	3년	151.69098643987215	262122.02456809906	1869.361567002998		-5.939677820067672	11.3661833911521	18.953517718879326	1286.287521709648	9.664068532754682	3년	11.3661833911521	안심(>=2)	3년	71.59549321993607	0.08798028023887426	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	34941838.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
7	241710	코스메카코리아	직접추가	메인	71400.0		4255.0	68851763088.0	12751654971.0	29565810529.0	131690603832.0						판정불가	일반	일반	4872.435161985019	-7458.145721161049	15.635150373211511	18.53305422353961	N	Y	6.189168954329927	157.5728435064407	76.98917138395909	20.87833790865985	323.6456870128814	162.47834276791818	88837.32780134767	1377112.3982398105	691345.3484774919	24.422027732979924	1828.728849075365	868.2707961869634	3년	323.6456870128814	1377112.3982398105	1828.728849075365		0.3958496596831036	10.078115000186898	4.9241081503039785	-600.7903399812734	-0.8414430531950607	3년	10.078115000186898	안심(>=2)	3년	157.5728435064407	0.09922490465542962	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	10680000.0	주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	095660	네오위즈	직접추가	메인	19330.0	303.0	2522.0	71506938430.0									판정불가	일반	일반	3271.6081990167277	3271.6081990167277	6.367324266845072	6.367324266845072	N	N	2037.2881355932204	59.20438360697895	-2.0836107187727326	4083.076271186441	126.9087672139579	4.332778562454535	10297518.355932204	320063.9109136018	10927.267534510336	53172.21084289811	1555.788468254536	-43.469904115311245	3년	126.9087672139579	320063.9109136018	1555.788468254536	1.5675116399379203	320.2060334589156	9.544338045316572	-0.08105431060298941	3260.7172211176594	16.868687124250695	3년	9.544338045316572	안심(>=2)	3년	59.20438360697895	0.10754818949072714	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	21856816.0	1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	033500	동성화인텍	직접추가	메인	20500.0	400.0	1869.0	80845872158.0	216438728.0		7174500000.0						판정불가	일반	일반	2703.023628408002	2463.7898487383613	9.522191745100052	9.650192697304249	N	N	37.933579335793354	85.03864028854527	18.260466581831338	84.36715867158671	178.57728057709053	45.020933163662676	157682.21955719555	333760.93739858223	84144.12408288554	669.181558815588	1528.1021336516208	310.45914186773433	3년	178.57728057709053	333760.93739858223	1528.1021336516208	1.951219512195122	4.188615385582051	9.135487094712602	2.1225875969602304	2286.215405268258	11.15227026960126	3년	9.135487094712602	안심(>=2)	3년	85.03864028854527	0.11197488239217172	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	29989494.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	053800	안랩	직접추가	메인	61000.0	1400.0	5714.0	67126196416.0	212621651635.0	1087944763.0	210000000.0						판정불가	일반	일반	25044.690874925156	25025.817025398628	6.292493721574176	6.29579681039576	N	N	51.84693064044645	51.8781942609736	21.726884580572147	112.1938612808929	112.2563885219472	51.953769161144294	641075.723359022	641433.0040144064	296863.8369867785	950.9438087852822	951.5295147777155	386.6620278471778	3년	112.2563885219472	641433.0040144064	951.5295147777155	2.2950819672131146	8.604221951311699	8.609190350472744	3.8175590808179227	5241.269111345467	8.592244444828633	3년	8.609190350472744	안심(>=2)	3년	51.8781942609736	0.12129361499977706	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	11126506.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
11	067160	SOOP	직접추가	메인	50400.0	3380.0	9556.0	134011835737.0	116354281889.0	5107094014.0	341000000.0						판정불가	일반	일반	21336.580690326304	21306.915017242194	3.0413791659348783	3.0444835687272715	N	N	0.7060807250500512	20.62187794636918	22.171262636843704	9.912161450100102	49.74375589273836	52.84252527368741	94720.61481715657	475351.3313110078	504963.17151535687	87.93772781181859	843.1574033948568	901.911054593962	3년	49.74375589273836	475351.3313110078	843.1574033948568	6.7063492063492065	2.437193630581335	8.98547193944431	9.494906839186006	8736.18659282089	17.333703557184304	3년	8.98547193944431	안심(>=2)	3년	20.62187794636918	0.1474831329059613	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	11494767.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
12	042000	카페24	직접추가	메인	20750.0		1642.0	49522683230.0	127627894802.0								판정불가	일반	일반	7304.258590773764	7304.258590773764	8.18863666822548	8.18863666822548	N	N	51.05795768169272			110.61591536338544			181631.33302667888			775.3317254297779			1년	110.61591536338544	181631.33302667888	775.3317254297779		6.235220800528844			2841.1426224507645	13.692253602172357	1년	6.235220800528844	안심(>=2)	1년	51.05795768169272	0.16037924429479455	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	24253054.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
