순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	010140	삼성중공업	직접추가	메인	21250.0		639.0	772614649370.0	311797002761.0	592438711867.0	1454489650793.0						판정불가	일반	일반	559.0601593909091	-1093.7689892375	32.38018754398919	34.9667746310446	N	Y	752.0			1512.5			966487.5			4448.176470588235			1년	1512.5	966487.5	4448.176470588235		23.22407796367429			1530.2205002727273	7.201037648342247	1년	23.22407796367429	안심(>=2)	1년	752.0	0.04305876003190052	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	880000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	139130	iM금융지주	직접추가	메인	17380.0	700.0	2511.0		10012037000000.0	9824584000000.0							판정불가	일반	일반	1167.025597818984	1167.025597818984	6.456779929183997	6.456779929183997	N	N	123.9964317573595			256.49286351471903			644053.5802854595			3605.716802563058			1년	256.49286351471903	644053.5802854595	3605.716802563058	4.027617951668585	19.827847799236928					1년	19.827847799236928	안심(>=2)	1년	123.9964317573595	0.0520723043209731	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	160624583.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
3	015760	한국전력	유틸리티	메인	32600.0	1542.0	13311.0	2240811000000.0	4250164000000.0	83995702000000.0							판정불가	일반	일반	-120730.62929345189	-120730.62929345189	11.519091675565464	11.519091675565464	Y	Y	144.73248758963044			297.9649751792609			3966211.7846111413			12066.293817825586			1년	297.9649751792609	3966211.7846111413	12066.293817825586	4.730061349693251	12.975202659109549			7699.067871674695	23.616772612499066	1년	12.975202659109549	안심(>=2)	1년	144.73248758963044	0.0795888460663117	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	641964077.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	004490	세방전지	직접추가	메인	55100.0	2650.0	10646.0	227178088991.0	123000000000.0	162095437595.0	251228623014.0						판정불가	일반	일반	13434.475099714286	-4510.426544142857	3.91372580314538	5.599326182992942	N	Y	-17.389617443935744	48.94307252053962	16.711840434713388		106.38614504107925	41.923680869426775		1132586.9001073297	446319.50653591746		1955.5116154398	710.0172532412295	3년	106.38614504107925	1132586.9001073297	1955.5116154398	4.809437386569873	-3.214374406928417	13.734357645573875	5.498923252105975	11070.1328675	20.09098524047187	3년	13.734357645573875	안심(>=2)	3년	48.94307252053962	0.07996485716140792	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	14000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	071970	HD현대마린엔진	직접추가	메인	55200.0		4867.0	94276230277.0	247003276789.0								판정불가	일반	일반	10060.862797055377	10060.862797055377	9.274529936910751	9.274529936910751	N	N	97.52435064935065	113.65854515790357	162.5665198099373	203.5487012987013	235.81709031580715	333.6330396198746	990671.5292207792	1147721.7785670334	1623792.0038299295	1694.6947993130057	1979.206120592452	2841.6521808513216	3년	235.81709031580715	1147721.7785670334	1979.206120592452		10.515287708676587	12.254911670031445	17.52827592511783			3년	12.254911670031445	안심(>=2)	3년	113.65854515790357	0.08159993535044663	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	33921495.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	402340	SK스퀘어	직접추가	메인	1135000.0		66713.0	1310718000000.0	317762000000.0	86661000000.0	0.0						판정불가	일반	일반	11672.743401201547	11672.743401201547	16.838206295606533	16.838206295606533	N	N	140.21676508713813			288.93353017427626			19275622.59851649			1598.2927399573998			1년	288.93353017427626	19275622.59851649	1598.2927399573998		8.327298206562764			2638.92507607574	0.232504411989052	1년	8.327298206562764	안심(>=2)	1년	140.21676508713813	0.12008696880963114	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	132087115.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
7	009540	HD한국조선해양	직접추가	메인	374500.0	12300.0	30664.0	3742015549000.0		398797408000.0							판정불가	일반	일반	47238.53250999998	47238.53250999998	10.672497635337855	10.672497635337855	N	N	84.96802991916998			178.43605983833996			5471563.338882856			1361.0315991676518			1년	178.43605983833996	5471563.338882856	1361.0315991676518	3.2843791722296394	8.269142997903868					1년	8.269142997903868	안심(>=2)	1년	84.96802991916998	0.12560603847694943	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	70773116.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	069620	대웅제약	직접추가	메인	118500.0	600.0	17022.0	168941641596.0	50139032546.0	550560567693.0	70828808025.0						판정불가	일반	일반	-28608.962834228405	-34721.96931155238	8.642284269429469	9.001408137207871	Y	Y	691.7209302325581	64.61424206621207	70.08103158930474	1391.9418604651162	137.72848413242414	148.6620631786095	23693634.348837208	2344414.256902124	2530525.6394262905	19894.628142478658	1878.4086556136067	2035.4646746213423	3년	137.72848413242414	2344414.256902124	1878.4086556136067	0.5063291139240507	80.09771927950946	7.535110990330238	8.167674020272502	-7954.179962240783	-6.71238815378969	3년	7.535110990330238	안심(>=2)	3년	64.61424206621207	0.13375200254726305	매우 유망	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	11586575.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	000660	SK하이닉스	반도체	메인	1662000.0	3000.0	62044.0	14923766000000.0	20018487000000.0								판정불가	일반	일반	47997.4443489617	47997.4443489617	26.013837851380284	26.013837851380284	N	N	115.94041486843936	167.48263503477668	54.92375157287208	240.38082973687872	343.46527006955336	118.34750314574416	14914188.200194903	21309959.216195367	7342752.485174551	797.3639109623889	1182.187678471442	341.8021952571932	3년	343.46527006955336	21309959.216195367	1182.187678471442	0.18050541516245489	4.463813488306205	6.4451520536037705	2.1182671047175274	34057.28359137954	2.0491747046558086	3년	6.4451520536037705	안심(>=2)	3년	167.48263503477668	0.15532259715151173	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	728002365.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	112610	씨에스윈드	직접추가	메인	45700.0	1000.0	837.0	478878903508.0	28665354936.0	782993106603.0	242475043746.0						판정불가	일반	일반	-6531.6500890188545	-12281.40054778353	62.403405124275814	69.27287998540446	Y	Y	-75.62609202096681	371.20709785870895	-15.050492534791582		750.9141957174179			628515.1818154788			1275.3067435787284		3년	750.9141957174179	628515.1818154788	1275.3067435787284	2.1881838074398248	-1.1768253361699743	5.983572225306223	-0.2061154948473819	10303.466412416965	22.54587836415091	3년	5.983572225306223	안심(>=2)	3년	371.20709785870895	0.16810940707827782	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	42171403.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
11	071320	지역난방공사	유틸리티	메인	73700.0	6157.0	28102.0	13136000000.0	14472000000.0	3000419000000.0							판정불가	일반	일반	-256747.27759763927	-256747.27759763927	11.75885266520672	11.75885266520672	Y	Y	66.77744807121661		65.27173293436219	142.05489614243322		139.04346586872438	3992026.6913946583		3907399.4778428925	5316.58981193305		5201.763199244087	5년	139.04346586872438	3907399.4778428925	5201.763199244087	8.354138398914518	6.389363708284062		6.26131421402433	29663.925551856057	40.24955977185354	5년	6.26131421402433	안심(>=2)	5년	65.27173293436219	0.18015229773402097	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	11578744.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
12	011210	현대위아	직접추가	메인	63900.0	1200.0	5351.0	1116473000000.0	572468000000.0	739686000000.0	71245000000.0						판정불가	일반	일반	34905.39080171221	32285.615748994038	5.418540309902409	5.9081263784350515	N	N	46.32212195788898	29.51602682110046	18.44874189552963	101.14424391577796	67.53205364220092	45.39748379105926	541222.8491933278	361364.01903941715	242921.9357659581	746.984114543549	465.5148967753007	280.1595238903883	3년	67.53205364220092	361364.01903941715	465.5148967753007	1.8779342723004695	8.895394972351431	5.793804105513123	3.751319544616656	5543.207939464645	8.674816806673936	3년	5.793804105513123	안심(>=2)	3년	29.51602682110046	0.1835795970353569	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	27195083.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
13	017960	한국카본	조선/LNG사이클	watchlist	24500.0	320.0	2043.0	57866929673.0	27093215744.0	98920898088.0	81871440000.0						판정불가	일반	일반	-268.94950885840325	-1846.1770478341368	12.123812779666375	12.895828217246272	Y	Y	394.6731234866828	63.08567663703022	8.209872487827186	797.8462469733656	134.67135327406044	24.91974497565437	1629999.882566586	275133.5747389055	50911.03898526188	6553.060745169738	1022.9941826077775	107.8001591235179	3년	134.67135327406044	275133.5747389055	1022.9941826077775	1.306122448979592	32.66128017085389	5.31118388713536	0.7849011783460285	2529.43380973873	10.324219631586653	3년	5.31118388713536	안심(>=2)	3년	63.08567663703022	0.19218011799131443	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	51908452.0	린치식 단독판정 비중 낮춤; 주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
