순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	139130	iM금융지주	직접추가	메인	17300.0	700.0	2511.0		10012037000000.0	9824584000000.0							판정불가	일반	일반	1167.025597818984	1167.025597818984	6.424920112377944	6.424920112377944	N	N	123.9964317573595			256.49286351471903			644053.5802854595			3622.85306523387			1년	256.49286351471903	644053.5802854595	3622.85306523387	4.046242774566474	19.92906873429369					1년	19.92906873429369	안심(>=2)	1년	123.9964317573595	0.05181536292068831	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	160624583.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
2	010140	삼성중공업	직접추가	메인	26000.0		639.0	772614649370.0	311797002761.0	592438711867.0	1454489650793.0						판정불가	일반	일반	559.0601593909091	-1093.7689892375	39.813677371845216	42.40026445890062	N	Y	752.0			1512.5			966487.5			3617.2596153846152			1년	1512.5	966487.5	3617.2596153846152		18.887981458647854			1530.2205002727273	5.8854634625874125	1년	18.887981458647854	안심(>=2)	1년	752.0	0.052943719909368636	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	880000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
3	004490	세방전지	직접추가	메인	52500.0	2650.0	10646.0	227178088991.0	123000000000.0	162095437595.0	251228623014.0						판정불가	일반	일반	13434.475099714286	-4510.426544142857	3.669502620729449	5.355103000577011	N	Y	-17.389617443935744	48.94307252053962	16.711840434713388		106.38614504107925	41.923680869426775		1132586.9001073297	446319.50653591746		2057.3083811568185	750.1323934017475	3년	106.38614504107925	1132586.9001073297	2057.3083811568185	5.0476190476190474	-3.3633981691674792	14.71335413774034	5.929811675132947	11070.1328675	21.085967366666665	3년	14.71335413774034	안심(>=2)	3년	48.94307252053962	0.07497491333813366	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	14000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	015760	한국전력	유틸리티	메인	36400.0	1542.0	13311.0	2240811000000.0	4250164000000.0	83995702000000.0							판정불가	일반	일반	-120730.62929345189	-120730.62929345189	11.804569851510172	11.804569851510172	Y	Y	144.73248758963044			297.9649751792609			3966211.7846111413			10796.186221459178			1년	297.9649751792609	3966211.7846111413	10796.186221459178	4.236263736263736	12.61958319530266			7699.067871674695	21.151285361743668	1년	12.61958319530266	안심(>=2)	1년	144.73248758963044	0.08156130007922234	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	641964077.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	071970	HD현대마린엔진	직접추가	메인	63500.0		4867.0	94276230277.0	247003276789.0								판정불가	일반	일반	10060.862797055377	10060.862797055377	10.979892583304833	10.979892583304833	N	N	97.52435064935065	113.65854515790357	162.5665198099373	203.5487012987013	235.81709031580715	333.6330396198746	990671.5292207792	1147721.7785670334	1623792.0038299295	1460.112644442172	1707.4358717591074	2457.1527619368967	3년	235.81709031580715	1147721.7785670334	1707.4358717591074		8.882086041318706	10.351517038584136	14.805838816412761			3년	10.351517038584136	안심(>=2)	3년	113.65854515790357	0.09660419784584331	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	33921495.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	402340	SK스퀘어	직접추가	메인	1183000.0		66713.0	1310718000000.0	317762000000.0	86661000000.0	0.0						판정불가	일반	일반	11672.743401201547	11672.743401201547	17.557706243142995	17.557706243142995	N	N	140.21676508713813			288.93353017427626			19275622.59851649			1529.3848350394328			1년	288.93353017427626	19275622.59851649	1529.3848350394328		7.986052571183581			2638.92507607574	0.2230705896936382	1년	7.986052571183581	안심(>=2)	1년	140.21676508713813	0.12521830918172805	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	132087115.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
7	009540	HD한국조선해양	직접추가	메인	385500.0	12300.0	30664.0	3742015549000.0		398797408000.0							판정불가	일반	일반	47238.53250999998	47238.53250999998	11.031224481150534	11.031224481150534	N	N	84.96802991916998			178.43605983833996			5471563.338882856			1319.341981551973			1년	178.43605983833996	5471563.338882856	1319.341981551973	3.1906614785992216	7.9917412204247364					1년	7.9917412204247364	안심(>=2)	1년	84.96802991916998	0.1298279422465665	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	70773116.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	069620	대웅제약	직접추가	메인	120900.0	600.0	17022.0	168941641596.0	50139032546.0	550560567693.0	70828808025.0						판정불가	일반	일반	-28608.962834228405	-34721.96931155238	8.78327827718414	9.142402144962542	Y	Y	691.7209302325581	64.61424206621207	70.08103158930474	1391.9418604651162	137.72848413242414	148.6620631786095	23693634.348837208	2344414.256902124	2530525.6394262905	19497.712447342605	1839.135034658498	1993.0733163162038	3년	137.72848413242414	2344414.256902124	1839.135034658498	0.49627791563275436	78.81080233405869	7.413008893385401	8.035417674090148	-7954.179962240783	-6.579139753714461	3년	7.413008893385401	안심(>=2)	3년	64.61424206621207	0.13593409125164174	매우 유망	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	11586575.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	112610	씨에스윈드	직접추가	메인	41350.0	1000.0	837.0	478878903508.0	28665354936.0	782993106603.0	242475043746.0						판정불가	일반	일반	-6531.6500890188545	-12281.40054778353	57.206272507788356	64.075747368917	Y	Y	-75.62609202096681	371.20709785870895	-15.050492534791582		750.9141957174179			628515.1818154788			1419.9883478004326		3년	750.9141957174179	628515.1818154788	1419.9883478004326	2.418379685610641	-1.2797147782245257	6.531197736986837	-0.22081691911426568	10303.466412416965	24.917693863160736	3년	6.531197736986837	안심(>=2)	3년	371.20709785870895	0.1541087787323575	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	42171403.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	192820	코스맥스	직접추가	메인	164100.0	3300.0	10847.0	192279928597.0									판정불가	일반	일반	16941.695768248654	16941.695768248654	13.56672851772392	13.56672851772392	N	N	43.4408886537953	80.71243772559032	38.50568621710888	95.3817773075906	169.92487545118064	85.51137243421776	1034606.1384554352	1843175.1240189564	927541.8567939601	530.4729667613865	1023.2023912364147	465.22965069711154	3년	169.92487545118064	1843175.1240189564	1023.2023912364147	2.010968921389397	3.3502444982078936	6.0975206026204285	2.9864720212810543	-9341.661092827891	-5.692663676311939	3년	6.0975206026204285	안심(>=2)	3년	80.71243772559032	0.16808721059632317	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	11349509.0	주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
