순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	039200	오스코텍	직접추가	메인	39050.0		1368.0	15192017092.0		7091325790.0	6000000000.0						판정불가	일반	일반	211.7375198964007	54.90829730094817	28.390542748613743	28.50518399320106	N	N	5847.826086956522			11704.152173913044			16011280.173913045			40901.99788454045			1년	11704.152173913044	16011280.173913045	40901.99788454045		205.97796029250128					1년	205.97796029250128	안심(>=2)	1년	5847.826086956522	0.00485488835106406	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	38258176.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	015750	성우하이텍	직접추가	메인	7940.0	200.0	2110.0	393080902555.0	91530269981.0	2365979543.0	1905976554324.0						판정불가	일반	일반	6028.0649124125	-17796.6420166375	0.9061303732642179	12.19746067139218	N	Y	20.84765177548682	63.02385728102815		50.19530355097364	134.54771456205629		105912.09049255439	283895.6777259388		1233.9054218205843	3475.5123139287		3년	134.54771456205629	283895.6777259388	3475.5123139287	2.518891687657431	25.787176053893095	72.3325813840411		791.4473300375	9.967850504250631	3년	72.3325813840411	안심(>=2)	3년	63.02385728102815	0.014377577196262583	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	80000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
3	171090	선익시스템	직접추가	메인	81000.0	1000.0	10959.0	149747229475.0	1000000000.0	41619580773.0	37350000000.0						판정불가	일반	일반	11413.23046060536	7506.941240834078	6.349737160269608	6.70618293267323	N	N	-441.2955465587045		108.97178221983204			226.44356443966407			2481595.0226942785			2963.6975588818254	5년	226.44356443966407	2481595.0226942785	2963.6975588818254	1.2345679012345678	-69.30381014995982		17.35604913076233	7500.184985855782	9.25948763685899	5년	17.35604913076233	안심(>=2)	5년	108.97178221983204	0.058269554107687194	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	9561504.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	041510	에스엠	직접추가	메인	84800.0	1620.0	15166.0	364611980599.0	229637014667.0	71674775222.0	5166699000.0						판정불가	일반	일반	22825.127575171362	22599.45520310605	4.086434948228184	4.101315099360013	N	N	1807.6729559748428	64.77467023251435		3623.8459119496856	138.0493404650287		54959247.100628935	2093656.2974926254		64710.43290168507	2368.934313080926		3년	138.0493404650287	2093656.2974926254	2368.934313080926	1.910377358490566	442.8269032198693	16.31863676672953				3년	16.31863676672953	안심(>=2)	3년	64.77467023251435	0.06308692786176398	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	22894690.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	257720	실리콘투	직접추가	메인	37550.0	306.0	2756.0	77322804082.0	702044561.0	13804276303.0	41523500000.0						판정불가	일반	일반	979.3266675259208	346.1172550697164	13.269475084351988	13.499231765214182	N	N	38.49246231155779	145.61530361348161		85.48492462311557	299.73060722696323		235596.45226130652	826057.5535175106		527.4206451699242	2099.886960099895		3년	299.73060722696323	826057.5535175106	2099.886960099895	0.8149134487350199	2.962240443606242	11.035117525854076		-89.94114448626921	-0.23952368704732147	3년	11.035117525854076	안심(>=2)	3년	145.61530361348161	0.09112692660088957	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	65576252.0	단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:NA
6	018290	브이티	직접추가	메인	14030.0		1728.0	84220398087.0	525529750.0	0.0	35176445000.0						판정불가	일반	일반	2425.342588933072	1418.6283743001727	6.715658223997065	7.298247468576289	N	N	-37.41398044186889	71.59549321993607	119.38804809293298		151.69098643987215	247.27609618586595		262122.02456809906	427293.0942091764		1768.2966825951464	2945.567314391849	3년	151.69098643987215	262122.02456809906	1768.2966825951464		-5.571156124082892	10.660979286304931	17.777564627443905	1286.287521709648	9.168122036419444	3년	10.660979286304931	안심(>=2)	3년	71.59549321993607	0.09380001340820515	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	34941838.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
7	241710	코스메카코리아	직접추가	메인	72800.0		4255.0	68851763088.0	12751654971.0	29565810529.0	131690603832.0						판정불가	일반	일반	4872.435161985019	-7458.145721161049	15.964175050062275	18.862078900390376	N	Y	6.189168954329927	157.5728435064407	76.98917138395909	20.87833790865985	323.6456870128814	162.47834276791818	88837.32780134767	1377112.3982398105	691345.3484774919	22.02929643042262	1791.6379096700693	849.6502039525988	3년	323.6456870128814	1377112.3982398105	1791.6379096700693		0.38769112308786563	9.870403137794835	4.822621347017788	-600.7903399812734	-0.8252614560182328	3년	9.870403137794835	안심(>=2)	3년	157.5728435064407	0.10131298448904204	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	10680000.0	주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	095660	네오위즈	직접추가	메인	19950.0	303.0	2522.0	71506938430.0									판정불가	일반	일반	3271.6081990167277	3271.6081990167277	6.613160904434286	6.613160904434286	N	N	2037.2881355932204	59.20438360697895	-2.0836107187727326	4083.076271186441	126.9087672139579	4.332778562454535	10297518.355932204	320063.9109136018	10927.267534510336	51516.63336306869	1504.3303805193073	-45.22672915032413	3년	126.9087672139579	320063.9109136018	1504.3303805193073	1.518796992481203	308.2953767567687	9.182171956339936	-0.08540752817806205	3260.7172211176594	16.344447223647414	3년	9.182171956339936	안심(>=2)	3년	59.20438360697895	0.11170052792602225	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	21856816.0	1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	053800	안랩	직접추가	메인	59700.0	1400.0	5714.0	67126196416.0	212621651635.0	1087944763.0	210000000.0						판정불가	일반	일반	25044.690874925156	25025.817025398628	6.064982346005397	6.068285434826981	N	N	51.84693064044645	51.8781942609736	21.726884580572147	112.1938612808929	112.2563885219472	51.953769161144294	641075.723359022	641433.0040144064	296863.8369867785	973.8286823434205	974.4271424026907	397.25935843681486	3년	112.2563885219472	641433.0040144064	974.4271424026907	2.3450586264656614	8.93522621753463	8.940380992724988	3.969004662131029	5241.269111345467	8.779345245134786	3년	8.940380992724988	안심(>=2)	3년	51.8781942609736	0.11690812358455391	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	11126506.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	033500	동성화인텍	직접추가	메인	22050.0	400.0	1869.0	80845872158.0	216438728.0		7174500000.0						판정불가	일반	일반	2703.023628408002	2463.7898487383613	10.351512237341893	10.479513189546088	N	N	37.933579335793354	85.03864028854527	18.260466581831338	84.36715867158671	178.57728057709053	45.020933163662676	157682.21955719555	333760.93739858223	84144.12408288554	615.112106835354	1413.6550448915293	281.6060049110455	3년	178.57728057709053	333760.93739858223	1413.6550448915293	1.8140589569160999	3.8397904945061465	8.390339232962525	1.9392843362857544	2286.215405268258	10.368323833416136	3년	8.390339232962525	안심(>=2)	3년	85.03864028854527	0.12172716076148557	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	29989494.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
