순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	039200	오스코텍	직접추가	메인	43900.0		1368.0	15192017092.0		7091325790.0	6000000000.0						판정불가	일반	일반	211.7375198964007	54.90829730094817	31.93586438604064	32.05050563062796	N	N	5847.826086956522			11704.152173913044			16011280.173913045			36372.16440526889			1년	11704.152173913044	16011280.173913045	36372.16440526889		183.11156436124654					1년	183.11156436124654	안심(>=2)	1년	5847.826086956522	0.005461151530698399	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	38258176.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	015750	성우하이텍	직접추가	메인	7700.0	200.0	2110.0	393080902555.0	91530269981.0	2365979543.0	1905976554324.0						판정불가	일반	일반	6028.0649124125	-17796.6420166375	0.792386297434834	12.083716595562796	N	Y	20.84765177548682	63.02385728102815		50.19530355097364	134.54771456205629		105912.09049255439	283895.6777259388		1275.4816947084985	3586.9568535836206		3년	134.54771456205629	283895.6777259388	3586.9568535836206	2.5974025974025974	29.58790989797188	82.81473328206745		791.4473300375	10.278536753733766	3년	82.81473328206745	안심(>=2)	3년	63.02385728102815	0.012572799121156986	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	80000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
3	041510	에스엠	직접추가	메인	83600.0	1620.0	15166.0	364611980599.0	229637014667.0	71674775222.0	5166699000.0						판정불가	일반	일반	22825.127575171362	22599.45520310605	4.007310591113585	4.022190742245415	N	N	1807.6729559748428	64.77467023251435		3623.8459119496856	138.0493404650287		54959247.100628935	2093656.2974926254		65640.72619692456	2404.3735615940495		3년	138.0493404650287	2093656.2974926254	2404.3735615940495	1.9377990430622007	451.57736438767904	16.647691203051455				3년	16.647691203051455	안심(>=2)	3년	64.77467023251435	0.06186539548142805	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	22894690.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	171090	선익시스템	직접추가	메인	90000.0	1000.0	10959.0	149747229475.0	1000000000.0	41619580773.0	37350000000.0						판정불가	일반	일반	11413.23046060536	7506.941240834078	7.170979974394984	7.527425746798606	N	N	-441.2955465587045		108.97178221983204			226.44356443966407			2481595.0226942785			2657.3278029936428	5년	226.44356443966407	2481595.0226942785	2657.3278029936428	1.1111111111111112	-61.384139548476675		15.351164516427318	7500.184985855782	8.33353887317309	5년	15.351164516427318	안심(>=2)	5년	108.97178221983204	0.06580584283671484	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	9561504.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	257720	실리콘투	직접추가	메인	37250.0	306.0	2756.0	77322804082.0	702044561.0	13804276303.0	41523500000.0						판정불가	일반	일반	979.3266675259208	346.1172550697164	13.160621673611784	13.39037835447398	N	N	38.49246231155779	145.61530361348161		85.48492462311557	299.73060722696323		235596.45226130652	826057.5535175106		532.4736973457893	2117.6041705168072		3년	299.73060722696323	826057.5535175106	2117.6041705168072	0.8214765100671141	2.9872402532817155	11.126889272804451		-89.94114448626921	-0.2414527368758905	3년	11.126889272804451	안심(>=2)	3년	145.61530361348161	0.09037938559359858	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	65576252.0	단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:NA
6	018290	브이티	직접추가	메인	13940.0		1728.0	84220398087.0	525529750.0	0.0	35176445000.0						판정불가	일반	일반	2425.342588933072	1418.6283743001727	6.663574890663732	7.246164135242956	N	N	-37.41398044186889	71.59549321993607	119.38804809293298		151.69098643987215	247.27609618586595		262122.02456809906	427293.0942091764		1780.3588562991326	2965.2302310557848	3년	151.69098643987215	262122.02456809906	1780.3588562991326		-5.614700975941494	10.744306831494878	17.916516292209213	1286.287521709648	9.227313642106513	3년	10.744306831494878	안심(>=2)	3년	71.59549321993607	0.0930725467620388	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	34941838.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
7	241710	코스메카코리아	직접추가	메인	68700.0		4255.0	68851763088.0	12751654971.0	29565810529.0	131690603832.0						판정불가	일반	일반	4872.435161985019	-7458.145721161049	15.000602782142181	17.898506632470284	N	Y	6.189168954329927	157.5728435064407	76.98917138395909	20.87833790865985	323.6456870128814	162.47834276791818	88837.32780134767	1377112.3982398105	691345.3484774919	29.311976421175643	1904.5304195630429	906.3251069541366	3년	323.6456870128814	1377112.3982398105	1904.5304195630429		0.4125946833081913	10.504434108076442	5.132405177451446	-600.7903399812734	-0.8745128675127707	3년	10.504434108076442	안심(>=2)	3년	157.5728435064407	0.09519789354774853	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	10680000.0	주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	095660	네오위즈	직접추가	메인	19500.0	303.0	2522.0	71506938430.0									판정불가	일반	일반	3271.6081990167277	3271.6081990167277	6.434731086829212	6.434731086829212	N	N	2037.2881355932204	59.20438360697895	-2.0836107187727326	4083.076271186441	126.9087672139579	4.332778562454535	10297518.355932204	320063.9109136018	10927.267534510336	52707.78644067797	1541.353389300522	-43.96273059225469	3년	126.9087672139579	320063.9109136018	1541.353389300522	1.5538461538461539	316.8496016749209	9.442232929544913	-0.082328936171228	3260.7172211176594	16.721626774962356	3년	9.442232929544913	안심(>=2)	3년	59.20438360697895	0.10868673390040484	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	21856816.0	1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	033500	동성화인텍	직접추가	메인	21800.0	400.0	1869.0	80845872158.0	216438728.0		7174500000.0						판정불가	일반	일반	2703.023628408002	2463.7898487383613	10.217750867625467	10.345751819829662	N	N	37.933579335793354	85.03864028854527	18.260466581831338	84.36715867158671	178.57728057709053	45.020933163662676	157682.21955719555	333760.93739858223	84144.12408288554	623.3129337486034	1431.0134743054232	285.98222056369514	3년	178.57728057709053	333760.93739858223	1431.0134743054232	1.834862385321101	3.892093498493799	8.502213823701807	1.9667076666376435	2286.215405268258	10.487226629670909	3년	8.502213823701807	안심(>=2)	3년	85.03864028854527	0.12015421263740268	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	29989494.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	053800	안랩	직접추가	메인	61600.0	1400.0	5714.0	67126196416.0	212621651635.0	1087944763.0	210000000.0						판정불가	일반	일반	25044.690874925156	25025.817025398628	6.397498971836689	6.400802060658273	N	N	51.84693064044645	51.8781942609736	21.726884580572147	112.1938612808929	112.2563885219472	51.953769161144294	641075.723359022	641433.0040144064	296863.8369867785	940.7073431152955	941.287344179231	381.92181329022475	3년	112.2563885219472	641433.0040144064	941.287344179231	2.272727272727273	8.459502401082254	8.464389251500641	3.7514053474570948	5241.269111345467	8.508553752184199	3년	8.464389251500641	안심(>=2)	3년	51.8781942609736	0.12331768796064929	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	11126506.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
11	067160	SOOP	직접추가	메인	51100.0	3380.0	9556.0	134011835737.0	116354281889.0	5107094014.0	341000000.0						판정불가	일반	일반	21336.580690326304	21306.915017242194	3.1146315727996754	3.1177359755920686	N	N	0.7060807250500512	20.62187794636918	22.171262636843704	9.912161450100102	49.74375589273836	52.84252527368741	94720.61481715657	475351.3313110078	504963.17151535687	85.3632383897389	830.2374389647902	888.1862456269214	3년	49.74375589273836	475351.3313110078	830.2374389647902	6.614481409001957	2.3503781949631084	8.744648835267846	9.242102435881613	8736.18659282089	17.096255563250274	3년	8.744648835267846	안심(>=2)	3년	20.62187794636918	0.15103530245401617	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	11494767.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
12	042000	카페24	직접추가	메인	20000.0		1642.0	49522683230.0	127627894802.0								판정불가	일반	일반	7304.258590773764	7304.258590773764	7.7318766195044075	7.7318766195044075	N	N	51.05795768169272			110.61591536338544			181631.33302667888			808.1566651333944			1년	110.61591536338544	181631.33302667888	808.1566651333944		6.603566015641543			2841.1426224507645	14.205713112253823	1년	6.603566015641543	안심(>=2)	1년	51.05795768169272	0.15143333126849176	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	24253054.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
13	006730	서부T&D	직접추가	메인	10910.0	100.0	1242.0	101942784570.0	72912659293.0	486846300963.0	177008800000.0						판정불가	일반	일반	-4805.261710923834	-7531.539067391196	12.653189783352524	14.848260118672462	Y	Y	133.0206378986867	62.959581135890886		274.5412757973734	134.41916227178177		340980.2645403377	166948.59954155295		3025.391975621794	1430.2346429106594		3년	134.41916227178177	166948.59954155295	1430.2346429106594	0.916590284142988	10.5852540328643	5.048226772356968		1627.4085488696269	14.916668642251393	3년	5.048226772356968	안심(>=2)	3년	62.959581135890886	0.20097322051813044	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	64926923.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
14	033100	제룡전기	직접추가	메인	62600.0	1100.0	3655.0	50601367613.0	134698000000.0								판정불가	일반	일반	11536.212756940755	11536.212756940755	13.970940422177632	13.970940422177632	N	N	-26.547427652733123	67.55425231828578	75.58550187909223		143.60850463657155	159.67100375818447		524889.084446669	583597.5187361642		738.4809655697587	832.2644069267799	3년	143.60850463657155	524889.084446669	738.4809655697587	1.7571884984025559	-1.7744144921682048	4.961114908675908	5.535968806703957	4032.1279877756815	6.441099022005881	3년	4.961114908675908	안심(>=2)	3년	67.55425231828578	0.20681067353617855	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	16062409.0	fs=2025:OFS,2024:OFS,2022:OFS,2020:OFS
15	052400	코나아이	직접추가	메인	56200.0	1200.0	5176.0	241128404564.0	58021158699.0		39569006603.0						판정불가	일반	일반	20541.34352345222	17824.30610361353	6.889230385731797	7.414160335468792	N	N	144.84389782403028	27.53848072272529	32.30025281189095	298.18779564806056	63.57696144545058	73.1005056237819	1543420.0302743614	329074.3524416522	378368.2171086951	2646.2989862533123	485.5415523872815	573.25305535355	3년	63.57696144545058	329074.3524416522	485.5415523872815	2.135231316725979	21.33462243404764	4.307260808247629	4.998451525142177	8756.869650891409	15.581618595892188	3년	4.307260808247629	안심(>=2)	3년	27.53848072272529	0.2501674095639804	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	14563291.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
16	035900	JYP Ent.	직접추가	메인	58400.0	877.0	4846.0	294471835825.0	24871949033.0	7018179911.0							판정불가	일반	일반	8789.859291236877	8789.859291236877	10.23733815698785	10.23733815698785	N	N	64.21552016265673	33.4510703273257	40.282569178136505	136.93104032531346	75.4021406546514	89.06513835627301	663567.821416469	365398.7736124407	431609.660474499	1036.2462695487484	525.6828315281518	639.0576377987996	3년	75.4021406546514	365398.7736124407	525.6828315281518	1.5017123287671232	6.419367171784423	3.414245199298666	4.081557223777191	2865.683088481382	4.90699158986538	3년	3.414245199298666	안심(>=2)	3년	33.4510703273257	0.30603918071420017	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	35532492.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
