순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	039200	오스코텍	직접추가	메인	47700.0		1368.0	15192017092.0		7091325790.0	6000000000.0						판정불가	일반	일반	211.7375198964007	54.90829730094817	34.71364216381842	34.82828340840574	N	N	5847.826086956522			11704.152173913044			16011280.173913045			33466.62510254307			1년	11704.152173913044	16011280.173913045	33466.62510254307		168.45901848500458					1년	168.45901848500458	안심(>=2)	1년	5847.826086956522	0.005936161857009841	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	38258176.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	015750	성우하이텍	직접추가	메인	8720.0	200.0	2110.0	393080902555.0	91530269981.0	2365979543.0	1905976554324.0						판정불가	일반	일반	6028.0649124125	-17796.6420166375	1.2757986197097155	12.567128917837678	N	Y	20.84765177548682	63.02385728102815		50.19530355097364	134.54771456205629		105912.09049255439	283895.6777259388		1114.588193721954	3155.684377591041		3년	134.54771456205629	283895.6777259388	3155.684377591041	2.293577981651376	18.138622663193946	51.197292624083026		791.4473300375	9.0762308490539	3년	51.197292624083026	안심(>=2)	3년	63.02385728102815	0.020243105940355777	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	80000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
3	171090	선익시스템	직접추가	메인	96400.0	1000.0	10959.0	149747229475.0	1000000000.0	41619580773.0	37350000000.0						판정불가	일반	일반	11413.23046060536	7506.941240834078	7.7549748644396965	8.111420636843318	N	N	-441.2955465587045		108.97178221983204			226.44356443966407			2481595.0226942785			2474.268695740953	5년	226.44356443966407	2481595.0226942785	2474.268695740953	1.0373443983402488	-56.77106758645481		14.185620010532496	7500.184985855782	7.780274881593134	5년	14.185620010532496	안심(>=2)	5년	108.97178221983204	0.07116498148846785	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	9561504.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	041510	에스엠	직접추가	메인	93500.0	1620.0	15166.0	364611980599.0	229637014667.0	71674775222.0	5166699000.0						판정불가	일반	일반	22825.127575171362	22599.45520310605	4.660086537309023	4.674966688440851	N	N	1807.6729559748428	64.77467023251435		3623.8459119496856	138.0493404650287		54959247.100628935	2093656.2974926254		58679.94342313254	2139.2045962487973		3년	138.0493404650287	2093656.2974926254	2139.2045962487973	1.732620320855615	388.27724803165216	14.27168573392518				3년	14.27168573392518	안심(>=2)	3년	64.77467023251435	0.07194303761919951	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	22894690.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	257720	실리콘투	직접추가	메인	41150.0	306.0	2756.0	77322804082.0	702044561.0	13804276303.0	41523500000.0						판정불가	일반	일반	979.3266675259208	346.1172550697164	14.575716013234427	14.80547269409662	N	N	38.49246231155779	145.61530361348161		85.48492462311557	299.73060722696323		235596.45226130652	826057.5535175106		472.53086819272545	1907.430263712055		3년	299.73060722696323	826057.5535175106	1907.430263712055	0.7436208991494532	2.6918803285603086	10.04128540784826		-89.94114448626921	-0.218569002396766	3년	10.04128540784826	안심(>=2)	3년	145.61530361348161	0.10009741868838126	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	65576252.0	단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:NA
6	018290	브이티	직접추가	메인	15570.0		1728.0	84220398087.0	525529750.0	0.0	35176445000.0						판정불가	일반	일반	2425.342588933072	1418.6283743001727	7.606861927700769	8.189451172279993	N	N	-37.41398044186889	71.59549321993607	119.38804809293298		151.69098643987215	247.27609618586595		262122.02456809906	427293.0942091764		1583.506901529217	2644.335865184177	3년	151.69098643987215	262122.02456809906	1583.506901529217		-4.918451366341224	9.411961713044573	15.694783108679207	1286.287521709648	8.261319985289967	3년	9.411961713044573	안심(>=2)	3년	71.59549321993607	0.10624777602038511	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	34941838.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
7	095660	네오위즈	직접추가	메인	20850.0	303.0	2522.0	71506938430.0									판정불가	일반	일반	3271.6081990167277	3271.6081990167277	6.9700205396444375	6.9700205396444375	N	N	2037.2881355932204	59.20438360697895	-2.0836107187727326	4083.076271186441	126.9087672139579	4.332778562454535	10297518.355932204	320063.9109136018	10927.267534510336	49288.57724667724	1435.0787094177545	-47.59104299995043	3년	126.9087672139579	320063.9109136018	1435.0787094177545	1.4532374100719425	292.501487105703	8.702645949468785	-0.09044066730009198	3260.7172211176594	15.638931516151844	3년	8.702645949468785	안심(>=2)	3년	59.20438360697895	0.1177281159772571	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	21856816.0	1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	241710	코스메카코리아	직접추가	메인	86700.0		4255.0	68851763088.0	12751654971.0	29565810529.0	131690603832.0						판정불가	일반	일반	4872.435161985019	-7458.145721161049	19.230920055937716	22.12882390626582	N	Y	6.189168954329927	157.5728435064407	76.98917138395909	20.87833790865985	323.6456870128814	162.47834276791818	88837.32780134767	1377112.3982398105	691345.3484774919	2.4651993095128777	1488.3649345326535	697.3994792127934	3년	323.6456870128814	1377112.3982398105	1488.3649345326535		0.32183426150840694	8.19372359970831	4.003405513621695	-600.7903399812734	-0.6929531026312264	3년	8.19372359970831	안심(>=2)	3년	157.5728435064407	0.12204463426562244	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	10680000.0	주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	053800	안랩	직접추가	메인	64500.0	1400.0	5714.0	67126196416.0	212621651635.0	1087944763.0	210000000.0						판정불가	일반	일반	25044.690874925156	25025.817025398628	6.905024348105503	6.9083274369270855	N	N	51.84693064044645	51.8781942609736	21.726884580572147	112.1938612808929	112.2563885219472	51.953769161144294	641075.723359022	641433.0040144064	296863.8369867785	893.9158501690265	894.4697736657464	360.2540108322147	3년	112.2563885219472	641433.0040144064	894.4697736657464	2.1705426356589146	7.822922925815007	7.827450588419952	3.4608751557534596	5241.269111345467	8.125998622241033	3년	7.827450588419952	안심(>=2)	3년	51.8781942609736	0.1331007072715317	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	11126506.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	033500	동성화인텍	직접추가	메인	23950.0	400.0	1869.0	80845872158.0	216438728.0		7174500000.0						판정불가	일반	일반	2703.023628408002	2463.7898487383613	11.36809864718673	11.496099599390925	N	N	37.933579335793354	85.03864028854527	18.260466581831338	84.36715867158671	178.57728057709053	45.020933163662676	157682.21955719555	333760.93739858223	84144.12408288554	558.3808749778519	1293.573851351074	251.3324596362653	3년	178.57728057709053	333760.93739858223	1293.573851351074	1.6701461377870561	3.483759835544809	7.627378079428453	1.7532054689330687	2286.215405268258	9.545784573145127	3년	7.627378079428453	안심(>=2)	3년	85.03864028854527	0.13368156650451546	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	29989494.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
