순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	039200	오스코텍	직접추가	메인	31200.0		1368.0	15192017092.0		7091325790.0	6000000000.0						판정불가	일반	일반	211.7375198964007	54.90829730094817	22.652238655046492	22.766879899633807	N	N	5847.826086956522			11704.152173913044			16011280.173913045			51218.20568561874			1년	11704.152173913044	16011280.173913045	51218.20568561874		258.1566517997874					1년	258.1566517997874	안심(>=2)	1년	5847.826086956522	0.0038736170190785822	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	38258176.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	171090	선익시스템	직접추가	메인	56900.0	1000.0	10959.0	149747229475.0	1000000000.0	41619580773.0	37350000000.0						판정불가	일반	일반	11413.23046060536	7506.941240834078	4.15063140244499	4.50707717484861	N	N	-441.2955465587045		108.97178221983204			226.44356443966407			2481595.0226942785			4261.326929163934	5년	226.44356443966407	2481595.0226942785	4261.326929163934	1.7574692442882252	-105.89667804650153		26.677688459373577	7500.184985855782	13.18134443911385	5년	26.677688459373577	안심(>=2)	5년	108.97178221983204	0.038089047622179815	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	9561504.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
3	041510	에스엠	직접추가	메인	71500.0	1620.0	15166.0	364611980599.0	229637014667.0	71674775222.0	5166699000.0						판정불가	일반	일반	22825.127575171362	22599.45520310605	3.2094733235413844	3.2243534746732134	N	N	1807.6729559748428	64.77467023251435		3623.8459119496856	138.0493404650287		54959247.100628935	2093656.2974926254		76766.07986101949	2828.190625863812		3년	138.0493404650287	2093656.2974926254	2828.190625863812	2.265734265734266	563.9363558390513	20.888288432407084				3년	20.888288432407084	안심(>=2)	3년	64.77467023251435	0.04954827731304071	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	22894690.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	018290	브이티	직접추가	메인	11660.0		1728.0	84220398087.0	525529750.0	0.0	35176445000.0						판정불가	일반	일반	2425.342588933072	1418.6283743001727	5.344130446219287	5.926719690798511	N	N	-37.41398044186889	71.59549321993607	119.38804809293298		151.69098643987215	247.27609618586595		262122.02456809906	427293.0942091764		2148.04480761663	3564.6062968196943	3년	151.69098643987215	262122.02456809906	2148.04480761663		-7.00094820259065	13.397033238697684	22.340032544938012	1286.287521709648	11.031625400597324	3년	13.397033238697684	안심(>=2)	3년	71.59549321993607	0.07464339172582432	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	34941838.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	033500	동성화인텍	직접추가	메인	17050.0	400.0	1869.0	80845872158.0	216438728.0		7174500000.0						판정불가	일반	일반	2703.023628408002	2463.7898487383613	7.676284843013375	7.80428579521757	N	N	37.933579335793354	85.03864028854527	18.260466581831338	84.36715867158671	178.57728057709053	45.020933163662676	157682.21955719555	333760.93739858223	84144.12408288554	824.8224020949885	1857.5421548303943	393.51392423979786	3년	178.57728057709053	333760.93739858223	1857.5421548303943	2.346041055718475	5.2472805810707515	11.383720527749503	2.6844375969587646	2286.215405268258	13.408888007438463	3년	11.383720527749503	안심(>=2)	3년	85.03864028854527	0.09026819827982802	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	29989494.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	095660	네오위즈	직접추가	메인	17930.0	303.0	2522.0	71506938430.0									판정불가	일반	일반	3271.6081990167277	3271.6081990167277	5.812209278740394	5.812209278740394	N	N	2037.2881355932204	59.20438360697895	-2.0836107187727326	4083.076271186441	126.9087672139579	4.332778562454535	10297518.355932204	320063.9109136018	10927.267534510336	57331.781126225345	1685.0747959486994	-39.05595351639523	3년	126.9087672139579	320063.9109136018	1685.0747959486994	1.6899051868377022	350.8094672774653	10.476960803278835	-0.06773767306953428	3260.7172211176594	18.18581829959654	3년	10.476960803278835	안심(>=2)	3년	59.20438360697895	0.0981719414110285	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	21856816.0	1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
7	053800	안랩	직접추가	메인	54500.0	1400.0	5714.0	67126196416.0	212621651635.0	1087944763.0	210000000.0						판정불가	일반	일반	25044.690874925156	25025.817025398628	5.154936843730284	5.158239932551868	N	N	51.84693064044645	51.8781942609736	21.726884580572147	112.1938612808929	112.2563885219472	51.953769161144294	641075.723359022	641433.0040144064	296863.8369867785	1076.2857309339854	1076.941291769553	444.7042880491348	3년	112.2563885219472	641433.0040144064	1076.941291769553	2.5688073394495414	10.556043581034245	10.562108373188812	4.713092062334661	5241.269111345467	9.617007543753148	3년	10.562108373188812	안심(>=2)	3년	51.8781942609736	0.09936615792366134	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	11126506.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	241710	코스메카코리아	직접추가	메인	83400.0		4255.0	68851763088.0	12751654971.0	29565810529.0	131690603832.0						판정불가	일반	일반	4872.435161985019	-7458.145721161049	18.4553618890752	21.3532657394033	N	Y	6.189168954329927	157.5728435064407	76.98917138395909	20.87833790865985	323.6456870128814	162.47834276791818	88837.32780134767	1377112.3982398105	691345.3484774919	6.519577699457635	1551.2139067623625	728.9512571672564	3년	323.6456870128814	1377112.3982398105	1551.2139067623625		0.33535885080604433	8.53805221775235	4.171642466113518	-600.7903399812734	-0.7203721102892966	3년	8.53805221775235	안심(>=2)	3년	157.5728435064407	0.11712273180067888	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	10680000.0	주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	042000	카페24	직접추가	메인	17420.0		1642.0	49522683230.0	127627894802.0								판정불가	일반	일반	7304.258590773764	7304.258590773764	6.16062205190392	6.16062205190392	N	N	51.05795768169272			110.61591536338544			181631.33302667888			942.6597762725539			1년	110.61591536338544	181631.33302667888	942.6597762725539		8.287792572166218			2841.1426224507645	16.309659141508405	1년	8.287792572166218	안심(>=2)	1년	51.05795768169272	0.12065939045801015	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	24253054.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	052400	코나아이	직접추가	메인	41350.0	1200.0	5176.0	241128404564.0	58021158699.0		39569006603.0						판정불가	일반	일반	20541.34352345222	17824.30610361353	4.020219566566419	4.545149516303414	N	N	144.84389782403028	27.53848072272529	32.30025281189095	298.18779564806056	63.57696144545058	73.1005056237819	1543420.0302743614	329074.3524416522	378368.2171086951	3632.575647580076	695.8267290003681	815.0380099363849	3년	63.57696144545058	329074.3524416522	695.8267290003681	2.902055622732769	36.750717467143126	7.571859158791332	8.7563148857288	8756.869650891409	21.177435673256127	3년	7.571859158791332	안심(>=2)	3년	27.53848072272529	0.1459855250202258	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	14563291.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
