종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
"=""215000"""	골프존	직접추가		51000.0	4000.0	4269.0	90091026465.0	73299594130.0	56440641971.0	1554856235.0									17042.69416827413	16794.92470043814	7.954393495367971	8.01243272418877			-47.87545787545787	-38.43313022210878	-6.892422764340401														7.8431372549019605	-5.032730734765342	-3.8456725814507524	0.11952067635517191	10188.638934795548	19.9777234015599		-3.8456725814507524			-38.43313022210878							6275415.0	단기위험부채 존재; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
"=""214450"""	파마리서치	직접추가		332000.0	3700.0	14933.0	175663243434.0		859864326.0	0.0									16824.76433349811	16824.76433349811	21.105955646320357	21.105955646320357			67.01711217984565	54.27336919294326	34.07294725066401	142.5342243596913	117.04673838588651	76.64589450132802	2128463.5723632704	1747858.9443164433	1144553.1425883314	541.1034856515874	426.4635374447118	244.74492246636487		117.04673838588651	1747858.9443164433	426.4635374447118	1.1144578313253013	3.2280732108450683	2.6242747759173346	1.6671789551554344	14185.294456944066	4.272679053296406		2.6242747759173346			54.27336919294326	0.38888235538295274						10389648.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
"=""067160"""	SOOP	직접추가		60000.0	3380.0	9556.0	134011835737.0	116354281889.0	5107094014.0	341000000.0									21336.580690326304	21306.915017242194	4.045983602937809	4.0490880057302014			0.7060807250500512	20.62187794636918	22.171262636843704	9.912161450100102	49.74375589273836	52.84252527368741	94720.61481715657	475351.3313110078	504963.17151535687	57.86769136192762	692.2522188516797	741.6052858589283		49.74375589273836	475351.3313110078	692.2522188516797	5.633333333333333	1.566841262970098	6.48920357972743	6.872147467426211	8736.18659282089	14.560310988034816		6.48920357972743			20.62187794636918	0.196198600993571						11494767.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
"=""215200"""	메가스터디교육	직접추가		45850.0	3000.0	8072.0	66298633028.0		36685724461.0	13667071299.0									2856.9504549639873	1538.3989362112666	5.326195434221508	5.489544234859853			92.23624672541082	-2.8115416132021287	34.54221143364424	192.97249345082164	2.8769167735957426	77.58442286728848	1557673.9671350324	23222.472196464834	626261.4613847526	3297.3259915704093	-49.3512056783755	1265.8919550376283		2.8769167735957426	23222.472196464834	-49.3512056783755	6.543075245365322	18.545943946424867	0.7006002085818327	7.713815083658249	10570.647660791632	23.054847678934856		0.7006002085818327			-2.8115416132021287							10365216.0	단기위험부채 존재; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
"=""161580"""	필옵틱스	직접추가		52200.0	2502.0	-736.0	113873986608.0	3435227770.0	20183174677.0	69000000000.0									4150.198252410283	1201.826422385372					-178.1316348195329																4.793103448275862				-202.71466379566468	-0.38834226780778675					-178.1316348195329							23402747.0	단기위험부채 존재; 주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
"=""357780"""	솔브레인	반도체소부장		483500.0	2350.0	10285.0	247656558659.0		99650539681.0	1560306430.0									19027.41700436816	18826.826506068086	45.160192804631194	45.17969601302206			-32.76019874476987	-21.134087314054618	4.778772474637316			18.057544949274632			185721.8498032896			-61.588035200974225					0.48603929679420893	-0.714659469847656	-0.4572178889179353	0.11658080810699321	3455.404304083812	0.7146647991900336		-0.4572178889179353			-21.134087314054618							7778566.0	단기위험부채 존재; 1년 점수 과열 가능; 배당감안점수<1; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
"=""041510"""	에스엠	직접추가		92700.0	1620.0	15166.0	364611980599.0	229637014667.0	71674775222.0	5166699000.0									22825.127575171362	22599.45520310605	4.60733696589929	4.622217117031119			1807.6729559748428	64.77467023251435		3623.8459119496856	138.0493404650287		54959247.100628935	2093656.2974926254		59187.213700786335	2158.528907759035			138.0493404650287	2093656.2974926254	2158.528907759035	1.7475728155339807	392.7258939779331	14.438328157980537					14.438328157980537			64.77467023251435	0.07112868269897556						22894690.0	단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
"=""064760"""	티씨케이	직접추가		304000.0	1430.0	6138.0		241389914654.0	398463656.0										21556.71199622592	21556.71199622592	46.015524275623015	46.015524275623015			-0.470244851629642	-8.665299530826331	3.4401484284882766	7.559510296740716		15.380296856976553	46400.27420139452		94404.26210812209	-84.73675190743602		-68.94596641180195					0.47039473684210525	3.2572749049961926e-06	-0.1780900016459342	0.0849831274746991	4430.712212963539	1.4574711226853747		-0.1780900016459342			-8.665299530826331							11179416.0	1년 점수 과열 가능; 배당감안점수<1; fs=2025:OFS,2024:OFS,2022:OFS,2020:OFS
"=""053800"""	안랩	직접추가		64800.0	1400.0	5714.0	67126196416.0	212621651635.0	1087944763.0	210000000.0									25044.690874925156	25025.817025398628	6.957526973236759	6.960830062058342			51.84693064044645	51.8781942609736	21.726884580572147	112.1938612808929	112.2563885219472	51.953769161144294	641075.723359022	641433.0040144064	296863.8369867785	889.3143878997254	889.8657469358122	358.12320522651		112.2563885219472	641433.0040144064	889.8657469358122	2.1604938271604937	7.762445575181403	7.766939071311193	3.433314523913348	5241.269111345467	8.088378258249177		7.766939071311193			51.8781942609736	0.1341127437519678						11126506.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
"=""183300"""	코미코	직접추가		149200.0	1400.0	4650.0	99119203383.0	3100000000.0	340995618653.0	192679909879.0									-22826.080519208877	-41245.51751577621	36.99485602563632	40.956025272209935			-13.920770085153645	3.344451500460721	13.460780641712699		15.188903000921442	35.4215612834254		70628.39895428471	164710.2599679281		-52.66193099578773	10.395616600488001		15.188903000921442	70628.39895428471	-52.66193099578773	0.938337801608579	-0.3509253360669557	0.11576715690152861	0.3892194750898104	-17350.753968382945	-11.629191667816988		0.11576715690152861			3.344451500460721	11.061561520787496						10460684.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 배당감안점수<1; PER>연성장률의 2배; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS | 주당순현금⚠️ 주당순현금⚠️
