순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	139130	iM금융지주	직접추가	메인	16480.0	700.0	2511.0		10012037000000.0	9824584000000.0							판정불가	일반	일반	1167.025597818984	1167.025597818984	6.098356990115897	6.098356990115897	N	N	123.9964317573595			256.49286351471903			644053.5802854595			3808.0921133826428			1년	256.49286351471903	644053.5802854595	3808.0921133826428	4.247572815533981	21.029271454712962					1년	21.029271454712962	안심(>=2)	1년	123.9964317573595	0.04918171356776921	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	160624583.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
2	010140	삼성중공업	직접추가	메인	26200.0		639.0	772614649370.0	311797002761.0	592438711867.0	1454489650793.0						판정불가	일반	일반	559.0601593909091	-1093.7689892375	40.12666641722863	42.71325350428403	N	Y	752.0			1512.5			966487.5			3588.88358778626			1년	1512.5	966487.5	3588.88358778626		18.74065471028324			1530.2205002727273	5.840536260582929	1년	18.74065471028324	안심(>=2)	1년	752.0	0.053359928746314664	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	880000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
3	004490	세방전지	직접추가	메인	53500.0	2650.0	10646.0	227178088991.0	123000000000.0	162095437595.0	251228623014.0						판정불가	일반	일반	13434.475099714286	-4510.426544142857	3.7634346139663455	5.449034993813908	N	Y	-17.389617443935744	48.94307252053962	16.711840434713388		106.38614504107925	41.923680869426775		1132586.9001073297	446319.50653591746		2016.9848600137004	734.2420682914344	3년	106.38614504107925	1132586.9001073297	2016.9848600137004	4.953271028037383	-3.304520389366216	14.321052197523041	5.756739171806032	11070.1328675	20.691837135514017	3년	14.321052197523041	안심(>=2)	3년	48.94307252053962	0.07689412250093144	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	14000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	015760	한국전력	유틸리티	메인	38000.0	1542.0	13311.0	2240811000000.0	4250164000000.0	83995702000000.0							판정불가	일반	일반	-120730.62929345189	-120730.62929345189	11.924771188750048	11.924771188750048	Y	Y	144.73248758963044			297.9649751792609			3966211.7846111413			10337.399433187215			1년	297.9649751792609	3966211.7846111413	10337.399433187215	4.057894736842106	12.477420318709589			7699.067871674695	20.260704925459724	1년	12.477420318709589	안심(>=2)	1년	144.73248758963044	0.08239180703202682	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	641964077.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	071970	HD현대마린엔진	직접추가	메인	65200.0		4867.0	94276230277.0	247003276789.0								판정불가	일반	일반	10060.862797055377	10060.862797055377	11.329183727746994	11.329183727746994	N	N	97.52435064935065	113.65854515790357	162.5665198099373	203.5487012987013	235.81709031580715	333.6330396198746	990671.5292207792	1147721.7785670334	1623792.0038299295	1419.4348607680663	1660.3094763298056	2390.478533481487	3년	235.81709031580715	1147721.7785670334	1660.3094763298056		8.608241599127554	10.032368429115992	14.349358587219813			3년	10.032368429115992	안심(>=2)	3년	113.65854515790357	0.09967736004369564	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	33921495.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	069620	대웅제약	직접추가	메인	114300.0	600.0	17022.0	168941641596.0	50139032546.0	550560567693.0	70828808025.0						판정불가	일반	일반	-28608.962834228405	-34721.96931155238	8.395544755858795	8.754668623637198	Y	Y	691.7209302325581	64.61424206621207	70.08103158930474	1391.9418604651162	137.72848413242414	148.6620631786095	23693634.348837208	2344414.256902124	2530525.6394262905	20629.33888787157	1951.1060865285422	2113.933192848898	3년	137.72848413242414	2344414.256902124	1951.1060865285422	0.5249343832020997	82.45395441822633	7.758779012399055	8.409932651866905	-7954.179962240783	-6.959037587262277	3년	7.758779012399055	안심(>=2)	3년	64.61424206621207	0.12993334731460038	매우 유망	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	11586575.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
7	009540	HD한국조선해양	직접추가	메인	397500.0	12300.0	30664.0	3742015549000.0		398797408000.0							판정불가	일반	일반	47238.53250999998	47238.53250999998	11.422562858400731	11.422562858400731	N	N	84.96802991916998			178.43605983833996			5471563.338882856			1276.4939217315361			1년	178.43605983833996	5471563.338882856	1276.4939217315361	3.094339622641509	7.709510609262786					1년	7.709510609262786	안심(>=2)	1년	84.96802991916998	0.13443365544978514	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	70773116.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	192820	코스맥스	직접추가	메인	156000.0	3300.0	10847.0	192279928597.0									판정불가	일반	일반	16941.695768248654	16941.695768248654	12.8199782641976	12.8199782641976	N	N	43.4408886537953	80.71243772559032	38.50568621710888	95.3817773075906	169.92487545118064	85.51137243421776	1034606.1384554352	1843175.1240189564	927541.8567939601	563.2090631124585	1081.522515396767	494.57811332946153	3년	169.92487545118064	1843175.1240189564	1081.522515396767	2.1153846153846154	3.5535374811363827	6.460839529836685	3.1685756399397422	-9341.661092827891	-5.98824429027429	3년	6.460839529836685	안심(>=2)	3년	80.71243772559032	0.15883522571556472	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	11349509.0	주당FCF 음수; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	112610	씨에스윈드	직접추가	메인	43450.0	1000.0	837.0	478878903508.0	28665354936.0	782993106603.0	242475043746.0						판정불가	일반	일반	-6531.6500890188545	-12281.40054778353	59.71523308126506	66.5847079423937	Y	Y	-75.62609202096681	371.20709785870895	-15.050492534791582		750.9141957174179			628515.1818154788			1346.5251595292953		3년	750.9141957174179	628515.1818154788	1346.5251595292953	2.3014959723820483	-1.2279043765733786	6.254829371976023	-0.21349655531043013	10303.466412416965	23.713386449751358	3년	6.254829371976023	안심(>=2)	3년	371.20709785870895	0.16086770276142248	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	42171403.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	071320	지역난방공사	유틸리티	메인	68000.0	6157.0	28102.0	13136000000.0	14472000000.0	3000419000000.0							판정불가	일반	일반	-256747.27759763927	-256747.27759763927	11.556020126597367	11.556020126597367	Y	Y	66.77744807121661		65.27173293436219	142.05489614243322		139.04346586872438	3992026.6913946583		3907399.4778428925	5770.627487345086		5646.175702710137	5년	139.04346586872438	3907399.4778428925	5646.175702710137	9.05441176470588	6.562108667618852		6.431811634526216	29663.925551856057	43.62341992920008	5년	6.431811634526216	안심(>=2)	5년	65.27173293436219	0.17704478810480181	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	11578744.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
