순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	010140	삼성중공업	직접추가	메인	20700.0		639.0	772614649370.0	311797002761.0	592438711867.0	1454489650793.0						판정불가	일반	일반	559.0601593909091	-1093.7689892375	31.519467669184806	34.10605475624022	N	Y	752.0			1512.5			966487.5			4569.021739130435			1년	1512.5	966487.5	4569.021739130435		23.85827095472165			1530.2205002727273	7.3923695665349145	1년	23.85827095472165	안심(>=2)	1년	752.0	0.041914185730298946	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	880000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	139130	iM금융지주	직접추가	메인	18300.0	700.0	2511.0		10012037000000.0	9824584000000.0							판정불가	일반	일반	1167.025597818984	1167.025597818984	6.82316782245361	6.82316782245361	N	N	123.9964317573595			256.49286351471903			644053.5802854595			3419.418471505243			1년	256.49286351471903	644053.5802854595	3419.418471505243	3.825136612021858	18.733463941594323					1년	18.733463941594323	안심(>=2)	1년	123.9964317573595	0.05502713042424818	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	160624583.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
3	071970	HD현대마린엔진	직접추가	메인	49750.0		4867.0	94276230277.0	247003276789.0								판정불가	일반	일반	10060.862797055377	10060.862797055377	8.154743620904997	8.154743620904997	N	N	97.52435064935065	113.65854515790357	162.5665198099373	203.5487012987013	235.81709031580715	333.6330396198746	990671.5292207792	1147721.7785670334	1623792.0038299295	1891.299556222672	2206.9784493809716	3163.9035252862905	3년	235.81709031580715	1147721.7785670334	2206.9784493809716		11.959217258448598	13.937721459021171	19.935209169935376			3년	13.937721459021171	안심(>=2)	3년	113.65854515790357	0.07174773889262591	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	33921495.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	015760	한국전력	유틸리티	메인	31350.0	1542.0	13311.0	2240811000000.0	4250164000000.0	83995702000000.0							판정불가	일반	일반	-120730.62929345189	-120730.62929345189	11.425184380846812	11.425184380846812	Y	Y	144.73248758963044			297.9649751792609			3966211.7846111413			12551.393252348138			1년	297.9649751792609	3966211.7846111413	12551.393252348138	4.91866028708134	13.098357355841634			7699.067871674695	24.558430212678452	1년	13.098357355841634	안심(>=2)	1년	144.73248758963044	0.0789400125094332	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	641964077.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	004490	세방전지	직접추가	메인	60800.0	2650.0	10646.0	227178088991.0	123000000000.0	162095437595.0	251228623014.0						판정불가	일반	일반	13434.475099714286	-4510.426544142857	4.4491381645956904	6.134738544443252	N	Y	-17.389617443935744	48.94307252053962	16.711840434713388		106.38614504107925	41.923680869426775		1132586.9001073297	446319.50653591746		1762.8074014923186	634.0781357498643	3년	106.38614504107925	1132586.9001073297	1762.8074014923186	4.358552631578947	-2.9288964132542237	11.98021351107272	4.735836983881816	11070.1328675	18.207455374177634	3년	11.98021351107272	안심(>=2)	3년	48.94307252053962	0.09090434938935535	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	14000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	402340	SK스퀘어	직접추가	메인	1000000.0		66713.0	1310718000000.0	317762000000.0	86661000000.0	0.0						판정불가	일반	일반	11672.743401201547	11672.743401201547	14.81461269316023	14.81461269316023	N	N	140.21676508713813			288.93353017427626			19275622.59851649			1827.5622598516493			1년	288.93353017427626	19275622.59851649	1827.5622598516493		9.464760773116595			2638.92507607574	0.26389250760757405	1년	9.464760773116595	안심(>=2)	1년	140.21676508713813	0.10565507401310852	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	132087115.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
7	009540	HD한국조선해양	직접추가	메인	339000.0	12300.0	30664.0	3742015549000.0		398797408000.0							판정불가	일반	일반	47238.53250999998	47238.53250999998	9.514788269306028	9.514788269306028	N	N	84.96802991916998			178.43605983833996			5471563.338882856			1514.0304834462704			1년	178.43605983833996	5471563.338882856	1514.0304834462704	3.6283185840707963	9.31143668105004					1년	9.31143668105004	안심(>=2)	1년	84.96802991916998	0.11198080358409437	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	70773116.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	069620	대웅제약	직접추가	메인	109800.0	600.0	17022.0	168941641596.0	50139032546.0	550560567693.0	70828808025.0						판정불가	일반	일반	-28608.962834228405	-34721.96931155238	8.131180991318788	8.490304859097192	Y	Y	691.7209302325581	64.61424206621207	70.08103158930474	1391.9418604651162	137.72848413242414	148.6620631786095	23693634.348837208	2344414.256902124	2530525.6394262905	21478.901957046637	2035.1678113862692	2204.668159768935	3년	137.72848413242414	2344414.256902124	2035.1678113862692	0.546448087431694	85.13737168796088	8.01368094292972	8.686005114403615	-7954.179962240783	-7.244244045756633	3년	8.01368094292972	안심(>=2)	3년	64.61424206621207	0.12584193099389038	매우 유망	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	11586575.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	011210	현대위아	직접추가	메인	55900.0	1200.0	5351.0	1116473000000.0	572468000000.0	739686000000.0	71245000000.0						판정불가	일반	일반	34905.39080171221	32285.615748994038	3.9234926552584173	4.41307872379106	N	N	46.32212195788898	29.51602682110046	18.44874189552963	101.14424391577796	67.53205364220092	45.39748379105926	541222.8491933278	361364.01903941715	242921.9357659581	868.1982990936098	546.4472612511935	334.5651802611057	3년	67.53205364220092	361364.01903941715	546.4472612511935	2.146690518783542	12.353486226541737	8.070033544589004	5.2492598365668846	5543.207939464645	9.91629327274534	3년	8.070033544589004	안심(>=2)	3년	29.51602682110046	0.13292753387978307	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	27195083.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	000660	SK하이닉스	반도체	메인	1690000.0	3000.0	62044.0	14923766000000.0	20018487000000.0								판정불가	일반	일반	47997.4443489617	47997.4443489617	26.465130482416324	26.465130482416324	N	N	115.94041486843936	167.48263503477668	54.92375157287208	240.38082973687872	343.46527006955336	118.34750314574416	14914188.200194903	21309959.216195367	7342752.485174551	782.4963432067991	1160.9443323192527	334.48239557245864	3년	343.46527006955336	21309959.216195367	1160.9443323192527	0.17751479289940827	4.387581982204417	6.335134071569042	2.0820326732332295	34057.28359137954	2.0152238811467185	3년	6.335134071569042	안심(>=2)	3년	167.48263503477668	0.15801716086519066	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	728002365.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
11	017960	한국카본	조선/LNG사이클	watchlist	21150.0	320.0	2043.0	57866929673.0	27093215744.0	98920898088.0	81871440000.0						판정불가	일반	일반	-268.94950885840325	-1846.1770478341368	10.484067307321784	11.256082744901681	Y	Y	394.6731234866828	63.08567663703022	8.209872487827186	797.8462469733656	134.67135327406044	24.91974497565437	1629999.882566586	275133.5747389055	50911.03898526188	7606.855236721447	1200.8679656685838	140.71413231802308	3년	134.67135327406044	275133.5747389055	1200.8679656685838	1.5130023640661938	37.78935352447266	6.161604757724369	0.927395310129609	2529.43380973873	11.95949791838643	3년	6.161604757724369	안심(>=2)	3년	63.08567663703022	0.16618776030005858	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	51908452.0	린치식 단독판정 비중 낮춤; 주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
