순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	139130	iM금융지주	직접추가	메인	19100.0	700.0	2511.0		10012037000000.0	9824584000000.0							판정불가	일반	일반	1167.025597818984	1167.025597818984	7.141765990514144	7.141765990514144	N	N	123.9964317573595			256.49286351471903			644053.5802854595			3272.008273745861			1년	256.49286351471903	644053.5802854595	3272.008273745861	3.664921465968586	17.87532010890455					1년	17.87532010890455	안심(>=2)	1년	123.9964317573595	0.05759654442709608	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	160624583.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
2	010140	삼성중공업	직접추가	메인	32350.0		639.0	772614649370.0	311797002761.0	592438711867.0	1454489650793.0						판정불가	일반	일반	559.0601593909091	-1093.7689892375	49.75107956276853	52.337666649823944	N	Y	752.0			1512.5			966487.5			2887.5965996908812			1년	1512.5	966487.5	2887.5965996908812		15.11524989224079			1530.2205002727273	4.7302024737951385	1년	15.11524989224079	안심(>=2)	1년	752.0	0.06615835048240497	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	880000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
3	015760	한국전력	유틸리티	메인	43550.0	1542.0	13311.0	2240811000000.0	4250164000000.0	83995702000000.0							판정불가	일반	일반	-120730.62929345189	-120730.62929345189	12.341719577300871	12.341719577300871	Y	Y	144.73248758963044			297.9649751792609			3966211.7846111413			9007.260125398718			1년	297.9649751792609	3966211.7846111413	9007.260125398718	3.5407577497129736	12.013985928836888			7699.067871674695	17.67868627250217	1년	12.013985928836888	안심(>=2)	1년	144.73248758963044	0.08527262802456738	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	641964077.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	402340	SK스퀘어	직접추가	메인	841000.0		66713.0	1310718000000.0	317762000000.0	86661000000.0	0.0						판정불가	일반	일반	11672.743401201547	11672.743401201547	12.4312691169457	12.4312691169457	N	N	140.21676508713813			288.93353017427626			19275622.59851649			2191.9884183729478			1년	288.93353017427626	19275622.59851649	2191.9884183729478		11.27936043923315			2638.92507607574	0.313784194539327	1년	11.27936043923315	안심(>=2)	1년	140.21676508713813	0.08865750903053747	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	132087115.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
5	004490	세방전지	직접추가	메인	66000.0	2650.0	10646.0	227178088991.0	123000000000.0	162095437595.0	251228623014.0						판정불가	일반	일반	13434.475099714286	-4510.426544142857	4.937584529427552	6.623184909275113	N	Y	-17.389617443935744	48.94307252053962	16.711840434713388		106.38614504107925	41.923680869426775		1132586.9001073297	446319.50653591746		1616.0407577383783	576.241676569572	3년	106.38614504107925	1132586.9001073297	1616.0407577383783	4.015151515151516	-2.70870622043504	10.725532640517843	4.197799921466443	11070.1328675	16.772928587121214	3년	10.725532640517843	안심(>=2)	3년	48.94307252053962	0.10088423703590385	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	14000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	000660	SK하이닉스	반도체	메인	1286000.0	3000.0	62044.0	14923766000000.0	20018487000000.0								판정불가	일반	일반	47997.4443489617	47997.4443489617	19.953622520324906	19.953622520324906	N	N	115.94041486843936	167.48263503477668	54.92375157287208	240.38082973687872	343.46527006955336	118.34750314574416	14914188.200194903	21309959.216195367	7342752.485174551	1059.734696749215	1557.0730339187687	470.976087494133	3년	343.46527006955336	21309959.216195367	1557.0730339187687	0.23328149300155523	5.822185733097113	8.405286626873972	2.7642616276663685	34057.28359137954	2.648311321258129	3년	8.405286626873972	안심(>=2)	3년	167.48263503477668	0.11913845585353769	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	728002365.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
7	009540	HD한국조선해양	직접추가	메인	461500.0	12300.0	30664.0	3742015549000.0		398797408000.0							판정불가	일반	일반	47238.53250999998	47238.53250999998	13.509700870401774	13.509700870401774	N	N	84.96802991916998			178.43605983833996			5471563.338882856			1085.6041904404888			1년	178.43605983833996	5471563.338882856	1085.6041904404888	2.6652221018418203	6.486690775885818					1년	6.486690775885818	안심(>=2)	1년	84.96802991916998	0.1589974592002844	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	70773116.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	069620	대웅제약	직접추가	메인	148300.0	600.0	17022.0	168941641596.0	50139032546.0	550560567693.0	70828808025.0						판정불가	일반	일반	-28608.962834228405	-34721.96931155238	10.392959865716627	10.752083733495029	Y	Y	691.7209302325581	64.61424206621207	70.08103158930474	1391.9418604651162	137.72848413242414	148.6620631786095	23693634.348837208	2344414.256902124	2530525.6394262905	15876.826937853815	1480.8592426851812	1606.355791926022	3년	137.72848413242414	2344414.256902124	1480.8592426851812	0.4045853000674309	66.59561130566352	6.256045265868661	6.782054178991286	-7954.179962240783	-5.36357381135589	3년	6.256045265868661	안심(>=2)	3년	64.61424206621207	0.16084627062663154	매우 유망	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	11586575.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	071970	HD현대마린엔진	직접추가	메인	105800.0		4867.0	94276230277.0	247003276789.0								판정불가	일반	일반	10060.862797055377	10060.862797055377	19.671078118542145	19.671078118542145	N	N	97.52435064935065	113.65854515790357	162.5665198099373	203.5487012987013	235.81709031580715	333.6330396198746	990671.5292207792	1147721.7785670334	1623792.0038299295	836.3625039893943	984.8031933525835	1434.7750508789504	3년	235.81709031580715	1147721.7785670334	984.8031933525835		4.957753208118434	5.777952000036437	8.264240466652438			3년	5.777952000036437	안심(>=2)	3년	113.65854515790357	0.17307170429828664	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	33921495.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	071320	지역난방공사	유틸리티	메인	76500.0	6157.0	28102.0	13136000000.0	14472000000.0	3000419000000.0							판정불가	일반	일반	-256747.27759763927	-256747.27759763927	11.858489701716577	11.858489701716577	Y	Y	66.77744807121661		65.27173293436219	142.05489614243322		139.04346586872438	3992026.6913946583		3907399.4778428925	5118.335544306743		5007.711735742343	5년	139.04346586872438	3907399.4778428925	5007.711735742343	8.048366013071895	6.3098940899242075		6.182920489176681	29663.925551856057	38.77637327040007	5년	6.182920489176681	안심(>=2)	5년	65.27173293436219	0.1816787936922339	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	11578744.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
