순위	종목코드	종목명	그룹	판정구분	현재가	현금배당금(FY2025 DPS)	EPS(FY2025)	현금및현금성자산	유가증권성자산	장기부채	단기위험부채	주주지분	총부채	주주지분비중	부채비중	주주대부채배수	주주대부채판정	업종보정유형	업종보정판정	주당순현금(린치식)	주당순현금(보수형)	순현금차감PER(린치식)	순현금차감PER(보수형)	현금보다부채많음(린치형)	현금보다부채많음(보수형)	연간이익증가율(1년,%)	연간이익증가율(3년CAGR,%)	연간이익증가율(5년CAGR,%)	그레이엄적정PER(1년)	그레이엄적정PER(3년)	그레이엄적정PER(5년)	그레이엄내재가치(1년)	그레이엄내재가치(3년)	그레이엄내재가치(5년)	그레이엄괴리율(1년,%)	그레이엄괴리율(3년,%)	그레이엄괴리율(5년,%)	그레이엄사용기준	그레이엄적정PER(선택)	그레이엄내재가치(선택)	그레이엄괴리율(선택,%)	배당수익률(%)	배당감안이익성장률(1년)	배당감안이익성장률(3년)	배당감안이익성장률(5년)	주당잉여현금흐름	잉여현금흐름수익률(%)	배당감안점수기준	배당감안점수	배당감안점수판정	사용연성장률기준	사용연성장률(%)	린치PER배수	린치PER판정	하드필터통과	하드필터사유	종합판정	종합판정사유	발행주식수	비고
1	010140	삼성중공업	직접추가	메인	22900.0		639.0	772614649370.0	311797002761.0	592438711867.0	1454489650793.0						판정불가	일반	일반	559.0601593909091	-1093.7689892375	34.96234716840233	37.548934255457745	N	Y	752.0			1512.5			966487.5			4120.46943231441			1년	1512.5	966487.5	4120.46943231441		21.50885340671949			1530.2205002727273	6.6821855907106	1년	21.50885340671949	안심(>=2)	1년	752.0	0.04649248293670523	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	880000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
2	139130	iM금융지주	직접추가	메인	18250.0	700.0	2511.0		10012037000000.0	9824584000000.0							판정불가	일반	일반	1167.025597818984	1167.025597818984	6.803255436949827	6.803255436949827	N	N	123.9964317573595			256.49286351471903			644053.5802854595			3429.060713892929			1년	256.49286351471903	644053.5802854595	3429.060713892929	3.8356164383561646	18.789835157656217					1년	18.789835157656217	안심(>=2)	1년	123.9964317573595	0.05486654204907018	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	160624583.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
3	004490	세방전지	직접추가	메인	53200.0	2650.0	10646.0	227178088991.0	123000000000.0	162095437595.0	251228623014.0						판정불가	일반	일반	13434.475099714286	-4510.426544142857	3.7352550159952767	5.420855395842838	N	Y	-17.389617443935744	48.94307252053962	16.711840434713388		106.38614504107925	41.923680869426775		1132586.9001073297	446319.50653591746		2028.9227445626498	738.9464408569877	3년	106.38614504107925	1132586.9001073297	2028.9227445626498	4.981203007518797	-3.3219724980707017	14.436571344430693	5.807647228726623	11070.1328675	20.80852042763158	3년	14.436571344430693	안심(>=2)	3년	48.94307252053962	0.07631835975209211	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	14000000.0	주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
4	015760	한국전력	유틸리티	메인	35400.0	1542.0	13311.0	2240811000000.0	4250164000000.0	83995702000000.0							판정불가	일반	일반	-120730.62929345189	-120730.62929345189	11.729444015735249	11.729444015735249	Y	Y	144.73248758963044			297.9649751792609			3966211.7846111413			11103.988092121868			1년	297.9649751792609	3966211.7846111413	11103.988092121868	4.3559322033898304	12.710612676356666			7699.067871674695	21.748779298516087	1년	12.710612676356666	안심(>=2)	1년	144.73248758963044	0.08104223323371954	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	641964077.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
5	071970	HD현대마린엔진	직접추가	메인	67600.0		4867.0	94276230277.0	247003276789.0								판정불가	일반	일반	10060.862797055377	10060.862797055377	11.822300637547693	11.822300637547693	N	N	97.52435064935065	113.65854515790357	162.5665198099373	203.5487012987013	235.81709031580715	333.6330396198746	990671.5292207792	1147721.7785670334	1623792.0038299295	1365.4904278413892	1597.8132819038954	2302.0591772632097	3년	235.81709031580715	1147721.7785670334	1597.8132819038954		8.249185470686879	9.613910916537124	13.750836219950719			3년	9.613910916537124	안심(>=2)	3년	113.65854515790357	0.10401594197007541	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	33921495.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
6	402340	SK스퀘어	직접추가	메인	1109000.0		66713.0	1310718000000.0	317762000000.0	86661000000.0	0.0						판정불가	일반	일반	11672.743401201547	11672.743401201547	16.448477157357615	16.448477157357615	N	N	140.21676508713813			288.93353017427626			19275622.59851649			1638.1084399022984			1년	288.93353017427626	19275622.59851649	1638.1084399022984		8.524604663746477			2638.92507607574	0.23795537205371867	1년	8.524604663746477	안심(>=2)	1년	140.21676508713813	0.11730749277474531	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	132087115.0	fs=2025:CFS,2024:CFS,2022:NA,2020:NA
7	009540	HD한국조선해양	직접추가	메인	372000.0	12300.0	30664.0	3742015549000.0		398797408000.0							판정불가	일반	일반	47238.53250999998	47238.53250999998	10.590968806744065	10.590968806744065	N	N	84.96802991916998			178.43605983833996			5471563.338882856			1370.8503599147462			1년	178.43605983833996	5471563.338882856	1370.8503599147462	3.306451612903226	8.334882591275523					1년	8.334882591275523	안심(>=2)	1년	84.96802991916998	0.12464651489294556	매우 유망	N	주당FCF<=0	제외	하드필터 미통과	70773116.0	fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
8	011210	현대위아	직접추가	메인	56600.0	1200.0	5351.0	1116473000000.0	572468000000.0	739686000000.0	71245000000.0						판정불가	일반	일반	34905.39080171221	32285.615748994038	4.054309325039767	4.543895393572409	N	N	46.32212195788898	29.51602682110046	18.44874189552963	101.14424391577796	67.53205364220092	45.39748379105926	541222.8491933278	361364.01903941715	242921.9357659581	856.224115182558	538.4523304583342	329.1906992331415	3년	67.53205364220092	361364.01903941715	538.4523304583342	2.1201413427561837	11.948339264954832	7.803096810711734	5.073338413339753	5543.207939464645	9.793653603294427	3년	7.803096810711734	안심(>=2)	3년	29.51602682110046	0.1373595894058958	매우 유망	Y	통과	매우 유망	배당감안점수>=2 & 린치PER배수<=0.5	27195083.0	단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
9	069620	대웅제약	직접추가	메인	127600.0	600.0	17022.0	168941641596.0	50139032546.0	550560567693.0	70828808025.0						판정불가	일반	일반	-28608.962834228405	-34721.96931155238	9.176886548832593	9.536010416610997	Y	Y	691.7209302325581	64.61424206621207	70.08103158930474	1391.9418604651162	137.72848413242414	148.6620631786095	23693634.348837208	2344414.256902124	2530525.6394262905	18468.67895676897	1737.3152483558965	1883.1705638137073	3년	137.72848413242414	2344414.256902124	1737.3152483558965	0.4702194357366771	75.42766775909958	7.092215988027906	7.687928868861996	-7954.179962240783	-6.233683355988075	3년	7.092215988027906	안심(>=2)	3년	64.61424206621207	0.1420257555513655	매우 유망	N	주당순현금<=0 / 주당FCF<=0	제외	하드필터 미통과	11586575.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; 주당FCF 음수; 1년 점수 과열 가능; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
10	112610	씨에스윈드	직접추가	메인	43200.0	1000.0	837.0	478878903508.0	28665354936.0	782993106603.0	242475043746.0						판정불가	일반	일반	-6531.6500890188545	-12281.40054778353	59.41654729870831	66.28602215983696	Y	Y	-75.62609202096681	371.20709785870895	-15.050492534791582		750.9141957174179			628515.1818154788			1354.8962542024974		3년	750.9141957174179	628515.1818154788	1354.8962542024974	2.314814814814815	-1.2338528665691377	6.286496433320083	-0.21434563768826795	10303.466412416965	23.85061669540964	3년	6.286496433320083	안심(>=2)	3년	371.20709785870895	0.16006306894843855	매우 유망	N	주당순현금<=0	제외	하드필터 미통과	42171403.0	주당순현금 음수(린치식); 주당순현금 음수(보수형); 단기위험부채 존재; fs=2025:CFS,2024:CFS,2022:CFS,2020:CFS
