티커	종목코드	유니버스	현재가	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	40일이평(보조)	200일이평(보조)	40일선상회(보조)	200일선상회(보조)	추세판정(보조)	종목명	시장	통화	섹터	산업	업종	사업설명	시가총액	배당수익률(%)	EPS(FY)	EPS Growth 1Y(%)	EPS Growth 3Y CAGR(%)	EPS Growth 5Y CAGR(%)	현금및단기투자	장기부채	단기위험부채	총부채	주주지분	주당순현금(린치식)	주당잉여현금흐름	잉여현금흐름수익률(%)	순현금차감PER(린치식)	사용연성장률(%)	린치PER배수	배당감안점수	린치PER판정	배당감안점수판정	그레이엄적정PER(3년)	그레이엄내재가치(3년)	그레이엄괴리율(3년,%)	종합판정	데이터상태
0700.HK	0700.HK	China / Hong Kong	470.79998779296875	1.3781210121873722	-21.336677060489762		-30.509226894026753	455.63000106811523	533.8880007934571	Y	N	상승전환/양호	TENCENT	HKG	HKD	Communication Services	Internet Content & Information	Internet Content & Information	Tencent Holdings Limited, an investment holding company, provides value-added services, marketing services, fintech, and business services in Mainland China and internationally. The company's consumers business includes communications and social services, such as instant messaging and social networks; digital content, including online games, videos, live streaming, news, music, and literature; fintech services, which include mobile payment, wealth management, consumer loans, and securities tradi	4237966704640.0	1.1	28.07	15.854343468694765	6.10101407396777		712465000000.0	334573000000.0	53160000000.0	387733000000.0	1154152000000.0	41.98040119754657	21.126287077097764	4.48731682771154	15.276793252419742	6.10101407396777	2.503976071388496	0.4713694788549408	매우 불리	불리(<1)	20.70202814793554	581.1059301125506	23.42947008913012	보류	충분
9988.HK	9988.HK	China / Hong Kong	126.4000015258789	-5.601189479070157	-22.596448766864675		-31.712589217749265	109.70625038146973	137.23274993896484	Y	N	주의	BABA-W	HKG	HKD	Consumer Cyclical	Internet Retail	Internet Retail	Alibaba Group Holding Limited, through its subsidiaries, provides technology infrastructure and marketing reach to help merchants, brands, retailers, and other businesses in the People's Republic of China and internationally. It operates through the Alibaba China E-Commerce Group, Alibaba International Digital Commerce Group, Cloud Intelligence Group, and All Others segments. The Alibaba China E-commerce Group segment operates Taobao and Tmall, which are digital retail platforms; Taobao Instant 	2423718674432.0	81.0	6.4	-20.380603955145304	12.486072925161418		502258000000.0	231772000000.0	28224000000.0	281722000000.0	1060886000000.0	14.106188074303846	-2.6453209551732373	-2.0928171861071054	17.545908351808603	12.486072925161418	1.405238336903416	5.3280839641183375	보통	안심(>=2)	33.47214585032283	214.22173344206612	69.47921744938172	보류	충분
3690.HK	3690.HK	China / Hong Kong	93.05000305175781	10.314172774177255	-1.8977284673909578		-25.200963094521633	81.43999996185303	88.85525005340577	Y	Y	상승전환/양호	MEITUAN-W	HKG	HKD	Consumer Cyclical	Internet Retail	Internet Retail	Meituan operates as a technology driven retail company in the People's Republic of China, Hong Kong, Macao, Taiwan, and internationally. It operates through Core Local Commerce and New Initiatives segments. The company offers daily goods and services, such as food delivery, in-store, hotel and travel booking, and other services and sales; bike sharing, e-moped sharing, power banks and micro-credit; and operates Kuailv and Xiaoxiang Supermarkets. It also sells goods from B2B food distribution ser	574289805312.0		-4.55				226896042000.0	65904021000.0	14379078000.0	86619106000.0	151045913000.0	28.78616077521859	-4.843057246823339	-5.204789992461852					판정불가	판정불가				보류	일부부족
9618.HK	9618.HK	China / Hong Kong	126.5	6.7510548523206815	14.479638009049767		-11.414567719476787	114.75749969482422	115.20725025177002	Y	Y	상승전환/양호	JD-SW	HKG	HKD	Consumer Cyclical	Internet Retail	Internet Retail	JD.com, Inc. operates as a supply chain-based technology and service provider in the People's Republic of China and Europe. It operates through three segments: JD Retail, JD Logistics, and New Businesses. The company provides home appliances; mobile handsets and other digital products; computers, including desktop, laptop, and other various products, as well as printers and other office equipment; furniture and household goods; apparel; cosmetics and other personal care items; and pet products. 	345552617472.0	3.0	5.39	-52.53511932106676	23.66544269567723		288976000000.0	62473000000.0	11525000000.0	107105000000.0	225040000000.0	93.98950734042998	1.9947089521350574	1.5768450214506382	6.031631291200375	23.66544269567723	0.2548708413682928	4.420933808500495	매우 유망	안심(>=2)	55.83088539135446	300.9284722594005	137.88812036316247	매우 유망	충분
9999.HK	9999.HK	China / Hong Kong	202.8000030517578	11.062429503310556	2.4760026813525293		-17.694801917504687	200.44750061035157	199.39150032043457	Y	Y	상승전환/양호	NTES	HKG	HKD	Communication Services	Electronic Gaming & Multimedia	Electronic Gaming & Multimedia	NetEase, Inc. engages in online games, music streaming, online intelligent learning services, and internet content services businesses in China and internationally. The company operates through Games and Related Value-Added Services; Youdao; NetEase Cloud Music; and Innovative Businesses and Others segments. It develops and operates mobile and PC games; and offers games licensed from other developers. The company also provides live streaming service, and other related or ancillary value-added se	649213706240.0	2.2	12.29	13.67851196370724	18.404094603117294		278053666000.0	427997000.0	6384417000.0	6729742000.0	160296119000.0	86.7241183674002	15.208846569346823	7.499431134360132	9.444742447872875	18.404094603117294	0.5131870190600476	2.181541181968144	헐값	안심(>=2)	45.30818920623459	556.8376453446231	174.57477167912526	양호	충분
1810.HK	1810.HK	China / Hong Kong	26.65999984741211	-15.899056133208745	-23.95893096649475		-55.15559376740716	25.89349994659424	33.95839998245239	Y	N	주의	XIAOMI-W	HKG	HKD	Technology	Consumer Electronics	Consumer Electronics	Xiaomi Corporation, an investment holding company, engages in the development and sales of smartphones in Mainland China and internationally. It operates through Smartphones, IoT and Lifestyle Products, Internet Services, and smart electric vehicles segments. The company also offers internet of things (IoT) and lifestyle products comprising smart large home appliances, smart TVs, tablets, wearables and other IoT and lifestyle products; hardware repairment services for products; installation serv	686381662208.0		1.81	76.02150314018954	156.2794016865734		188478801000.0	22921433000.0	13202226000.0	41837896000.0	266218661000.0	7.771867872228372	1.0033371476877104	3.763455189160868	10.435432030488254	156.2794016865734	0.06677420004087976	14.97584395451823	매우 유망	안심(>=2)	60.0	108.60000000000001	307.35184029095865	매우 유망	충분
9888.HK	9888.HK	China / Hong Kong	104.5999984741211	-25.762950315691256	-28.69802273341189		-34.828661386840444	108.16374988555908	122.49024982452393	N	N	주의	BIDU-SW	HKG	HKD	Communication Services	Internet Content & Information	Internet Content & Information	Baidu, Inc. provides internet content, value-added telecommunication-based, internet map, and online audio and video services in the People's Republic of China. It operates in two segments, Baidu General Business and iQIYI. The Baidu General Business segment offers products and services for mobile ecosystem, AI cloud, and intelligent driving. This segment operates Baidu App that enables users to access search, feed, content, and other services through mobile devices; and Haokan, which offers a r	283831271424.0		-0.15	-76.47727272727273	-9.574707672764294		205928000000.0	61102000000.0	28410000000.0	97077000000.0	266330000000.0	66.14654338135314	-7.504092550754921	-7.174084761207235		-9.574707672764294			판정불가	판정불가				보류	일부부족
1024.HK	1024.HK	China / Hong Kong	42.63999938964844	-17.36433982447957	-44.62337741604099		-53.57648329013056	43.752999782562256	57.97879981994629	N	N	주의	KUAISHOU-W	HKG	HKD	Communication Services	Internet Content & Information	Internet Content & Information	Kuaishou Technology, an investment holding company, provides live streaming, online marketing, and other services in the People's Republic of China. It offers Kuaishou Flagship, a short video and content based social networking platform; Kuaishou Express; Kuaishou Concept; Yitian Camera, an app to create features Japanese-and-Korean-style filters and cute stickers; Kmovie, a shooting, editing, and production tool; and AcFun, a video sharing website. The company also provides entertainment, e-com	184489639936.0	1.56	4.92	21.402021519400073			113106000000.0	11098000000.0	13916000000.0	34953000000.0	79558000000.0	27.8419708610395	3.2135848650878267	7.536549979097742	3.007729375733524	21.402021519400073	0.14053482625494693	7.634337618490061	매우 유망	안심(>=2)	8.5	41.82	-1.9230755191978366	양호	충분
1211.HK	1211.HK	China / Hong Kong	89.69999694824219	-11.799410383568764	-1.4285747821514372		-23.724491401263535	85.66250019073486	96.04375011444091	Y	N	주의	BYD COMPANY	HKG	HKD	Consumer Cyclical	Auto Manufacturers	Auto Manufacturers	BYD Company Limited, together with its subsidiaries, engages in automobiles and batteries business in the People's Republic of China, Hong Kong, Macau, Taiwan, and internationally. It operates in two segments, Mobile Handset Components, Assembly Service and Other Products; and Automobiles and Related Products and Other Products. The Mobile Handset Components, Assembly Service and Other Products segment manufactures and sells mobile handset components, such as housings and electronic components, 	817812602880.0	45.0	3.47	-18.967701027859206	25.196441286638958		184489829000.0	65703479000.0	38484710000.0	119120640000.0	246274606000.0	32.249104088613784	-26.516889015583427	-29.561750186997156	16.556453273668126	25.196441286638958	0.6570949081784656	4.239823597864493	헐값	안심(>=2)	58.892882573277916	204.35830252927437	127.824202320978	보류	충분
2318.HK	2318.HK	China / Hong Kong	55.900001525878906	-14.066104683498015	-20.933516352480197		-23.893800070175885	55.102499866485594	61.31125015258789	Y	N	주의	PING AN	HKG	HKD	Financial Services	Insurance - Life	Insurance - Life	Ping An Insurance (Group) Company of China, Ltd. provides financial products and services in the People's Republic of China. It operates through Life and Health Insurance; Property and Casualty Insurance; Banking; Asset Management; and Finance Enablement segments. The company offers life insurance products, including term, whole-life, endowment, annuity, investment-linked, universal life, and health care and medical insurance; property and casualty insurance, such as auto insurance, non-auto ins	1012217217024.0	5.38	8.43	6.453829567085556	6.681286200386016		1018674000000.0	1345587000000.0	84520000000.0	1438514000000.0	1000419000000.0	-43.89521637208706	87.31390191516293	156.19660023576378	11.838104139734991	6.681286200386016	1.771830121429469	1.0188528549856144	보통	보통(1~1.5)	21.86257240077203	184.3014853385082	229.6985336452734	보류	충분
