티커	종목코드	유니버스	현재가	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	40일이평(보조)	200일이평(보조)	40일선상회(보조)	200일선상회(보조)	추세판정(보조)	종목명	시장	통화	섹터	산업	업종	사업설명	시가총액	배당수익률(%)	EPS(FY)	EPS Growth 1Y(%)	EPS Growth 3Y CAGR(%)	EPS Growth 5Y CAGR(%)	현금및단기투자	장기부채	단기위험부채	총부채	주주지분	주당순현금(린치식)	주당잉여현금흐름	잉여현금흐름수익률(%)	순현금차감PER(린치식)	사용연성장률(%)	린치PER배수	배당감안점수	린치PER판정	배당감안점수판정	그레이엄적정PER(3년)	그레이엄내재가치(3년)	그레이엄괴리율(3년,%)	종합판정	데이터상태
0700.HK	0700.HK	China / Hong Kong	436.0	-16.555023923444978	-29.790660225442835		-35.64575645756457	474.9550018310547	574.068500366211	N	N	주의	TENCENT	HKG	HKD	Communication Services	Internet Content & Information	Internet Content & Information	Tencent Holdings Limited, an investment holding company, provides value-added services, marketing services, fintech, and business services in Mainland China and internationally. The company's consumers business includes communications and social services, such as instant messaging and social networks; digital content, including online games, videos, live streaming, news, music, and literature; fintech services, which include mobile payment, wealth management, consumer loans, and securities tradi	4346748862464.0	1.22	27.99	15.854343468694765	6.10101407396777		712465000000.0	334573000000.0	53160000000.0	387733000000.0	1154152000000.0	41.86871503995824	21.070081948979862	4.832587602977033	14.081146300823214	6.10101407396777	2.3080009536292705	0.5199160577956474	매우 불리	불리(<1)	20.70202814793554	579.4497678607157	32.90132290383387	보류	충분
9988.HK	9988.HK	China / Hong Kong	122.80000305175781	-17.194874899024992	-20.67183421779437		-33.657482980803934	129.45999965667724	145.1155001449585	N	N	주의	BABA-W	HKG	HKD	Consumer Cyclical	Internet Retail	Internet Retail	Alibaba Group Holding Limited, through its subsidiaries, provides technology infrastructure and marketing reach to help merchants, brands, retailers, and other businesses in the People's Republic of China and internationally. It operates through the Alibaba China E-Commerce Group, Alibaba International Digital Commerce Group, Cloud Intelligence Group, and All Others segments. The Alibaba China E-commerce Group segment operates Taobao and Tmall, which are digital retail platforms; Taobao Instant 	2512372891648.0	84.0	6.37	-20.380603955145304	12.486072925161418		502258000000.0	231772000000.0	28224000000.0	281722000000.0	1060886000000.0	14.092897718088157	-2.642828626443896	-2.1521405217962375	17.065479644218158	12.486072925161418	1.3667611703459226	5.653874074254411	보통	안심(>=2)	33.47214585032283	213.21756906655645	73.6299379216541	보류	충분
3690.HK	3690.HK	China / Hong Kong	78.25	-5.380891308892332	-20.558375634517766		-47.27088731918489	83.2149995803833	95.48475017547608	N	N	주의	MEITUAN-W	HKG	HKD	Consumer Cyclical	Internet Retail	Internet Retail	Meituan operates as a technology driven retail company in the People's Republic of China, Hong Kong, Macao, Taiwan, and internationally. It operates through Core Local Commerce and New Initiatives segments. The company offers daily goods and services, such as food delivery, in-store, hotel and travel booking, and other services and sales; bike sharing, e-moped sharing, power banks and micro-credit; and operates Kuailv and Xiaoxiang Supermarkets. It also sells goods from B2B food distribution ser	527909748736.0		-4.54				226896042000.0	65904021000.0	14379078000.0	86619106000.0	151045913000.0	28.773081962634354	-4.8408568339735485	-6.186398509870349					판정불가	판정불가				보류	일부부족
9618.HK	9618.HK	China / Hong Kong	112.4000015258789	5.243444114329465	-0.969161651208017		-21.28851601975137	118.67750034332275	118.48025047302247	N	N	주의	JD-SW	HKG	HKD	Consumer Cyclical	Internet Retail	Internet Retail	JD.com, Inc. operates as a supply chain-based technology and service provider in the People's Republic of China and Europe. It operates through three segments: JD Retail, JD Logistics, and New Businesses. The company provides home appliances; mobile handsets and other digital products; computers, including desktop, laptop, and other various products, as well as printers and other office equipment; furniture and household goods; apparel; cosmetics and other personal care items; and pet products. 	328070135808.0	3.48	5.36	-52.53511932106676	23.66544269567723		288976000000.0	62473000000.0	11525000000.0	107105000000.0	225040000000.0	93.98950734042998	1.9947089521350574	1.774652068555174	3.434793691315098	23.66544269567723	0.14513963400069857	7.903078069671167	매우 유망	안심(>=2)	55.83088539135446	299.2535456976599	166.23980572523385	매우 유망	충분
9999.HK	9999.HK	China / Hong Kong	195.1999969482422	9.478403593508954	-8.184387890751665		-20.779220055399804	180.63250007629395	205.11150009155273	Y	N	상승전환/양호	NTES-S	HKG	HKD	Communication Services	Electronic Gaming & Multimedia	Electronic Gaming & Multimedia	NetEase, Inc. engages in online games, music streaming, online intelligent learning services, and internet content services businesses in China and internationally. The company operates through Games and Related Value-Added Services; Youdao; NetEase Cloud Music; and Innovative Businesses and Others segments. It develops and operates mobile and PC games; and offers games licensed from other developers. The company also provides live streaming service, and other related or ancillary value-added se	633026904064.0	2.31	12.26	13.67851196370724	18.404094603117294		278053666000.0	427997000.0	6384417000.0	6729742000.0	160296119000.0	86.66114128527116	15.197802250909037	7.785759471573544	8.853087737599594	18.404094603117294	0.48103902574484997	2.3397593265842485	매우 유망	안심(>=2)	45.30818920623459	555.478399668436	184.5688567381088	매우 유망	충분
1810.HK	1810.HK	China / Hong Kong	28.719999313354492	-19.325841167571735	-23.819632010227032		-52.252703932188574	30.806999921798706	40.74074996948242	N	N	주의	XIAOMI-W	HKG	HKD	Technology	Consumer Electronics	Consumer Electronics	Xiaomi Corporation, an investment holding company, engages in the development and sales of smartphones in Mainland China and internationally. It operates through Smartphones, IoT and Lifestyle Products, Internet Services, and smart electric vehicles segments. The company also offers internet of things (IoT) and lifestyle products comprising smart large home appliances, smart TVs, tablets, wearables and other IoT and lifestyle products; hardware repairment services for products; installation serv	763971305472.0		1.81	76.02150314018954	156.2794016865734		188478801000.0	22921433000.0	13202226000.0	41837896000.0	266218661000.0	7.758501113429436	1.001611518036301	3.4875053690219358	11.580938232002794	156.2794016865734	0.0741040604649164	13.4945371917027	매우 유망	안심(>=2)	60.0	108.60000000000001	278.1337137758989	매우 유망	충분
9888.HK	9888.HK	China / Hong Kong	129.10000610351562	0.15516851551744537	13.345043348557951		-19.563859125535433	124.70999965667724	121.81499988555908	Y	Y	상승전환/양호	BIDU-SW	HKG	HKD	Communication Services	Internet Content & Information	Internet Content & Information	Baidu, Inc. provides internet content, value-added telecommunication-based, internet map, and online audio and video services in the People's Republic of China. It operates in two segments, Baidu General Business and iQIYI. The Baidu General Business segment offers products and services for mobile ecosystem, AI cloud, and intelligent driving. This segment operates Baidu App that enables users to access search, feed, content, and other services through mobile devices; and Haokan, which offers a r	366656258048.0		-0.15	-76.47727272727273	-9.574707672764294		205928000000.0	61102000000.0	28410000000.0	97077000000.0	266330000000.0	65.88987137071996	-7.474974014478953	-5.790064803316377		-9.574707672764294			판정불가	판정불가				보류	일부부족
1024.HK	1024.HK	China / Hong Kong	46.540000915527344	-29.85681690154125	-28.344875901049747		-49.33042821046962	46.380000019073485	66.02974977493287	Y	N	주의	KUAISHOU-W	HKG	HKD	Communication Services	Internet Content & Information	Internet Content & Information	Kuaishou Technology, an investment holding company, provides live streaming, online marketing, and other services in the People's Republic of China. It offers Kuaishou Flagship, a short video and content based social networking platform; Kuaishou Express; Kuaishou Concept; Yitian Camera, an app to create features Japanese-and-Korean-style filters and cute stickers; Kmovie, a shooting, editing, and production tool; and AcFun, a video sharing website. The company also provides entertainment, e-com	212283179008.0	1.48	4.9	21.402021519400073			113106000000.0	11098000000.0	13916000000.0	34953000000.0	79558000000.0	27.829508002840615	3.2121463730829483	6.901904404585574	3.8184679413646383	21.402021519400073	0.17841622754669928	5.992461340718375	매우 유망	안심(>=2)	8.5	41.650000000000006	-10.50709243517841	양호	충분
1211.HK	1211.HK	China / Hong Kong	90.75	-8.101265822784809	-4.674366692114007		-35.546876396983826	101.13500022888184	101.87050006866455	N	N	주의	BYD COMPANY	HKG	HKD	Consumer Cyclical	Auto Manufacturers	Auto Manufacturers	BYD Company Limited, together with its subsidiaries, engages in automobiles and batteries business in the People's Republic of China, Hong Kong, Macau, Taiwan, and internationally. It operates in two segments, Mobile Handset Components, Assembly Service and Other Products; and Automobiles and Related Products and Other Products. The Mobile Handset Components, Assembly Service and Other Products segment manufactures and sells mobile handset components, such as housings and electronic components, 	882088869888.0	45.0	2.26	-18.967701027859206	25.196441286638958		184489829000.0	65703479000.0	38484710000.0	119120640000.0	246274606000.0	32.249104088613784	-26.516889015583427	-29.219712413866034	25.885352173179744	25.196441286638958	1.0273415947396547	2.711820987290669	보통	안심(>=2)	58.892882573277916	133.0979146156081	46.66436872243316	보류	충분
2318.HK	2318.HK	China / Hong Kong	60.20000076293945	-15.390021824464306	3.347640794745832		-18.039478197173477	62.016250133514404	61.25075019836426	N	N	중립	PING AN	HKG	HKD	Financial Services	Insurance - Life	Insurance - Life	Ping An Insurance (Group) Company of China, Ltd. provides financial products and services in the People's Republic of China. It operates through Life and Health Insurance; Property and Casualty Insurance; Banking; Asset Management; and Finance Enablement segments. The company offers life insurance products, including term, whole-life, endowment, annuity, investment-linked, universal life, and health care and medical insurance; property and casualty insurance, such as auto insurance, non-auto ins	1061107793920.0	5.03	8.4	6.453829567085556	6.681286200386016		1018674000000.0	1345587000000.0	84520000000.0	1438514000000.0	1000419000000.0	-43.89521637208706	87.31390191516293	145.03970233986348	12.392287754169823	6.681286200386016	1.8547757695896712	0.9450463411362716	보통	불리(<1)	21.86257240077203	183.64560816648506	205.05914591207392	보류	충분
