티커	종목코드	유니버스	현재가	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	40일이평(보조)	200일이평(보조)	40일선상회(보조)	200일선상회(보조)	추세판정(보조)	종목명	시장	통화	섹터	산업	업종	사업설명	시가총액	배당수익률(%)	EPS(FY)	EPS Growth 1Y(%)	EPS Growth 3Y CAGR(%)	EPS Growth 5Y CAGR(%)	현금및단기투자	장기부채	단기위험부채	총부채	주주지분	주당순현금(린치식)	주당잉여현금흐름	잉여현금흐름수익률(%)	순현금차감PER(린치식)	사용연성장률(%)	린치PER배수	배당감안점수	린치PER판정	배당감안점수판정	그레이엄적정PER(3년)	그레이엄내재가치(3년)	그레이엄괴리율(3년,%)	종합판정	데이터상태
7203.T	7203.T	Japan Nikkei 225	2814.0	-19.94310099573258	-8.695652173913048		-28.65111561866126	3042.5375	3198.6325	N	N	주의	TOYOTA MOTOR CORP	JPX	JPY	Consumer Cyclical	Auto Manufacturers	Auto Manufacturers	Toyota Motor Corporation designs, manufactures, assembles, and sells passenger vehicles, minivans and commercial vehicles, and related parts and accessories in Japan, North America, Europe, Asia, Central and South America, Oceania, Africa, the Middle East, and internationally. It operates through Automotive, Financial Services, and All Other segments. The company offers subcompact and compact cars; mini-vehicles; mid-size, luxury, sports, and specialty cars; recreational and sport-utility vehicl	35809222721536.0	3.55	295.19	-19.24389192556021	16.22034398017016		20624512000000.0	25624365000000.0	17581104000000.0	43205469000000.0	39918854000000.0	-383.6189538368448	13.777849624456938	0.489617968175442	10.832409478088163	16.22034398017016	0.6678285917568146	1.8251104724356741	헐값	양호(>=1.5)	40.94068796034032	12085.281679012858	329.46985355411715	양호	충분
6758.T	6758.T	Japan Nikkei 225	3385.0	-2.533832421537574	-23.312188491164477		-27.978723404255323	3420.4	3848.552468261719	N	N	주의	SONY GROUP CORPORATION	JPX	JPY	Technology	Consumer Electronics	Consumer Electronics	Sony Group Corporation designs, develops, produces, and sells electronic equipment, instruments, and devices for the consumer, professional, and industrial markets in Japan, the United States, Europe, China, the Asia-Pacific, and internationally. The company distributes software titles and add-on content through digital networks; network services related to game, video, and music content; hardware and home gaming consoles, packaged and game software, and peripheral devices. It also develops, pro	19840012124160.0	1.03	171.28	17.62124023643765	8.973084964624945		3915606000000.0	2066842000000.0	2131404000000.0	4198246000000.0	8179745000000.0	313.9355998047943	284.28434161526127	8.398355734571973	17.930081738645526	8.973084964624945	1.9982070613765734	0.5578939968279586	보통	불리(<1)	26.44616992924989	4529.699985481921	33.81683856667419	보류	충분
9984.T	9984.T	Japan Nikkei 225	6461.0	64.56953642384107	56.29876020562443		-25.150602409638555	6068.325	4773.51625	Y	Y	상승전환/양호	SOFTBANK GROUP CORP	JPX	JPY	Communication Services	Telecom Services	Telecom Services	SoftBank Group Corp. provides telecommunication services in Japan and internationally. It operates through Investment Business of Holding Companies, SoftBank Vision Funds, SoftBank, Arm, and Other segments. The company offers mobile communications and solutions to enterprise customers, and broadband services to retail customers; and sells mobile devices and software tools, as well as related services. It also provides online advertising and e-commerce services; payment and financial services; in	36324937564160.0	17.0	872.24	253.79999999999998			6684782000000.0	12376682000000.0	5629648000000.0	18913350000000.0	11561541000000.0	-998.7675390357011	-114.16067912715506	-1.766919658367978	8.552425409331951	253.79999999999998	0.03369749964275789	31.663532511434408	매우 유망	안심(>=2)	8.5	7414.04	14.750657792911316	보류	충분
6861.T	6861.T	Japan Nikkei 225	72890.0	18.04048582995952	38.99694889397407		-13.401449447546632	73421.5	60706.95	N	Y	상승전환/양호	KEYENCE CORP	JPX	JPY	Technology	Scientific & Technical Instruments	Scientific & Technical Instruments	Keyence Corporation, together with its subsidiaries, manufactures and sells electronic application equipment. It offers photoelectric, fiber optic, laser, positioning, vision, and inductive proximity sensors; network communication units; measurement sensors, such as laser displacement and profiler/3D laser snapshot sensors, optical/laser micrometers, inductive displacement sensors, 3D interference measurement sensors, spectral interference displacement sensors, inductive displacement sensors, an	17284766629888.0	75.0	1836.83	7.849216268714043	9.533423797831464		1859417000000.0	0.0	0.0	0.0	3108552000000.0	7666.904266780825	1629.4393501546165	2.2354772261690448	35.50850962430882	9.533423797831464	3.7246334976093083	2.380652544762414	매우 불리	안심(>=2)	27.566847595662928	50635.612669141534	-30.53146841934211	보류	충분
8035.T	8035.T	Japan Nikkei 225	61830.0	47.954055994257	95.47897565602277		-2.8746465598492033	50131.5	36818.75	Y	Y	상승전환/양호	TOKYO ELECTRON	JPX	JPY	Technology	Semiconductor Equipment & Materials	Semiconductor Equipment & Materials	Tokyo Electron Limited, together with its subsidiaries, develops, manufactures, and sells semiconductor production equipment in Japan, South Korea, Taiwan, China, North America, Europe, and internationally. The company provides coaters/developers, plasma etch systems, cleaning systems, deposition systems, test systems, 3D integration systems, SiC Epitaxial CVD systems, and gas cluster beam systems, as well as other deposition and lithography and other products. It also offers engineering service	28962210185216.0	1.17	1248.97	49.50228457288242	7.57615934348288		576236000000.0	0.0	0.0	0.0	1855206000000.0	1266.8770981780767	910.4917899158987	1.472572844761279	48.490454455929225	7.57615934348288	6.400400553565627	0.18036868166356057	매우 불리	불리(<1)	23.65231868696576	29541.036470459625	-52.22216323716703	보류	충분
6954.T	6954.T	Japan Nikkei 225	6763.0	7.622533418204958	34.23977768955935		-19.755576649264363	7275.4	5810.91	N	Y	상승전환/양호	FANUC CORPORATION	JPX	JPY	Industrials	Specialty Industrial Machinery	Specialty Industrial Machinery	Fanuc Corporation engages in the development, manufacture, sale, and maintenance services of products used in automated production systems in Japan, the United States, Europe, China, the rest of Asia, and internationally. The company offers CNC series, robots, and robomachine products, such as servo motors, lasers, compact machining centers, electric injection molding machines, wire electrical discharge machines, system basic package, and AI servo monitors. Fanuc Corporation was incorporated in 	6324947517440.0	1.58	178.54	10.812637523562053	-1.6846587496910814		622504000000.0	0.0	0.0	0.0	1724545000000.0	667.0936152677807	229.83022354756017	3.3983472356581426	34.14308493744942	-1.6846587496910814		-0.00306529857752507	판정불가	불리(<1)	5.130682500617837	916.0320536603086	-86.45524096317746	보류	일부부족
6857.T	6857.T	Japan Nikkei 225	25235.0	-1.8475301439128788	28.096446700507617		-19.88888888888889	27342.0	21337.925	N	Y	상승전환/양호	ADVANTEST CORP	JPX	JPY	Technology	Semiconductor Equipment & Materials	Semiconductor Equipment & Materials	Advantest Corporation, together with its subsidiaries, manufactures and sells semiconductors, component test systems, and mechatronics-related products in Japan, rest of Asia, the Americas, and Europe. The company offers automated test equipment, including system on chip, power device, and memory test systems, as well as burn-in and SSD test systems; and metrology and SEM tools. It also provides component test systems, such as die level, SoC, and memory test handlers, as well as change kits, and	18261592768512.0	24.0	512.27	158.75260876545192	22.676473519396858		262544000000.0	3000000.0	74952000000.0	93503000000.0	506539000000.0	361.9327807969493	367.445707122388	1.4560955305028256	48.554604445318	22.676473519396858	2.1411885055136843	0.9613192003646887	매우 불리	불리(<1)	53.852947038793715	27587.249179562856	9.321375785864294	보류	충분
6594.T	6594.T	Japan Nikkei 225	2595.0	12.483745123537071	29.685157421289365		-20.76335877862595	2569.3	2393.8125	Y	Y	상승전환/양호	NIDEC CORPORATION	JPX	JPY	Industrials	Specialty Industrial Machinery	Specialty Industrial Machinery	Nidec Corporation, together with its subsidiaries, develops, manufactures, and sells motors, electronics and optical components, and other related products in Japan and internationally. The company offers medium- and large-size motors, small-size and precision motors, fans and blowers, motor-related products, units and modules, automotive components, mechanical equipment/machine tools, inspection and measuring equipment, electronic devices, as well as mold, molding, cutting, and machining compon	2920797700096.0	1.92	104.84	32.067815676348886	6.581109751515668		248811000000.0	0.0	257559000000.0	636046000000.0	1719296000000.0	217.05388229526966	118.29175311926029	4.558449060472459	22.681668425264505	6.581109751515668	3.446480803642696	0.37480090053897924	매우 불리	불리(<1)	21.662219503031338	2271.0670926978055	-12.482963672531577	보류	충분
9432.T	9432.T	Japan Nikkei 225	149.0	-1.3898120573714312	-4.364571834763575		-9.969788519637458	150.9275001525879	155.23900009155273	N	N	주의	NTT INC	JPX	JPY	Communication Services	Telecom Services	Telecom Services	NTT, Inc. operates as a telecommunications company in Japan and internationally. It operates through Integrated ICT Business, Regional Communications Business, Global Solutions Business, and Others segments. The Integrated ICT Business segment offers mobile phone, domestic inter-prefectural communications, international communications, solutions, and system development and related services. Its Regional Communications Business segment provides intra-prefectural communications and related ancilla	12270539112448.0	3.62	12.61	-21.84450274751255	-5.396142906163259		2947924000000.0	7187500000000.0	2822577000000.0	11171213000000.0	10221587000000.0	-52.06813142950126	2.846090436718481	1.9101278098781753	15.945133340959655	-5.396142906163259		-0.11139090957619814	판정불가	불리(<1)	0.0	0.0	-100.0	보류	일부부족
9433.T	9433.T	Japan Nikkei 225	2752.0	3.129098744613068	3.849056603773593		-1.6791711325473413	2638.4125	2613.445	Y	Y	상승전환/양호	KDDI CORPORATION	JPX	JPY	Communication Services	Telecom Services	Telecom Services	KDDI Corporation engages in the provision of mobile telecommunications services in Japan and internationally. It operates in two segments, Personal Services and Business Services. The Personal Services segment offers 5G telecommunication services and other services, such as finance, energy, and LX through its multi-brands comprising au, UQ mobile, and povo; and entertainment services, including video and games to individual customers. The Business Services segment provides smartphones and other 	10498267414528.0	3.05	183.56	9.184865088183702	-0.8533760598208318		1807347000000.0	2297564000000.0	1734528000000.0	4437562000000.0	5032495000000.0	-128.7615738867295	148.6960740949219	5.40320036682129	15.693841653338033	-0.8533760598208318		0.13996725522663553	판정불가	불리(<1)	6.7932478803583365	1246.9685809185762	-54.688641681737785	보류	일부부족
