티커	종목코드	유니버스	현재가	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	40일이평(보조)	200일이평(보조)	40일선상회(보조)	200일선상회(보조)	추세판정(보조)	종목명	시장	통화	섹터	산업	업종	사업설명	시가총액	배당수익률(%)	EPS(FY)	EPS Growth 1Y(%)	EPS Growth 3Y CAGR(%)	EPS Growth 5Y CAGR(%)	현금및단기투자	장기부채	단기위험부채	총부채	주주지분	주당순현금(린치식)	주당잉여현금흐름	잉여현금흐름수익률(%)	순현금차감PER(린치식)	사용연성장률(%)	린치PER배수	배당감안점수	린치PER판정	배당감안점수판정	그레이엄적정PER(3년)	그레이엄내재가치(3년)	그레이엄괴리율(3년,%)	종합판정	데이터상태
0700.HK	0700.HK	China / Hong Kong	451.6000061035156	5.317168600656563	-11.968809726410212		-33.3431725308464	450.26999893188474	505.11050064086913	Y	N	상승전환/양호	TENCENT	HKG	HKD	Communication Services	Internet Content & Information	Internet Content & Information	Tencent Holdings Limited, an investment holding company, provides value-added services, marketing services, fintech, and business services in Mainland China and internationally. The company's consumers business includes communications and social services, such as instant messaging and social networks; digital content, including online games, videos, live streaming, news, music, and literature; fintech services, which include mobile payment, wealth management, consumer loans, and securities tradi	3972658626560.0	1.17	29.81	15.854343468694765	6.10101407396777		712465000000.0	334573000000.0	53160000000.0	387733000000.0	1154152000000.0	41.94933389597591	21.11065271646829	4.674635170759788	13.742055424607171	6.10101407396777	2.2524215250121657	0.5291067347136404	매우 불리	불리(<1)	20.70202814793554	617.1274590899584	36.65355419603351	보류	충분
9988.HK	9988.HK	China / Hong Kong	114.80000305175781	15.492959043737532	-13.030300718365295		-37.97947095282272	115.96749992370606	130.26974979400634	N	N	주의	BABA-W	HKG	HKD	Consumer Cyclical	Internet Retail	Internet Retail	Alibaba Group Holding Limited, through its subsidiaries, provides technology infrastructure and marketing reach to help merchants, brands, retailers, and other businesses in the People's Republic of China and internationally. It operates through the Alibaba China E-Commerce Group, Alibaba International Digital Commerce Group, Cloud Intelligence Group, and All Others segments. The Alibaba China E-commerce Group segment operates Taobao and Tmall, which are digital retail platforms; Taobao Instant 	2183371816960.0	90.0	4.35	-20.380603955145304	12.486072925161418		502258000000.0	231772000000.0	28224000000.0	281722000000.0	1060886000000.0	13.602522038881027	-2.5508689096670483	-2.222011186286279	23.263788738592364	12.486072925161418	1.8631789897456181	4.405390457967278	보통	안심(>=2)	33.47214585032283	145.6038344489043	26.83260503334528	보류	충분
3690.HK	3690.HK	China / Hong Kong	73.19999694824219	8.044275938364853	-9.293680648848357		-31.00848444771992	83.04250011444091	85.81099998474122	N	N	주의	MEITUAN-W	HKG	HKD	Consumer Cyclical	Internet Retail	Internet Retail	Meituan operates as a technology driven retail company in the People's Republic of China, Hong Kong, Macao, Taiwan, and internationally. It operates through Core Local Commerce and New Initiatives segments. The company offers daily goods and services, such as food delivery, in-store, hotel and travel booking, and other services and sales; bike sharing, e-moped sharing, power banks and micro-credit; and operates Kuailv and Xiaoxiang Supermarkets. It also sells goods from B2B food distribution ser	407427317760.0		-7.44	490.7			226896042000.0	65904021000.0	14379078000.0	86619106000.0	151045913000.0	28.78616077521859	-4.843057246823339	-6.6161987004558735		490.7			판정불가	판정불가				보류	일부부족
9618.HK	9618.HK	China / Hong Kong	106.5	5.341247880692257	-3.794035288190567		-25.420169661061486	114.71999988555908	113.36725009918213	N	N	주의	JD-SW	HKG	HKD	Consumer Cyclical	Internet Retail	Internet Retail	JD.com, Inc. operates as a supply chain-based technology and service provider in the People's Republic of China and Europe. It operates through three segments: JD Retail, JD Logistics, and New Businesses. The company provides home appliances; mobile handsets and other digital products; computers, including desktop, laptop, and other various products, as well as printers and other office equipment; furniture and household goods; apparel; cosmetics and other personal care items; and pet products. 	289827127296.0	3.68	5.9	-52.53511932106676	23.66544269567723		288976000000.0	62473000000.0	11525000000.0	107105000000.0	225040000000.0	93.98950734042998	1.9947089521350574	1.8729661522394907	2.1204224846728845	23.66544269567723	0.08959995010193511	12.896223697559867	매우 유망	안심(>=2)	55.83088539135446	329.4022238089913	209.29786273144722	매우 유망	충분
9999.HK	9999.HK	China / Hong Kong	185.1999969482422	-0.21552216708998762	1.0365487533286588		-22.961729762776606	193.5100009918213	194.64350021362304	N	N	중립	NTES	HKG	HKD	Communication Services	Electronic Gaming & Multimedia	Electronic Gaming & Multimedia	NetEase, Inc. engages in online games, music streaming, online intelligent learning services, and internet content services businesses in China and internationally. The company operates through Games and Related Value-Added Services; Youdao; NetEase Cloud Music; and Innovative Businesses and Others segments. It develops and operates mobile and PC games; and offers games licensed from other developers. The company also provides live streaming service, and other related or ancillary value-added se	589990592512.0	1.63	11.8	13.67851196370724	18.404094603117294		278053666000.0	427997000.0	6384417000.0	6729742000.0	160296119000.0	86.7241183674002	15.208846569346823	8.212120313153806	8.345413439054406	18.404094603117294	0.4534541697933272	2.4006113956395305	매우 유망	안심(>=2)	45.30818920623459	534.6366326335682	188.68069192408413	매우 유망	충분
1810.HK	1810.HK	China / Hong Kong	27.200000762939453	18.46690700146507	-25.110129428730176		-54.24726591442591	27.407499980926513	31.55300001144409	N	N	주의	XIAOMI-W	HKG	HKD	Technology	Consumer Electronics	Consumer Electronics	Xiaomi Corporation, an investment holding company, engages in the development and sales of smartphones in Mainland China and internationally. It operates through Smartphones, IoT and Lifestyle Products, Internet Services, and smart electric vehicles segments. The company also offers internet of things (IoT) and lifestyle products comprising smart large home appliances, smart TVs, tablets, wearables and other IoT and lifestyle products; hardware repairment services for products; installation serv	673447608320.0		1.43	76.02150314018954	156.2794016865734		188478801000.0	22921433000.0	13202226000.0	41837896000.0	266218661000.0	7.7746510699947535	1.003696454582048	3.690060391283535	13.584160624436853	156.2794016865734	0.08692227176349578	11.504531344059556	매우 유망	안심(>=2)	60.0	85.8	215.44116762270176	매우 유망	충분
9888.HK	9888.HK	China / Hong Kong	89.5	-16.433238772056413	-24.023771068429966		-44.2367601246106	96.33999996185302	118.66574977874755	N	N	주의	BIDU-W	HKG	HKD	Communication Services	Internet Content & Information	Internet Content & Information	Baidu, Inc. provides internet content, value-added telecommunication-based, internet map, and online audio and video services in the People's Republic of China. It operates in two segments, Baidu General Business and iQIYI. The Baidu General Business segment offers products and services for mobile ecosystem, AI cloud, and intelligent driving. This segment operates Baidu App that enables users to access search, feed, content, and other services through mobile devices; and Haokan, which offers a r	241464885248.0		-2.3	-76.47727272727273	-9.574707672764294		205928000000.0	61102000000.0	28410000000.0	97077000000.0	266330000000.0	65.74465662216728	-7.458499912323813	-8.333519455110405		-9.574707672764294			판정불가	판정불가				보류	일부부족
1024.HK	1024.HK	China / Hong Kong	31.219999313354492	-27.26001713591948	-43.5953023052902		-66.00979876755166	36.47249989509582	52.46009985923767	N	N	주의	KUAISHOU-W	HKG	HKD	Communication Services	Internet Content & Information	Internet Content & Information	Kuaishou Technology, an investment holding company, provides live streaming, online marketing, and other services in the People's Republic of China. It offers Kuaishou Flagship, a short video and content based social networking platform; Kuaishou Express; Kuaishou Concept; Yitian Camera, an app to create features Japanese-and-Korean-style filters and cute stickers; Kmovie, a shooting, editing, and production tool; and AcFun, a video sharing website. The company also provides entertainment, e-com	132455309312.0	2.21	4.18	21.402021519400073			113106000000.0	11098000000.0	13916000000.0	34953000000.0	79558000000.0	28.020847078409503	3.2342311730569513	10.359485087091256	0.765347424627988	21.402021519400073	0.035760520282358904	30.851376459360473	매우 유망	안심(>=2)	8.5	35.53	13.805255545927864	매우 유망	충분
1211.HK	1211.HK	China / Hong Kong	81.3499984741211	7.109943045236533	-21.17247976768789		-28.577702033096298	87.88250007629395	93.95025009155273	N	N	주의	BYD COMPANY	HKG	HKD	Consumer Cyclical	Auto Manufacturers	Auto Manufacturers	BYD Company Limited, together with its subsidiaries, engages in automobiles and batteries business in the People's Republic of China, Hong Kong, Macau, Taiwan, and internationally. It operates in two segments, Mobile Handset Components, Assembly Service and Other Products; and Automobiles and Related Products and Other Products. The Mobile Handset Components, Assembly Service and Other Products segment manufactures and sells mobile handset components, such as housings and electronic components, 	732566781952.0	51.0	3.77	-18.967701027859206	25.196441286638958		184489829000.0	65703479000.0	38484710000.0	119120640000.0	246274606000.0	32.249104088613784	-26.516889015583427	-32.59605348857988	13.024109916580189	25.196441286638958	0.5169027549730425	5.850414483191514	헐값	안심(>=2)	58.892882573277916	222.02616730125774	172.9270700255616	보류	충분
2318.HK	2318.HK	China / Hong Kong	53.900001525878906	1.9867607986251201	-12.57096481456983		-26.616740959348885	55.805000114440915	61.00550012588501	N	N	주의	PING AN	HKG	HKD	Financial Services	Insurance - Life	Insurance - Life	Ping An Insurance (Group) Company of China, Ltd. provides financial products and services in the People's Republic of China. It operates through Life and Health Insurance; Property and Casualty Insurance; Banking; Asset Management; and Finance Enablement segments. The company offers life insurance products, including term, whole-life, endowment, annuity, investment-linked, universal life, and health care and medical insurance; property and casualty insurance, such as auto insurance, non-auto ins	966948093952.0	5.83	9.76	6.453829567085556	6.681286200386016		1018674000000.0	1345587000000.0	84520000000.0	1438514000000.0	1000419000000.0	-43.89521637208706	87.31390191516293	161.99239228822856	10.020001833807989	6.681286200386016	1.4997115126169982	1.248631128806016	보통	보통(1~1.5)	21.86257240077203	213.378706631535	295.8788508180021	보류	충분
