티커	종목코드	유니버스	현재가	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	40일이평(보조)	200일이평(보조)	40일선상회(보조)	200일선상회(보조)	추세판정(보조)	종목명	시장	통화	섹터	산업	업종	사업설명	시가총액	배당수익률(%)	EPS(FY)	EPS Growth 1Y(%)	EPS Growth 3Y CAGR(%)	EPS Growth 5Y CAGR(%)	현금및단기투자	장기부채	단기위험부채	총부채	주주지분	주당순현금(린치식)	주당잉여현금흐름	잉여현금흐름수익률(%)	순현금차감PER(린치식)	사용연성장률(%)	린치PER배수	배당감안점수	린치PER판정	배당감안점수판정	그레이엄적정PER(3년)	그레이엄내재가치(3년)	그레이엄괴리율(3년,%)	종합판정	데이터상태
7203.T	7203.T	Japan Nikkei 225	2981.0	4.854027435807251	-17.056204785754037		-24.416835699797158	2879.2625	3191.0125	Y	N	상승전환/양호	TOYOTA MOTOR CORP	JPX	JPY	Consumer Cyclical	Auto Manufacturers	Auto Manufacturers	Toyota Motor Corporation designs, manufactures, assembles, and sells passenger vehicles, minivans and commercial vehicles, and related parts and accessories in Japan, North America, Europe, Asia, Central and South America, Oceania, Africa, the Middle East, and internationally. The company operates through Automotive, Financial Services, and All Other segments. The company offers subcompact and compact cars; mini-vehicles; mid-size, luxury, sports, and specialty cars; recreational and sport-utili	35298176139264.0	3.35	351.46	-19.24389192556021	16.22034398017016		20624512000000.0	25076787000000.0	17417669000000.0	43205469000000.0	39918854000000.0	-376.00331621872857	15.165205990202654	0.5087288155049532	9.551594253168863	16.22034398017016	0.5888650860207382	2.0489086388565396	헐값	안심(>=2)	40.94068796034032	14389.014190541207	382.69084839118443	양호	충분
6758.T	6758.T	Japan Nikkei 225	3764.0	8.036739380022961	7.38944365192582		-19.914893617021278	3429.5	3680.47	Y	Y	상승전환/양호	SONY GROUP CORPORATION	JPX	JPY	Technology	Consumer Electronics	Consumer Electronics	Sony Group Corporation develops, designs, produces, manufactures, supplies, and sells electronic equipment, instruments, and devices for consumer, professional, and industrial use in Japan, the United States, Europe, China, the Asia-Pacific, and internationally. The company operates through Game & Network Services, Music, Pictures, Entertainment Technology & Services, and Imaging & Sensing Solutions. It develops, designs, produces, manufactures, provides, and sells smartphones and image sensors;	22103946428416.0	93.0	186.32	44.4			2265213000000.0	824393000000.0	217593000000.0	1669669000000.0	8119011000000.0	245.351946564382	253.37515717662183	6.731539776212057	18.88497237782105	44.4	0.4253372157166903	7.275626209618699	매우 유망	안심(>=2)	8.5	1583.72	-57.92454835281615	양호	충분
9984.T	9984.T	Japan Nikkei 225	5484.0	-8.401536662769338	27.534883720930225		-36.46895273401297	6022.35	5124.39125	N	Y	상승전환/양호	SOFTBANK GROUP CORP	JPX	JPY	Communication Services	Telecom Services	Telecom Services	SoftBank Group Corp. provides telecommunication services in Japan and internationally. It operates through Holding Company Investment Business, SoftBank Vision Funds, SoftBank, AI Computing Business, and Other segments. The company engages in Consumer Business, mobile services and broadband; mobile services and solutions; ICT service materials to corporate clients; media, advertising, and related services; and payment and financial services. It also offers semiconductor IP, chips, and related te	31252895760384.0	20.0	872.5	333.7234204895035			9633366000000.0	17433486000000.0	7251630000000.0	25663566000000.0	17621823000000.0	-1368.70054930395	-379.4860421838099	-6.91987677213366	7.854098050778167	333.7234204895035	0.023534752338501816	45.036797122039665	매우 유망	안심(>=2)	8.5	7416.25	35.234318016046686	보류	충분
6861.T	6861.T	Japan Nikkei 225	85000.0	7.241988392631837	49.35863644350729		-2.7237354085603127	77649.0	65045.75	Y	Y	상승전환/양호	KEYENCE CORP	JPX	JPY	Technology	Scientific & Technical Instruments	Scientific & Technical Instruments	Keyence Corporation, together with its subsidiaries, manufactures and sells electronic application equipment in Japan and internationally. The company offers photoelectric, fiber optic, laser, inductive proximity, positioning, vision, and specific solution sensors, as well as network communication units; laser profiler/3D laser snapshot sensor, laser displacement sensors, optical micrometer/laser micrometer, spectral interference displacement sensor, inductive displacement sensors, and LVDT/cont	20614637158400.0	65.0	1836.0	11.671466126183972	7.043275268619209		2390802000000.0	0.0	0.0	0.0	3471471000000.0	9857.955506929393	1658.8342414124036	1.9515696957792983	40.927039484243245	7.043275268619209	5.810796529079395	1.7602855270378304	매우 불리	양호(>=1.5)	22.586550537238416	41468.906786369735	-51.21305083956502	보류	충분
8035.T	8035.T	Japan Nikkei 225	56750.0	8.799846625766872	36.54956689124158		-27.98223350253807	67340.75	45959.8	N	Y	상승전환/양호	TOKYO ELECTRON	JPX	JPY	Technology	Semiconductor Equipment & Materials	Semiconductor Equipment & Materials	Tokyo Electron Limited, together with its subsidiaries, develops, manufactures, and sells semiconductor production equipment in Japan, South Korea, Taiwan, China, North America, Europe, and internationally. The company provides coaters/developers, plasma etch systems, cleaning systems, deposition systems, test systems, 3D integration systems, SiC Epitaxial CVD systems, and gas cluster beam systems, as well as other deposition and lithography and other products. It also offers engineering service	25801456091136.0	1.32	1248.5	5.572350877450916	6.798560410225418		561248000000.0	0.0	0.0	0.0	2069994000000.0	1234.4584264549037	704.4763168290444	1.2413679591701223	44.46579220948746	6.798560410225418	6.540471736135256	0.18257991158635423	매우 불리	불리(<1)	22.097120820450836	27588.25534433287	-51.38633419500815	보류	충분
6954.T	6954.T	Japan Nikkei 225	6507.0	-16.038709677419348	1.1660447761194126		-22.793070716658757	6987.55	6369.14	N	Y	상승전환/양호	FANUC CORPORATION	JPX	JPY	Industrials	Specialty Industrial Machinery	Specialty Industrial Machinery	Fanuc Corporation engages in the development, manufacture, sale, and maintenance services of products used in automated production systems in Japan, the United States, Europe, China, the rest of Asia, and internationally. It offers CNC series, robots, and robomachine products, such as, compact machining centers, electric injection molding machines, wire electrical discharge machines; and field system basic package, and AI servo monitors, as well as servo motors, lasers. The company was incorpora	6072057200640.0	1.65	178.29	12.866892116266925	-0.7965405408966175		789671000000.0	0.0	0.0	0.0	1864871000000.0	846.2353438004434	246.1695465594138	3.7831496320795113	31.750320579951524	-0.7965405408966175		0.026880341474167423	판정불가	불리(<1)	6.906918918206765	1231.434573927084	-81.07523322687746	보류	일부부족
6857.T	6857.T	Japan Nikkei 225	34260.0	19.35202926319457	31.61736457933153		-4.5682451253481915	30392.875	24848.85	Y	Y	상승전환/양호	ADVANTEST CORP	JPX	JPY	Technology	Semiconductor Equipment & Materials	Semiconductor Equipment & Materials	Advantest Corporation, together with its subsidiaries, manufactures and sells semiconductors, component test systems, and mechatronics-related products in Japan, rest of Asia, the Americas, and Europe. The company offers automated test equipment, including system on chip, power device, and memory test systems, as well as burn-in and SSD test systems; and metrology and SEM tools. It also provides component test systems, such as die level, SoC, and memory test handlers, as well as change kits, and	24807464763392.0	18.0	517.33	132.8824832327193	42.25059773479647		339966000000.0	0.0	0.0	20192000000.0	795726000000.0	469.50525098713064	413.1396517395919	1.2058950722113015	65.3170988518216	42.25059773479647	1.5459449653662098	0.9224322389376327	보통	불리(<1)	60.0	31039.800000000003	-9.399299474605948	보류	충분
6594.T	6594.T	Japan Nikkei 225	2759.0	-2.474372569812655	18.259751393056156		-15.755725190839698	2652.075	2363.0325	Y	Y	상승전환/양호	NIDEC CORPORATION	JPX	JPY	Industrials	Specialty Industrial Machinery	Specialty Industrial Machinery	Nidec Corporation, together with its subsidiaries, develops, manufactures, and sells motors, electronics and optical components, and other related products in Japan and internationally. The company offers medium- and large-size motors, small-size and precision motors, fans and blowers, motor-related products, units and modules, automotive components, mechanical equipment/machine tools, inspection and measuring equipment, electronic devices, as well as mold, molding, cutting, and machining compon	3162669056000.0	1.92	104.84	32.067815676348886	6.581109751515668		248811000000.0	0.0	257559000000.0	636046000000.0	1719296000000.0	217.05388229526966	118.29175311926029	4.287486521176524	24.245956864791403	6.581109751515668	3.6841745207496985	0.35061968471372207	매우 불리	불리(<1)	21.662219503031338	2271.0670926978055	-17.685136183479322	보류	충분
9432.T	9432.T	Japan Nikkei 225	159.89999389648438	7.028112736922321	2.303257053382435		-3.3836894885290736	149.6349998474121	153.35850006103516	Y	Y	상승전환/양호	NTT INC	JPX	JPY	Communication Services	Telecom Services	Telecom Services	NTT, Inc. operates as a telecommunications company in Japan and internationally. The company operates through the Comprehensive ICT Business, Regional Communications Business, Global Solutions Business, and Others segments. Its Comprehensive ICT Business segment offers mobile phone and fiber-optic broadband services; financial, content, and lifestyle services; and corporate communication services and solutions. This segment also engages in engineering, system development, and related businesses.	12984361418752.0	3.38	12.62	3.7015407753475893	-5.093357650896701		4814410000000.0	11315960000000.0	4395648000000.0	16919540000000.0	9727623000000.0	-80.06538387353686	-9.489081991322506	-5.9343854618690735	19.014689205231477	-5.093357650896701		-0.09010705525627567	판정불가	불리(<1)	0.0	0.0	-100.0	보류	일부부족
9433.T	9433.T	Japan Nikkei 225	2830.0	11.879818145878641	4.254927242586115		-8.944658944658945	2812.975	2678.8775	Y	Y	상승전환/양호	KDDI CORPORATION	JPX	JPY	Communication Services	Telecom Services	Telecom Services	KDDI Corporation engages in the provision of mobile telecommunications services in Japan and internationally. It operates in two segments, Personal Services and Business Services. The Personal Services segment offers 5G telecommunication services and other services, such as finance, energy, and LX through its multi-brands comprising au, UQ mobile, and povo; and entertainment services, including video to individual customers. The Business Services segment provides smartphones and other devices, n	10462649384960.0	2.97	183.67	7.8875096122157595	2.7737376722015927		2887775000000.0	2588058000000.0	2710284000000.0	5805637000000.0	5076738000000.0	81.06924319685011	300.1980413333061	10.607704640752866	14.966683491060872	2.7737376722015927	5.395853991910273	0.3837682326637125	매우 불리	불리(<1)	14.047475344403185	2580.099796506533	-8.83039588316138	보류	충분
