티커	종목코드	유니버스	현재가	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	40일이평(보조)	200일이평(보조)	40일선상회(보조)	200일선상회(보조)	추세판정(보조)	종목명	시장	통화	섹터	산업	업종	사업설명	시가총액	배당수익률(%)	EPS(FY)	EPS Growth 1Y(%)	EPS Growth 3Y CAGR(%)	EPS Growth 5Y CAGR(%)	현금및단기투자	장기부채	단기위험부채	총부채	주주지분	주당순현금(린치식)	주당잉여현금흐름	잉여현금흐름수익률(%)	순현금차감PER(린치식)	사용연성장률(%)	린치PER배수	배당감안점수	린치PER판정	배당감안점수판정	그레이엄적정PER(3년)	그레이엄내재가치(3년)	그레이엄괴리율(3년,%)	종합판정	데이터상태
RELIANCE.NS	RELIANCE.NS	India Nifty 50	1335.9000244140625	-9.042005254500863	-11.617596796952533		-16.102494288231895	1375.7300079345703	1431.1835040283204	N	N	주의	RELIANCE INDUSTRIES LTD	NSI	INR	Energy	Oil & Gas Refining & Marketing	Oil & Gas Refining & Marketing	Reliance Industries Limited engages in the hydrocarbon exploration and production, oil and chemicals, retail, and digital service businesses worldwide. It operates through Oil to Chemicals, Oil and Gas, Retail, Digital Services, and Others segments. The company offers refining and marketing products, including liquefied petroleum gas, propylene, naphtha, gasoline, jet/aviation turbine fuel, kerosine oil, diesel, sulphur, and petroleum coke. It also provides polymers, including high-density and l	18078031151104.0	41.0	59.74	15.976050999310809	6.58907750634663		4566910000000.0	2707510000000.0	1036700000000.0	3980000000000.0	9040300000000.0	137.40282727993878	51.134040224211695	3.82768465377037	20.061888134150045	6.58907750634663	3.0447187963453675	2.3721135911100433	매우 불리	안심(>=2)	21.67815501269326	1295.0529804582955	-3.0576422793077596	보류	충분
TCS.NS	TCS.NS	India Nifty 50	2283.199951171875	-21.53412905153408	-27.096241280594658		-35.45359682087816	2440.9549865722656	2912.8569909667967	N	N	주의	TATA CONSULTANCY SERV LT	NSI	INR	Technology	Information Technology Services	Information Technology Services	Tata Consultancy Services Limited provides information technology (IT) and IT enabled services. It offers TCS ADD, a suite of AI powered life sciences platforms; TCS BaNCS, a financial services platform; TCS BFSI Platforms, a cloud-native, subscription-based as-a-service digital ecosystem for insurers and financial firms; TCS Chroma, a cloud-based AI-led hire-to-retire modular platform; TCS Customer Intelligence & Insights, an AI-powered, real-time customer data analytics solution; TCS ERP on Cl	8260816994304.0	5.48	136.07	1.3531604638230332	5.300128040832486		906050000000.0	0.0	18300000000.0	112830000000.0	1072400000000.0	250.42235586961277	132.40973238392516	5.799305151349734	14.93920478652357	5.300128040832486	2.8186497894826488	0.7215998572130878	매우 불리	불리(<1)	19.100256081664973	2598.971845032153	13.830233909132872	보류	충분
HDFCBANK.NS	HDFCBANK.NS	India Nifty 50	768.6500244140625	-17.090923885715004	-22.31935074137822		-24.113929717919845	780.6650024414063	926.2959991455078	N	N	주의	HDFC BANK LTD	NSI	INR	Financial Services	Banks - Regional	Banks - Regional	HDFC Bank Limited provides banking and financial products and services to individuals and businesses in India, Bahrain, Hong Kong, Singapore, and Dubai. The company operates through Treasury, Retail Banking, Wholesale Banking, Other Banking Business, Insurance Business, and Other segments. It offers savings, salary, current, rural, public provident fund, pension, and demat accounts; fixed and recurring deposits; and safe deposit lockers, as well as offshore accounts and deposits, and overdrafts 	11833696059392.0	1.69	44.82	8.166893276325982	20.388517319859577		9196249400000.0	5866163200000.0	1306013100000.0	7326106100000.0	7676891400000.0	216.30357574058897	73.34775461011954	9.542412317755678	12.323660166744167	20.388517319859577	0.6044412143074387	1.7915551890532684	헐값	양호(>=1.5)	49.277034639719155	2208.5966925522125	187.33449845862077	양호	충분
ICICIBANK.NS	ICICIBANK.NS	India Nifty 50	1251.0999755859375	-11.023398242746552	-7.932890344498067		-15.95458846534752	1279.9250030517578	1364.9790020751952	N	N	주의	ICICI BANK LTD.	NSI	INR	Financial Services	Banks - Regional	Banks - Regional	ICICI Bank Limited, together with its subsidiaries, engages in the provision of various banking and financial services to retail and corporate customers in India and internationally. The company operates through Retail Banking, Wholesale Banking, Treasury, Other Banking, Life Insurance, General Insurance, and Others segments. It offers savings, salary, pension, current, trade, escrow, foreign currency, and vostro accounts, as well as time, fixed, recurring, and security deposits. The company als	8968724283392.0	88.0	74.79	6.22878665548352	16.78079563417647		2649807200000.0	2202642800000.0	226221340000.0	2202642800000.0	3630604100000.0	62.377588082474354	88.71298593295779	7.090799109912071	15.894135412534604	16.78079563417647	0.9471622060734679	6.592418707565755	헐값	안심(>=2)	42.06159126835294	3145.786410960117	151.4416491365389	양호	충분
INFY.NS	INFY.NS	India Nifty 50	1142.5	-22.379239007431284	-26.37107456649973		-32.38845029077122	1232.1574951171874	1450.337000732422	N	N	주의	INFOSYS LIMITED	NSI	INR	Technology	Information Technology Services	Information Technology Services	Infosys Limited provides consulting, technology, outsourcing, and digital services worldwide. It provides digital marketing and digital workplace, digital commerce, digital experience and interactions, and metaverse; data analytics and AI, applied AI, generative AI, and sustainability; blockchain, engineering, and Internet of Things; enterprise agile DevOps, API economy and microservices, application modernization, cloud, digital process automation, digital supply chain, Microsoft business appli	4623706357760.0	4.47	76.54	4.9081697276757374	3.582523363792678		5163000000.0	0.0	333000000.0	967000000.0	9786000000.0	1.2757573468626915	0.9224098732981653	0.08073609394294663	14.910167790085408	3.582523363792678	4.161917809323257	0.5400692652933955	매우 불리	불리(<1)	15.665046727585356	1199.0026765293833	4.945529674344273	보류	충분
BHARTIARTL.NS	BHARTIARTL.NS	India Nifty 50	1938.0999755859375	-3.677749659454699	-6.543546631647046		-10.385165795386285	1836.4925018310546	1959.2695043945312	Y	N	주의	BHARTI AIRTEL LIMITED	NSI	INR	Communication Services	Telecom Services	Telecom Services	Bharti Airtel Limited operates as a telecommunications company in India and internationally. It operates through the Mobile Services India, Mobile Services Africa, Mobile Services South Asia, Airtel Business, Passive Tower Infrastructure Services, Homes Services, Digital TV Services, and Others segments. The company provides voice and data telecom services through wireless technology including 2G/3G/4G/5G services; passive infrastructure service, including the setup, operation, and maintenance o	11805881532416.0	84.0	44.4	349.3919914289541	99.0493242072451		588040000000.0	1048638000000.0	434485000000.0	2136421000000.0	1136719000000.0	-75.62517343931407	96.30068650134565	4.968819344431986	45.35417002309125	99.0493242072451	0.45789479520521303	4.035997662707726	매우 유망	안심(>=2)	60.0	2664.0	37.454209460717024	매우 유망	충분
SBIN.NS	SBIN.NS	India Nifty 50	939.4000244140625	-20.58500253397283	-1.8544637253565366		-23.489168671179495	1048.287501525879	976.8392483520507	N	N	주의	STATE BANK OF INDIA	NSI	INR	Financial Services	Banks - Regional	Banks - Regional	State Bank of India provides banking products and services in India and internationally. It operates through the Treasury, Corporate/Wholesale Banking, Retail Banking, and Other Banking Business segments. The company offers personal banking products and services, including current, savings, salary, and deposit accounts; home, personal, pension, auto, education, and gold loans, as well as loans against insurance policies, property, and securities; debit, business debit, prepaid, and green remit c	8671242223616.0	1.8	91.12	15.61708749415689	29.913474259585037		6208491788000.0	0.0	0.0	6181254399000.0	4870367587000.0	672.5976599243335	46.42058898094622	4.941514559774513	2.9280329728899144	29.913474259585037	0.0978834135908402	10.830982626634981	매우 유망	안심(>=2)	60.0	5467.200000000001	481.9884881746825	매우 유망	충분
ITC.NS	ITC.NS	India Nifty 50	310.1499938964844	-2.5451708102170123	-23.796070295704087		-29.972906260871756	303.18875350952146	364.5330003356934	Y	N	주의	ITC LTD	NSI	INR	Consumer Defensive	Tobacco	Tobacco	ITC Limited engages in the fast-moving consumer goods, paperboards, paper and packaging, and agri businesses in India and internationally. The company offers cigarettes and cigars; foods, including staples, spices, biscuits, confectionery and gums, snacks, noodles and pasta, beverages, dairy products, ready-to-eat meals, chocolates, coffee, and frozen foods; personal care products; education and stationery, such as balls, gels and roller pens, mechanical pencils, geometry boxes, erasers, sharpen	3886014529536.0	4.64	16.25	69.83725324774987	31.6085110433352		394500400000.0	0.0	915600000.0	2848400000.0	700300500000.0	31.48580552077542	12.249793620151923	3.949635292993239	17.148565438505166	31.6085110433352	0.5425299981702562	2.1137926185908977	헐값	안심(>=2)	60.0	975.0	214.3640235973746	양호	충분
LT.NS	LT.NS	India Nifty 50	3917.800048828125	-6.056969581590121	-0.9305630890449557		-11.32387310766292	3872.657501220703	3874.1650048828124	Y	Y	상승전환/양호	LARSEN & TOUBRO LTD.	NSI	INR	Industrials	Engineering & Construction	Engineering & Construction	Larsen & Toubro Limited engages in engineering, procurement, and construction projects (EPC) in India and internationally. The company operates through four segments: Infrastructure Projects, Energy Projects, Hi-Tech Manufacturing, and Others. The Infrastructure Projects segment is involved in the engineering and construction of building and factories, transportation infrastructure, heavy civil infrastructure, power transmission & distribution, renewables, water and effluent treatment, and miner	5389593083904.0	97.0	116.88	6.96197607119986	15.382271021915606		1607804000000.0	637385900000.0	579444300000.0	1254966000000.0	1092898000000.0	705.4158266194269	86.73443386661012	2.2138555512181823	27.484464597952588	15.382271021915606	1.7867624721209634	4.088937975174796	보통	안심(>=2)	39.26454204383121	4589.239674082992	17.13818002160945	보류	충분
HINDUNILVR.NS	HINDUNILVR.NS	India Nifty 50	2254.199951171875	-8.473748810224546	-7.024130700273257		-16.281665697998616	2207.1274963378905	2391.8160009765625	Y	N	주의	HINDUSTAN UNILEVER LTD.	NSI	INR	Consumer Defensive	Household & Personal Products	Household & Personal Products	Hindustan Unilever Limited, a consumer good company, manufactures and sells food, home care, personal care, and refreshment products in India and internationally. It operates through the Home Care, Beauty and Wellbeing, Personal Care, Foods, and Other segments. The Home Care segment offers detergent bars, detergent powders, detergent liquids, and scourers. Its Beauty and Wellbeing segment provides skin care and hair care products. The Personal Care segment offers skin cleansing, oral care, and d	5296448602112.0	1.94	45.22	41.233918677810124	14.118426432640984		163650000000.0	0.0	0.0	14780000000.0	487390000000.0	69.65041224263797	41.01990059239503	1.8197099405964545	48.30936618596278	14.118426432640984	3.4217245396607603	0.3324081373956645	매우 불리	불리(<1)	36.73685286528197	1661.2404865680505	-26.304652535174032	보류	충분
