티커	종목코드	유니버스	현재가	3M수익률(보조,%)	6M수익률(보조,%)	12M수익률(보조,%)	52주고점대비(보조,%)	40일이평(보조)	200일이평(보조)	40일선상회(보조)	200일선상회(보조)	추세판정(보조)	종목명	시장	통화	섹터	산업	업종	사업설명	시가총액	배당수익률(%)	EPS(FY)	EPS Growth 1Y(%)	EPS Growth 3Y CAGR(%)	EPS Growth 5Y CAGR(%)	현금및단기투자	장기부채	단기위험부채	총부채	주주지분	주당순현금(린치식)	주당잉여현금흐름	잉여현금흐름수익률(%)	순현금차감PER(린치식)	사용연성장률(%)	린치PER배수	배당감안점수	린치PER판정	배당감안점수판정	그레이엄적정PER(3년)	그레이엄내재가치(3년)	그레이엄괴리율(3년,%)	종합판정	데이터상태
RELIANCE.NS	RELIANCE.NS	India Nifty 50	1282.199951171875	-2.8636400627367387	-8.316056405300321		-19.474978844877413	1303.4600036621093	1395.7755023193358	N	N	주의	RELIANCE INDUSTRIES LTD	NSI	INR	Energy	Oil & Gas Refining & Marketing	Oil & Gas Refining & Marketing	Reliance Industries Limited engages in hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, advanced materials and composites, renewable, financial services, retail, and digital services worldwide. It operates through the Oil to Chemicals, Oil and Gas, Retail, Digital Services, and Others segments. The company is involved in refining and marketing products, including liquefied petroleum gas, propylene, naphtha, gasoline, jet/aviation turbine fuel, kerosine oi		47.0	55.26	15.976050999310809	6.58907750634663		4170970000000.0	2707510000000.0	1036700000000.0	3980000000000.0	9040300000000.0					6.58907750634663			판정불가	판정불가	21.67815501269326	1197.9348460014296	-6.571916111323417	판정불가	일부부족
TCS.NS	TCS.NS	India Nifty 50	2248.39990234375	-2.1328459163775237	-14.486750823822547		-32.376914542334525	2282.255010986328	2620.1384954833984	N	N	주의	TATA CONSULTANCY SERV LT	NSI	INR	Technology	Information Technology Services	Information Technology Services	Tata Consultancy Services Limited provides information technology (IT) and IT enabled services. It offers TCS ADD, a suite of AI powered life sciences platforms; TCS BaNCS, a financial services platform; TCS BFSI Platforms, a cloud-native, subscription-based as-a-service digital ecosystem for insurers and financial firms; TCS Chroma, a cloud-based AI-led hire-to-retire modular platform; TCS Customer Intelligence & Insights, an AI-powered, real-time customer data analytics solution; TCS ERP on Cl		2.89	137.6	1.3531604638230332	5.300128040832486		763410000000.0	0.0	18300000000.0	112830000000.0	1072400000000.0					5.300128040832486			판정불가	판정불가	19.100256081664973	2628.1952368371003	16.89180532775547	판정불가	일부부족
HDFCBANK.NS	HDFCBANK.NS	India Nifty 50	711.0	-4.268212156457418	-21.661522793564924		-29.56909361069836	758.6550003051758	847.07375	N	N	주의	HDFC BANK LTD	NSI	INR	Financial Services	Banks - Regional	Banks - Regional	HDFC Bank Limited provides banking and financial products and services to individuals and businesses in India, Bahrain, Hong Kong, Singapore, and Dubai. The company operates through Treasury, Retail Banking, Wholesale Banking, Other Banking Business, Insurance Business, and Other segments. It offers savings, salary, current, rural, public provident fund, pension, and demat accounts; fixed and recurring deposits; and safe deposit lockers, as well as offshore accounts and deposits, and overdrafts 	11100543254528.0	1.83	45.72	4.6450949453778145	12.466083352511493		10926194700000.0	5119434000000.0	1349648400000.0	6643640400000.0	8167395600000.0	376.79323134398834	69.15685297085514	9.726702246252481	7.3098593319337635	12.466083352511493	0.5863797894838457	1.9557261916187354	헐값	양호(>=1.5)	33.432166705022986	1528.5186617536508	114.98152767280602	양호	충분
ICICIBANK.NS	ICICIBANK.NS	India Nifty 50	1443.0	16.39913340610748	3.0346304891110343		-1.3737937202745076	1426.4649932861328	1353.9475018310548	Y	Y	상승전환/양호	ICICI BANK LTD.	NSI	INR	Financial Services	Banks - Regional	Banks - Regional	ICICI Bank Limited, together with its subsidiaries, engages in the provision of various banking and financial services to corporate and retail customers in India and internationally. The company operates through Retail Banking, Wholesale Banking, Treasury, Other Banking, Life Insurance, General Insurance, and Others segments. The company offers asset management, securities brokerage, private equity, foreign exchange, agricultural and rural banking, equities underwriting, depositary share account	10210903064576.0	83.0	77.34	6.228801510304027	16.780797644876188		2902489464000.0	1830990495000.0	245182915000.0	2076173410000.0	3630604157000.0	149.30400323841656	88.6146572749943	6.141001890158996	16.727385528337	16.780797644876188	0.9968170692675329	5.965116154933041	헐값	안심(>=2)	42.061595289752375	3253.0437797094487	125.43615937002417	양호	충분
INFY.NS	INFY.NS	India Nifty 50	1110.800048828125	-7.625775565228688	-13.898142016193592		-34.26440899925029	1115.3199981689454	1318.2150003051759	N	N	주의	INFOSYS LIMITED	NSI	INR	Technology	Information Technology Services	Information Technology Services	Infosys Limited provides consulting, technology, outsourcing, and digital services worldwide. The company offers insight services, such as applied and generative AI, sustainability services, and Infosys Topaz, an AI-first set of services, solutions, and platforms; blockchain, Internet of Things, and engineering services; cybersecurity and quality engineering services; and enterprise agile DevOps, API economy and microservices, application modernization, and digital process automation. It also pr	4633542524928.0	4.5	78.09	4.9081697276757374	3.582523363792678		5163000000.0	0.0	333000000.0	967000000.0	9786000000.0	1.274720566382578	0.9216602506887785	0.08297265125808324	14.208289515453227	3.582523363792678	3.966000517694172	0.5688597036963499	매우 불리	불리(<1)	15.665046727585356	1223.2834989571404	10.12634544333011	보류	충분
BHARTIARTL.NS	BHARTIARTL.NS	India Nifty 50	1878.300048828125	3.7390961093036967	-1.8344295567094604		-13.1502246619854	1934.450003051758	1942.0265026855468	N	N	주의	BHARTI AIRTEL LIMITED	NSI	INR	Communication Services	Telecom Services	Telecom Services	Bharti Airtel Limited operates as a telecommunications company in India and internationally. It operates through the Mobile Services India, Mobile Services Africa, Mobile Services South Asia, Airtel Business, Passive Tower Infrastructure Services, Homes Services, Digital TV Services, and Others segments. The company provides voice and data telecom services through wireless technology including 2G/3G/4G/5G services; passive infrastructure service, including the setup, operation, and maintenance o	11743649595392.0	1.28	47.9	-20.44605898778463	47.33977446458364		866742000000.0	1000849000000.0	215865000000.0	1954117000000.0	1490566000000.0	-21.498368458636566	121.05690929640689	6.445025083821647	39.66176236506809	47.33977446458364	0.8378105475500373	1.2258601626690517	헐값	보통(1~1.5)	60.0	2874.0	53.01069718829503	보류	충분
SBIN.NS	SBIN.NS	India Nifty 50	1042.9000244140625	9.30720585896574	-13.098904622102303		-15.059457326992332	1043.5624938964843	1038.535246887207	N	Y	상승전환/양호	STATE BANK OF INDIA	NSI	INR	Financial Services	Banks - Regional	Banks - Regional	State Bank of India provides banking products and services in India and internationally. The company operates through the Treasury, Corporate/Wholesale Banking, Retail Banking, and Other Banking Business segments. It offers personal banking products and services, including current, savings, salary, and deposit accounts; home, personal, pension, auto, education, and gold loans, as well as loans against insurance property, and securities; debit, business debit, prepaid, and green remit cards; over	9669072388096.0	1.66	93.55	7.397300658448813	14.39206891326348		6671134748000.0	0.0	0.0	7268922204000.0	5961308694000.0	722.7181373127248	32.21283031494877	3.0887745287998296	3.422574955652995	14.39206891326348	0.23780979484463208	4.690056206585225	매우 유망	안심(>=2)	37.28413782652696	3487.931093671597	234.44539380764112	매우 유망	충분
ITC.NS	ITC.NS	India Nifty 50	269.0	-3.8083297439393426	-15.871774824081308		-36.195446844003996	279.9074989318848	319.14625061035156	N	N	주의	ITC LTD	NSI	INR	Consumer Defensive	Tobacco	Tobacco	ITC Limited engages in the fast-moving consumer goods, paperboards, paper and packaging, and agri businesses in India and internationally. The company offers cigarettes and cigars; foods, including staples, spices, biscuits, confectionery and gums, snacks, noodles and pasta, beverages, dairy products, ready-to-eat meals, chocolates, coffee, and frozen foods; personal care products; education and stationery, such as balls, gels and roller pens, mechanical pencils, geometry boxes, erasers, sharpen	3332921884672.0	5.95	15.84	-40.45618236934057	2.5366068168754863		463380800000.0	600000000.0	21265200000.0	23993600000.0	725073000000.0	36.93446532868901	12.994176562463778	4.8305489079791	14.650601936320138	2.5366068168754863	5.775669228219727	0.5792667669057636	매우 불리	불리(<1)	13.573213633750973	214.9997039586154	-20.074459494938512	보류	충분
LT.NS	LT.NS	India Nifty 50	4027.0	0.4039082221665158	-6.316156798883332		-8.852223557898197	3963.9174987792967	3984.367999267578	Y	Y	상승전환/양호	LARSEN & TOUBRO LTD.	NSI	INR	Industrials	Engineering & Construction	Engineering & Construction	Larsen & Toubro Limited engages in engineering, procurement, and construction projects (EPC) in India and internationally. The company operates through four segments: Infrastructure Projects, Energy Projects, Hi-Tech Manufacturing, and Others. The Infrastructure Projects segment is involved in the engineering and construction of building and factories, transportation infrastructure, heavy civil infrastructure, power transmission & distribution, renewables, water and effluent treatment, and miner	5566478942208.0	94.0	120.41	6.96197607119986	15.382271021915606		1378585600000.0	637385900000.0	579444300000.0	1254970400000.0	1092898000000.0	538.7150010760568	86.72195732862914	2.153512722339934	28.970060617257232	15.382271021915606	1.8833409303465447	3.7757004538940273	보통	안심(>=2)	39.26454204383121	4727.843507497716	17.403613297683542	보류	충분
HINDUNILVR.NS	HINDUNILVR.NS	India Nifty 50	2009.0	-3.612725954233975	-15.406961025289922		-24.953305939484494	2100.5925048828126	2239.834501953125	N	N	주의	HINDUSTAN UNILEVER LTD.	NSI	INR	Consumer Defensive	Household & Personal Products	Household & Personal Products	Hindustan Unilever Limited, a fast-moving consumer goods company, manufactures and sells food, home care, and personal care products in India and internationally. It operates through Home Care, Beauty & Wellbeing, Personal Care, Foods, and Others segments. The company offers detergent bars, detergent powders, detergent liquids, and scourers; skin care and hair care products; skin cleansing, oral care, bodywash, and deodorants; and culinary products, such as tomato based products, fruit based pro	4723618349056.0	2.19	45.0	41.233918677810124	14.118426432640984		142350000000.0	0.0	0.0	14780000000.0	487380000000.0	60.58500569959985	41.01990059239503	2.0418068985761586	43.29811098445334	14.118426432640984	3.0667802244838427	0.3766544558605964	매우 불리	불리(<1)	36.73685286528197	1653.1583789376884	-17.712375363977685	보류	충분
